timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count
299727966,299727017,396809,-0.32272726,0.06742424,0.13333333,nan,0
300713803,300712853,396809,-0.31969696,0.06439394,0.14545454,nan,0
301719329,301718380,396809,-0.31969696,0.06060606,0.13333333,nan,0
302726453,302725494,396809,-0.32878786,0.057575755,0.12424242,nan,0
303732354,303731405,396809,-0.32954544,0.056060605,0.12272727,nan,0
304717135,304716186,396809,-0.32272726,0.056060605,0.13636363,nan,0
305723585,305722553,396809,-0.3181818,0.061363634,0.14848484,nan,0
306729743,306728794,396809,-0.31666666,0.059848484,0.14545454,nan,0
307715161,307714212,396809,-0.32045454,0.06212121,0.13636363,nan,0
308718076,308717127,396809,-0.325,0.05530303,0.12575758,nan,0
309724710,309723762,396809,-0.330303,0.05681818,0.1310606,nan,0
310730487,310729538,396809,-0.3272727,0.054545455,0.13787879,nan,0
311714678,311713729,396809,-0.31666666,0.053787876,0.14696969,nan,0
312722351,312721402,396809,-0.32272726,0.057575755,0.13787879,nan,0
313727708,313726758,396809,-0.3242424,0.06439394,0.12424242,nan,0
314713330,314712381,396809,-0.32272726,0.06287879,0.12196969,nan,0
315719350,315718401,396809,-0.3212121,0.05151515,0.14696969,nan,0
316726409,316725460,396809,-0.325,0.049242422,0.13333333,nan,0
317731893,317730944,396809,-0.32045454,0.053787876,0.13863637,nan,0
318718272,318717308,396809,-0.3189394,0.05833333,0.13333333,nan,0
319723689,319722740,396809,-0.3181818,0.057575755,0.1310606,nan,0
320730928,320729979,396809,-0.32272726,0.059848484,0.12727273,nan,0
321715455,321714506,396809,-0.3272727,0.056060605,0.1310606,nan,0
322721266,322720317,396809,-0.31742424,0.053787876,0.13636363,nan,0
323728006,323727057,396809,-0.3189394,0.056060605,0.14015152,nan,0
324713056,324712107,396809,-0.32878786,0.059848484,0.12424242,nan,0
325719642,325718692,396809,-0.32954544,0.05833333,0.12575758,nan,0
326725414,326724465,396809,-0.32651514,0.05530303,0.12954545,nan,0
327732437,327731488,396809,-0.32348484,0.049242422,0.14848484,nan,0
328717172,328716223,396809,-0.32348484,0.050757576,0.13787879,nan,0
329723689,329722740,396809,-0.31969696,0.052272726,0.13484848,nan,0
330728206,330727257,396809,-0.32878786,0.057575755,0.12727273,nan,0
331710878,331709929,396809,-0.32348484,0.054545455,0.12954545,nan,0
332717969,332717020,396809,-0.32272726,0.056060605,0.13484848,nan,0
333723611,333722661,396809,-0.325,0.054545455,0.14393939,nan,0
334730679,334729728,396809,-0.3219697,0.057575755,0.14166667,nan,0
335714985,335714036,396809,-0.32651514,0.057575755,0.12045454,nan,0
336722529,336721579,396809,-0.32575756,0.0530303,0.13257575,nan,0
337727781,337726831,396809,-0.3212121,0.049999997,0.14015152,nan,0
338713468,338712519,396809,-0.3181818,0.050757576,0.14848484,nan,0
339719237,339718284,396809,-0.3189394,0.056060605,0.14166667,nan,0
340724832,340723804,396809,-0.3219697,0.05909091,0.13787879,nan,0
341732354,341731405,396809,-0.32651514,0.05909091,0.12196969,nan,0
342716602,342715653,396809,-0.32651514,0.057575755,0.12954545,nan,0
343723731,343722782,396809,-0.3219697,0.06287879,0.14015152,nan,0
344729661,344728712,396809,-0.3212121,0.06363636,0.14166667,nan,0
345715414,345714465,396809,-0.32272726,0.057575755,0.13787879,nan,0
346720709,346719760,396809,-0.32575756,0.057575755,0.12727273,nan,0
347728324,347727376,396809,-0.325,0.053787876,0.12727273,nan,0
348712551,348711601,396809,-0.32348484,0.045454543,0.13636363,nan,0
349719600,349718651,396809,-0.32045454,0.049999997,0.15075757,nan,0
350725455,350724505,396809,-0.32045454,0.05530303,0.14015152,nan,0
351710167,351709218,396809,-0.32651514,0.05909091,0.13333333,nan,0
352716767,352715817,396809,-0.31969696,0.05833333,0.12424242,nan,0
353722939,353721974,396809,-0.32272726,0.054545455,0.13863637,nan,0
354729679,354728729,396809,-0.31969696,0.052272726,0.14924242,nan,0
355714258,355713309,396809,-0.3212121,0.0530303,0.14393939,nan,0
356721197,356720248,396809,-0.31969696,0.049242422,0.12954545,nan,0
357727008,357726059,396809,-0.32878786,0.05909091,0.1310606,nan,0
358712440,358711491,396809,-0.3280303,0.06060606,0.1280303,nan,0
359718623,359717674,396809,-0.31969696,0.056060605,0.14015152,nan,0
360725456,360724507,396809,-0.32348484,0.054545455,0.13636363,nan,0
361709949,361709000,396809,-0.3242424,0.05833333,0.1310606,nan,0
362716868,362715919,396809,-0.32575756,0.06212121,0.13787879,nan,0
363719949,363719000,396809,-0.3159091,0.059848484,0.13863637,nan,0
364725202,364724242,396809,-0.32348484,0.056060605,0.13636363,nan,0
365711149,365710199,396809,-0.3212121,0.049999997,0.13636363,nan,0
366716564,366715615,396809,-0.32651514,0.049242422,0.13484848,nan,0
367723492,367722543,396809,-0.3219697,0.054545455,0.1310606,nan,0
368729328,368728379,396809,-0.32348484,0.054545455,0.13863637,nan,0
369714051,369713092,396809,-0.32348484,0.05530303,0.13636363,nan,0
370720486,370719537,396809,-0.32348484,0.06212121,0.13787879,nan,0
371726871,371725922,396809,-0.3242424,0.06287879,0.1310606,nan,0
372712166,372711217,396809,-0.330303,0.06287879,0.12954545,nan,0
373718018,373717069,396809,-0.3181818,0.05681818,0.14015152,nan,0
374725281,374724332,396809,-0.32348484,0.05151515,0.14166667,nan,0
375730926,375729977,396809,-0.3242424,0.05681818,0.14166667,nan,0
376716463,376715515,396809,-0.32045454,0.061363634,0.13787879,nan,0
377722915,377721966,396809,-0.32348484,0.06287879,0.12727273,nan,0
378729390,378728441,396809,-0.32651514,0.06060606,0.12727273,nan,0
379712333,379711304,396809,-0.3219697,0.052272726,0.14545454,nan,0
380716598,380715649,396809,-0.3151515,0.046212118,0.15227272,nan,0
381723765,381722816,396809,-0.31969696,0.05833333,0.14166667,nan,0
382729678,382728729,396809,-0.3242424,0.05530303,0.1280303,nan,0
383715582,383714633,396809,-0.32651514,0.05530303,0.1310606,nan,0
384720999,384720049,396809,-0.3219697,0.048484847,0.14545454,nan,0
385728312,385727363,396809,-0.32045454,0.049999997,0.14393939,nan,0
386712552,386711602,396809,-0.32575756,0.054545455,0.14318182,nan,0
387718132,387717183,396809,-0.3189394,0.048484847,0.13787879,nan,0
388725561,388724611,396809,-0.325,0.047727272,0.1280303,nan,0
389709746,389708797,396809,-0.3310606,0.049999997,0.12575758,nan,0
390716828,390715878,396809,-0.325,0.050757576,0.13484848,nan,0
391722656,391721702,396809,-0.31742424,0.054545455,0.14318182,nan,0
392729750,392728800,396809,-0.31969696,0.061363634,0.13863637,nan,0
393713972,393713023,396809,-0.3219697,0.06666666,0.12045454,nan,0
394721492,394720543,396809,-0.325,0.05909091,0.13257575,nan,0
395726970,395726021,396809,-0.3219697,0.0530303,0.13636363,nan,0
396712703,396711744,396809,-0.31969696,0.056060605,0.13333333,nan,0
397718407,397717458,396809,-0.3189394,0.06060606,0.14166667,nan,0
398725421,398724472,396809,-0.3219697,0.06060606,0.14015152,nan,0
399709637,399708688,396809,-0.3280303,0.06060606,0.12424242,nan,0
400716155,400715206,396809,-0.3280303,0.054545455,0.1310606,nan,0
401722784,401721835,396809,-0.3181818,0.05530303,0.13636363,nan,0
402728731,402727782,396809,-0.3242424,0.0530303,0.14318182,nan,0
403714573,403713624,396809,-0.31969696,0.0530303,0.14318182,nan,0
404720456,404719507,396809,-0.3212121,0.05833333,0.14015152,nan,0
405726891,405725942,396809,-0.32651514,0.0530303,0.13333333,nan,0
406711857,406710908,396809,-0.3219697,0.05151515,0.14318182,nan,0
407718619,407717670,396809,-0.32045454,0.049242422,0.14015152,nan,0
408724327,408723378,396809,-0.31666666,0.050757576,0.13863637,nan,0
409710380,409709431,396809,-0.3189394,0.056060605,0.13636363,nan,0
410716295,410715347,396809,-0.3272727,0.05833333,0.1280303,nan,0
411721891,411720942,396809,-0.31969696,0.05681818,0.13333333,nan,0
412729066,412728116,396809,-0.32272726,0.049999997,0.14015152,nan,0
413713132,413712183,396809,-0.3219697,0.053787876,0.14318182,nan,0
414720034,414719085,396809,-0.32575756,0.052272726,0.12727273,nan,0
415725996,415725047,396809,-0.32651514,0.053787876,0.13636363,nan,0
416711753,416710804,396809,-0.32045454,0.052272726,0.14166667,nan,0
417717082,417716130,396809,-0.32045454,0.05681818,0.14166667,nan,0
418724576,418723627,396809,-0.3219697,0.05909091,0.13333333,nan,0
419708781,419707832,396809,-0.32878786,0.06439394,0.12196969,nan,0
420715847,420714898,396809,-0.32651514,0.06439394,0.12954545,nan,0
421721753,421720804,396809,-0.31742424,0.05909091,0.14545454,nan,0
422728720,422727771,396809,-0.325,0.049999997,0.12954545,nan,0
423712918,423711969,396809,-0.3219697,0.054545455,0.13484848,nan,0
424719191,424718241,396809,-0.3219697,0.061363634,0.13257575,nan,0
425725638,425724688,396809,-0.3181818,0.06363636,0.13863637,nan,0
426710165,426709216,396809,-0.32575756,0.06439394,0.13257575,nan,0
427717167,427716218,396809,-0.3272727,0.05833333,0.11893939,nan,0
428723134,428722185,396809,-0.32272726,0.047727272,0.1310606,nan,0
429730156,429729207,396809,-0.32045454,0.052272726,0.14318182,nan,0
430714679,430713729,396809,-0.3159091,0.0530303,0.14696969,nan,0
431721453,431720503,396809,-0.31969696,0.056060605,0.14015152,nan,0
432727655,432726705,396809,-0.330303,0.054545455,0.11742424,nan,0
433713032,433712083,396809,-0.3333333,0.053787876,0.12727273,nan,0
434718897,434717932,396809,-0.3159091,0.052272726,0.14696969,nan,0
435724644,435723695,396809,-0.3151515,0.057575755,0.14696969,nan,0
436731825,436730876,396809,-0.3189394,0.06287879,0.13333333,nan,0
437716097,437715055,396809,-0.32045454,0.05681818,0.1280303,nan,0
438723423,438722474,396809,-0.32348484,0.056060605,0.1310606,nan,0
439728898,439727938,396809,-0.32045454,0.056060605,0.13787879,nan,0
440714745,440713796,396809,-0.325,0.061363634,0.13863637,nan,0
441720564,441719616,396809,-0.31969696,0.059848484,0.13787879,nan,0
442727528,442726579,396809,-0.3219697,0.057575755,0.13257575,nan,0
443711752,443710803,396809,-0.3181818,0.054545455,0.13257575,nan,0
444719041,444718073,396809,-0.32348484,0.052272726,0.1310606,nan,0
445724650,445723701,396809,-0.32575756,0.052272726,0.13863637,nan,0
446731627,446730678,396809,-0.3181818,0.056060605,0.14393939,nan,0
447716148,447715199,396809,-0.3159091,0.05833333,0.13787879,nan,0
448721707,448720758,396809,-0.32272726,0.05681818,0.13484848,nan,0
449728766,449727817,396809,-0.3272727,0.05833333,0.12196969,nan,0
450713328,450712379,396809,-0.32045454,0.053787876,0.14166667,nan,0
451720160,451719211,396809,-0.3189394,0.05151515,0.14545454,nan,0
452725568,452724619,396809,-0.31666666,0.050757576,0.15227272,nan,0
453711854,453710905,396809,-0.3219697,0.05151515,0.13636363,nan,0
454717440,454716491,396809,-0.32348484,0.052272726,0.12196969,nan,0
455724224,455723275,396809,-0.32651514,0.056060605,0.12727273,nan,0
456730199,456729237,396809,-0.32045454,0.061363634,0.14848484,nan,0
457715975,457715025,396809,-0.3181818,0.06590909,0.13787879,nan,0
458721453,458720502,396809,-0.32348484,0.06363636,0.13484848,nan,0
459727659,459726709,396809,-0.32348484,0.050757576,0.13257575,nan,0
460713138,460712189,396809,-0.32575756,0.047727272,0.13333333,nan,0
461718963,461718009,396809,-0.325,0.045454543,0.13484848,nan,0
462726151,462725201,396809,-0.325,0.048484847,0.14318182,nan,0
463710640,463709691,396809,-0.32045454,0.046969697,0.14015152,nan,0
464717250,464716301,396809,-0.3219697,0.0530303,0.13257575,nan,0
465723603,465722654,396809,-0.3242424,0.056060605,0.12727273,nan,0
466730452,466729503,396809,-0.32575756,0.05151515,0.13636363,nan,0
467715018,467714069,396809,-0.32045454,0.049999997,0.14015152,nan,0
468722132,468721183,396809,-0.3159091,0.053787876,0.14393939,nan,0
469728008,469727059,396809,-0.3212121,0.053787876,0.13257575,nan,0
470712133,470711184,396809,-0.325,0.05681818,0.13333333,nan,0
471719660,471718712,396809,-0.3272727,0.0530303,0.12954545,nan,0
472724984,472724015,396809,-0.32272726,0.048484847,0.14545454,nan,0
473710889,473709940,396809,-0.3219697,0.052272726,0.14848484,nan,0
474716717,474715768,396809,-0.32348484,0.05909091,0.14166667,nan,0
475723717,475722769,396809,-0.3272727,0.06212121,0.12272727,nan,0
476729662,476728712,396809,-0.3272727,0.06287879,0.12575758,nan,0
477712679,477711729,396809,-0.32045454,0.05530303,0.14166667,nan,0
478717437,478716488,396809,-0.32045454,0.057575755,0.14393939,nan,0
479723493,479722544,396809,-0.3219697,0.059848484,0.14393939,nan,0
480730216,480729267,396809,-0.3272727,0.05909091,0.13333333,nan,0
481714836,481713804,396809,-0.325,0.05151515,0.12727273,nan,0
482721870,482720921,396809,-0.3181818,0.052272726,0.13787879,nan,0
483727650,483726685,396809,-0.3189394,0.048484847,0.13787879,nan,0
484713020,484712071,396809,-0.3181818,0.050757576,0.15075757,nan,0
485719186,485718237,396809,-0.325,0.059848484,0.13257575,nan,0
486725847,486724898,396809,-0.325,0.061363634,0.12575758,nan,0
487710482,487709533,396809,-0.31666666,0.05681818,0.13787879,nan,0
488716148,488715199,396809,-0.3151515,0.057575755,0.1560606,nan,0
489723210,489722261,396809,-0.3212121,0.0530303,0.14696969,nan,0
490728759,490727804,396809,-0.32575756,0.05681818,0.1310606,nan,0
491714914,491713965,396809,-0.3272727,0.05530303,0.12424242,nan,0
492720199,492719240,396809,-0.32651514,0.056060605,0.13257575,nan,0
493727163,493726214,396809,-0.32272726,0.050757576,0.13636363,nan,0
494711824,494710875,396809,-0.31742424,0.049999997,0.13863637,nan,0
495718911,495717962,396809,-0.3181818,0.05151515,0.14318182,nan,0
496724256,496723308,396809,-0.3212121,0.050757576,0.1310606,nan,0
497730198,497729237,396809,-0.3212121,0.054545455,0.12424242,nan,0
498712678,498711730,396809,-0.32575756,0.05681818,0.12954545,nan,0
499718213,499717265,396809,-0.3212121,0.05681818,0.14393939,nan,0
500725453,500724504,396809,-0.32045454,0.05833333,0.13863637,nan,0
501730999,501730050,396809,-0.3189394,0.05833333,0.14848484,nan,0
502716853,502715904,396809,-0.3189394,0.06439394,0.12424242,nan,0
503722653,503721704,396809,-0.3219697,0.059848484,0.12045454,nan,0
504729597,504728648,396809,-0.3340909,0.052272726,0.12045454,nan,0
505713780,505712831,396809,-0.33484846,0.053787876,0.12727273,nan,0
506720009,506719053,396809,-0.31742424,0.056060605,0.14393939,nan,0
507726753,507725804,396809,-0.3128788,0.06060606,0.14924242,nan,0
508711220,508710271,396809,-0.3212121,0.06439394,0.13257575,nan,0
509718455,509717506,396809,-0.32954544,0.06287879,0.12424242,nan,0
510724321,510723373,396809,-0.34545454,0.06969697,0.1060606,nan,0
511709943,511708994,396809,-0.3719697,0.10454545,0.06212121,nan,0
512716223,512715253,396809,-0.38257575,0.14696969,0.06742424,nan,0
513723007,513722058,396809,-0.38636363,0.1719697,0.043181818,nan,0
514729350,514728401,396809,-0.38636363,0.18257575,0.037878785,nan,0
515714748,515713798,396809,-0.38939393,0.17954545,0.05681818,nan,0
516720482,516719533,396809,-0.37575758,0.14242424,0.05909091,nan,0
517727674,517726725,396809,-0.39848483,0.10909091,0.02651515,nan,0
518712246,518711297,396809,-0.4151515,0.086363636,0.01969697,nan,0
519717706,519716757,396809,-0.42878786,0.0810606,0.014393939,nan,0
520722184,520721235,396809,-0.39545453,0.12045454,0.04090909,nan,0
521726865,521725916,396809,-0.34924242,0.15757576,0.095454544,nan,0
522712879,522711930,396809,-0.34924242,0.13333333,0.090909086,nan,0
523718797,523717847,396809,-0.38636363,0.1030303,0.04090909,nan,0
524724707,524723757,396809,-0.4151515,0.10075757,0.02121212,nan,0
525710160,525709211,396809,-0.41439393,0.11212121,0.01969697,nan,0
526716400,526715450,396809,-0.3871212,0.13560605,0.05151515,nan,0
527723006,527722057,396809,-0.35454544,0.15984848,0.06363636,nan,0
528729974,528729025,396809,-0.34772727,0.14772727,0.093939394,nan,0
529714568,529713619,396809,-0.36666664,0.14621212,0.06439394,nan,0
530720492,530719543,396809,-0.39393938,0.12196969,0.043181818,nan,0
531727249,531726299,396809,-0.39545453,0.12121212,0.032575756,nan,0
532712165,532711217,396809,-0.3992424,0.12348484,0.04090909,nan,0
533718928,533717979,396809,-0.3962121,0.12121212,0.034090906,nan,0
