timestamp,timestamp_sample,time_last_fuse,device_id,observation,observation_variance,innovation,innovation_filtered,innovation_variance,test_ratio,test_ratio_filtered,estimator_instance,innovation_rejected,fused
267526115,267420975,267425662,0,-0.21566772,12.384626,-0.2105231,-0.14992349,12.385051,0.00014314022,-0.00010192815,1,0,1
268045965,267940572,267945662,0,-0.36843872,12.384634,-0.058496922,-0.0855348,12.385069,1.1051662e-05,-5.500583e-05,1,0,1
268476137,268373568,268375661,0,-0.35836792,12.384582,-0.06916484,-0.09743995,12.385033,1.5450181e-05,-4.869984e-05,1,0,1
268995965,268893148,268895661,0,-0.45593262,12.384586,0.027843267,-0.09183798,12.385002,2.5038269e-06,-5.806596e-05,1,0,1
269516108,269412748,269415661,0,-0.3623047,12.384591,-0.0,-0.08799518,12.385003,1.39406775e-05,-4.246702e-05,1,0,1
270035964,269932356,269935661,0,-0.54403687,12.384596,0.11527547,-0.0046656034,12.3849945,4.291785e-05,6.756095e-07,1,0,1
270466111,270365350,270365661,0,-0.64727783,12.384547,0.21692187,0.08999689,12.384973,0.0001519748,5.37003e-05,1,0,1
270986132,270884948,270885661,0,-0.5030823,12.384557,0.07151225,0.10568627,12.385004,1.6516757e-05,5.1180614e-05,1,0,1
271506112,271404547,271405661,0,-0.5799866,12.384565,0.14737368,0.10038477,12.385029,7.014598e-05,4.5749865e-05,1,0,1
272025965,271924172,271925661,0,-0.63797,12.383559,0.15458003,0.10581042,12.384551,7.717675e-05,7.50764e-05,1,0,1
272545970,272443748,272445661,0,-0.80178833,12.383559,0.14927375,0.11488277,12.386071,7.1960356e-05,8.471278e-05,1,0,1
272986111,272876775,272885661,0,-0.77285767,12.384174,0.035992503,0.070542134,12.38494,4.1839858e-06,4.6812416e-05,1,0,1
273506117,273396347,273405661,0,-0.8916931,12.384244,-0.0,-0.048655085,12.384809,4.694131e-05,-3.828028e-05,1,0,1
274025969,273915970,273925661,0,-1.0019226,12.384305,-0.0,-0.09296865,12.384804,0.000120261015,-5.362702e-05,1,0,1
274536115,274435579,274435661,0,-1.2036438,12.38419,-0.0,-0.1312613,12.384675,4.9802853e-05,-8.003491e-05,1,0,1
274976114,274868569,274875661,0,-1.388794,12.384348,-0.0,-0.12930886,12.384823,2.7938243e-06,-8.957231e-05,1,0,1
275496112,275388148,275395661,0,-1.2816467,12.384397,-0.0,-0.15625681,12.384828,0.00015420082,-0.00010058625,1,0,1
276015963,275907748,275915661,0,-1.5077515,12.3844385,-0.0,-0.15581109,12.384867,9.496539e-06,-9.97843e-05,1,0,1
276536111,276427362,276435661,0,-1.47052,12.384476,-0.0,-0.16354176,12.384916,7.5736876e-05,-9.9007164e-05,1,0,1
276966139,276860358,276865661,0,-1.613739,12.384446,-0.0,-0.14291924,12.38489,1.1757517e-05,-9.045988e-05,1,0,1
277485962,277379948,277385661,0,-1.6695251,12.384476,-0.0,-0.10987942,12.384887,1.12204e-05,-6.029064e-05,1,0,1
278006114,277899548,277905661,0,-1.6813965,12.384501,-0.0,-0.123857155,12.384927,1.9367315e-05,-6.384436e-05,1,0,1
278525967,278419175,278425661,0,-1.6377258,12.384523,-0.0,-0.11549014,12.384982,6.421169e-05,-5.4411714e-05,1,0,1
279045967,278938747,278945661,0,-1.7013855,12.384546,-0.0,-0.11876935,12.385015,3.2651362e-05,-5.770393e-05,1,0,1
279476116,279371774,279375661,0,-1.7888489,12.38451,-0.0,-0.076653995,12.384934,9.336123e-06,-3.4742803e-05,1,0,1
279996117,279891348,279895662,0,-1.8805847,12.384532,-0.0,-0.060100596,12.384939,2.7258212e-10,-2.4935365e-05,1,0,1
280515969,280410973,280415661,0,-1.704834,12.38455,-0.0,-0.051317405,12.38495,0.000107829655,-2.254245e-05,1,0,1
281035967,280930552,280935661,0,-1.874939,12.384566,-0.0,-0.0587141,12.384987,7.4978146e-07,-2.1437803e-05,1,0,1
281465965,281363569,281365661,0,-1.870636,12.384521,-0.0094099045,-0.010416352,12.384916,2.8598112e-07,-5.2922665e-06,1,0,1
281986113,281883148,281885661,0,-1.8981323,12.384534,0.013458729,-0.007335731,12.384945,5.850244e-07,-7.0891115e-06,1,0,1
282506115,282402749,282405661,0,-1.9524536,12.384545,0.070893645,0.011465351,12.384992,1.6232256e-05,-3.8452401e-07,1,0,1
283026115,282922360,282925661,0,-2.0063477,12.384555,0.1154747,0.001280359,12.384971,4.306641e-05,-4.2504284e-06,1,0,1
283546116,283441948,283445661,0,-1.9995117,12.384571,0.09542298,0.016295547,12.384999,2.9408306e-05,2.4676356e-07,1,0,1
283975968,283874948,283875661,0,-1.9577332,12.384524,0.057641268,0.05268436,12.384939,1.0730826e-05,1.7497443e-05,1,0,1
284496135,284394547,284395661,0,-1.8659363,12.384537,-0.028367639,0.034001794,12.384952,2.5990346e-06,1.5624148e-05,1,0,1
285016111,284914177,284915661,0,-1.7111206,12.384548,-0.17495143,-0.04450326,12.384975,9.885527e-05,-1.8043676e-05,1,0,1
285535969,285433747,285435661,0,-2.0642395,12.384558,0.17410433,0.015621389,12.384976,9.790028e-05,1.3577137e-05,1,0,1
285976121,285866774,285875661,0,-1.9710999,12.384679,0.06966925,0.0030980047,12.385136,1.5676225e-05,-4.0592693e-07,1,0,1
286496115,286386347,286395661,0,-1.6482849,12.3846855,-0.24205768,-0.10866246,12.385129,0.00018923313,-6.753317e-05,1,0,1
287016111,286905972,286915661,0,-1.9230042,12.384692,0.026790023,-0.035358734,12.385128,2.3179587e-06,-2.724985e-05,1,0,1
287526171,287425550,287425661,0,-1.8739319,12.384529,-0.04627657,-0.049152452,12.384946,6.9165285e-06,-2.2502307e-05,1,0,1
