timestamp,roll,pitch,yaw,thrust_body[0],thrust_body[1],thrust_body[2],reset_integral
268754052,-0.057508655,0.03018583,-0.00060377805,0.0,0.0,-0.123279825,0
268774052,-0.05229974,0.03426072,4.467259e-05,0.0,0.0,-0.12820587,0
268794065,-0.042119514,0.039210625,0.001182426,0.0,0.0,-0.13318238,0
268814058,-0.04936981,0.03647258,0.0023042639,0.0,0.0,-0.1382138,0
268834032,-0.05576209,0.030746523,0.0021410268,0.0,0.0,-0.14324898,0
268854060,-0.050513558,0.033037238,0.0005338246,0.0,0.0,-0.14854066,0
268874057,-0.047790676,0.02772635,-0.00029508225,0.0,0.0,-0.15376325,0
268894052,-0.049444344,0.03424464,0.00016030748,0.0,0.0,-0.15910275,0
268914055,-0.046316646,0.033049513,0.0010641343,0.0,0.0,-0.16442345,0
268934066,-0.047914848,0.036825474,0.0022337867,0.0,0.0,-0.17010002,0
268954054,-0.047544483,0.031492986,0.0020647019,0.0,0.0,-0.17548615,0
268974051,-0.049197253,0.030001082,0.00079639314,0.0,0.0,-0.1811694,0
268994065,-0.052046653,0.036312334,5.0555733e-05,0.0,0.0,-0.18691963,0
269014057,-0.049372878,0.030401977,6.664174e-05,0.0,0.0,-0.19271985,0
269034065,-0.045643102,0.027657557,0.0012168027,0.0,0.0,-0.19856858,0
269054076,-0.04801736,0.03883215,0.002188259,0.0,0.0,-0.20447463,0
269074063,-0.050112586,0.029120158,0.0019431191,0.0,0.0,-0.2104531,0
269094112,-0.04882606,0.030942926,0.0011635129,0.0,0.0,-0.21652693,0
269114053,-0.05150372,0.029100763,-1.758438e-05,0.0,0.0,-0.22286895,0
269134068,-0.04732705,0.03229003,0.00013436345,0.0,0.0,-0.22899817,0
269154068,-0.047303647,0.039907753,0.0008676781,0.0,0.0,-0.23528896,0
269174053,-0.0440201,0.023784116,0.0018898031,0.0,0.0,-0.24160801,0
269194058,-0.048891675,0.035080433,0.0019328655,0.0,0.0,-0.24801834,0
269214058,-0.045359194,0.018878588,0.0011757299,0.0,0.0,-0.25452635,0
269234052,-0.04629675,0.040813357,0.00034825323,0.0,0.0,-0.26105303,0
269254057,-0.04297098,0.022750767,0.00015927234,0.0,0.0,-0.2677086,0
269274059,-0.047896292,0.029805992,0.0008124226,0.0,0.0,-0.27443314,0
269294052,-0.043408934,0.02782349,0.0015315393,0.0,0.0,-0.28118217,0
269314056,-0.047449872,0.034866672,0.001801968,0.0,0.0,-0.28813642,0
269334056,-0.043292843,0.028705202,0.0012801302,0.0,0.0,-0.29526407,0
269354074,-0.046933062,0.032837268,0.0005113324,0.0,0.0,-0.30232212,0
269374062,-0.042478934,0.024579637,0.0003191137,0.0,0.0,-0.30950385,0
269394055,-0.04576005,0.03647038,0.0007014363,0.0,0.0,-0.3166152,0
269414058,-0.041705254,0.018497948,0.0015358047,0.0,0.0,-0.32376844,0
269434070,-0.04223329,0.030212902,0.001640577,0.0,0.0,-0.33099663,0
269454058,-0.049119104,0.022219997,0.0014184163,0.0,0.0,-0.33854836,0
269474055,-0.04123889,0.027066842,0.0007237819,0.0,0.0,-0.34612888,0
269494061,-0.049703848,0.0394646,0.0004936871,0.0,0.0,-0.35362837,0
269514054,-0.04012476,0.023255797,0.00092224346,0.0,0.0,-0.3611602,0
269534053,-0.043245636,0.03889435,0.0013380472,0.0,0.0,-0.36893323,0
269554059,-0.043638855,0.036501437,0.0018054706,0.0,0.0,-0.37660185,0
269574056,-0.03409279,0.024826922,0.0014363638,0.0,0.0,-0.38476592,0
269594069,-0.050966054,0.036802147,0.00080416247,0.0,0.0,-0.3921891,0
269614076,-0.045046188,0.020806158,0.0007625952,0.0,0.0,-0.40030798,0
269634050,-0.03611038,0.025928706,0.0008714725,0.0,0.0,-0.40876964,0
269654111,-0.049061596,0.037490867,0.001351024,0.0,0.0,-0.41645065,0
269674057,-0.0415184,0.023603322,0.0017168906,0.0,0.0,-0.42459396,0
269694058,-0.031432014,0.026868904,0.0015293972,0.0,0.0,-0.43296856,0
269714057,-0.04367119,0.03593868,0.0010589081,0.0,0.0,-0.44150582,0
269734054,-0.050153784,0.019775506,0.0007912057,0.0,0.0,-0.4500887,0
269754057,-0.03545733,0.01625184,0.0009838142,0.0,0.0,-0.45838934,0
269774055,-0.034172818,0.030060472,0.0011975823,0.0,0.0,-0.4667996,0
269794053,-0.05136043,0.025507154,0.0014007748,0.0,0.0,-0.47551355,0
269814066,-0.042657264,0.03672165,0.0015566571,0.0,0.0,-0.48395357,0
269834054,-0.03231067,0.012522144,0.0014072339,0.0,0.0,-0.493166,0
269854064,-0.033252668,0.032798823,0.0009979398,0.0,0.0,-0.50186574,0
269874062,-0.043662965,0.022867078,0.00076023414,0.0,0.0,-0.5107373,0
269894055,-0.049146563,0.02764506,0.0010512683,0.0,0.0,-0.51996344,0
269914059,-0.050244793,0.010714925,0.0015705847,0.0,0.0,-0.5292909,0
269934056,-0.033087753,0.01817404,0.0016913012,0.0,0.0,-0.5385433,0
269954071,-0.033502914,0.029330844,0.0014939895,0.0,0.0,-0.54756284,0
269974054,-0.038845763,0.025839472,0.0010608509,0.0,0.0,-0.5567589,0
269994059,-0.040619113,0.018654084,0.0007939075,0.0,0.0,-0.56615055,0
270014064,-0.05214453,0.03872204,0.0009953598,0.0,0.0,-0.57596385,0
270034061,-0.051244453,0.009717384,0.001429058,0.0,0.0,-0.58544505,0
270054062,-0.048735723,0.018961253,0.001658256,0.0,0.0,-0.5947714,0
270074057,-0.039075524,0.009709782,0.0015633021,0.0,0.0,-0.6043178,0
270094033,-0.02683744,0.01939623,0.0012245888,0.0,0.0,-0.61400783,0
270114056,-0.021142475,0.009638418,0.0012329551,0.0,0.0,-0.62396586,0
270134088,-0.027683306,0.014233311,0.001322891,0.0,0.0,-0.6339044,0
270154057,-0.036305606,0.015345946,0.0013870512,0.0,0.0,-0.643834,0
270174054,-0.034575265,0.0469955,0.0015288072,0.0,0.0,-0.653757,0
270194057,-0.047235433,0.021607628,0.0015241364,0.0,0.0,-0.66446936,0
270214054,-0.048403293,0.03428282,0.0013492091,0.0,0.0,-0.67456853,0
270234056,-0.039604425,0.029012913,0.0012309259,0.0,0.0,-0.68460315,0
270254076,-0.040081356,0.025729815,0.0011515702,0.0,0.0,-0.69527704,0
270274062,-0.04369443,0.024146494,0.0013087717,0.0,0.0,-0.7034128,0
270294060,-0.05681901,0.022171848,0.0014934487,0.0,0.0,-0.7061972,0
270314054,-0.04239508,0.02652457,0.0015971841,0.0,0.0,-0.7085721,0
270334056,-0.05773673,0.020117113,0.0014564069,0.0,0.0,-0.7121512,0
270354065,-0.02291198,0.010500286,0.0012890578,0.0,0.0,-0.714348,0
270374060,-0.039358433,0.015108693,0.0012991709,0.0,0.0,-0.71843094,0
270394073,-0.027276188,0.03318767,0.0014955564,0.0,0.0,-0.72165704,0
270414060,-0.02356123,0.020801283,0.0018871536,0.0,0.0,-0.7247258,0
270434055,-0.037903015,0.019438952,0.0020895447,0.0,0.0,-0.7277999,0
270454053,-0.046017468,0.010011385,0.0018638377,0.0,0.0,-0.7308643,0
270474066,-0.030314345,0.022548076,0.0015871291,0.0,0.0,-0.733278,0
270494051,-0.02761616,0.014068893,0.0014103005,0.0,0.0,-0.73668295,0
270514055,-0.0342401,-0.0022508523,0.0016190915,0.0,0.0,-0.7386113,0
270534066,-0.06353934,0.0041688397,0.002018246,0.0,0.0,-0.74330455,0
270554081,-0.066816784,-0.00021966788,0.0022581774,0.0,0.0,-0.74616486,0
270574064,-0.03806039,0.01726866,0.002079491,0.0,0.0,-0.7484825,0
270594056,-0.06079198,-0.016923841,0.0017437162,0.0,0.0,-0.75301737,0
270614056,-0.029364225,-0.01138061,0.0014169647,0.0,0.0,-0.7555102,0
270634066,-0.028529545,-0.011126597,0.0014971306,0.0,0.0,-0.75810105,0
270654068,-0.018979866,0.02746443,0.0017822459,0.0,0.0,-0.7609301,0
270674058,-0.023195919,0.026737837,0.0023969316,0.0,0.0,-0.7638891,0
270694063,-0.044641733,-0.0064126197,0.0027157848,0.0,0.0,-0.76689696,0
270714054,-0.04590461,-0.0045200796,0.0025654456,0.0,0.0,-0.7697005,0
270734054,-0.04886117,0.00711279,0.002003969,0.0,0.0,-0.7724573,0
270754062,-0.050061975,0.00013092287,0.0014554124,0.0,0.0,-0.77578545,0
270774054,-0.068977006,0.020783795,0.0013168765,0.0,0.0,-0.7792994,0
270794060,-0.05468368,-0.0040403665,0.0016263094,0.0,0.0,-0.7817469,0
270814055,-0.015641425,0.047718734,0.0021531987,0.0,0.0,-0.7836255,0
270834070,-0.050723903,0.019050732,0.002652748,0.0,0.0,-0.78760827,0
270854058,-0.035992827,0.0022165654,0.0024965645,0.0,0.0,-0.79076,0
270874053,-0.061167393,-0.00797052,0.0017742813,0.0,0.0,-0.79333305,0
270894060,-0.044019748,0.00995454,0.0011958791,0.0,0.0,-0.7967128,0
270914060,-0.03574128,-0.02831768,0.001211866,0.0,0.0,-0.79997003,0
270934058,-0.059781533,-0.02852542,0.0016417308,0.0,0.0,-0.80206615,0
270954058,-0.06146828,-0.006186098,0.0022031213,0.0,0.0,-0.8053052,0
270974064,-0.05679804,0.02544345,0.002457027,0.0,0.0,-0.8081534,0
270994052,-0.054062773,0.00807887,0.0021208897,0.0,0.0,-0.8113027,0
271014057,-0.037543427,-0.011564877,0.001684376,0.0,0.0,-0.8144532,0
271034057,-0.044482034,-0.0240418,0.0012283539,0.0,0.0,-0.8167231,0
271054075,-0.036567632,-0.049530115,0.0010678953,0.0,0.0,-0.8197436,0
271074061,-0.052370574,-0.016963229,0.0010120831,0.0,0.0,-0.82238895,0
271094053,-0.045360383,-0.0027676327,0.00034114736,0.0,0.0,-0.8259127,0
271114062,-0.017871516,0.018952142,0.00020548544,0.0,0.0,-0.8294285,0
271134067,-0.039884876,-0.045728393,-0.000119115706,0.0,0.0,-0.832232,0
271154061,-0.03081332,-0.04897801,-0.0009863767,0.0,0.0,-0.8348149,0
271174058,-0.059245855,-0.056469575,-0.002408089,0.0,0.0,-0.8382205,0
271194067,-0.07174758,-0.07358945,-0.0044122436,0.0,0.0,-0.8402679,0
271214056,-0.054167368,-0.060966898,-0.005937598,0.0,0.0,-0.84229124,0
271234062,-0.034928493,-0.038345337,-0.007920196,0.0,0.0,-0.8453008,0
271254062,-0.04946657,-0.07800691,-0.01122703,0.0,0.0,-0.84842575,0
271274054,-0.051471382,-0.10168429,-0.015745956,0.0,0.0,-0.8511828,0
271294057,-0.051772006,-0.11390401,-0.021392467,0.0,0.0,-0.85375273,0
271314058,-0.026357565,-0.10461359,-0.027147066,0.0,0.0,-0.8566712,0
271334057,-0.032290548,-0.05786707,-0.03370709,0.0,0.0,-0.86000407,0
271354062,-0.0039472757,-0.08813394,-0.0410661,0.0,0.0,-0.8630415,0
271374060,-0.0006339684,-0.14004883,-0.048933715,0.0,0.0,-0.86512864,0
271394058,-0.018579435,-0.15962386,-0.056746714,0.0,0.0,-0.8685875,0
271414056,0.0043128715,-0.10715347,-0.06364179,0.0,0.0,-0.871242,0
271434068,0.017971406,-0.11541015,-0.07038503,0.0,0.0,-0.87539226,0
271454058,0.093028195,-0.1409895,-0.076472595,0.0,0.0,-0.8773881,0
271474066,0.07996297,-0.19288693,-0.08256508,0.0,0.0,-0.88068473,0
271494056,0.049679633,-0.13830225,-0.08839864,0.0,0.0,-0.88186353,0
271514061,0.086968765,-0.13759948,-0.09277631,0.0,0.0,-0.88381726,0
271534060,0.13426208,-0.091614924,-0.09692167,0.0,0.0,-0.88804823,0
271554059,0.10289925,-0.13004929,-0.101558246,0.0,0.0,-0.88910323,0
271574066,0.11135906,-0.1332816,-0.10515327,0.0,0.0,-0.891319,0
271594055,0.038697984,-0.15223756,-0.108903676,0.0,0.0,-0.89416,0
271614055,0.10532712,-0.13139102,-0.11139781,0.0,0.0,-0.89440775,0
271634054,0.12756222,-0.10150689,-0.11418766,0.0,0.0,-0.8965109,0
271654057,0.094356015,-0.19400227,-0.11671683,0.0,0.0,-0.89626104,0
271674070,0.078064606,-0.12057926,-0.119161434,0.0,0.0,-0.89598715,0
271694057,0.048312567,-0.096175075,-0.12157764,0.0,0.0,-0.898559,0
271714054,0.04130148,-0.15427496,-0.12368872,0.0,0.0,-0.89827204,0
271734066,0.07549739,-0.1225683,-0.125656,0.0,0.0,-0.8971659,0
271754055,0.01939764,-0.15039992,-0.12795287,0.0,0.0,-0.8984632,0
271774063,0.0055105537,-0.117242165,-0.12989922,0.0,0.0,-0.89887375,0
271794068,0.032562412,-0.07147831,-0.13144054,0.0,0.0,-0.896662,0
271814058,0.05046797,-0.04519674,-0.13325617,0.0,0.0,-0.89754,0
271834054,0.024909865,-0.17657267,-0.13465497,0.0,0.0,-0.89905304,0
271854057,0.018954178,-0.12547266,-0.1359011,0.0,0.0,-0.8970594,0
271874059,-0.0022892072,-0.06984957,-0.13725583,0.0,0.0,-0.89666575,0
271894054,0.020786677,-0.12205097,-0.13788128,0.0,0.0,-0.8985812,0
271914059,0.016987592,-0.06991786,-0.13869064,0.0,0.0,-0.89754343,0
271934062,-0.029357575,-0.04943263,-0.139402,0.0,0.0,-0.8980263,0
271954060,0.020163728,-0.05229124,-0.13950275,0.0,0.0,-0.8959407,0
271974061,0.04354228,0.03956067,-0.1395964,0.0,0.0,-0.89534795,0
271994051,0.05134397,0.02846102,-0.13953502,0.0,0.0,-0.8957426,0
272014065,0.026899284,-0.05384191,-0.13940321,0.0,0.0,-0.8949323,0
272034062,0.031429682,-0.047309022,-0.13911362,0.0,0.0,-0.8948911,0
272054055,0.069765046,0.042302232,-0.13884604,0.0,0.0,-0.89304197,0
272074064,0.10652858,0.046132002,-0.13815601,0.0,0.0,-0.8948309,0
272094067,0.12056504,0.0073047634,-0.13755909,0.0,0.0,-0.8942593,0
272114061,0.030480156,0.0032187144,-0.13691652,0.0,0.0,-0.89517355,0
272134053,0.071872495,-0.0056034722,-0.13601318,0.0,0.0,-0.8938534,0
272154058,0.104043834,0.038391713,-0.13458453,0.0,0.0,-0.89360535,0
272174059,0.085690275,0.012390063,-0.13344634,0.0,0.0,-0.893601,0
272194054,0.089503326,0.02192031,-0.13178329,0.0,0.0,-0.8919495,0
272214059,0.053389955,-0.057134166,-0.12986659,0.0,0.0,-0.8942898,0
272234070,0.07537879,0.06553851,-0.12818559,0.0,0.0,-0.89153636,0
272254064,0.09814987,0.044539884,-0.12643671,0.0,0.0,-0.893826,0
272274064,0.09316137,-0.06380076,-0.12437287,0.0,0.0,-0.8936282,0
272294036,0.066872,-0.050968096,-0.122510694,0.0,0.0,-0.8940769,0
272314062,0.030900225,-0.052079618,-0.120553665,0.0,0.0,-0.8921511,0
272334058,0.074173875,-0.04202439,-0.118476406,0.0,0.0,-0.8932946,0
272354056,0.051058657,-0.07810228,-0.11631517,0.0,0.0,-0.89220715,0
272374064,0.024616085,-0.07375875,-0.11469268,0.0,0.0,-0.89208406,0
272394055,-0.0008411678,-0.103223845,-0.11274304,0.0,0.0,-0.89198166,0
272414053,0.058120996,-0.07338521,-0.11069005,0.0,0.0,-0.89192474,0
272434057,0.060634848,-0.07610099,-0.109165475,0.0,0.0,-0.891327,0
272454062,0.011776595,-0.10474338,-0.107718766,0.0,0.0,-0.89255697,0
272474055,0.0067013125,-0.11130861,-0.10588656,0.0,0.0,-0.89191216,0
272494055,-0.02022462,-0.022908391,-0.10460105,0.0,0.0,-0.8916887,0
272514115,0.04331296,-0.051373057,-0.10296209,0.0,0.0,-0.8895352,0
272534055,0.06627375,-0.0027299465,-0.10126988,0.0,0.0,-0.8884778,0
272554057,-0.019391518,-0.05709853,-0.09982278,0.0,0.0,-0.88698745,0
272574061,0.0043256152,0.04212813,-0.09849086,0.0,0.0,-0.88764215,0
272594057,0.044233736,-0.007999143,-0.09631469,0.0,0.0,-0.8858417,0
272614065,0.048947755,0.0078091105,-0.09461999,0.0,0.0,-0.8855197,0
272634056,-0.010495445,-0.008634365,-0.09285311,0.0,0.0,-0.8848289,0
272654062,-0.025404736,0.084589034,-0.091375574,0.0,0.0,-0.91868037,0
272674064,0.021010354,0.13572358,-0.08966106,0.0,0.0,-0.916396,0
272694081,0.021049669,0.14188154,-0.08780011,0.0,0.0,-0.916232,0
272714056,0.024762068,0.050672513,-0.08560418,0.0,0.0,-0.9157422,0
272734055,0.048523508,0.11526869,-0.08414831,0.0,0.0,-0.9133845,0
272754060,0.0116491625,0.12582724,-0.0821261,0.0,0.0,-0.9105584,0
272774059,0.06198636,0.08283577,-0.08000566,0.0,0.0,-0.90948886,0
272794064,0.037232507,0.0008010804,-0.078168675,0.0,0.0,-0.9069736,0
272814058,0.04390353,0.038308777,-0.07687537,0.0,0.0,-0.90438104,0
272834061,0.055954598,0.08846655,-0.07547664,0.0,0.0,-0.9042442,0
272854059,0.091328815,0.013465589,-0.07334019,0.0,0.0,-0.9023563,0
272874055,0.059172913,-0.023350202,-0.07171416,0.0,0.0,-0.8996949,0
272894062,0.019838016,-0.026400166,-0.0706511,0.0,0.0,-0.8978256,0
272914063,0.03265461,-0.01626585,-0.06928552,0.0,0.0,-0.8958951,0
272934058,0.047006242,-0.027635245,-0.06767364,0.0,0.0,-0.8942283,0
272954053,0.03372985,-0.027708478,-0.06686378,0.0,0.0,-0.89272606,0
272974054,0.038714312,-0.08353834,-0.065817356,0.0,0.0,-0.8914877,0
272994061,0.015657261,-0.079349965,-0.064615466,0.0,0.0,-0.8894704,0
273014052,0.018730197,-0.012935546,-0.06371548,0.0,0.0,-0.8884728,0
273034066,0.020202214,-0.06862567,-0.0626236,0.0,0.0,-0.8883169,0
273054062,0.05954435,-0.07436832,-0.061689533,0.0,0.0,-0.88763,0
273074066,-0.023595495,-0.07575314,-0.060773104,0.0,0.0,-0.8859605,0
273094054,0.007448452,-0.044572856,-0.0598419,0.0,0.0,-0.88577265,0
273114068,0.04146146,-0.038026184,-0.059249442,0.0,0.0,-0.88244605,0
273134056,0.013087729,-0.09264744,-0.05824703,0.0,0.0,-0.8824614,0
273154055,-0.03865218,-0.059082046,-0.057970826,0.0,0.0,-0.88028204,0
273174061,0.014312372,-0.030423755,-0.05721866,0.0,0.0,-0.8800423,0
273194056,0.03527378,-0.015898444,-0.056632403,0.0,0.0,-0.87935543,0
273214076,-0.007502455,-0.04170614,-0.05634188,0.0,0.0,-0.8785677,0
273234055,-0.0002977854,-0.03198664,-0.05585118,0.0,0.0,-0.87884635,0
273254054,0.033011883,-0.014024643,-0.05522584,0.0,0.0,-0.87708294,0
273274064,0.01302511,0.09972371,-0.05513107,0.0,0.0,-0.8760623,0
273294079,0.023241928,0.036790606,-0.054411136,0.0,0.0,-0.8770385,0
273314059,0.0072946474,-0.07769987,-0.05355018,0.0,0.0,-0.8766139,0
273334059,-0.003106101,-0.011301006,-0.05363624,0.0,0.0,-0.8757447,0
273354061,0.0029781072,0.017122535,-0.05339711,0.0,0.0,-0.87666494,0
273374055,0.013367445,0.038137294,-0.052770343,0.0,0.0,-0.8770742,0
273394055,0.063031554,0.015360423,-0.05237558,0.0,0.0,-0.87503004,0
273414063,-0.026899457,0.023276601,-0.052172106,0.0,0.0,-0.8753985,0
273434054,-0.020599,0.012103921,-0.0518072,0.0,0.0,-0.87559825,0
273454065,0.021627698,0.02144751,-0.05117183,0.0,0.0,-0.8765529,0
273474057,0.034844477,-0.025247674,-0.050352693,0.0,0.0,-0.87661254,0
273494056,-0.0025035462,-0.025165789,-0.050394867,0.0,0.0,-0.8765337,0
273514062,0.0023563216,-0.01804689,-0.050181746,0.0,0.0,-0.8772168,0
273534057,0.031401172,0.019185321,-0.04979162,0.0,0.0,-0.87557137,0
273554114,0.0088843955,0.024907771,-0.049164765,0.0,0.0,-0.8769786,0
273574066,0.035315044,-0.040731855,-0.048579276,0.0,0.0,-0.8788544,0
273594066,0.0050295917,-0.08908742,-0.048395507,0.0,0.0,-0.87782097,0
273614059,-0.0053726877,-0.028645042,-0.048186835,0.0,0.0,-0.87872136,0
273634065,0.033979602,0.00037363335,-0.04802378,0.0,0.0,-0.8784758,0
273654058,0.036920935,-0.0027085764,-0.047552228,0.0,0.0,-0.8800703,0
273674058,0.022727108,-0.035494667,-0.04671229,0.0,0.0,-0.8804649,0
273694061,-0.03771181,-0.05061547,-0.046694662,0.0,0.0,-0.8813239,0
273714057,0.010203031,-0.009771158,-0.046272114,0.0,0.0,-0.88232857,0
273734053,0.024493618,-0.0105127925,-0.04567626,0.0,0.0,-0.8832914,0
273754055,0.015839284,-0.013716729,-0.04508392,0.0,0.0,-0.88293254,0
273774066,-0.012577117,-0.034729168,-0.044753727,0.0,0.0,-0.88334274,0
273794051,-0.023461565,-0.013143729,-0.04442972,0.0,0.0,-0.8843545,0
273814097,0.028952872,0.009777899,-0.04374872,0.0,0.0,-0.8829207,0
273834061,0.023116264,0.0030826759,-0.043080144,0.0,0.0,-0.88412595,0
273854057,-0.029427627,-0.041687932,-0.042637262,0.0,0.0,-0.88471884,0
