timestamp,timestamp_sample,time_last_fuse,device_id,observation[0],observation[1],observation[2],observation_variance[0],observation_variance[1],observation_variance[2],innovation[0],innovation[1],innovation[2],innovation_filtered[0],innovation_filtered[1],innovation_filtered[2],innovation_variance[0],innovation_variance[1],innovation_variance[2],test_ratio[0],test_ratio[1],test_ratio[2],test_ratio_filtered[0],test_ratio_filtered[1],test_ratio_filtered[2],estimator_instance,innovation_rejected,fused
274504267,274403743,274403743,0,-0.09721455,0.026495012,-0.9949107,1.0,1.0,1.0,0.069282725,-0.026116291,-0.0046990514,-0.00012712953,-0.004263569,-0.00789039,1.0000107,1.0000123,1.0,0.07680071,0.0109128365,0.00035329734,0.013242399,-0.006524382,-0.0023377978,0,0,1
275004270,274903741,274903741,0,-0.17917287,0.16006581,-0.970709,1.0,1.0,1.0,0.15236644,-0.15765975,-0.028928816,0.0011077,-0.0015922105,-0.007696271,1.0000108,1.0000125,1.0,0.37144452,0.39770058,0.013390022,0.016515136,-0.0006840213,-0.0021129758,0,0,1
275504277,275403740,275403740,0,0.0010480487,-0.09219171,-0.9957408,1.0,1.0,1.0,-0.026641028,0.09545753,-0.0039263964,0.0002859751,0.0018643329,-0.008602869,1.0000108,1.0000124,1.0,0.011355787,0.14579244,0.0002466654,0.009949077,0.006787034,-0.0025886674,0,0,1
276004438,275903741,275903741,0,0.016369317,-0.007941736,-0.99983454,1.0,1.0,1.0,-0.03600567,0.014240263,4.7147274e-05,0.0011619873,0.0044146115,-0.007721935,1.0000107,1.0000124,1.0,0.020742308,0.003244521,3.5565847e-08,0.006160592,0.006932383,-0.0018692029,0,0,1
276504273,276403741,276403741,0,0.1255104,0.107347704,-0.9862675,1.0,1.0,1.0,-0.14587131,-0.110727265,-0.013519466,0.0038033652,0.0019231729,-0.008046169,1.0000106,1.0000123,1.0,0.34045142,0.19616602,0.0029244153,0.025759269,0.005615656,-0.0022349358,0,0,1
277004268,276903740,276903740,0,0.03162129,0.042098388,-0.99861294,1.0,1.0,1.0,-0.058681436,-0.048269603,-0.0010019541,0.0012348804,-0.0010737785,-0.006830436,1.0000106,1.0000123,1.0,0.05509559,0.037278816,1.6062591e-05,0.012921964,-0.004802895,-0.0016155364,0,0,1
277504271,277403741,277403741,0,-0.07738546,0.036716495,-0.9963249,1.0,1.0,1.0,0.053347003,-0.04308305,-0.0033658147,0.00013062857,-0.0055171545,-0.0068595456,1.0000105,1.0000122,1.0,0.045533966,0.029698025,0.00018125934,0.01391143,-0.00801132,-0.0016280367,0,0,1
278004473,277903743,277903743,0,0.059963726,-0.037519697,-0.9974951,1.0,1.0,1.0,-0.08317448,0.026338045,-0.0021728873,-0.00015190987,-0.0043704254,-0.0075873137,1.0000106,1.0000122,1.0,0.110686734,0.011098946,7.554303e-05,0.017902747,-0.013771118,-0.0018491859,0,0,1
278504441,278403741,278403741,0,-0.04711153,0.09985816,-0.99388576,1.0,1.0,1.0,0.021546096,-0.10037765,-0.0057872534,0.0008070066,-0.0043007727,-0.006916068,1.0000107,1.0000123,1.0,0.007427668,0.16120878,0.00053587684,0.008802793,-0.005272371,-0.0014747448,0,0,1
279004264,278903741,278903741,0,-0.041397855,-0.08138701,-0.9958224,1.0,1.0,1.0,0.012798205,0.07249508,-0.0037289262,-0.0037397433,-0.0008296806,-0.0073911627,1.0000105,1.0000122,1.0,0.0026206775,0.084087566,0.00022247825,-0.015734887,-0.0041805217,-0.0015626319,0,0,1
279504270,279403741,279403741,0,-0.07659748,-0.0708538,-0.9945414,1.0,1.0,1.0,0.049274217,0.07172474,-0.0050848722,-0.0024400624,0.002641621,-0.007265579,1.0000105,1.0000122,1.0,0.03884677,0.08231002,0.00041369483,-0.011037709,0.0056682336,-0.0014326734,0,0,1
280004278,279903740,279903740,0,0.06672945,0.13891691,-0.9880533,1.0,1.0,1.0,-0.08945457,-0.1347628,-0.011679769,3.228373e-05,0.0032230918,-0.007753579,1.0000105,1.0000122,1.0,0.12803258,0.2905726,0.0021826718,0.0023692395,0.012058325,-0.0019019386,0,0,1
280504269,280403741,280403741,0,0.060032886,-0.04521006,-0.99717206,1.0,1.0,1.0,-0.090725884,0.048850358,-0.0023501515,-0.0019808954,0.0040875506,-0.0075256014,1.0000105,1.0000122,1.0,0.1316976,0.038181253,8.8371395e-05,-0.0074683935,0.011001982,-0.0016394695,0,0,1
281004269,280903741,280903741,0,-0.036313646,0.11564771,-0.9926263,1.0,1.0,1.0,0.011182144,-0.113632776,-0.0070557,-0.0022988573,0.0052900915,-0.007369458,1.0000105,1.0000122,1.0,0.0020006245,0.206596,0.0007965264,-0.0029310328,0.014794222,-0.001658006,0,0,1
281504438,281403743,281403743,0,0.018773168,-0.09133348,-0.9956433,1.0,1.0,1.0,-0.03818184,0.091613844,-0.004168272,0.0023662713,0.004030735,-0.009084136,1.0000105,1.0000122,1.0,0.023325404,0.13428791,0.00027799187,0.0025275361,0.015667425,-0.0022203901,0,0,1
282004435,281903741,281903741,0,0.20322686,0.09053544,-0.97493696,1.0,1.0,1.0,-0.22179563,-0.09395864,-0.02488476,0.002850455,-0.0015638879,-0.009208065,1.0000105,1.0000122,1.0,0.7870846,0.1412499,0.0099080205,0.010137647,0.0044628405,-0.0025143155,0,0,1
282504300,282403740,282403740,0,-0.0628184,0.020709645,-0.99781007,1.0,1.0,1.0,0.04190378,-0.014366215,-0.0019510984,0.0033215093,-0.0019627446,-0.007965279,1.0000106,1.0000122,1.0,0.028094528,0.0033021702,6.0908562e-05,0.01303972,-0.001462866,-0.0019657328,0,0,1
283004276,282903741,282903741,0,0.029932378,0.10141251,-0.994394,1.0,1.0,1.0,-0.052344725,-0.1061642,-0.0053435564,0.0036152098,-0.0011938433,-0.007847597,1.0000105,1.000012,1.0,0.043839063,0.18033123,0.00045685752,0.0063000782,-0.003618558,-0.0016866077,0,0,1
283504451,283403741,283403741,0,0.056837093,-0.08071463,-0.9951154,1.0,1.0,1.0,-0.08247122,0.06920003,-0.0044896603,0.0016682113,-0.0070841196,-0.007389028,1.0000105,1.000012,1.0,0.1088229,0.07661738,0.0003225128,0.012155446,-0.019617926,-0.0017612694,0,0,1
284004449,283903741,283903741,0,-0.12601906,-0.05395753,-0.9905593,1.0,1.0,1.0,0.10027319,0.04860608,-0.009094894,-0.00024742968,-0.00800262,-0.008019237,1.0000106,1.0000122,1.0,0.1608737,0.037800357,0.0013234735,0.009701178,-0.025197979,-0.001975641,0,0,1
284504467,284403741,284403741,0,-0.04400189,-0.11747743,-0.99210024,1.0,1.0,1.0,0.014480522,0.11330207,-0.00745517,-0.0042582196,-0.0035073706,-0.007612913,1.0000106,1.0000122,1.0,0.0033549326,0.20539524,0.000889273,-0.01761141,-0.0020455497,-0.0017284928,0,0,1
285004458,284903742,284903742,0,-0.19794248,0.024474716,-0.97990805,1.0,1.0,1.0,0.16941367,-0.015954172,-0.019648552,-0.0016882838,0.00018528939,-0.0077475626,1.0000106,1.0000122,1.0,0.45921102,0.0040725204,0.0061770496,0.000853276,-0.00011795918,-0.0019691223,0,0,1
285504293,285403741,285403741,0,-0.027162282,-0.0007063397,-0.99963075,1.0,1.0,1.0,-0.013670759,0.0087230485,0.0004968643,-0.005660403,0.008787269,-0.008098661,1.0000106,1.0000122,1.0,0.002990203,0.0012174504,3.9499864e-06,-0.02049294,0.01962951,-0.002067762,0,0,1
286004272,285903740,285903740,0,0.002820491,0.02234587,-0.9997463,1.0,1.0,1.0,-0.038918838,-0.012674681,0.00044488907,-0.009802648,0.0075408304,-0.0075392914,1.0000106,1.0000122,1.0,0.024234558,0.0025703295,3.1668205e-06,-0.016060935,0.014885528,-0.0020243863,0,0,1
286504270,286403741,286403741,0,-0.057277367,-0.109104976,-0.99237865,1.0,1.0,1.0,0.044180013,0.115593,-0.0075145364,-0.00052064075,0.007980383,-0.007147978,1.0000106,1.0000122,1.0,0.031229645,0.21378528,0.0009034921,0.0023596808,0.016867958,-0.0015498574,0,0,1
287004285,286903741,286903741,0,-0.09267259,-0.067808405,-0.99338496,1.0,1.0,1.0,0.07012424,0.07066705,-0.0063566566,0.0073757004,0.0023971852,-0.008273575,1.0000106,1.000012,1.0,0.07867771,0.079900354,0.0006465133,0.035479087,0.0020623791,-0.002296402,0,0,1
287504278,287403740,287403740,0,-0.1064388,0.16787264,-0.9800457,1.0,1.0,1.0,0.09123855,-0.16813838,-0.01983875,0.007901871,-0.0022968242,-0.007969115,1.0000106,1.000012,1.0,0.13319016,0.4523228,0.0062972163,0.035057817,-0.006822008,-0.0019278759,0,0,1
288004435,287903741,287903741,0,-0.11682503,-0.16526617,-0.9793054,1.0,1.0,1.0,0.108853154,0.15673533,-0.020626485,0.009784238,-0.002014562,-0.007610275,1.0000106,1.000012,1.0,0.18958214,0.39305067,0.0068072304,0.033977624,-0.0038517606,-0.0017603345,0,0,1
288504440,288403743,288403743,0,0.013874299,-0.02908958,-0.99948055,1.0,1.0,1.0,-0.023677344,0.014423765,-0.00036394596,0.011953369,-0.007096312,-0.007270124,1.0000106,1.0000122,1.0,0.008969771,0.0033286796,2.1193066e-06,0.017314607,-0.019015776,-0.0015758048,0,0,1
289004307,288903741,288903741,0,-0.08593131,-0.021922225,-0.99605983,1.0,1.0,1.0,0.060413294,0.010504933,-0.0035493374,0.008519214,-0.00887406,-0.007052552,1.0000105,1.000012,1.0,0.058395647,0.0017656366,0.00020156473,0.029661419,-0.02011908,-0.001818663,0,0,1
289504448,289403741,289403741,0,-0.022511115,-0.11851792,-0.9926967,1.0,1.0,1.0,-0.005538294,0.112756796,-0.0068932176,0.0001551713,-0.0060164225,-0.006296247,1.0000106,1.000012,1.0,0.00049075804,0.20342308,0.0007602632,0.0028353273,-0.010036718,-0.0013530158,0,0,1
290004274,289903741,289903741,0,0.054117586,0.03185548,-0.9980263,1.0,1.0,1.0,-0.09178728,-0.028207738,-0.0012571812,-0.008545942,-0.00015099003,-0.0065492573,1.0000106,1.0000122,1.0,0.13479704,0.012730669,2.528807e-05,-0.03540802,-0.0010733029,-0.0015184486,0,0,1
290504289,290403740,290403740,0,0.07410699,-0.13851753,-0.98758346,1.0,1.0,1.0,-0.11269207,0.1496138,-0.01161027,-0.011279609,0.010139728,-0.008111809,1.0000106,1.000012,1.0,0.2031899,0.35814428,0.0021567738,-0.045520447,0.029407185,-0.002074438,0,0,1
291004297,290903741,290903741,0,-0.028723286,-0.12202164,-0.9921118,1.0,1.0,1.0,-0.007909795,0.13238585,-0.007163286,-0.014707277,0.010778333,-0.0064252517,1.0000106,1.000012,1.0,0.0010010272,0.28041285,0.0008210027,-0.036756136,0.025494209,-0.00135869,0,0,1
291504444,291403741,291403741,0,-0.16896059,-0.11043699,-0.9794162,1.0,1.0,1.0,0.14482445,0.115566574,-0.020279408,-0.005196615,0.0113665685,-0.007411603,1.0000106,1.000012,1.0,0.33558238,0.21368755,0.00658007,0.0033940652,0.021510838,-0.0020336441,0,0,1
292004450,291903743,291903743,0,-0.048574787,-0.06747892,-0.9965375,1.0,1.0,1.0,0.03533952,0.07293298,-0.0033599734,-0.0014794451,0.0068918364,-0.0077208276,1.0000106,1.0000122,1.0,0.019981895,0.08510648,0.00018063074,-0.00453814,0.014221199,-0.0020429217,0,0,1
292504432,292403741,292403741,0,-0.1912408,0.0665097,-0.9792872,1.0,1.0,1.0,0.18304683,-0.06505664,-0.020678222,0.00905705,0.00017973868,-0.007573132,1.0000106,1.0000122,1.0,0.53609264,0.06771703,0.006841422,0.017864838,0.0009531027,-0.0020840487,0,0,1
293004437,292903741,292903741,0,0.05087574,0.03856685,-0.99796003,1.0,1.0,1.0,-0.04979754,-0.037536357,-0.0020389557,0.016814863,0.0026037316,-0.008746551,1.0000106,1.0000122,1.0,0.039676297,0.022543374,6.6517445e-05,0.048223197,0.010972035,-0.0024113392,0,0,1
293504474,293403741,293403741,0,0.17278913,0.103102714,-0.9795476,1.0,1.0,1.0,-0.1899811,-0.10850671,-0.020290017,0.010051771,-0.0011099243,-0.0089268135,1.0000106,1.000012,1.0,0.57747895,0.18837704,0.006586957,0.029935926,-0.0032380174,-0.0028720328,0,0,1
294004273,293903741,293903741,0,0.079754114,-0.13074411,-0.98820305,1.0,1.0,1.0,-0.10472172,0.1120931,-0.011311114,0.0026112292,-0.0035216555,-0.009376257,1.0000106,1.000012,1.0,0.17546435,0.2010354,0.0020470608,0.017407468,-0.015439687,-0.0030045658,0,0,1
294504277,294403740,294403740,0,-0.024825867,0.07936947,-0.9965361,1.0,1.0,1.0,-0.005023049,-0.10396749,-0.0027156472,-0.0011176505,-0.014096953,-0.009482671,1.0000106,1.000012,1.0,0.0004036921,0.17294572,0.000117995834,0.005082211,-0.03230397,-0.0030777545,0,0,1
295004286,294903741,294903741,0,0.069982104,-0.042781666,-0.99663043,1.0,1.0,1.0,-0.101183236,0.03774705,-0.0028700233,-0.0072838175,-0.011066672,-0.008472677,1.0000106,1.0000122,1.0,0.163807,0.022797162,0.00013179253,-0.009135706,-0.027679073,-0.0024091308,0,0,1
295504269,295403743,295403743,0,-0.14107399,0.08190361,-0.9866053,1.0,1.0,1.0,0.114860654,-0.07566698,-0.0130316615,-0.006855333,-0.005102177,-0.0106642665,1.0000106,1.000012,1.0,0.21108527,0.091606766,0.0027171872,-0.017356506,-0.016053755,-0.0035681464,0,0,1
296004267,295903740,295903740,0,0.14782093,-0.075632796,-0.986118,1.0,1.0,1.0,-0.17933765,0.092629865,-0.013240695,-0.010370044,0.010083879,-0.008107409,1.0000106,1.000012,1.0,0.5145864,0.13728301,0.002805056,-0.023957554,0.019408625,-0.0022503536,0,0,1
296504283,296403741,296403741,0,-0.122777164,0.06166479,-0.9905166,1.0,1.0,1.0,0.09765477,-0.062344268,-0.009167492,-0.004871417,0.007995289,-0.007550596,1.0000105,1.000012,1.0,0.15258166,0.062188175,0.0013446867,-0.013846129,0.016021607,-0.0018294196,0,0,1
297004270,296903741,296903741,0,0.021716043,0.028966576,-0.9993445,1.0,1.0,1.0,-0.045345612,-0.027680287,-0.00037550926,-0.0054576546,0.0027430526,-0.008252792,1.0000106,1.000012,1.0,0.032899242,0.012259025,2.2561153e-06,0.001165825,0.0065041743,-0.002477191,0,0,1
297504278,297403741,297403741,0,-0.18878303,0.02334407,-0.98174125,1.0,1.0,1.0,0.17076743,-0.027050985,-0.018089592,0.0014564721,0.0029930451,-0.009313269,1.0000105,1.0000122,1.0,0.46657935,0.01170795,0.0052357335,-0.005203028,0.0018753757,-0.0025792955,0,0,1
298004269,297903740,297903740,0,0.01947291,0.06638274,-0.99760425,1.0,1.0,1.0,-0.022466527,-0.07763092,-0.0023280382,0.009090355,-0.0012678081,-0.00907033,1.0000105,1.0000122,1.0,0.008075832,0.09642379,8.6716194e-05,0.030403515,0.0002770851,-0.002508339,0,0,1
298504269,298403741,298403741,0,-0.15164039,0.022463562,-0.98818046,1.0,1.0,1.0,0.13406391,-0.028703745,-0.0116455555,0.012641838,-0.004099814,-0.008792404,1.0000105,1.0000119,1.0,0.2875671,0.0131823225,0.0021699034,0.02245843,-0.010519746,-0.0022585539,0,0,1
299004437,298903743,298903743,0,-0.043492507,0.010217352,-0.9990015,1.0,1.0,1.0,0.020284358,-0.016594356,-0.00070881844,0.004693894,-0.0030004336,-0.0065982905,1.0000106,1.0000122,1.0,0.0065832133,0.0044059088,8.038777e-06,0.005797323,-0.013744353,-0.0013524115,0,0,1
299504444,299403742,299403742,0,-0.14373578,0.058848005,-0.98786485,1.0,1.0,1.0,0.123608544,-0.06428916,-0.0119178295,0.0050322763,-0.002420382,-0.007648355,1.0000106,1.0000122,1.0,0.24446256,0.06612873,0.0022725547,0.0072790626,-0.005868475,-0.0017929536,0,0,1
300004468,299903741,299903741,0,-0.0017425014,0.008844073,-0.9999593,1.0,1.0,1.0,-0.024672832,-0.0074104974,0.0003092885,0.001987174,0.0007746055,-0.008415605,1.0000106,1.0000123,1.0,0.009739875,0.0008786368,1.53055e-06,-0.0040275916,-0.00049471075,-0.0022470162,0,0,1
300504441,300403741,300403741,0,-0.050157715,0.07707216,-0.9957631,1.0,1.0,1.0,0.016804118,-0.078269236,-0.0036797523,-0.0034439464,0.0026775154,-0.008292513,1.0000106,1.0000122,1.0,0.004518006,0.09801598,0.00021664923,-0.019991716,0.008117656,-0.0020538466,0,0,1
301004276,300903740,300903740,0,0.026607314,-0.02083319,-0.99942887,1.0,1.0,1.0,-0.06130618,0.027982032,5.6564808e-05,-0.0075918413,0.0060395114,-0.007472637,1.0000105,1.0000122,1.0,0.06013453,0.012527753,5.119324e-08,-0.009244103,0.012587899,-0.0016575424,0,0,1
301504273,301403741,301403741,0,0.10427527,0.080901295,-0.9912526,1.0,1.0,1.0,-0.12471628,-0.08195299,-0.0085378885,-0.0070916866,0.0021124594,-0.0072172554,1.0000106,1.0000122,1.0,0.24886377,0.107459374,0.0011663287,-0.007116665,0.00024318948,-0.0016682397,0,0,1
302004441,301903741,301903741,0,-0.027670648,-0.12472497,-0.99180543,1.0,1.0,1.0,-0.00041161105,0.123598665,-0.007799506,-0.0006154946,0.0028625645,-0.009057794,1.0000105,1.0000122,1.0,2.71075e-06,0.24442312,0.0009733167,0.006660999,0.0028114275,-0.002605297,0,0,1
302504269,302403742,302403742,0,-0.02315956,-0.019906808,-0.99953353,1.0,1.0,1.0,0.0072609577,0.018889243,-0.00033956766,-0.0002986037,0.0019655197,-0.007914667,1.0000106,1.0000122,1.0,0.0008435352,0.0057087867,1.8448991e-06,0.01449192,0.0060024764,-0.002227453,0,0,1
303004526,302903741,302903741,0,-0.053841077,0.030667737,-0.99807847,1.0,1.0,1.0,0.04429757,-0.038958635,-0.0018416047,0.0066368175,0.0011296463,-0.0073690037,1.0000106,1.0000122,1.0,0.03139606,0.024284108,5.426413e-05,0.015038186,0.003924347,-0.0015889098,0,0,1
303504438,303403740,303403740,0,0.025071869,0.08123439,-0.9963797,1.0,1.0,1.0,-0.04064389,-0.09557459,-0.0033962727,0.008269036,-0.0059021907,-0.008382243,1.0000106,1.0000122,1.0,0.02643053,0.14615026,0.0001845547,0.023398552,-0.020903962,-0.0020809867,0,0,1
304004276,303903740,303903740,0,0.0057752784,0.07010929,-0.9975226,1.0,1.0,1.0,-0.024081048,-0.082377985,-0.0022345781,0.008242595,-0.008085667,-0.008325063,1.0000106,1.0000122,1.0,0.009278251,0.1085768,7.9893434e-05,0.030609999,-0.022662468,-0.0020187495,0,0,1
304504315,304403741,304403741,0,0.15821566,-0.055573072,-0.9858394,1.0,1.0,1.0,-0.18596548,0.050025232,-0.01376003,0.005055838,-0.0025042205,-0.008141358,1.0000106,1.0000122,1.0,0.5533247,0.040039893,0.003029415,0.0143930195,-0.0066760923,-0.0018505269,0,0,1
305004451,304903741,304903741,0,-0.030415582,0.18894768,-0.981516,1.0,1.0,1.0,-0.0064687226,-0.1948594,-0.017786026,-0.00126239,-0.0044382107,-0.00920045,1.0000105,1.0000122,1.0,0.0006695029,0.6075156,0.0050614835,-0.023310099,-0.02312349,-0.00224529,0,0,1
305504266,305403741,305403741,0,-0.046002124,-0.056967784,-0.9973157,1.0,1.0,1.0,0.011320528,0.047636867,-0.002039194,-0.008309476,-0.00016835704,-0.008416456,1.0000106,1.0000122,1.0,0.002050448,0.036307894,6.6533e-05,-0.03533409,-0.010721573,-0.0019285469,0,0,1
306004450,305903741,305903741,0,-0.15795617,0.060180794,-0.9856105,1.0,1.0,1.0,0.12582722,-0.06513754,-0.013860941,-0.0051387874,0.0028636702,-0.0078094793,1.0000106,1.0000123,1.0,0.25331715,0.067885555,0.0030740108,-0.025132276,0.004108407,-0.0020142563,0,0,1
306504461,306403741,306403741,0,-0.11041098,0.023207683,-0.99361503,1.0,1.0,1.0,0.07889469,-0.026210489,-0.0058836937,-0.0026173012,0.00016638525,-0.008746142,1.0000105,1.0000122,1.0,0.09958891,0.010991702,0.00055388565,-0.015516242,0.00069381937,-0.002189375,0,0,1
307004272,306903741,306903741,0,0.1184168,-0.037283145,-0.99226385,1.0,1.0,1.0,-0.15287955,0.04630421,-0.0071014166,-0.0056482507,0.0034218084,-0.006865175,1.0000106,1.0000122,1.0,0.37395054,0.03430486,0.0008068819,-0.020251835,0.005205915,-0.0014220268,0,0,1
307504443,307403741,307403741,0,0.034879334,-0.05502335,-0.9978757,1.0,1.0,1.0,-0.06318632,0.062063713,-0.001698792,-0.00467,0.0090908455,-0.0068056,1.0000106,1.0000122,1.0,0.0638795,0.061629724,4.6174307e-05,-0.017002692,0.014551635,-0.0014409765,0,0,1
308004444,307903741,307903741,0,-0.10783183,0.19487767,-0.974882,1.0,1.0,1.0,0.09571312,-0.19291708,-0.025042593,0.0058469274,0.00788217,-0.00689947,1.0000106,1.0000122,1.0,0.14657448,0.59546477,0.010034104,0.007751256,0.006658323,-0.0013890766,0,0,1
308504463,308403741,308403741,0,-0.081394926,0.048913788,-0.9954809,1.0,1.0,1.0,0.072313845,-0.050519384,-0.0044765472,0.013868604,0.0047831633,-0.0065616504,1.0000106,1.0000122,1.0,0.083667785,0.040834837,0.0003206316,0.030442046,0.011820298,-0.0012822542,0,0,1
309004464,308903741,308903741,0,0.046968132,0.16472432,-0.9852208,1.0,1.0,1.0,-0.06432471,-0.17080592,-0.014610112,0.0090716295,-0.0038019556,-0.0079608,1.0000106,1.0000122,1.0,0.066201985,0.46678892,0.0034152858,0.034521367,-0.010962108,-0.0022876828,0,0,1
309504284,309403741,309403741,0,-0.016503954,-0.052796587,-0.9984689,1.0,1.0,1.0,-0.0020548329,0.03990954,-0.001275897,0.0060687806,-0.004740866,-0.008102814,1.0000106,1.000012,1.0,6.755669e-05,0.025484037,2.6046611e-05,0.018744996,-0.006145261,-0.0019753147,0,0,1
310004269,309903741,309903741,0,0.088563524,0.045283735,-0.9950406,1.0,1.0,1.0,-0.118141286,-0.05976418,-0.004417002,0.00062614423,-0.00947397,-0.007432577,1.0000105,1.000012,1.0,0.22331548,0.05714743,0.00031215855,0.01722489,-0.022326538,-0.0017798324,0,0,1
310504271,310403742,310403742,0,0.03641222,-0.069371216,-0.9969261,1.0,1.0,1.0,-0.06342428,0.06419429,-0.00269562,-0.0030204002,-0.008309776,-0.0074538914,1.0000106,1.000012,1.0,0.06436155,0.06593372,0.00011626188,0.0040290104,-0.024844427,-0.0017072625,0,0,1
311004468,310903741,310903741,0,0.0010707595,0.011860641,-0.9999291,1.0,1.0,1.0,-0.032767992,-0.015658703,0.0004388094,-0.004920278,-0.0026947868,-0.0070634503,1.0000106,1.0000122,1.0,0.01717968,0.003923072,3.080859e-06,-0.0039838236,-0.008545188,-0.0016368793,0,0,1
311504279,311403740,311403740,0,0.025914846,-0.044263523,-0.99868363,1.0,1.0,1.0,-0.06716701,0.04323167,-0.0004646182,-0.011351772,0.0011300518,-0.0073605105,1.0000106,1.000012,1.0,0.07218174,0.029903278,3.4539212e-06,-0.012789535,-0.007323112,-0.0018691841,0,0,1
