timestamp,timestamp_sample,gps_hvel[0],gps_hvel[1],gps_vvel,gps_hpos[0],gps_hpos[1],gps_vpos,ev_hvel[0],ev_hvel[1],ev_vvel,ev_hpos[0],ev_hpos[1],ev_vpos,rng_vpos,baro_vpos,aux_hvel[0],aux_hvel[1],flow[0],flow[1],heading,mag_field[0],mag_field[1],mag_field[2],gravity[0],gravity[1],gravity[2],drag[0],drag[1],airspeed,beta,hagl,hagl_rate
272406854,272306435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010551731,0.010551744,0.010459744,0.0,12.385472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000132,1.0000147,1.0,0.0,0.0,0.0,0.0,0.0,0.0
272906866,272806435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0109903915,0.010990452,0.010819239,0.0,12.38493,0.0,0.0,0.0,0.0,0.10015193,0.0,0.0,0.0,1.0000148,1.0000163,1.0,0.0,0.0,0.0,0.0,0.0,0.0
273416940,273316435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010822782,0.010822983,0.010583185,0.0,12.38477,0.0,0.0,0.0,0.0,0.10015264,0.0,0.0,0.0,1.0000126,1.0000142,1.0,0.0,0.0,0.0,0.0,0.0,0.0
273916732,273816435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010660406,0.010660474,0.0105283875,0.0,12.384717,0.0,0.0,0.0,0.0,0.10015221,0.0,0.0,0.0,1.0000107,1.0000123,1.0,0.0,0.0,0.0,0.0,0.0,0.0
274416715,274316436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010543359,0.010543391,0.010462642,0.0,12.384722,0.0,0.0,0.0,0.0,0.10015158,0.0,0.0,0.0,1.0000107,1.0000123,1.0,0.0,0.0,0.0,0.0,0.0,0.0
274916865,274816435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010535781,0.010535785,0.0104551725,0.0,12.3847475,0.0,0.0,0.0,0.0,0.10015155,0.0,0.0,0.0,1.0000108,1.0000124,1.0,0.0,0.0,0.0,0.0,0.0,0.0
275416939,275316435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010507671,0.01050767,0.01042762,0.0,12.384786,0.0,0.0,0.0,0.0,0.100151084,0.0,0.0,0.0,1.0000108,1.0000125,1.0,0.0,0.0,0.0,0.0,0.0,0.0
275906760,275806435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010515516,0.01051553,0.010429338,0.0,12.384761,0.0,0.0,0.0,0.0,0.100150764,0.0,0.0,0.0,1.0000108,1.0000124,1.0,0.0,0.0,0.0,0.0,0.0,0.0
276406860,276306435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010537955,0.010537969,0.010444728,0.0,12.384815,0.0,0.0,0.0,0.0,0.10015058,0.0,0.0,0.0,1.0000107,1.0000124,1.0,0.0,0.0,0.0,0.0,0.0,0.0
276916871,276816435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010518305,0.010518257,0.010431308,0.0,12.384823,0.0,0.0,0.0,0.0,0.10015007,0.0,0.0,0.0,1.0000107,1.0000123,1.0,0.0,0.0,0.0,0.0,0.0,0.0
277416866,277316435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010493609,0.01049359,0.010414338,0.0,12.384836,0.0,0.0,0.0,0.0,0.100149475,0.0,0.0,0.0,1.0000106,1.0000122,1.0,0.0,0.0,0.0,0.0,0.0,0.0
277916968,277816435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010510615,0.0105106495,0.010426096,0.0,12.384878,0.0,0.0,0.0,0.0,0.10014915,0.0,0.0,0.0,1.0000106,1.0000122,1.0,0.0,0.0,0.0,0.0,0.0,0.0
278416715,278316435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0105245365,0.010524595,0.010437437,0.0,12.384853,0.0,0.0,0.0,0.0,0.10014894,0.0,0.0,0.0,1.0000106,1.0000122,1.0,0.0,0.0,0.0,0.0,0.0,0.0
278916717,278816435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010567729,0.010567748,0.010473637,0.0,12.384919,0.0,0.0,0.0,0.0,0.100149736,0.0,0.0,0.0,1.0000106,1.0000122,1.0,0.0,0.0,0.0,0.0,0.0,0.0
279406867,279306435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010510571,0.010510564,0.010429822,0.0,12.384895,0.0,0.0,0.0,0.0,0.100149415,0.0,0.0,0.0,1.0000106,1.0000122,1.0,0.0,0.0,0.0,0.0,0.0,0.0
279906759,279806435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0104925325,0.010492524,0.01041293,0.0,12.384891,0.0,0.0,0.0,0.0,0.10014879,0.0,0.0,0.0,1.0000105,1.0000122,1.0,0.0,0.0,0.0,0.0,0.0,0.0
280416751,280316478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0104651125,0.010465137,0.010391959,0.0,12.385013,0.0,0.0,0.0,0.0,0.100147784,0.0,0.0,0.0,1.0000105,1.000012,1.0,0.0,0.0,0.0,0.0,0.0,0.0
280916934,280816473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010545678,0.010545739,0.010451907,0.0,12.385069,0.0,0.0,0.0,0.0,0.100148104,0.0,0.0,0.0,1.0000106,1.0000122,1.0,0.0,0.0,0.0,0.0,0.0,0.0
281416928,281316469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010492799,0.010492828,0.010415046,0.0,12.385063,0.0,0.0,0.0,0.0,0.100147456,0.0,0.0,0.0,1.0000105,1.0000122,1.0,0.0,0.0,0.0,0.0,0.0,0.0
281916749,281816464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010502438,0.010502425,0.010420354,0.0,12.385076,0.0,0.0,0.0,0.0,0.10014716,0.0,0.0,0.0,1.0000105,1.0000122,1.0,0.0,0.0,0.0,0.0,0.0,0.0
282416775,282316458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010505442,0.010505414,0.0104217,0.0,12.384913,0.0,0.0,0.0,0.0,0.100146785,0.0,0.0,0.0,1.0000105,1.0000122,1.0,0.0,0.0,0.0,0.0,0.0,0.0
282906759,282806435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010486431,0.010486404,0.010409786,0.0,12.385051,0.0,0.0,0.0,0.0,0.1001465,0.0,0.0,0.0,1.0000105,1.000012,1.0,0.0,0.0,0.0,0.0,0.0,0.0
283406721,283306435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010510815,0.010510811,0.010426213,0.0,12.385065,0.0,0.0,0.0,0.0,0.10014637,0.0,0.0,0.0,1.0000105,1.000012,1.0,0.0,0.0,0.0,0.0,0.0,0.0
283916903,283816444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010485324,0.010485382,0.010408014,0.0,12.385058,0.0,0.0,0.0,0.0,0.100145824,0.0,0.0,0.0,1.0000106,1.000012,1.0,0.0,0.0,0.0,0.0,0.0,0.0
284416751,284316439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010495333,0.010495381,0.010415432,0.0,12.385072,0.0,0.0,0.0,0.0,0.1001456,0.0,0.0,0.0,1.0000106,1.000012,1.0,0.0,0.0,0.0,0.0,0.0,0.0
284916888,284816436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01053235,0.0105323475,0.010443452,0.0,12.385065,0.0,0.0,0.0,0.0,0.100145824,0.0,0.0,0.0,1.0000107,1.0000122,1.0,0.0,0.0,0.0,0.0,0.0,0.0
285416718,285316435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0104950555,0.010495048,0.010416139,0.0,12.3850355,0.0,0.0,0.0,0.0,0.10014541,0.0,0.0,0.0,1.0000106,1.000012,1.0,0.0,0.0,0.0,0.0,0.0,0.0
285916889,285816435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010549976,0.010550037,0.010455933,0.0,12.3850765,0.0,0.0,0.0,0.0,0.10014585,0.0,0.0,0.0,1.0000107,1.0000122,1.0,0.0,0.0,0.0,0.0,0.0,0.0
286406898,286306435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010511526,0.010511616,0.010428733,0.0,12.385066,0.0,0.0,0.0,0.0,0.100145586,0.0,0.0,0.0,1.0000106,1.0000122,1.0,0.0,0.0,0.0,0.0,0.0,0.0
286906715,286806435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010511428,0.010511508,0.010428323,0.0,12.3850155,0.0,0.0,0.0,0.0,0.10014557,0.0,0.0,0.0,1.0000106,1.000012,1.0,0.0,0.0,0.0,0.0,0.0,0.0
287416893,287316435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010523956,0.010523917,0.010435641,0.0,12.385035,0.0,0.0,0.0,0.0,0.10014549,0.0,0.0,0.0,1.0000107,1.0000122,1.0,0.0,0.0,0.0,0.0,0.0,0.0
287916719,287816434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010496523,0.010496426,0.010416569,0.0,12.3850355,0.0,0.0,0.0,0.0,0.10014509,0.0,0.0,0.0,1.0000106,1.000012,1.0,0.0,0.0,0.0,0.0,0.0,0.0
288416719,288316436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010519079,0.010518957,0.010432385,0.0,12.385044,0.0,0.0,0.0,0.0,0.10014498,0.0,0.0,0.0,1.0000106,1.0000122,1.0,0.0,0.0,0.0,0.0,0.0,0.0
288916941,288816435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010509642,0.010509682,0.010426816,0.0,12.3850565,0.0,0.0,0.0,0.0,0.10014474,0.0,0.0,0.0,1.0000106,1.0000122,1.0,0.0,0.0,0.0,0.0,0.0,0.0
289416891,289316435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010495105,0.010495273,0.01041609,0.0,12.3849945,0.0,0.0,0.0,0.0,0.1001444,0.0,0.0,0.0,1.0000106,1.000012,1.0,0.0,0.0,0.0,0.0,0.0,0.0
289906866,289806435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010509624,0.010509652,0.010425159,0.0,12.385004,0.0,0.0,0.0,0.0,0.10014423,0.0,0.0,0.0,1.0000106,1.0000122,1.0,0.0,0.0,0.0,0.0,0.0,0.0
290406714,290306435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010529138,0.010528958,0.010442625,0.0,12.38504,0.0,0.0,0.0,0.0,0.10014468,0.0,0.0,0.0,1.0000106,1.000012,1.0,0.0,0.0,0.0,0.0,0.0,0.0
290916726,290816435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010518968,0.010518779,0.010434042,0.0,12.385031,0.0,0.0,0.0,0.0,0.100144655,0.0,0.0,0.0,1.0000106,1.000012,1.0,0.0,0.0,0.0,0.0,0.0,0.0
291416893,291316455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010502441,0.01050242,0.010421452,0.0,12.384981,0.0,0.0,0.0,0.0,0.100144364,0.0,0.0,0.0,1.0000106,1.000012,1.0,0.0,0.0,0.0,0.0,0.0,0.0
291916737,291816435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010504215,0.010504315,0.010422169,0.0,12.384985,0.0,0.0,0.0,0.0,0.10014414,0.0,0.0,0.0,1.0000106,1.000012,1.0,0.0,0.0,0.0,0.0,0.0,0.0
292416886,292316435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010509003,0.010509,0.010425463,0.0,12.384988,0.0,0.0,0.0,0.0,0.10014401,0.0,0.0,0.0,1.0000106,1.0000122,1.0,0.0,0.0,0.0,0.0,0.0,0.0
292916884,292816435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010520854,0.010520576,0.010434052,0.0,12.385006,0.0,0.0,0.0,0.0,0.10014396,0.0,0.0,0.0,1.0000107,1.0000122,1.0,0.0,0.0,0.0,0.0,0.0,0.0
293406866,293306435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010487368,0.010486923,0.010409115,0.0,12.3851,0.0,0.0,0.0,0.0,0.100143306,0.0,0.0,0.0,1.0000106,1.000012,1.0,0.0,0.0,0.0,0.0,0.0,0.0
293906864,293806435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010489472,0.010489289,0.010409729,0.0,12.38511,0.0,0.0,0.0,0.0,0.1001428,0.0,0.0,0.0,1.0000106,1.0000122,1.0,0.0,0.0,0.0,0.0,0.0,0.0
294416897,294316435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01049456,0.010494693,0.010413432,0.0,12.385112,0.0,0.0,0.0,0.0,0.10014251,0.0,0.0,0.0,1.0000106,1.0000122,1.0,0.0,0.0,0.0,0.0,0.0,0.0
294916885,294816435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010509824,0.010509991,0.0104250675,0.0,12.385114,0.0,0.0,0.0,0.0,0.10014249,0.0,0.0,0.0,1.0000106,1.000012,1.0,0.0,0.0,0.0,0.0,0.0,0.0
295416880,295316435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010522799,0.010522703,0.010436796,0.0,12.384993,0.0,0.0,0.0,0.0,0.100142635,0.0,0.0,0.0,1.0000106,1.000012,1.0,0.0,0.0,0.0,0.0,0.0,0.0
295916735,295816435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01052458,0.010524435,0.010437697,0.0,12.385083,0.0,0.0,0.0,0.0,0.10014272,0.0,0.0,0.0,1.0000106,1.000012,1.0,0.0,0.0,0.0,0.0,0.0,0.0
296416751,296316435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010489124,0.010489211,0.010410893,0.0,12.385084,0.0,0.0,0.0,0.0,0.10014231,0.0,0.0,0.0,1.0000106,1.000012,1.0,0.0,0.0,0.0,0.0,0.0,0.0
296906883,296806435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010519454,0.01051959,0.0104335025,0.0,12.385117,0.0,0.0,0.0,0.0,0.100142494,0.0,0.0,0.0,1.0000106,1.000012,1.0,0.0,0.0,0.0,0.0,0.0,0.0
297406892,297306435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010509172,0.010509231,0.010425453,0.0,12.385117,0.0,0.0,0.0,0.0,0.10014233,0.0,0.0,0.0,1.0000105,1.0000122,1.0,0.0,0.0,0.0,0.0,0.0,0.0
297916735,297816435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010518856,0.010518843,0.010432482,0.0,12.3850565,0.0,0.0,0.0,0.0,0.10014238,0.0,0.0,0.0,1.0000106,1.0000122,1.0,0.0,0.0,0.0,0.0,0.0,0.0
298416882,298316435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010488774,0.010488667,0.010411421,0.0,12.385068,0.0,0.0,0.0,0.0,0.10014213,0.0,0.0,0.0,1.0000106,1.000012,1.0,0.0,0.0,0.0,0.0,0.0,0.0
298916732,298816435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010540873,0.010540774,0.010448127,0.0,12.385107,0.0,0.0,0.0,0.0,0.10014242,0.0,0.0,0.0,1.0000106,1.000012,1.0,0.0,0.0,0.0,0.0,0.0,0.0
299416732,299316449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010539328,0.010539343,0.010448712,0.0,12.385093,0.0,0.0,0.0,0.0,0.10014262,0.0,0.0,0.0,1.0000106,1.0000122,1.0,0.0,0.0,0.0,0.0,0.0,0.0
299916763,299816440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010547833,0.010547859,0.0104561895,0.0,12.385111,0.0,0.0,0.0,0.0,0.10014306,0.0,0.0,0.0,1.0000106,1.0000122,1.0,0.0,0.0,0.0,0.0,0.0,0.0
300406867,300306458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010571507,0.010571512,0.010475502,0.0,12.385096,0.0,0.0,0.0,0.0,0.10014389,0.0,0.0,0.0,1.0000106,1.0000123,1.0,0.0,0.0,0.0,0.0,0.0,0.0
300906862,300806435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010562103,0.010562095,0.010468928,0.0,12.385096,0.0,0.0,0.0,0.0,0.10014447,0.0,0.0,0.0,1.0000106,1.0000123,1.0,0.0,0.0,0.0,0.0,0.0,0.0
301416740,301316440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010525904,0.010525902,0.010439551,0.0,12.385052,0.0,0.0,0.0,0.0,0.10014438,0.0,0.0,0.0,1.0000106,1.0000122,1.0,0.0,0.0,0.0,0.0,0.0,0.0
301916755,301816435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01053442,0.01053444,0.010444558,0.0,12.385082,0.0,0.0,0.0,0.0,0.10014449,0.0,0.0,0.0,1.0000106,1.0000122,1.0,0.0,0.0,0.0,0.0,0.0,0.0
302416883,302316437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01054115,0.010541158,0.010450484,0.0,12.385035,0.0,0.0,0.0,0.0,0.100144744,0.0,0.0,0.0,1.0000107,1.0000122,1.0,0.0,0.0,0.0,0.0,0.0,0.0
302916884,302816440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010534711,0.010534702,0.01044602,0.0,12.385035,0.0,0.0,0.0,0.0,0.10014489,0.0,0.0,0.0,1.0000107,1.0000122,1.0,0.0,0.0,0.0,0.0,0.0,0.0
303416897,303316435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010515212,0.01051515,0.01043132,0.0,12.385023,0.0,0.0,0.0,0.0,0.10014481,0.0,0.0,0.0,1.0000106,1.0000122,1.0,0.0,0.0,0.0,0.0,0.0,0.0
303906716,303806435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010527914,0.0105279,0.010439894,0.0,12.385041,0.0,0.0,0.0,0.0,0.10014489,0.0,0.0,0.0,1.0000106,1.0000122,1.0,0.0,0.0,0.0,0.0,0.0,0.0
304406869,304306435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010541049,0.010541115,0.010449942,0.0,12.385001,0.0,0.0,0.0,0.0,0.10014508,0.0,0.0,0.0,1.0000107,1.0000122,1.0,0.0,0.0,0.0,0.0,0.0,0.0
304916890,304816436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010555269,0.010555301,0.010461196,0.0,12.385013,0.0,0.0,0.0,0.0,0.10014549,0.0,0.0,0.0,1.0000106,1.0000122,1.0,0.0,0.0,0.0,0.0,0.0,0.0
305416880,305316435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0105191665,0.010519079,0.010434613,0.0,12.385011,0.0,0.0,0.0,0.0,0.10014537,0.0,0.0,0.0,1.0000105,1.0000122,1.0,0.0,0.0,0.0,0.0,0.0,0.0
305916883,305816437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010596296,0.010596094,0.01049277,0.0,12.385061,0.0,0.0,0.0,0.0,0.10014645,0.0,0.0,0.0,1.0000106,1.0000123,1.0,0.0,0.0,0.0,0.0,0.0,0.0
306416883,306316435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010550432,0.010550338,0.010460981,0.0,12.385034,0.0,0.0,0.0,0.0,0.10014665,0.0,0.0,0.0,1.0000106,1.0000122,1.0,0.0,0.0,0.0,0.0,0.0,0.0
306916733,306816435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010528073,0.010528055,0.010441867,0.0,12.385141,0.0,0.0,0.0,0.0,0.100146554,0.0,0.0,0.0,1.0000107,1.0000123,1.0,0.0,0.0,0.0,0.0,0.0,0.0
307406722,307306435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010532092,0.010532133,0.010444039,0.0,12.3851385,0.0,0.0,0.0,0.0,0.10014669,0.0,0.0,0.0,1.0000106,1.0000122,1.0,0.0,0.0,0.0,0.0,0.0,0.0
307906722,307806435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010515461,0.010515532,0.010431538,0.0,12.385131,0.0,0.0,0.0,0.0,0.10014648,0.0,0.0,0.0,1.0000106,1.0000122,1.0,0.0,0.0,0.0,0.0,0.0,0.0
308416736,308316435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010522435,0.010522345,0.010434273,0.0,12.384973,0.0,0.0,0.0,0.0,0.100146174,0.0,0.0,0.0,1.0000106,1.0000122,1.0,0.0,0.0,0.0,0.0,0.0,0.0
308916763,308816435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010532396,0.010532138,0.010442966,0.0,12.384992,0.0,0.0,0.0,0.0,0.100146145,0.0,0.0,0.0,1.0000106,1.0000122,1.0,0.0,0.0,0.0,0.0,0.0,0.0
309416733,309316435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010498383,0.0104982555,0.0104176905,0.0,12.385093,0.0,0.0,0.0,0.0,0.10014558,0.0,0.0,0.0,1.0000106,1.0000122,1.0,0.0,0.0,0.0,0.0,0.0,0.0
309916941,309816435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01052261,0.01052267,0.010435897,0.0,12.3851185,0.0,0.0,0.0,0.0,0.10014559,0.0,0.0,0.0,1.0000106,1.0000122,1.0,0.0,0.0,0.0,0.0,0.0,0.0
310416880,310316435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010498382,0.010498535,0.010416958,0.0,12.385107,0.0,0.0,0.0,0.0,0.10014499,0.0,0.0,0.0,1.0000106,1.0000122,1.0,0.0,0.0,0.0,0.0,0.0,0.0
310906865,310806435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01052192,0.010521958,0.010433947,0.0,12.385068,0.0,0.0,0.0,0.0,0.100144915,0.0,0.0,0.0,1.0000106,1.0000122,1.0,0.0,0.0,0.0,0.0,0.0,0.0
311406862,311306435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010538393,0.010538262,0.010446862,0.0,12.385091,0.0,0.0,0.0,0.0,0.10014497,0.0,0.0,0.0,1.0000106,1.0000122,1.0,0.0,0.0,0.0,0.0,0.0,0.0
311916750,311816435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0105242515,0.010524008,0.010436975,0.0,12.385085,0.0,0.0,0.0,0.0,0.10014479,0.0,0.0,0.0,1.0000106,1.000012,1.0,0.0,0.0,0.0,0.0,0.0,0.0
312416882,312316435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010481371,0.010481191,0.010405121,0.0,12.385065,0.0,0.0,0.0,0.0,0.10014406,0.0,0.0,0.0,1.0000106,1.000012,1.0,0.0,0.0,0.0,0.0,0.0,0.0
312916886,312816435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01048072,0.0104807215,0.010404954,0.0,12.385077,0.0,0.0,0.0,0.0,0.10014369,0.0,0.0,0.0,1.0000106,1.000012,1.0,0.0,0.0,0.0,0.0,0.0,0.0
313416721,313316435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010519231,0.010519258,0.010432414,0.0,12.385035,0.0,0.0,0.0,0.0,0.10014371,0.0,0.0,0.0,1.0000106,1.0000122,1.0,0.0,0.0,0.0,0.0,0.0,0.0
