timestamp,timestamp_sample,position[0],position[1],position[2],q[0],q[1],q[2],q[3],velocity[0],velocity[1],velocity[2],angular_velocity[0],angular_velocity[1],angular_velocity[2],position_variance[0],position_variance[1],position_variance[2],orientation_variance[0],orientation_variance[1],orientation_variance[2],velocity_variance[0],velocity_variance[1],velocity_variance[2],pose_frame,velocity_frame,reset_counter,quality
277376701,277376435,0.015754303,-0.2280505,-1.7316747,0.7372858,0.010206682,-0.0054750307,0.67548174,-0.021229357,-0.021568233,-0.12207509,-0.034195404,0.013486785,-0.0038151706,0.0004883789,0.0004883545,0.0004107452,1.2204137e-05,1.0638132e-05,0.00014939786,0.0016008528,0.001601231,0.0010830697,1,1,29,0
277876847,277876435,0.023431035,-0.23717389,-1.7625285,0.7370435,0.01113766,-0.0039949687,0.67574185,-0.033478618,-0.03241779,-0.085851505,-0.066397205,-0.007169629,-0.006349516,0.00048104342,0.00048107226,0.0004052492,1.2165277e-05,1.0608385e-05,0.00014884552,0.0015878377,0.0015881767,0.0010799041,1,1,29,0
278386704,278386435,0.003821226,-0.23920813,-1.7895468,0.736821,0.009085614,-0.008555036,0.6759727,-0.038159944,-0.014404289,-0.08573656,-0.015942214,0.031526282,-0.012764785,0.0005236028,0.0005236625,0.0004366412,1.2273347e-05,1.0659744e-05,0.00014885106,0.0016543104,0.0016546773,0.0011123265,1,1,29,0
278886845,278886435,0.011635407,-0.24304841,-1.8115427,0.7363976,0.013138207,-0.007118632,0.67638403,-0.027999219,-0.0004212071,-0.10100505,-0.074118204,0.024638869,-0.010845252,0.0005387476,0.0005387657,0.00045328823,1.2236334e-05,1.0628255e-05,0.00014939322,0.0016332618,0.0016332773,0.0011022075,1,1,29,0
279376844,279376435,-0.020556271,-0.2250212,-1.8504263,0.73588336,0.008520348,-0.010759307,0.6769693,-0.035765067,0.04325537,-0.12123564,0.002976191,0.08100292,-0.0035119418,0.0004951733,0.00049516786,0.00041922615,1.2217778e-05,1.0582963e-05,0.00014917568,0.0016021759,0.0016019213,0.0010832545,1,1,29,0
279876707,279876435,-0.047296446,-0.20290387,-1.8995347,0.73559886,0.0060292827,-0.009114068,0.67732924,-0.024503458,0.037036534,-0.085664436,0.076756164,-0.042780567,0.0087022325,0.0004897303,0.0004897217,0.00041098706,1.21565645e-05,1.0598111e-05,0.00014874763,0.00162139,0.0016214274,0.0010947046,1,1,29,0
280376852,280376435,-0.052705895,-0.22505614,-1.9084033,0.7362,0.00822182,-0.012229397,0.6766037,0.0065026735,0.0033012778,-0.045468662,-0.015974304,0.0022210202,-0.027196443,0.0004482915,0.0004483124,0.00038004166,1.2102269e-05,1.0500405e-05,0.00014757726,0.0015463227,0.0015466817,0.0010594988,1,1,29,0
280876853,280876435,-0.05367828,-0.21947122,-1.9026306,0.7372713,0.0071075796,-0.009418266,0.67549384,0.02125348,0.026551507,-0.010617499,0.031790074,-0.0038138167,-0.007561642,0.00051542564,0.0005154792,0.0004305364,1.2200326e-05,1.0606526e-05,0.0001478087,0.0016338025,0.0016343155,0.001104923,1,1,29,0
281376702,281376435,-0.039792817,-0.18235858,-1.88506,0.7376004,0.0052866503,-0.006915198,0.67518145,0.022070512,0.032688636,-0.017263357,-0.10776345,0.033282265,-0.014630606,0.00048694332,0.00048697478,0.000411122,1.2113651e-05,1.0557573e-05,0.00014741703,0.001586736,0.0015867166,0.0010791203,1,1,29,0
281886850,281886435,-0.015840612,-0.16388996,-1.8825053,0.7374221,0.0065298444,-0.0052313046,0.6753804,0.020964805,0.022808846,-0.057096194,-0.039605577,0.045759123,0.0004554062,0.000475684,0.00047567356,0.0004015263,1.2102857e-05,1.0549377e-05,0.00014690828,0.0015842755,0.0015840769,0.0010733533,1,1,29,0
282386865,282386435,-0.017254932,-0.16498247,-1.8880223,0.7372248,0.0043035257,-0.008854661,0.6755758,0.0064688944,-0.013874132,-0.05345548,0.02212696,0.0017456851,0.0066566155,0.00047847154,0.00047844573,0.00040274175,1.2103834e-05,1.0535869e-05,0.0001465205,0.0015898553,0.0015896984,0.0010767652,1,1,29,0
282876703,282876435,0.011830218,-0.18198755,-1.8904572,0.73746836,0.008681814,-0.0055577224,0.675303,0.028963188,-0.037308775,-0.041533355,0.10063474,-0.041717764,0.020378746,0.00048360444,0.00048357778,0.00040786213,1.2077654e-05,1.0519141e-05,0.00014645494,0.0015853809,0.0015851477,0.0010762743,1,1,29,0
283376743,283376435,0.054019175,-0.20429859,-1.9014604,0.73795474,0.012237594,-0.004952222,0.6747211,0.0037548882,-0.037119474,-0.044072505,-0.12683709,0.011194743,-0.026318904,0.00050895533,0.00050894887,0.00042479142,1.2182852e-05,1.0615211e-05,0.00014625427,0.0016407154,0.0016409622,0.0011049056,1,1,29,0
283876704,283876435,0.0516719,-0.2185801,-1.9083346,0.7386967,0.010153976,-0.006973139,0.67392546,-0.036800493,-0.013228519,-0.01158695,0.013237996,-0.00071628834,0.010561888,0.00047834622,0.0004783992,0.00040319498,1.2125015e-05,1.0526365e-05,0.00014571309,0.0015837323,0.0015843951,0.0010788165,1,1,29,0
284376701,284376435,0.035240795,-0.2341788,-1.8997996,0.7391052,0.010951396,-0.00903642,0.67344034,-0.046379596,-0.017107515,-0.01778073,0.03811931,0.0101627605,0.00019148507,0.000478771,0.0004788186,0.00040375735,1.2154147e-05,1.052502e-05,0.00014536742,0.0015827888,0.0015828812,0.0010774218,1,1,29,0
284876858,284876435,-0.022366444,-0.23967704,-1.8869263,0.7392694,0.006533881,-0.012955453,0.6732535,-0.065183856,0.0040972596,0.015664546,-0.01580726,-0.0042600697,-0.006698586,0.00050321006,0.0005032112,0.00042285665,1.2178211e-05,1.056533e-05,0.00014549069,0.0016087295,0.0016085424,0.0010913004,1,1,29,0
285386856,285386435,-0.058531445,-0.27403015,-1.8784634,0.7398945,0.00976005,-0.01773592,0.67241836,-0.01830479,0.007699865,-0.0084905485,0.053059664,-0.00271672,-0.005668747,0.0004688384,0.00046882985,0.0003975696,1.2214369e-05,1.0528519e-05,0.00014499889,0.0015623001,0.0015629262,0.0010659242,1,1,29,0
285886733,285886435,-0.07096572,-0.26568767,-1.8892975,0.7403234,0.007169088,-0.016307812,0.6720149,0.0076349843,0.05396969,-0.023578307,-0.100303955,0.066785686,-0.007823612,0.0005351496,0.0005352046,0.00044544923,1.2304245e-05,1.0649427e-05,0.00014557672,0.0016700834,0.0016707233,0.0011184884,1,1,29,0
286376705,286376435,-0.06170217,-0.19003822,-1.8984292,0.74074024,0.0010749579,-0.0076885303,0.67174673,0.03864569,0.08269522,-0.038806193,-0.10530408,0.06840085,-0.011339136,0.00049574836,0.0004958292,0.0004177241,1.2106702e-05,1.0558335e-05,0.00014544364,0.0016040662,0.0016048909,0.0010867198,1,1,29,0
286876846,286876435,-0.030196946,-0.17346291,-1.8917271,0.74102104,0.005482452,-0.009260169,0.6713956,0.067325816,0.022056181,-0.05083021,0.011122332,0.037156545,-0.005353456,0.00048446812,0.00048454283,0.00040932337,1.2089031e-05,1.0524886e-05,0.00014531867,0.001589876,0.0015896722,0.0010780729,1,1,29,0
287376903,287376435,0.011977116,-0.14109169,-1.9117159,0.74022454,0.004946739,-0.0053748586,0.67232007,0.07606971,0.024685126,-0.041647796,0.1008387,-0.010570777,-0.0006609083,0.00049431546,0.0004942852,0.0004148299,1.2107085e-05,1.0557629e-05,0.00014523251,0.0016189255,0.0016184438,0.00109147,1,1,29,0
287876884,287876435,0.05340254,-0.099018626,-1.9251333,0.73990524,0.005177294,0.0001929808,0.67269117,0.041725162,-0.00095570576,-0.015437987,-0.10759868,0.07431184,-0.025112228,0.0004807682,0.0004806805,0.00040541007,1.2047315e-05,1.0538939e-05,0.00014493558,0.0015843641,0.0015834037,0.0010787974,1,1,29,0
288376850,288376435,0.091423914,-0.08904362,-1.9338104,0.74085045,0.008351117,0.0016610435,0.67161614,0.021270143,-0.0510504,0.008481154,0.13437268,-0.058027826,-0.0070352885,0.00047824704,0.00047814238,0.0004035936,1.20629165e-05,1.0559498e-05,0.00014461037,0.0015799183,0.0015792656,0.0010781625,1,1,29,0
288886706,288886435,0.08353838,-0.13536671,-1.9477807,0.7418662,0.013106031,-0.004860603,0.67040235,-0.059217673,-0.07790504,-0.01628554,0.009575706,-0.045743152,-0.011099416,0.0004936037,0.0004936266,0.00041553623,1.2174185e-05,1.060561e-05,0.00014449896,0.0016013164,0.0016026252,0.0010869381,1,1,29,0
289386859,289386435,0.055638414,-0.18541905,-1.9497588,0.743134,0.011295308,-0.008344556,0.6689953,-0.07814706,-0.055904884,-0.00435778,0.037119687,-0.056012146,0.006972572,0.00047876267,0.00047892326,0.00040461033,1.2199251e-05,1.0546832e-05,0.00014415328,0.0015776453,0.0015783678,0.0010742988,1,1,29,0
289876700,289876434,0.0030613074,-0.2444273,-1.9334376,0.7439906,0.010804467,-0.014697009,0.66794115,-0.08224583,-0.047194146,-0.012174865,0.02249289,-0.041596405,-0.0028404903,0.0004931958,0.0004932346,0.00041360935,1.2318363e-05,1.0592623e-05,0.00014392492,0.0016181328,0.0016171953,0.0010920864,1,1,29,0
290376710,290376435,-0.06077147,-0.27651906,-1.9487818,0.7437168,0.008309442,-0.018040981,0.6681998,-0.06323711,0.008219869,-0.058401305,-0.04459121,0.014302403,-0.004854239,0.0005288181,0.00052864506,0.00044239504,1.2347506e-05,1.0628869e-05,0.0001444387,0.0016475188,0.0016457763,0.0011050351,1,1,29,0
290876850,290876434,-0.092623614,-0.28383094,-1.9610019,0.74344593,0.0081556905,-0.016964903,0.6685311,-0.018346177,0.059916746,-0.047371767,-0.0590077,0.06681103,-0.007521038,0.00050341175,0.0005032282,0.00042322458,1.2293188e-05,1.0581086e-05,0.00014432285,0.0016188403,0.0016184698,0.0010914984,1,1,29,0
291376706,291376435,-0.08725368,-0.2468352,-1.9516323,0.74291867,0.0055940603,-0.010579693,0.66927475,0.024524998,0.07838556,-0.01891833,-0.039342437,0.047927912,-0.00444124,0.0004974713,0.000497435,0.00041807868,1.2149426e-05,1.056478e-05,0.00014428451,0.0016143688,0.0016150742,0.0010922543,1,1,29,0
291876863,291876435,-0.06737648,-0.19084035,-1.9455631,0.7420586,0.0022272046,-0.0069135306,0.6702958,0.055601303,0.08473795,-0.011414323,-0.04880897,0.049165364,0.015688667,0.00048860384,0.0004886963,0.00041112103,1.2093097e-05,1.0549016e-05,0.00014400006,0.0016016124,0.0016020595,0.0010862676,1,1,29,0
292386871,292386435,-0.041500967,-0.12125324,-1.9555465,0.74155205,0.0015598855,-0.0029441603,0.6708871,0.03713956,0.04433611,-0.02309479,-0.046064295,0.058808964,-0.026304303,0.0004927694,0.00049277866,0.00041403965,1.208535e-05,1.0564417e-05,0.00014388216,0.0016086951,0.0016072067,0.0010889171,1,1,29,0
292886703,292886435,-0.014421559,-0.068461694,-1.960771,0.74101746,-0.0017323163,0.00018416955,0.6714836,0.055833746,-0.018999636,0.0049531236,-0.04901478,-0.02201559,-0.0009080582,0.00050493574,0.0005046919,0.0004228324,1.2130939e-05,1.0588396e-05,0.00014382582,0.0016271323,0.0016232945,0.0010984567,1,1,29,0
293376710,293376435,0.030043935,-0.10453568,-1.9394103,0.7396666,0.007045814,-0.0041516116,0.6729239,0.07233106,-0.094467975,0.04961181,0.1451467,-0.06761746,0.021249121,0.00047056138,0.00047014415,0.0003972848,1.2087134e-05,1.0547686e-05,0.00014316043,0.0015739156,0.0015709446,0.0010731402,1,1,29,0
293876853,293876435,0.08615529,-0.15403664,-1.9084604,0.739341,0.014538524,-0.0030240966,0.6731675,0.045949936,-0.08576407,0.01010109,0.024740048,0.009626175,-0.0036467914,0.00047243934,0.00047224658,0.00039772183,1.2182377e-05,1.0615626e-05,0.00014253228,0.001584635,0.0015847593,0.0010767856,1,1,29,0
294376893,294376435,0.11406348,-0.19307789,-1.8997421,0.7398323,0.018336246,-0.0027733548,0.6725358,-0.027157852,-0.033859573,-0.0459702,0.007843369,-0.015895927,0.0044479514,0.0004647293,0.0004648303,0.00039241408,1.2183741e-05,1.06028765e-05,0.00014205127,0.0015672531,0.0015690149,0.0010638891,1,1,29,0
294876851,294876435,0.06594887,-0.22039612,-1.9064357,0.73991823,0.011455849,-0.009186887,0.67253655,-0.09436257,-0.01960702,-0.04451424,-0.066515274,-0.015860941,-0.01297964,0.00047958293,0.00047974262,0.00040388317,1.2156981e-05,1.0516599e-05,0.0001421319,0.0015836003,0.0015836984,0.001072491,1,1,29,0
295376856,295376435,0.019618396,-0.23498753,-1.9055325,0.7402864,0.0058894176,-0.0116815725,0.67216444,-0.083092004,0.020387094,-0.030568348,-0.0823699,0.008289765,0.004094887,0.0005211085,0.0005210301,0.0004354405,1.219097e-05,1.05698155e-05,0.00014250148,0.0016364699,0.0016349761,0.0011023328,1,1,29,0
295886740,295886458,-0.039899077,-0.26565814,-1.8939793,0.7402065,0.003320486,-0.016441027,0.67217046,-0.028950168,0.020619849,-0.028694786,0.019890577,0.025989994,0.0029306947,0.000496978,0.0004968428,0.0004182883,1.2161751e-05,1.0593889e-05,0.00014233206,0.0016056311,0.0016058872,0.0010882269,1,1,29,0
296386698,296386435,-0.038655788,-0.26092306,-1.9065124,0.7400252,0.008174604,-0.008600752,0.67247456,0.00010560002,0.03384077,-0.055219326,-0.044263314,0.013603126,-0.012414904,0.00048620751,0.000486286,0.00040888414,1.2128252e-05,1.0540344e-05,0.00014222747,0.001607672,0.0016096894,0.0010867191,1,1,29,0
296876849,296876435,-0.037047785,-0.24647869,-1.917368,0.7389541,0.006916087,-0.008333109,0.6736688,0.010502895,0.03581464,-0.03882017,-0.0044405023,0.019008894,-0.003650317,0.0005036797,0.0005038101,0.00042240546,1.2107928e-05,1.0543171e-05,0.00014232886,0.0016176217,0.0016183297,0.0010932226,1,1,29,0
297376702,297376435,-0.015362005,-0.20417292,-1.9227502,0.73490673,0.0067034937,-0.0045280494,0.67812,0.035188295,0.06371157,-0.031127136,-0.03724396,0.023828667,0.042776726,0.0004936177,0.0004936763,0.0004144338,1.2082185e-05,1.0556775e-05,0.00014218349,0.0016116512,0.001611734,0.001091311,1,1,29,0
297876710,297876435,0.02527319,-0.12699455,-1.9222052,0.72926253,0.004642833,0.0032407963,0.68421066,0.035830844,0.05050919,-0.0038425608,0.1147936,-0.04334368,0.05762846,0.0005028394,0.0005028317,0.0004211648,1.2087824e-05,1.0612563e-05,0.00014223957,0.0016255565,0.001625196,0.0010991185,1,1,29,0
298376706,298376435,0.027211044,-0.11870736,-1.9007707,0.7251986,0.0073753456,-0.0027278399,0.68849486,-0.024848023,-0.023307228,0.0067906193,-0.04014678,-0.0423706,0.023021623,0.00048236127,0.00048226357,0.0004070932,1.20451905e-05,1.0576772e-05,0.00014207493,0.0015886294,0.0015874222,0.0010786892,1,1,29,0
298876885,298876435,0.033597235,-0.13389221,-1.8890048,0.7250336,0.009160167,-0.0058368677,0.68862796,-0.020094806,-0.034630395,-0.016749159,-0.053682264,-0.0010835142,-0.02013082,0.0005254562,0.00052535516,0.00043722367,1.2191575e-05,1.0657633e-05,0.0001422324,0.0016649899,0.0016646263,0.0011142249,1,1,29,0
299386855,299386435,0.022543503,-0.13063864,-1.8920007,0.72857845,0.008261563,-0.0051162858,0.6848934,-0.038716037,-0.023632078,-0.022334065,-0.06312777,0.026007205,-0.0227472,0.0005110936,0.0005111047,0.00042894165,1.2152072e-05,1.0586145e-05,0.00014233294,0.001623965,0.0016242377,0.0010952299,1,1,29,0
299886846,299886435,-0.0020002192,-0.15464194,-1.8973215,0.73107815,0.0076654293,-0.009187738,0.68218887,-0.035589848,-0.03395003,-0.0060610524,-0.088374086,-0.04841849,-0.01452354,0.0005193689,0.0005193926,0.00043623548,1.21722815e-05,1.0576398e-05,0.00014276331,0.0016287446,0.0016288261,0.0010995709,1,1,29,0
300376708,300376435,-0.022287099,-0.19404685,-1.9066423,0.7336235,0.01062435,-0.011858416,0.6793697,-0.013044533,-0.03084135,-0.026193487,-0.067631684,-0.0040945923,-0.030000722,0.0005583717,0.0005583786,0.00046628967,1.2310322e-05,1.06358575e-05,0.0001436238,0.0016818997,0.0016817999,0.0011260272,1,1,29,0
300876723,300876435,-0.035536427,-0.23765697,-1.9039953,0.73463213,0.007520448,-0.0150253605,0.6782576,0.018907465,-0.014547311,0.004857521,-0.060602874,0.002607426,-0.026990127,0.0005486491,0.00054864003,0.00045957105,1.231964e-05,1.0649595e-05,0.00014418559,0.0016737247,0.0016736884,0.0011221691,1,1,29,0
301376895,301376435,-0.019147407,-0.22621803,-1.9075633,0.7351322,0.006574303,-0.007309635,0.6778525,0.059474815,0.020789297,-0.009176824,0.11470989,-0.016358344,-0.0060755825,0.00048504642,0.00048504505,0.0004108341,1.2162354e-05,1.0548483e-05,0.0001439766,0.001595666,0.001595811,0.0010826013,1,1,29,0
301876707,301876435,-0.016740322,-0.22915114,-1.9101022,0.7365017,0.008522914,-0.0093966415,0.6763168,0.029238923,-0.002085338,-0.020738658,-0.13190572,-0.011643185,-0.017339041,0.0005190005,0.0005190196,0.00043376733,1.2228833e-05,1.0625427e-05,0.00014431385,0.0016577351,0.0016578842,0.0011130795,1,1,29,0
302376849,302376435,-0.022913223,-0.19833955,-1.9234847,0.7390017,0.0056004957,-0.0046195774,0.67366445,0.022876276,0.028295327,-0.019742453,0.018372247,0.015700445,-0.0071549197,0.00051229063,0.00051229825,0.00043021498,1.2162608e-05,1.0581043e-05,0.00014447478,0.0016280169,0.0016280392,0.0010989382,1,1,29,0
302886704,302886435,0.019034205,-0.15089911,-1.9114743,0.7406722,0.0055317297,-0.0004253664,0.6718437,0.056597155,0.0016283814,-0.011948365,-0.05592615,-0.0015169032,-0.032277547,0.00051959715,0.00051959016,0.00043543283,1.2165502e-05,1.0607442e-05,0.00014475608,0.0016450349,0.0016445316,0.0011072069,1,1,29,0
303386870,303386435,0.068221524,-0.14170909,-1.8945595,0.7407449,0.009901555,-0.00051033654,0.6717133,0.027084768,-0.024435034,-0.016082225,-0.092831366,0.022344382,-0.0070543,0.00049947156,0.0004994144,0.0004203515,1.2138564e-05,1.0607387e-05,0.00014461555,0.0016175703,0.0016170517,0.0010909658,1,1,29,0
303876849,303876435,0.07715356,-0.14208664,-1.8861011,0.7399053,0.010690325,-0.0024152766,0.6726218,-0.007538186,-0.033802282,-0.027067393,0.016570726,-0.01708839,0.010476275,0.00050010596,0.00050008966,0.00042042308,1.21584135e-05,1.0593964e-05,0.0001445732,0.0016180068,0.001618463,0.0010911467,1,1,29,0
304376704,304376435,0.049123045,-0.16805264,-1.8847731,0.73792326,0.010648589,-0.007807373,0.6747555,-0.039382927,-0.0478625,-0.036654465,0.036206383,-0.06476926,0.018952182,0.0005260709,0.00052613195,0.00043943382,1.2209795e-05,1.060277e-05,0.00014487407,0.0016554124,0.0016558261,0.0011103796,1,1,29,0
304876702,304876435,0.03184662,-0.23347953,-1.8971186,0.7359786,0.0138587095,-0.010940867,0.6767746,-0.027064584,-0.041960888,-0.057017203,0.061250497,-0.057424832,0.014187322,0.0005267512,0.00052678504,0.0004412355,1.2262098e-05,1.0583109e-05,0.00014509032,0.0016488746,0.0016485318,0.001106654,1,1,29,0
305376704,305376435,0.0186718,-0.26847512,-1.9139373,0.73439234,0.014039976,-0.009500348,0.67851347,-0.020081012,0.008029113,-0.072455525,-0.0052481345,0.020917106,-0.0126041705,0.00051630574,0.0005162308,0.00043275842,1.2285481e-05,1.0575079e-05,0.00014514817,0.001644758,0.0016432994,0.0011045547,1,1,29,0
305876851,305876435,-0.0064208577,-0.26135617,-1.9370553,0.73388225,0.011481422,-0.009788757,0.6791092,-0.023846539,0.04318242,-0.0365601,0.11785912,0.020281631,0.0022362187,0.0005690141,0.00056883006,0.00047360084,1.2271549e-05,1.06359175e-05,0.00014609745,0.0016962388,0.0016947136,0.0011342893,1,1,29,0
306386704,306386435,-0.03377709,-0.26503736,-1.9306438,0.73652977,0.010465304,-0.009524573,0.67625713,-0.037922043,0.021381324,0.04356807,-0.13844945,-0.026263813,-0.037853356,0.0005366622,0.0005365661,0.00045139363,1.2212231e-05,1.0611254e-05,0.00014645373,0.0016484266,0.0016482639,0.0011146126,1,1,29,0
306886848,306886435,-0.07477478,-0.26744798,-1.9204793,0.73956114,0.0068200864,-0.014328451,0.67290235,-0.023510898,0.0338072,-0.008108611,0.03283091,-0.02127522,-0.0023529269,0.00050158513,0.0005015687,0.0004231674,1.22301635e-05,1.0599424e-05,0.00014624419,0.0016264507,0.0016265186,0.0010975082,1,1,29,0
