timestamp,timestamp_sample,device_id,pressure,temperature,error_count
438717470,438714842,12084257,98276.06,36.65514,0
439717430,439714832,12084257,98274.38,36.65514,0
440716877,440714822,12084257,98274.54,36.63307,0
441716867,441714813,12084257,98273.01,36.63307,0
442716861,442714802,12084257,98272.7,36.63307,0
443716856,443714792,12084257,98274.54,36.588688,0
444717411,444714782,12084257,98268.734,36.65514,0
445717370,445714772,12084257,98272.09,36.610878,0
446716818,446714763,12084257,98274.54,36.63307,0
447716813,447714752,12084257,98266.3,36.54455,0
448716809,448714743,12084257,98270.875,36.54455,0
449717355,449714732,12084257,98274.08,36.54455,0
450717350,450714722,12084257,98272.555,36.56662,0
451716806,451714713,12084257,98273.62,36.54455,0
452716804,452714729,12084257,98267.516,36.54455,0
453716806,453714692,12084257,98269.96,36.500416,0
454716805,454714683,12084257,98273.92,36.677208,0
455717357,455714673,12084257,98275.76,36.54455,0
456716801,456714663,12084257,98266.3,36.54455,0
457716800,457714653,12084257,98271.484,36.500416,0
458716699,458714644,12084257,98279.12,36.54455,0
459716690,459714634,12084257,98273.31,36.45603,0
460717221,460714624,12084257,98274.38,36.433964,0
461717211,461714614,12084257,98276.06,36.478226,0
462716662,462714603,12084257,98267.516,36.500416,0
463716660,463714592,12084257,98275.45,36.500416,0
464716661,464714583,12084257,98273.92,36.500416,0
465717171,465714573,12084257,98273.92,36.45603,0
466717161,466714563,12084257,98275.15,36.478226,0
467716608,467714553,12084257,98274.234,36.500416,0
468716599,468714543,12084257,98272.4,36.45603,0
469716588,469714533,12084257,98271.79,36.45603,0
470716577,470714522,12084257,98273.92,36.45603,0
471717109,471714513,12084257,98271.945,36.3897,0
472717101,472714504,12084257,98273.92,36.3897,0
473716560,473714504,12084257,98273.31,36.45603,0
474716559,474714503,12084257,98276.98,36.45603,0
475716549,475714494,12084257,98272.4,36.45603,0
476717069,476714465,12084257,98269.96,36.433964,0
477717074,477714464,12084257,98275.6,36.36751,0
478716532,478714465,12084257,98273.01,36.411896,0
479716532,479714466,12084257,98275.15,36.411896,0
480716531,480714465,12084257,98268.43,36.45603,0
481716530,481714428,12084257,98278.81,36.36751,0
482717007,482714403,12084257,98276.83,36.367638,0
483717004,483714393,12084257,98275.76,36.301308,0
484716454,484714382,12084257,98278.81,36.36751,0
485716428,485714374,12084257,98267.82,36.36751,0
486716421,486714364,12084257,98273.62,36.323376,0
487716953,487714356,12084257,98271.945,36.345444,0
488716945,488714343,12084257,98274.38,36.323376,0
489716405,489714333,12084257,98271.18,36.234856,0
490716411,490714323,12084257,98275.76,36.27924,0
491716407,491714313,12084257,98271.79,36.323376,0
492716405,492714303,12084257,98273.01,36.27924,0
493716951,493714293,12084257,98277.13,36.25705,0
494716947,494714283,12084257,98272.4,36.301308,0
495716403,495714272,12084257,98273.31,36.234856,0
496716404,496714263,12084257,98272.7,36.27924,0
497716407,497714252,12084257,98277.586,36.27924,0
498716850,498714242,12084257,98273.92,36.234978,0
499716829,499714233,12084257,98274.38,36.234978,0
500716293,500714238,12084257,98274.234,36.234856,0
501716267,501714212,12084257,98269.35,36.234856,0
502716262,502714202,12084257,98275.45,36.27924,0
503716295,503714237,12084257,98276.67,36.234856,0
504716801,504714187,12084257,98274.234,36.212788,0
505716801,505714193,12084257,98277.13,36.212788,0
506716261,506714187,12084257,98275.76,36.27924,0
507716260,507714184,12084257,98275.15,36.19072,0
508716260,508714184,12084257,98271.18,36.234856,0
509716801,509714133,12084257,98270.414,36.212788,0
510716800,510714123,12084257,98274.38,36.14646,0
511716171,511714115,12084257,98277.89,36.19072,0
512716160,512714103,12084257,98283.08,36.19072,0
513716157,513714093,12084257,98293.15,36.19072,0
514716154,514714082,12084257,98286.13,36.19072,0
515716671,515714072,12084257,98289.49,36.212788,0
516716119,516714063,12084257,98287.35,36.19072,0
517716108,517714052,12084257,98287.35,36.234856,0
518716098,518714042,12084257,98283.38,36.19072,0
519716101,519714045,12084257,98283.69,36.19072,0
520716650,520714039,12084257,98293.0,36.124268,0
521716623,521714012,12084257,98288.73,36.168526,0
522716074,522714002,12084257,98289.49,36.19072,0
523716081,523714005,12084257,98282.77,36.19072,0
524716069,524714001,12084257,98289.19,36.19072,0
525716595,525713998,12084257,98290.86,36.124268,0
526716623,526714013,12084257,98288.73,36.14646,0
527716020,527713965,12084257,98284.305,36.1022,0
528716021,528713965,12084257,98291.32,36.058064,0
529716019,529713963,12084257,98293.766,36.146336,0
530716025,530713970,12084257,98285.22,36.1022,0
531716571,531713975,12084257,98297.58,36.057938,0
532716560,532713963,12084257,98295.29,36.035873,0
533715954,533713899,12084257,98294.375,36.01368,0
