timestamp,timestamp_sample,baro_device_id,baro_alt_meter,baro_pressure_pa,ambient_temperature,rho,temperature_source,calibration_count
512699767,512677146,6780433,456.58755,95959.67,37.18,1.07704,1,1
512872972,512850349,6780433,456.64832,95959.0,37.18,1.0770323,1,1
513046211,513023568,6780433,456.5743,95959.84,37.18,1.0770419,1,1
513306016,513283371,6780433,456.6853,95958.57,37.17,1.0770622,1,1
513479211,513456568,6780433,456.5981,95959.56,37.17,1.0770733,1,1
513652370,513629747,6780433,456.73816,95957.97,37.17,1.0770555,1,1
513912210,513889566,6780433,456.8359,95956.83,37.175,1.0770254,1,1
514085371,514062747,6780433,456.61923,95959.33,37.17,1.0770707,1,1
514258620,514235972,6780433,456.48975,95960.81,37.17,1.0770874,1,1
514431768,514409171,6780433,456.52414,95960.4,37.165,1.0771002,1,1
514691570,514668947,6780433,456.3629,95962.266,37.17,1.0771037,1,1
514864767,514842147,6780433,456.64038,95959.08,37.165,1.0770853,1,1
515037988,515015373,6780433,456.4607,95961.16,37.16,1.0771259,1,1
515297787,515275151,6780433,456.57962,95959.78,37.165,1.0770931,1,1
515471015,515448371,6780433,456.38937,95961.96,37.17,1.0771003,1,1
515644205,515621565,6780433,456.56903,95959.88,37.165,1.0770943,1,1
515903984,515881347,6780433,456.59283,95959.61,37.16,1.0771086,1,1
516077168,516054546,6780433,456.5743,95959.84,37.16,1.0771112,1,1
516250371,516227772,6780433,456.37354,95962.16,37.16,1.0771371,1,1
516510227,516487568,6780433,456.3233,95962.72,37.16,1.0771435,1,1
516683370,516660746,6780433,456.4792,95960.914,37.16,1.0771233,1,1
516856570,516833946,6780433,456.39465,95961.89,37.16,1.0771343,1,1
517116470,517093746,6780433,456.70908,95958.29,37.149998,1.0771285,1,1
517289570,517266947,6780433,456.34442,95962.49,37.155,1.0771583,1,1
517462787,517440147,6780433,456.50296,95960.664,37.155,1.0771378,1,1
517636016,517613371,6780433,456.31802,95962.79,37.155,1.0771617,1,1
517895784,517873147,6780433,456.53204,95960.32,37.149998,1.0771513,1,1
518068983,518046364,6780433,456.4528,95961.234,37.149998,1.0771616,1,1
518242167,518219546,6780433,456.38672,95962.0,37.144997,1.0771877,1,1
518501968,518479368,6780433,456.281,95963.22,37.149998,1.077184,1,1
518675199,518652547,6780433,456.51093,95960.56,37.14,1.0771888,1,1
518848398,518825762,6780433,456.52414,95960.42,37.144997,1.0771699,1,1
519108225,519085599,6780433,456.4792,95960.94,37.14,1.077193,1,1
519281458,519258747,6780433,456.48447,95960.87,37.14,1.0771922,1,1
519454570,519431947,6780433,456.56638,95959.92,37.14,1.0771816,1,1
519714368,519691773,6780433,456.7804,95957.45,37.14,1.0771539,1,1
519887657,519864947,6780433,456.42105,95961.6,37.14,1.0772004,1,1
520060781,520038147,6780433,456.43695,95961.41,37.14,1.0771983,1,1
520233983,520211347,6780433,456.38144,95962.05,37.14,1.0772054,1,1
520493781,520471151,6780433,456.50827,95960.59,37.135002,1.0772064,1,1
520666972,520644367,6780433,456.48712,95960.84,37.13,1.0772266,1,1
520840177,520817547,6780433,456.4052,95961.79,37.13,1.0772372,1,1
521099977,521077362,6780433,456.52148,95960.44,37.13,1.077222,1,1
521273167,521250546,6780433,456.4475,95961.3,37.135002,1.0772142,1,1
521446452,521423746,6780433,456.55054,95960.125,37.13,1.0772185,1,1
521706210,521683567,6780433,456.66418,95958.81,37.125,1.0772212,1,1
521879368,521856776,6780433,456.67737,95958.64,37.13,1.0772018,1,1
522052675,522029960,6780433,456.7276,95958.06,37.125,1.0772127,1,1
522312370,522289749,6780433,456.66946,95958.734,37.125,1.0772203,1,1
522485573,522462948,6780433,456.7725,95957.55,37.12,1.0772244,1,1
522658786,522636151,6780433,456.73816,95957.97,37.12,1.0772291,1,1
522831967,522809368,6780433,456.643,95959.055,37.12,1.0772412,1,1
523091779,523069174,6780433,456.643,95959.06,37.12,1.0772413,1,1
523264970,523242357,6780433,456.75665,95957.734,37.11,1.0772611,1,1
523438167,523415549,6780433,456.56903,95959.91,37.114998,1.0772682,1,1
523697988,523675386,6780433,456.59018,95959.65,37.114998,1.0772653,1,1
523871213,523848568,6780433,456.59283,95959.61,37.11,1.0772822,1,1
524044368,524021772,6780433,456.58228,95959.734,37.11,1.0772835,1,1
524304209,524281567,6780433,456.52676,95960.375,37.105,1.077308,1,1
524477369,524454747,6780433,456.4607,95961.16,37.105,1.0773169,1,1
524650570,524627947,6780433,456.40787,95961.734,37.1,1.0773407,1,1
524910371,524887749,6780433,456.429,95961.5,37.1,1.0773382,1,1
525083618,525060971,6780433,456.5056,95960.61,37.1,1.0773282,1,1
525256794,525234182,6780433,456.20175,95964.125,37.1,1.0773675,1,1
525516571,525493947,6780433,456.33386,95962.59,37.1,1.0773504,1,1
525689770,525667152,6780433,456.3233,95962.73,37.1,1.0773519,1,1
525862972,525840349,6780433,456.39993,95961.84,37.1,1.077342,1,1
526036212,526013567,6780433,456.1595,95964.61,37.1,1.077373,1,1
526296016,526273371,6780433,456.4105,95961.73,37.09,1.0773754,1,1
526469212,526446567,6780433,456.25723,95963.484,37.09,1.0773952,1,1
526642372,526619749,6780433,456.37354,95962.16,37.09,1.0773802,1,1
526902211,526879567,6780433,456.2969,95963.01,37.085,1.0774072,1,1
527075368,527052747,6780433,456.26517,95963.4,37.079998,1.0774289,1,1
527248614,527225970,6780433,456.32858,95962.66,37.085,1.0774033,1,1
527508367,527485746,6780433,456.3841,95962.016,37.085,1.077396,1,1
527681567,527658947,6780433,456.57166,95959.875,37.079998,1.0773894,1,1
527854771,527832146,6780433,456.5056,95960.61,37.079998,1.0773977,1,1
528114570,528091946,6780433,456.54788,95960.14,37.079998,1.0773923,1,1
528287791,528265147,6780433,456.4316,95961.48,37.074997,1.0774248,1,1
528461015,528438371,6780433,456.5611,95959.984,37.07,1.0774254,1,1
528634211,528611568,6780433,456.52414,95960.41,37.074997,1.0774128,1,1
528893984,528871347,6780433,456.50296,95960.664,37.07,1.0774329,1,1
529067167,529044546,6780433,456.37616,95962.12,37.07,1.0774492,1,1
529240367,529217747,6780433,456.37088,95962.18,37.07,1.0774499,1,1
529500235,529477566,6780433,456.32596,95962.7,37.059998,1.0774906,1,1
529673366,529650755,6780433,456.26517,95963.375,37.059998,1.0774982,1,1
529846566,529823947,6780433,456.2546,95963.516,37.065,1.0774823,1,1
530106453,530083746,6780433,456.2123,95963.984,37.059998,1.077505,1,1
530279567,530256947,6780433,456.22287,95963.86,37.059998,1.0775036,1,1
530452794,530430147,6780433,456.04587,95965.91,37.059998,1.0775266,1,1
530712650,530689947,6780433,455.97186,95966.75,37.059998,1.0775361,1,1
530885783,530863147,6780433,456.14096,95964.81,37.055,1.0775317,1,1
531058988,531036347,6780433,456.06436,95965.7,37.059998,1.0775243,1,1
531232167,531209547,6780433,455.92432,95967.31,37.059998,1.0775423,1,1
531491969,531469367,6780433,456.05905,95965.75,37.05,1.0775596,1,1
531665226,531642567,6780433,456.1172,95965.08,37.05,1.0775521,1,1
531838367,531815747,6780433,456.07755,95965.55,37.05,1.0775572,1,1
532098228,532075567,6780433,456.2361,95963.72,37.05,1.0775368,1,1
532271457,532248747,6780433,455.97186,95966.766,37.055,1.0775536,1,1
532444567,532421947,6780433,456.0115,95966.31,37.05,1.0775659,1,1
532704367,532681770,6780433,456.27838,95963.234,37.045,1.0775486,1,1
532877675,532854962,6780433,456.09344,95965.36,37.045,1.0775725,1,1
533050797,533028147,6780433,456.10663,95965.2,37.05,1.0775534,1,1
533310569,533287947,6780433,456.09344,95965.35,37.04,1.0775898,1,1
533483789,533461150,6780433,456.0485,95965.89,37.045,1.0775784,1,1
533657003,533634370,6780433,456.05643,95965.78,37.04,1.0775945,1,1
533916786,533894162,6780433,456.14096,95964.805,37.04,1.0775837,1,1
