timestamp,accel_device_id_primary,accel_device_ids[0],accel_device_ids[1],accel_device_ids[2],accel_device_ids[3],accel_inconsistency_m_s_s[0],accel_inconsistency_m_s_s[1],accel_inconsistency_m_s_s[2],accel_inconsistency_m_s_s[3],gyro_device_id_primary,gyro_device_ids[0],gyro_device_ids[1],gyro_device_ids[2],gyro_device_ids[3],gyro_inconsistency_rad_s[0],gyro_inconsistency_rad_s[1],gyro_inconsistency_rad_s[2],gyro_inconsistency_rad_s[3],accel_healthy[0],accel_healthy[1],accel_healthy[2],accel_healthy[3],accel_priority[0],accel_priority[1],accel_priority[2],accel_priority[3],gyro_healthy[0],gyro_healthy[1],gyro_healthy[2],gyro_healthy[3],gyro_priority[0],gyro_priority[1],gyro_priority[2],gyro_priority[3]
286313982,3407898,3407898,3407890,3407882,0,0.08178138,0.12250086,0.097270764,0.0,3407898,3407898,3407890,3407882,0,0.0014548644,0.001606885,0.00085177174,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
286513979,3407898,3407898,3407890,3407882,0,0.06221243,0.052441627,0.035658665,0.0,3407898,3407898,3407890,3407882,0,0.00087430334,0.001239258,0.0014891827,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
286713980,3407898,3407898,3407890,3407882,0,0.079729125,0.074615315,0.047836933,0.0,3407898,3407898,3407890,3407882,0,0.0028961592,0.0009478113,0.0026994494,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
286913979,3407898,3407898,3407890,3407882,0,0.049929004,0.058350574,0.0729744,0.0,3407898,3407898,3407890,3407882,0,0.0024930437,0.0026361041,0.0009041137,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
287113980,3407898,3407898,3407890,3407882,0,0.055300273,0.03211488,0.06480886,0.0,3407898,3407898,3407890,3407882,0,0.00082019507,0.0011944508,0.0018343859,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
287313977,3407898,3407898,3407890,3407882,0,0.09121178,0.09215155,0.065815665,0.0,3407898,3407898,3407890,3407882,0,0.0007861813,0.0009207906,0.0015551968,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
287513978,3407898,3407898,3407890,3407882,0,0.039646126,0.0313815,0.05657995,0.0,3407898,3407898,3407890,3407882,0,0.002050411,0.0011873413,0.002256098,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
287713980,3407898,3407898,3407890,3407882,0,0.046750635,0.004298286,0.048427626,0.0,3407898,3407898,3407890,3407882,0,0.0009348054,0.0006630524,0.001424105,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
287913982,3407898,3407898,3407890,3407882,0,0.06712143,0.08004634,0.101938725,0.0,3407898,3407898,3407890,3407882,0,0.00078653725,0.0011270763,0.0016333625,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
288113980,3407898,3407898,3407890,3407882,0,0.08988282,0.053720087,0.03881621,0.0,3407898,3407898,3407890,3407882,0,0.001127708,0.0013810259,0.0014020399,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
288313978,3407898,3407898,3407890,3407882,0,0.046796277,0.043280352,0.027843859,0.0,3407898,3407898,3407890,3407882,0,0.0014866388,0.0015005851,0.0017997391,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
288513983,3407898,3407898,3407890,3407882,0,0.02362113,0.036399446,0.022023058,0.0,3407898,3407898,3407890,3407882,0,0.0023364706,0.0011361218,0.0018961512,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
288713979,3407898,3407898,3407890,3407882,0,0.119613774,0.06402057,0.06021768,0.0,3407898,3407898,3407890,3407882,0,0.00060200295,0.0005448773,0.00078083493,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
288913975,3407898,3407898,3407890,3407882,0,0.052550383,0.08013181,0.04729052,0.0,3407898,3407898,3407890,3407882,0,0.0011781262,0.00072305824,0.0013918984,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
