timestamp,timestamp_sample,control_mode_flags,output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],filter_fault_flags,pos_horiz_accuracy,pos_vert_accuracy,hdg_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,accel_device_id,gyro_device_id,baro_device_id,mag_device_id,mag_inclination_deg,mag_inclination_ref_deg,mag_strength_gs,mag_strength_ref_gs,gps_check_fail_flags,solution_status_flags,reset_count_vel_ne,reset_count_vel_d,reset_count_pos_ne,reset_count_pod_d,reset_count_quat,pre_flt_fail_innov_heading,pre_flt_fail_innov_height,pre_flt_fail_innov_pos_horiz,pre_flt_fail_innov_vel_horiz,pre_flt_fail_innov_vel_vert,pre_flt_fail_mag_field_disturbed,health_flags,timeout_flags
268906951,268806435,67138051,7.240536e-05,0.002428143,0.002492845,0,0.030644746,0.020103421,0.0022861587,nan,0.0011307787,0.0046041138,nan,nan,nan,0.0,3407882,3407882,6780433,396809,nan,nan,nan,nan,0,431,7,1,12,5,1,0,0,0,0,0,0,0,0
269116867,269016435,1077891,6.8083435e-05,0.0025546625,0.0027571728,0,0.03030735,0.019834973,0.0021848641,nan,0.0011456965,0.0043801824,nan,nan,nan,0.0,3407882,3407882,6780433,396809,nan,nan,nan,nan,0,303,7,1,12,5,1,0,0,0,0,0,0,0,0
269316716,269216435,1077891,2.9449047e-05,0.0024396775,0.0027278764,0,0.031203749,0.02027776,0.0019941176,nan,0.0010879064,0.0038352916,nan,nan,nan,0.0,3407882,3407882,6780433,396809,nan,nan,nan,nan,0,303,7,1,12,5,1,0,0,0,0,0,0,0,0
269516897,269416435,1077891,2.6715225e-05,0.002529356,0.0028146345,0,0.030601103,0.019917544,0.0018705109,nan,0.000988383,0.003543546,nan,nan,nan,0.0,3407882,3407882,6780433,396809,nan,nan,nan,nan,0,303,7,1,12,5,1,0,0,0,0,0,0,0,0
269716871,269616435,1077891,1.8143499e-05,0.002499042,0.0027736577,0,0.030744221,0.019984273,0.001628207,nan,0.0008346582,0.0030330624,nan,nan,nan,0.0,3407882,3407882,6780433,396809,nan,nan,nan,nan,0,303,7,1,12,5,1,0,0,0,0,0,0,0,0
269916769,269816435,1077891,1.3994518e-05,0.0024439846,0.0026647095,0,0.030910837,0.020068977,0.0014705478,nan,0.0006689395,0.0032676868,nan,nan,nan,0.0,3407882,3407882,6780433,396809,nan,nan,nan,nan,0,303,7,1,12,5,1,0,0,0,0,0,0,0,0
270106851,270006435,1077891,5.4105927e-05,0.0027341936,0.002795237,0,0.030174384,0.019647185,0.0015151721,nan,0.0007650471,0.0015541711,nan,nan,nan,0.0,3407882,3407882,6780433,396809,nan,nan,nan,nan,0,303,7,1,12,5,1,0,0,0,0,0,0,0,0
270306710,270206435,1077891,7.7737204e-05,0.0030712492,0.0030177715,0,0.031308535,0.020262146,0.0017094254,nan,0.0014602798,0.0032176974,nan,nan,nan,0.0,3407882,3407882,6780433,396809,nan,nan,nan,nan,0,303,7,1,12,5,1,0,0,0,0,0,0,0,0
270516866,270416435,1077891,0.00011896292,0.004198993,0.0039440966,0,0.030998923,0.020117827,0.0020885307,nan,0.0024916017,0.0044004605,nan,nan,nan,0.0,3407882,3407882,6780433,396809,nan,nan,nan,nan,0,303,7,1,12,5,1,0,0,0,0,0,0,0,0
270716866,270616435,1077891,0.000116471405,0.004586598,0.0044668624,0,0.031074563,0.020167025,0.0022143007,nan,0.0029999397,0.0050686346,nan,nan,nan,0.0,3407882,3407882,6780433,396809,nan,nan,nan,nan,0,303,7,1,12,5,1,0,0,0,0,0,0,0,0
270916881,270816435,1077891,8.307778e-05,0.0044130306,0.004516341,0,0.032286186,0.020858964,0.0022983565,nan,0.0030566547,0.005664292,nan,nan,nan,0.0,3407882,3407882,6780433,396809,nan,nan,nan,nan,0,303,7,1,12,5,1,0,0,0,0,0,0,0,0
271116715,271016435,1077891,7.43543e-05,0.0047306283,0.0050151483,0,0.031822857,0.020627523,0.0023162658,nan,0.0029086992,0.0058019166,nan,nan,nan,0.0,3407882,3407882,6780433,396809,nan,nan,nan,nan,0,303,7,1,12,5,1,0,0,0,0,0,0,0,0
271316724,271216440,1077891,7.094915e-05,0.0049151913,0.0052118646,0,0.03205904,0.020773092,0.0025999653,nan,0.002769172,0.0062459204,nan,nan,nan,0.0,3407882,3407882,6780433,396809,nan,nan,nan,nan,0,303,7,1,12,5,1,0,0,0,0,0,0,0,0
271506881,271406435,1077891,0.0001283916,0.004844625,0.005283854,0,0.032529876,0.021047931,0.0071906103,nan,0.002512065,0.0067278044,nan,nan,nan,0.0,3407882,3407882,6780433,396809,nan,nan,nan,nan,0,303,7,1,12,5,1,0,0,0,0,0,0,0,0
271706705,271606439,1077891,0.00018048563,0.0039708763,0.0044296677,0,0.035021603,0.022412768,0.0193015,nan,0.004884837,0.009425711,nan,nan,nan,0.0,3407882,3407882,6780433,396809,nan,nan,nan,nan,0,303,7,1,12,5,1,0,0,0,0,0,0,0,0
271916716,271816435,1077891,6.252666e-06,0.00091255514,0.001468789,0,0.04598064,0.028145231,0.0193015,nan,0.004884837,0.009276193,nan,nan,nan,0.0,3407882,3407882,6780433,396809,nan,nan,nan,nan,0,303,7,1,12,5,1,0,0,0,0,0,0,0,0
272116975,272016435,17717789315,1.1530333e-05,0.0008558212,0.00088703923,0,0.05855654,0.0344311,nan,nan,nan,0.007666358,nan,nan,nan,0.0,3407882,3407882,6780433,396809,nan,nan,nan,nan,0,47,7,1,12,5,1,0,0,0,0,0,0,0,0
272316867,272216435,17717789315,2.3529265e-06,0.0013129663,0.0017805813,0,0.07310377,0.04139958,nan,nan,nan,0.009477662,nan,nan,nan,0.0,3407882,3407882,6780433,396809,nan,nan,nan,nan,0,47,7,1,12,5,1,0,0,0,0,0,0,0,0
272516859,272416435,17717789315,3.0492542e-06,0.0015510867,0.0021324952,0,0.08956275,0.048964646,nan,nan,nan,0.00915817,nan,nan,nan,0.0,3407882,3407882,6780433,396809,nan,nan,nan,nan,0,47,7,1,12,5,1,0,0,0,0,0,0,0,0
272716723,272616435,1077891,1.0469956e-05,0.002313374,0.034668785,0,0.1000221,0.05007973,0.014634327,nan,0.036433138,0.07013119,nan,nan,nan,0.0,3407882,3407882,6780433,396809,nan,nan,nan,nan,0,303,7,1,14,6,1,0,0,0,0,0,0,0,0
272906855,272806435,1077891,0.00016566424,0.006969158,0.04407442,0,0.04245392,0.027517358,0.009687009,nan,0.029797532,0.05708598,nan,nan,nan,0.0,3407882,3407882,6780433,396809,nan,nan,nan,nan,0,303,7,1,14,6,1,0,0,0,0,0,0,0,0
273106707,273006435,1077891,0.0007910896,0.02057613,0.031446,0,0.04176154,0.025709892,0.0029144445,nan,0.015783992,0.04766176,nan,nan,nan,0.0,3407882,3407882,6780433,396809,nan,nan,nan,nan,0,303,7,1,14,6,1,0,0,0,0,0,0,0,0
273316877,273216435,1077891,0.0007576725,0.0156282,0.014091638,0,0.039358046,0.023667002,0.01440717,nan,0.0325812,0.009527432,nan,nan,nan,0.0,3407882,3407882,6780433,396809,nan,nan,nan,nan,0,303,7,1,14,6,1,0,0,0,0,0,0,0,0
273516712,273416435,1077891,0.0003517128,0.010345715,0.00763539,0,0.038711224,0.023444513,0.01010578,nan,0.027112255,0.009431972,nan,nan,nan,0.0,3407882,3407882,6780433,396809,nan,nan,nan,nan,0,303,7,1,14,6,1,0,0,0,0,0,0,0,0
273716710,273616434,1077891,0.00017476274,0.0019200564,0.0031719683,0,0.0378356,0.023402914,0.005525233,nan,0.022535492,0.0090699745,nan,nan,nan,0.0,3407882,3407882,6780433,396809,nan,nan,nan,nan,0,303,7,1,14,6,1,0,0,0,0,0,0,0,0
273916724,273816435,1077891,0.00032099526,0.0077748727,0.0072193127,0,0.035737284,0.022690115,0.0030700916,nan,0.01948223,0.0075004715,nan,nan,nan,0.0,3407882,3407882,6780433,396809,nan,nan,nan,nan,0,303,7,1,14,6,1,0,0,0,0,0,0,0,0
274116714,274016435,1077891,0.00030176927,0.008740723,0.010027412,0,0.0341648,0.022058126,0.0057111974,nan,0.016908813,0.0076456983,nan,nan,nan,0.0,3407882,3407882,6780433,396809,nan,nan,nan,nan,0,303,7,1,14,6,1,0,0,0,0,0,0,0,0
274306702,274206435,1077891,0.00014398216,0.003634968,0.0091229165,0,0.033440508,0.021754889,0.006864605,nan,0.013749554,0.0068677627,nan,nan,nan,0.0,3407882,3407882,6780433,396809,nan,nan,nan,nan,0,303,7,1,14,6,1,0,0,0,0,0,0,0,0
274506882,274406435,1077891,0.0001133482,0.002973448,0.008281163,0,0.032547534,0.02128164,0.0071941386,nan,0.011314552,0.0063487906,nan,nan,nan,0.0,3407882,3407882,6780433,396809,nan,nan,nan,nan,0,303,7,1,14,6,1,0,0,0,0,0,0,0,0
274716903,274616435,1077891,0.00013847912,0.0034635407,0.008523311,0,0.0326892,0.021363221,0.0074531347,nan,0.009283722,0.0052139726,nan,nan,nan,0.0,3407882,3407882,6780433,396809,nan,nan,nan,nan,0,303,7,1,14,6,1,0,0,0,0,0,0,0,0
274916855,274816435,1077891,0.00017680663,0.005250823,0.009620377,0,0.031891566,0.020865172,0.008011531,nan,0.0074492632,0.0069377916,nan,nan,nan,0.0,3407882,3407882,6780433,396809,nan,nan,nan,nan,0,303,7,1,14,6,1,0,0,0,0,0,0,0,0
275116855,275016435,1077891,0.00014269572,0.008193246,0.012813068,0,0.031879384,0.020808592,0.00847484,nan,0.008453748,0.00998174,nan,nan,nan,0.0,3407882,3407882,6780433,396809,nan,nan,nan,nan,0,303,7,1,14,6,1,0,0,0,0,0,0,0,0
275316904,275216435,1077891,0.00035894077,0.010615851,0.01434077,0,0.031536154,0.02053687,0.008426196,nan,0.007595827,0.010748884,nan,nan,nan,0.0,3407882,3407882,6780433,396809,nan,nan,nan,nan,0,303,7,1,14,6,1,0,0,0,0,0,0,0,0
275516713,275416435,1077891,0.00031190386,0.011059416,0.014301749,0,0.032197516,0.020829273,0.008164753,nan,0.010285741,0.010909328,nan,nan,nan,0.0,3407882,3407882,6780433,396809,nan,nan,nan,nan,0,303,7,1,14,6,1,0,0,0,0,0,0,0,0
275706851,275606436,1077891,0.00033648696,0.013014908,0.016480863,0,0.031508964,0.020421214,0.008485946,nan,0.009900864,0.011837079,nan,nan,nan,0.0,3407882,3407882,6780433,396809,nan,nan,nan,nan,0,303,7,1,14,6,1,0,0,0,0,0,0,0,0
275906753,275806435,1077891,0.0002988957,0.011299765,0.014808939,0,0.03218079,0.02075639,0.008696603,nan,0.0078347195,0.012977311,nan,nan,nan,0.0,3407882,3407882,6780433,396809,nan,nan,nan,nan,0,303,7,1,14,6,1,0,0,0,0,0,0,0,0
276116855,276016435,1077891,0.00031513866,0.010622284,0.013231212,0,0.03156846,0.020420041,0.009007162,nan,0.0033188108,0.013076823,nan,nan,nan,0.0,3407882,3407882,6780433,396809,nan,nan,nan,nan,0,303,7,1,14,6,1,0,0,0,0,0,0,0,0
276316855,276216435,1077891,0.0002015091,0.008259057,0.011344078,0,0.031423215,0.020336319,0.009414553,nan,0.0066474057,0.012999704,nan,nan,nan,0.0,3407882,3407882,6780433,396809,nan,nan,nan,nan,0,303,7,1,14,6,1,0,0,0,0,0,0,0,0
276516854,276416435,1077891,0.0004712962,0.012238565,0.011710239,0,0.031776417,0.02054635,0.00930311,nan,0.010966442,0.013188667,nan,nan,nan,0.0,3407882,3407882,6780433,396809,nan,nan,nan,nan,0,303,7,1,14,6,1,0,0,0,0,0,0,0,0
276716864,276616435,1077891,0.0004483015,0.01413019,0.014581265,0,0.03147033,0.020385364,0.009336591,nan,0.01240775,0.015060492,nan,nan,nan,0.0,3407882,3407882,6780433,396809,nan,nan,nan,nan,0,303,7,1,14,6,1,0,0,0,0,0,0,0,0
276916859,276816435,1077891,0.00049706973,0.01141035,0.012182276,0,0.031392418,0.020334054,0.009675336,nan,0.007778225,0.014352018,nan,nan,nan,0.0,3407882,3407882,6780433,396809,nan,nan,nan,nan,0,303,7,1,14,6,1,0,0,0,0,0,0,0,0
277106854,277006435,1077891,0.00020749978,0.006124159,0.007674196,0,0.031521052,0.020412844,0.009874397,nan,0.0056813,0.0127735045,nan,nan,nan,0.0,3407882,3407882,6780433,396809,nan,nan,nan,nan,0,303,7,1,14,6,1,0,0,0,0,0,0,0,0
277306850,277206435,1077891,0.000267521,0.008350137,0.008162464,0,0.031384513,0.020340241,0.009541565,nan,0.0072702933,0.01182376,nan,nan,nan,0.0,3407882,3407882,6780433,396809,nan,nan,nan,nan,0,303,7,1,14,6,1,0,0,0,0,0,0,0,0
277516855,277416435,1077891,0.0007136158,0.016551897,0.0141867185,0,0.031077743,0.020164628,0.009653019,nan,0.016693914,0.011027746,nan,nan,nan,0.0,3407882,3407882,6780433,396809,nan,nan,nan,nan,0,303,7,1,14,6,1,0,0,0,0,0,0,0,0
277716855,277616435,1077891,0.00017089584,0.006568901,0.007818598,0,0.031074846,0.020164961,0.008824714,nan,0.013889633,0.012612687,nan,nan,nan,0.0,3407882,3407882,6780433,396809,nan,nan,nan,nan,0,303,7,1,14,6,1,0,0,0,0,0,0,0,0
277916953,277816435,1077891,0.00044625692,0.008446453,0.0065506473,0,0.031171268,0.020215858,0.0080879675,nan,0.010029167,0.011598361,nan,nan,nan,0.0,3407882,3407882,6780433,396809,nan,nan,nan,nan,0,303,7,1,14,6,1,0,0,0,0,0,0,0,0
278116855,278016435,1077891,0.00024487826,0.004529812,0.0046101897,0,0.031207452,0.020241445,0.0088402,nan,0.009609599,0.010521069,nan,nan,nan,0.0,3407882,3407882,6780433,396809,nan,nan,nan,nan,0,303,7,1,14,6,1,0,0,0,0,0,0,0,0
278316942,278216436,1077891,9.723604e-05,0.0037247287,0.0040957187,0,0.03180333,0.020584963,0.008359592,nan,0.007565192,0.009512369,nan,nan,nan,0.0,3407882,3407882,6780433,396809,nan,nan,nan,nan,0,303,7,1,14,6,1,0,0,0,0,0,0,0,0
278506706,278406435,1077891,0.0012673318,0.030403256,0.022364816,0,0.033322893,0.02143773,0.0101063065,nan,0.07510538,0.01654475,nan,nan,nan,0.0,3407882,3407882,6780433,396809,nan,nan,nan,nan,0,303,7,1,14,6,1,0,0,0,0,0,0,0,0
278706756,278606435,1077891,0.00021844772,0.007047643,0.005823006,0,0.033657975,0.021691408,0.019222267,nan,0.14527296,0.0042258264,nan,nan,nan,0.0,3407882,3407882,6780433,396809,nan,nan,nan,nan,0,303,7,1,14,6,1,0,0,0,0,0,0,0,0
278916709,278816435,1077891,0.0017045666,0.031307466,0.025571939,0,0.033211414,0.021500114,0.016354024,nan,0.12363636,0.008193754,nan,nan,nan,0.0,3407882,3407882,6780433,396809,nan,nan,nan,nan,0,303,7,1,14,6,1,0,0,0,0,0,0,0,0
279116729,279016435,1077891,0.0005819329,0.0061265975,0.0063922764,0,0.032907616,0.02131932,0.012256122,nan,0.09992816,0.007611704,nan,nan,nan,0.0,3407882,3407882,6780433,396809,nan,nan,nan,nan,0,303,7,1,14,6,1,0,0,0,0,0,0,0,0
279316878,279216437,1077891,0.00085271505,0.016445223,0.013235942,0,0.031343784,0.02042108,0.0077115525,nan,0.08045042,0.006693853,nan,nan,nan,0.0,3407882,3407882,6780433,396809,nan,nan,nan,nan,0,303,7,1,14,6,1,0,0,0,0,0,0,0,0
279516718,279416438,1077891,0.00020799109,0.0071291463,0.008239777,0,0.031177916,0.020272695,0.0048595807,nan,0.066897325,0.0057449774,nan,nan,nan,0.0,3407882,3407882,6780433,396809,nan,nan,nan,nan,0,303,7,1,14,6,1,0,0,0,0,0,0,0,0
279716884,279616436,1077891,0.00078866177,0.016975693,0.014412834,0,0.030565422,0.019890597,0.00036441372,nan,0.055585656,0.006171556,nan,nan,nan,0.0,3407882,3407882,6780433,396809,nan,nan,nan,nan,0,303,7,1,14,6,1,0,0,0,0,0,0,0,0
279906750,279806435,1077891,0.00067383295,0.019666385,0.017208856,0,0.03106294,0.020143304,0.0034723498,nan,0.046703883,0.0107102,nan,nan,nan,0.0,3407882,3407882,6780433,396809,nan,nan,nan,nan,0,303,7,1,14,6,1,0,0,0,0,0,0,0,0
280106859,280006435,1077891,0.00092413847,0.023680666,0.020765899,0,0.03069998,0.019928508,0.007180713,nan,0.035108767,0.010602642,nan,nan,nan,0.0,3407882,3407882,6780433,396809,nan,nan,nan,nan,0,303,7,1,14,6,1,0,0,0,0,0,0,0,0
280316929,280216479,1077891,0.00035508958,0.012905009,0.013310157,0,0.030226754,0.019655438,0.0071596005,nan,0.030677853,0.011628514,nan,nan,nan,0.0,3407882,3407882,6780433,396809,nan,nan,nan,nan,0,303,7,1,14,6,1,0,0,0,0,0,0,0,0
280516769,280416477,1077891,0.00028697282,0.007277613,0.008239338,0,0.030863537,0.019995702,0.007519159,nan,0.02589934,0.011338173,nan,nan,nan,0.0,3407882,3407882,6780433,396809,nan,nan,nan,nan,0,303,7,1,14,6,1,0,0,0,0,0,0,0,0
280716739,280616475,1077891,0.00046100287,0.0104958145,0.0075231357,0,0.031748846,0.02051151,0.007914401,nan,0.021740764,0.010093165,nan,nan,nan,0.0,3407882,3407882,6780433,396809,nan,nan,nan,nan,0,303,7,1,14,6,1,0,0,0,0,0,0,0,0
280916904,280816473,1077891,0.0006041913,0.01668812,0.014179033,0,0.032170467,0.02079346,0.008580996,nan,0.017505072,0.01009718,nan,nan,nan,0.0,3407882,3407882,6780433,396809,nan,nan,nan,nan,0,303,7,1,14,6,1,0,0,0,0,0,0,0,0
281116933,281016471,1077891,0.00022550007,0.011817726,0.012589655,0,0.031113626,0.02023323,0.008566398,nan,0.014322325,0.012065495,nan,nan,nan,0.0,3407882,3407882,6780433,396809,nan,nan,nan,nan,0,303,7,1,14,6,1,0,0,0,0,0,0,0,0
281306857,281206435,29315,0.00027639055,0.008919261,0.009749467,0,0.031298432,0.020333719,0.008679305,nan,0.009880449,0.010377982,nan,nan,nan,0.0,3407882,3407882,6780433,396809,nan,nan,nan,nan,0,303,7,1,14,6,1,0,0,0,0,0,0,0,0
281506857,281406435,29315,0.00019259623,0.0059979195,0.006984794,0,0.0307762,0.020015098,0.0085562095,nan,0.008294353,0.009637213,nan,nan,nan,0.0,3407882,3407882,6780433,396809,nan,nan,nan,nan,0,303,7,1,14,6,1,0,0,0,0,0,0,0,0
281716900,281616465,29315,0.00023817149,0.0058743833,0.0065239985,0,0.031277202,0.020281238,0.009050097,nan,0.0074652056,0.008394953,nan,nan,nan,0.0,3407882,3407882,6780433,396809,nan,nan,nan,nan,0,303,7,1,14,6,1,0,0,0,0,0,0,0,0
281916741,281816464,29315,0.00040926784,0.008391608,0.0061766836,0,0.031359226,0.020317,0.008191193,nan,0.0104976045,0.007646339,nan,nan,nan,0.0,3407882,3407882,6780433,396809,nan,nan,nan,nan,0,303,7,1,14,6,1,0,0,0,0,0,0,0,0
282116897,282016462,29315,0.00019090438,0.005830648,0.004616297,0,0.03082302,0.020010721,0.0075388146,nan,0.00939435,0.00939416,nan,nan,nan,0.0,3407882,3407882,6780433,396809,nan,nan,nan,nan,0,303,7,1,14,6,1,0,0,0,0,0,0,0,0
282316897,282216460,29315,0.00011198333,0.0063925134,0.0062813796,0,0.030994454,0.020101145,0.0070899874,nan,0.006901679,0.0112407515,nan,nan,nan,0.0,3407882,3407882,6780433,396809,nan,nan,nan,nan,0,303,7,1,14,6,1,0,0,0,0,0,0,0,0
282516735,282416457,29315,0.0006133873,0.011825606,0.009450838,0,0.032459218,0.020915689,0.0070000663,nan,0.0139616765,0.01075917,nan,nan,nan,0.0,3407882,3407882,6780433,396809,nan,nan,nan,nan,0,303,7,1,14,6,1,0,0,0,0,0,0,0,0
282706703,282606435,29315,0.00033251414,0.009088642,0.00866408,0,0.031638134,0.02049628,0.007586451,nan,0.01483891,0.010317724,nan,nan,nan,0.0,3407882,3407882,6780433,396809,nan,nan,nan,nan,0,303,7,1,14,6,1,0,0,0,0,0,0,0,0
282906752,282806435,29315,0.00041364532,0.011972738,0.0113916285,0,0.030875085,0.020068282,0.008308952,nan,0.015537796,0.009338489,nan,nan,nan,0.0,3407882,3407882,6780433,396809,nan,nan,nan,nan,0,303,7,1,14,6,1,0,0,0,0,0,0,0,0
283116951,283016452,29315,0.00077313324,0.019401247,0.017874196,0,0.030749364,0.019983253,0.00924494,nan,0.021675846,0.0074802726,nan,nan,nan,0.0,3407882,3407882,6780433,396809,nan,nan,nan,nan,0,303,7,1,14,6,1,0,0,0,0,0,0,0,0
283316891,283216450,29315,0.00017174895,0.005431499,0.0072865617,0,0.030898862,0.020060955,0.00880484,nan,0.016893277,0.0071610026,nan,nan,nan,0.0,3407882,3407882,6780433,396809,nan,nan,nan,nan,0,303,7,1,14,6,1,0,0,0,0,0,0,0,0
283516726,283416448,29315,0.00015866404,0.005043466,0.005463259,0,0.031557113,0.02043581,0.008457762,nan,0.01402234,0.006122263,nan,nan,nan,0.0,3407882,3407882,6780433,396809,nan,nan,nan,nan,0,303,7,1,14,6,1,0,0,0,0,0,0,0,0
283716942,283616447,29315,0.00010310882,0.004583716,0.0052823024,0,0.030803626,0.02002568,0.00806374,nan,0.01134732,0.005747878,nan,nan,nan,0.0,3407882,3407882,6780433,396809,nan,nan,nan,nan,0,303,7,1,14,6,1,0,0,0,0,0,0,0,0
283916891,283816444,29315,0.00023558483,0.0027427,0.0026251308,0,0.030426495,0.019799456,0.007969877,nan,0.010665428,0.0089311395,nan,nan,nan,0.0,3407882,3407882,6780433,396809,nan,nan,nan,nan,0,303,7,1,14,6,1,0,0,0,0,0,0,0,0
284106861,284006435,29315,0.00037007968,0.0063482556,0.004976585,0,0.030856878,0.02004368,0.008353793,nan,0.012510321,0.008732957,nan,nan,nan,0.0,3407882,3407882,6780433,396809,nan,nan,nan,nan,0,303,7,1,14,6,1,0,0,0,0,0,0,0,0
284306858,284206435,29315,0.00036447475,0.009719397,0.008811693,0,0.030991098,0.020120401,0.0077419034,nan,0.008956296,0.006613384,nan,nan,nan,0.0,3407882,3407882,6780433,396809,nan,nan,nan,nan,0,303,7,1,14,6,1,0,0,0,0,0,0,0,0
284516708,284416439,29315,0.00038987512,0.012940712,0.01186948,0,0.03159909,0.020449564,0.0075712493,nan,0.0076593445,0.007554747,nan,nan,nan,0.0,3407882,3407882,6780433,396809,nan,nan,nan,nan,0,303,7,1,14,6,1,0,0,0,0,0,0,0,0
284716875,284616437,29315,0.0008352315,0.023553036,0.020977616,0,0.03139804,0.020363724,0.007440997,nan,0.018902974,0.007201339,nan,nan,nan,0.0,3407882,3407882,6780433,396809,nan,nan,nan,nan,0,303,7,1,14,6,1,0,0,0,0,0,0,0,0
284916877,284816436,29315,0.00075747154,0.018618386,0.016495647,0,0.03179436,0.020606345,0.006628306,nan,0.02553547,0.0056278156,nan,nan,nan,0.0,3407882,3407882,6780433,396809,nan,nan,nan,nan,0,303,7,1,14,6,1,0,0,0,0,0,0,0,0
285116712,285016435,29315,0.000992831,0.023181904,0.020994864,0,0.031467095,0.0204319,0.0058443737,nan,0.027739026,0.007296386,nan,nan,nan,0.0,3407882,3407882,6780433,396809,nan,nan,nan,nan,0,303,7,1,14,6,1,0,0,0,0,0,0,0,0
285316890,285216435,29315,0.00018399005,0.006575618,0.008309576,0,0.030685997,0.019983428,0.005815972,nan,0.021886865,0.0063003837,nan,nan,nan,0.0,3407882,3407882,6780433,396809,nan,nan,nan,nan,0,303,7,1,14,6,1,0,0,0,0,0,0,0,0
285506865,285406435,29315,0.00013060427,0.0075162025,0.008359699,0,0.03110886,0.02019822,0.006357292,nan,0.018231045,0.0034526614,nan,nan,nan,0.0,3407882,3407882,6780433,396809,nan,nan,nan,nan,0,303,7,1,14,6,1,0,0,0,0,0,0,0,0
285706708,285606435,29315,0.00041027484,0.0090982625,0.008575643,0,0.032516688,0.020969953,0.006201818,nan,0.01542528,0.005130452,nan,nan,nan,0.0,3407882,3407882,6780433,396809,nan,nan,nan,nan,0,303,7,1,14,6,1,0,0,0,0,0,0,0,0
