timestamp,accel_device_id,gyro_device_id,accel_clipping[0],accel_clipping[1],accel_clipping[2],gyro_clipping[0],gyro_clipping[1],gyro_clipping[2],accel_error_count,gyro_error_count,accel_rate_hz,gyro_rate_hz,accel_raw_rate_hz,gyro_raw_rate_hz,accel_vibration_metric,gyro_vibration_metric,delta_angle_coning_metric,mean_accel[0],mean_accel[1],mean_accel[2],mean_gyro[0],mean_gyro[1],mean_gyro[2],var_accel[0],var_accel[1],var_accel[2],var_gyro[0],var_gyro[1],var_gyro[2],temperature_accel,temperature_gyro
277661569,3407882,3407882,0,0,0,0,0,0,0,0,800.00073,800.00073,6408.486,6408.486,3.3431318,0.10043849,8.236811e-09,-0.28127283,0.044059575,-9.862049,0.014866933,0.0052894494,0.00071814505,7.355932,10.482761,68.31637,0.02212351,0.0055264933,0.002201621,38.114174,38.114174
278701568,3407882,3407882,0,0,0,0,0,0,0,0,800.00073,800.00073,6408.467,6408.467,3.5534887,0.10024898,8.832472e-09,-0.18111776,-0.0702605,-10.039069,0.04347278,-0.012010201,0.00035014914,14.93025,14.414972,113.20902,0.044596735,0.011138547,0.0037810642,38.120876,38.120876
279746593,3407882,3407882,0,0,0,0,0,0,0,0,800.00055,800.00055,6408.4473,6408.4473,3.6309829,0.10578158,1.3265888e-08,-0.1597799,0.02114502,-9.724819,-0.002354118,0.0011161643,0.0004421815,11.390018,14.659726,108.267555,0.0482181,0.008608367,0.003704555,38.088066,38.088066
280686568,3407882,3407882,0,0,0,0,0,0,0,0,800.0006,800.0006,6408.436,6408.436,3.5115633,0.11015854,1.4027982e-08,-0.35500383,-0.0034247625,-9.943163,0.013344245,0.021224195,-0.008929871,18.15394,23.300453,136.40038,0.06281117,0.017624658,0.0029538516,38.111126,38.111126
281731569,3407882,3407882,0,0,0,0,0,0,0,0,800.0006,800.0006,6408.394,6408.394,3.5046303,0.10014302,1.6208316e-08,-0.22279054,0.019475004,-9.827093,0.007701982,-0.007139071,-0.00074860186,24.641119,30.901241,206.37022,0.08855382,0.017422479,0.0053642024,38.09797,38.09797
282671578,3407882,3407882,0,0,0,0,0,0,0,0,800.00037,800.00037,6408.3647,6408.3647,3.6403942,0.10075786,1.00144035e-08,-0.15909678,-0.0062624286,-9.880694,0.020499287,0.0073531475,-0.0057633896,9.81357,11.838459,61.06444,0.029187405,0.009031377,0.002430449,38.096764,38.096764
283721568,3407882,3407882,0,0,0,0,0,0,0,0,800.00055,800.00055,6408.3525,6408.3525,3.653448,0.108293936,1.13853496e-08,-0.3511259,0.09992188,-9.870505,-0.016692521,0.004300398,-0.0042885253,19.608822,17.875523,157.84685,0.057751313,0.01713003,0.0041585662,38.075703,38.075703
284666568,3407882,3407882,0,0,0,0,0,0,0,0,800.00055,800.00055,6408.3677,6408.3677,3.5436983,0.109817326,1.2013494e-08,-0.17304415,-0.16493838,-9.726251,-0.01878709,0.008056934,-0.00057134416,9.28398,24.83886,84.690704,0.057768036,0.010654031,0.0022719707,38.09654,38.09654
285716575,3407882,3407882,0,0,0,0,0,0,0,0,800.0005,800.0005,6408.3696,6408.3696,3.6414416,0.10540618,1.8160895e-08,-0.2958031,-0.03099635,-10.312338,-0.008890076,0.018305566,-0.0006140589,23.83411,27.060284,262.6512,0.10671345,0.022995098,0.0061930795,38.0966,38.0966
286661573,3407882,3407882,0,0,0,0,0,0,0,0,800.00055,800.00055,6408.359,6408.359,3.5881784,0.10728189,1.8384968e-08,-0.2386555,-0.024382552,-9.696636,0.02006016,-0.036668114,-0.005010509,27.394163,36.540203,139.85193,0.097349204,0.021982405,0.0025543573,38.06577,38.06577
287711567,3407882,3407882,0,0,0,0,0,0,0,0,800.00055,800.00055,6408.327,6408.327,3.579405,0.110266946,1.4211214e-08,-0.21961057,0.14537889,-10.0780945,0.015841288,0.018779807,0.0002475429,10.961274,22.556942,141.86258,0.064203136,0.0138169695,0.002701051,38.08548,38.08548
288756568,3407882,3407882,0,0,0,0,0,0,0,0,800.00055,800.00055,6408.3325,6408.3325,3.441021,0.10598475,1.7221886e-08,-0.23082516,0.02712231,-9.864296,-0.017452797,-0.03775231,-0.007936158,18.04642,24.428427,130.61191,0.05279634,0.017468669,0.0038292177,38.073074,38.073074
289701568,3407882,3407882,0,0,0,0,0,0,0,0,800.0005,800.0005,6408.341,6408.341,3.2095888,0.09855651,8.974951e-09,-0.29229012,0.029052028,-10.041383,-0.02614676,-0.02056678,-0.00766732,8.002676,6.2050934,95.07721,0.017763391,0.007061452,0.0017989257,38.07639,38.07639
290751568,3407882,3407882,0,0,0,0,0,0,0,0,800.0005,800.0005,6408.3345,6408.3345,3.6579945,0.098216884,7.628357e-09,-0.07920076,-0.03790754,-9.793703,-0.014413076,0.01311083,-0.00196525,11.517182,11.767448,145.29324,0.0320837,0.014735715,0.0031724481,38.07502,38.07502
291696615,3407882,3407882,0,0,0,0,0,0,0,0,800.0005,800.0005,6408.328,6408.328,3.4196591,0.09519533,6.963383e-09,-0.2972691,0.11665782,-9.934432,-0.006452178,0.017080644,0.0020158056,6.945951,7.949663,39.549545,0.015432631,0.0076757297,0.001209237,38.053284,38.053284
292746568,3407882,3407882,0,0,0,0,0,0,0,0,800.0005,800.0005,6408.3267,6408.3267,3.7040188,0.098692834,2.2795797e-08,-0.1529342,-0.12095426,-9.734517,0.021763923,0.015250878,0.0025330782,19.296494,25.581705,116.29895,0.07410393,0.029867034,0.0047772704,38.059124,38.059124
293691568,3407882,3407882,0,0,0,0,0,0,0,0,800.0005,800.0005,6408.3345,6408.3345,3.4944224,0.097467564,1.293244e-08,0.0067203804,-0.11207474,-9.928936,0.015127543,-0.011622566,-0.0011550356,23.463173,21.37193,122.32614,0.048232812,0.024669437,0.0022191468,38.03168,38.03168
294736568,3407882,3407882,0,0,0,0,0,0,0,0,800.0005,800.0005,6408.325,6408.325,3.7565138,0.09185089,1.6255985e-08,-0.14539999,0.04267131,-10.055574,-0.072975874,0.007658342,0.0020808124,20.2399,18.832844,188.27768,0.07060642,0.02394802,0.0038036397,38.048576,38.048576
295676567,3407882,3407882,0,0,0,0,0,0,0,0,800.0005,800.0005,6408.318,6408.318,3.6009448,0.103019275,9.270707e-09,-0.17127758,0.0919544,-9.890923,-0.038841788,-0.015807297,-0.0016055113,11.234544,13.651339,48.19348,0.020284716,0.008537552,0.0013165977,38.046776,38.046776
296721567,3407882,3407882,0,0,0,0,0,0,0,0,800.0005,800.0005,6408.3125,6408.3125,3.559012,0.085842215,1.1253332e-08,-0.19435488,-0.07627543,-9.946804,-0.00069349335,0.009038084,0.0036810252,15.686077,15.959228,80.286125,0.036130633,0.013395137,0.0032335853,38.047028,38.047028
297666568,3407882,3407882,0,0,0,0,0,0,0,0,800.00037,800.00037,6408.3203,6408.3203,3.5993147,0.09078169,1.34690215e-08,-0.14089406,-0.041482877,-9.810582,0.01741802,0.052298594,0.031711906,8.545604,7.9167705,50.020947,0.020411525,0.005989794,0.0019511984,38.052235,38.052235
298711574,3407882,3407882,0,0,0,0,0,0,0,0,800.00037,800.00037,6408.314,6408.314,3.6671677,0.102109514,9.02074e-09,-0.25871179,0.13905865,-10.140501,-0.00040654698,0.0067405645,-0.004348872,13.238656,16.094168,122.425095,0.02968028,0.0123286145,0.0031991503,38.019234,38.019234
299756568,3407882,3407882,0,0,0,0,0,0,0,0,800.00037,800.00037,6408.3105,6408.3105,3.6596196,0.11253912,2.4248259e-08,-0.12062582,-0.15735197,-9.900948,-0.01413907,-0.03420304,-0.013556318,14.963063,33.35459,168.81139,0.09341264,0.012476871,0.0028388507,38.004047,38.004047
300691568,3407882,3407882,0,0,0,0,0,0,0,0,800.00037,800.00037,6408.3022,6408.3022,3.6713574,0.12219889,1.0729376e-08,-0.30635592,0.022562904,-9.769235,-0.04576829,-0.009508706,-0.0068142423,17.375246,28.808783,181.97096,0.08517713,0.018135464,0.0035133378,38.023445,38.023445
301736568,3407882,3407882,0,0,0,0,0,0,0,0,800.00037,800.00037,6408.3037,6408.3037,3.5972464,0.11157382,1.0398517e-08,-0.16514918,-0.1909838,-9.817471,0.004696878,-0.023859603,-0.011510601,8.100692,28.303728,72.601105,0.03590874,0.012691346,0.0025481952,38.012814,38.012814
302681568,3407882,3407882,0,0,0,0,0,0,0,0,800.00037,800.00037,6408.2993,6408.2993,3.5156145,0.10723094,1.4346261e-08,-0.123989664,-0.17041677,-9.790818,0.04130178,0.027425284,-0.0129357735,15.78131,27.89236,72.47119,0.0529244,0.016299833,0.0030427359,38.010777,38.010777
303731595,3407882,3407882,0,0,0,0,0,0,0,0,800.00006,800.00006,6408.2944,6408.2944,3.683912,0.09861519,1.2369369e-08,-0.24898331,-0.08725253,-10.061215,8.1901744e-05,-0.03191834,0.004208809,19.012978,16.220531,137.26161,0.026569573,0.009044765,0.003414535,37.993523,37.993523
304676568,3407882,3407882,0,0,0,0,0,0,0,0,800.00037,800.00037,6408.2773,6408.2773,3.476817,0.090411834,1.2870498e-08,-0.08147416,-0.117355414,-10.077299,0.014649275,-0.0033517808,0.009471882,26.135145,33.679264,127.54934,0.1348977,0.02237441,0.0024356348,37.96867,37.96867
305726586,3407882,3407882,0,0,0,0,0,0,0,0,800.00037,800.00037,6408.2876,6408.2876,3.5316558,0.11096458,1.3574342e-08,-0.12751457,-0.11229646,-9.928337,-0.023551993,0.0002570721,0.00022063841,21.380548,27.702059,98.688515,0.104050994,0.02071911,0.001899987,37.989136,37.989136
306671579,3407882,3407882,0,0,0,0,0,0,0,0,800.00024,800.00024,6408.2827,6408.2827,3.9340572,0.1155955,1.18750325e-08,-0.14018382,0.07227204,-10.032081,-0.023650935,0.0012695614,-0.020868374,22.31416,24.375027,237.10603,0.08096943,0.014340593,0.0037540088,37.97753,37.97753
307721568,3407882,3407882,0,0,0,0,0,0,0,0,800.00037,800.00037,6408.2783,6408.2783,3.8014042,0.10896297,1.704318e-08,-0.29574314,-0.005261761,-9.690757,0.0070418725,0.051226158,-0.007583528,20.008856,20.96889,153.6451,0.07853519,0.013242302,0.0037011304,37.971996,37.971996
308666568,3407882,3407882,0,0,0,0,0,0,0,0,800.0003,800.0003,6408.2783,6408.2783,3.4777126,0.10444329,1.1629391e-08,-0.28771275,0.010850686,-9.871805,0.006818539,-0.016782235,0.0048604244,22.992386,17.614225,54.377995,0.05300228,0.0111704655,0.00174492,37.956577,37.956577
309716585,3407882,3407882,0,0,0,0,0,0,0,0,800.0003,800.0003,6408.277,6408.277,3.7876823,0.10681829,1.515267e-08,-0.23836388,-0.01034479,-9.714797,0.0020147974,-0.035398487,-0.0001701331,15.69427,21.158926,298.03833,0.063765444,0.015104985,0.0054528187,37.935295,37.935295
310656568,3407882,3407882,0,0,0,0,0,0,0,0,800.0003,800.0003,6408.27,6408.27,3.507895,0.09898385,1.3415058e-08,-0.14731397,0.021173496,-10.152565,0.0004035877,0.0054115807,0.0015650847,18.811905,20.588863,83.49015,0.054977532,0.012626657,0.0045557735,37.90896,37.90896
311706569,3407882,3407882,0,0,0,0,0,0,0,0,800.0003,800.0003,6408.253,6408.253,3.636977,0.1080617,9.789923e-09,-0.18704253,0.0066089006,-9.947812,0.009819414,-0.011099858,-0.0036352472,29.537334,21.58768,161.30545,0.07200494,0.020370366,0.0035293966,37.92912,37.92912
312756569,3407882,3407882,0,0,0,0,0,0,0,0,800.0003,800.0003,6408.2637,6408.2637,3.588172,0.10877657,1.21177095e-08,-0.24801305,-0.058329895,-9.961223,-0.0054549323,0.009537536,0.0022872773,14.970791,16.447147,135.03995,0.041509558,0.015380188,0.0036780185,37.917675,37.917675
313701568,3407882,3407882,0,0,0,0,0,0,0,0,800.0003,800.0003,6408.2783,6408.2783,3.7301378,0.10629482,1.2104625e-08,-0.27207652,0.06071104,-9.969413,-0.025061194,0.027916841,0.0066590547,18.048761,25.65097,111.332954,0.07866037,0.012375414,0.003376648,37.927124,37.927124
314746569,3407882,3407882,0,0,0,0,0,0,0,0,800.0003,800.0003,6408.2773,6408.2773,3.5543752,0.11148544,8.197343e-09,-0.18570907,-0.001459439,-9.856563,-0.0066433284,-0.005627158,-0.003197647,13.195219,15.388679,123.981285,0.043813523,0.0071866363,0.0022752064,37.938194,37.938194
315686569,3407882,3407882,0,0,0,0,0,0,0,0,800.0003,800.0003,6408.279,6408.279,3.5684142,0.11258018,1.35293865e-08,-0.10997152,-0.020811116,-9.894879,0.020072948,-0.031322744,0.0016694971,14.987054,13.909992,136.08865,0.041829024,0.008171667,0.0027956173,37.915142,37.915142
316736570,3407882,3407882,0,0,0,0,0,0,0,0,800.0003,800.0003,6408.2725,6408.2725,3.704067,0.108541995,9.237166e-09,-0.11109719,0.048930936,-9.749385,0.0026531694,0.011094223,-0.0049459897,15.098087,19.039623,125.776306,0.04816363,0.013534664,0.0030606983,37.90644,37.90644
317671569,3407882,3407882,0,0,0,0,0,0,0,0,800.0003,800.0003,6408.261,6408.261,3.7474024,0.11345712,1.4223937e-08,-0.24585275,0.06444672,-9.990699,-0.011396923,-0.019943843,-0.005085761,17.272722,18.540321,162.2195,0.111590154,0.031372752,0.0030501038,37.890285,37.890285
318716589,3407882,3407882,0,0,0,0,0,0,0,0,800.0003,800.0003,6408.268,6408.268,3.696657,0.11303545,1.0178016e-08,-0.22309196,0.0978886,-9.775488,-0.010307997,0.006853625,-0.006521477,12.2774725,15.889303,50.423046,0.044569265,0.013142456,0.0015145148,37.884735,37.884735
319661569,3407882,3407882,0,0,0,0,0,0,0,0,800.0003,800.0003,6408.27,6408.27,3.6751857,0.11382112,1.1766852e-08,-0.20177674,0.11277027,-10.030811,-0.0037778395,0.022216834,-0.0031185374,12.061301,18.00794,125.37836,0.0598763,0.016100576,0.0026392124,37.85418,37.85418
320711568,3407882,3407882,0,0,0,0,0,0,0,0,800.0003,800.0003,6408.263,6408.263,3.682234,0.105217345,1.0809036e-08,-0.28824103,-0.00033750467,-10.097314,0.00039516075,0.01663098,0.0046635163,14.791687,11.756588,94.669075,0.040814545,0.013533814,0.0034834784,37.860096,37.860096
321651576,3407882,3407882,0,0,0,0,0,0,0,0,800.0003,800.0003,6408.2637,6408.2637,3.603155,0.10544729,1.6500564e-08,-0.14332767,0.04692905,-9.946993,0.015445071,-0.022963157,0.0001894727,27.452564,33.247204,129.47325,0.13673405,0.023962898,0.0037394206,37.864014,37.864014
322696573,3407882,3407882,0,0,0,0,0,0,0,0,800.0003,800.0003,6408.2676,6408.2676,3.6569414,0.10955435,1.6721978e-08,-0.24051222,-0.09533184,-9.904364,-0.029197956,-0.0119562,0.0074224533,15.796185,14.788765,261.6464,0.17111865,0.026546545,0.004388914,37.87687,37.87687
323746568,3407882,3407882,0,0,0,0,0,0,0,0,800.0003,800.0003,6408.2676,6408.2676,3.814873,0.11130476,1.0911298e-08,-0.31389555,0.094190344,-9.84601,-0.009936351,0.0041170185,-0.004418981,19.727125,25.63259,182.2672,0.055628613,0.01437973,0.0027872613,37.868935,37.868935
324686568,3407882,3407882,0,0,0,0,0,0,0,0,800.0003,800.0003,6408.2627,6408.2627,3.812717,0.11513065,1.1101841e-08,-0.19763653,-0.099394664,-10.020837,0.012514722,0.008349716,-0.0054412764,20.719376,18.191671,272.57727,0.10062157,0.019864889,0.0049037784,37.83145,37.83145
325731572,3407882,3407882,0,0,0,0,0,0,0,0,800.00024,800.00024,6408.267,6408.267,3.6995003,0.109405026,1.4827385e-08,-0.14589876,0.065005794,-10.050686,-0.008441877,-0.0054435297,-0.009544939,24.177542,30.510298,195.29176,0.124346346,0.03249606,0.0046846117,37.85237,37.85237
326676568,3407882,3407882,0,0,0,0,0,0,0,0,800.00024,800.00024,6408.266,6408.266,3.8284488,0.115379974,1.8930715e-08,-0.24344946,-0.11758171,-10.102634,0.002953194,-0.020775342,0.00787465,18.544302,22.218594,200.35997,0.07022638,0.016579451,0.002950711,37.833775,37.833775
327716570,3407882,3407882,0,0,0,0,0,0,0,0,800.00024,800.00024,6408.2812,6408.2812,3.7909665,0.11539448,2.0748137e-08,-0.23869027,0.008036127,-9.969154,-0.008324549,-0.0030202335,-0.010451408,16.51284,27.109114,87.28659,0.078825355,0.017466862,0.0045752996,37.81433,37.81433
328661569,3407882,3407882,0,0,0,0,0,0,0,0,800.00024,800.00024,6408.281,6408.281,3.7238398,0.10509847,1.7010667e-08,-0.08626802,-0.08807318,-9.980137,-0.014249151,0.015179597,-0.00068476575,25.616837,32.16312,234.58167,0.12557176,0.02834374,0.0054256734,37.80112,37.80112
329711570,3407882,3407882,0,0,0,0,0,0,0,0,800.0375,800.0375,6408.102,6408.102,3.83078,0.09929895,1.1452914e-08,-0.21457072,0.0902583,-10.265964,-0.005049725,-0.0026761023,-0.0016552039,25.277407,41.73328,130.49225,0.071655855,0.022232482,0.0029068298,37.798946,37.798946
330656567,3407882,3407882,0,0,0,0,0,0,0,0,800.0187,800.0187,6408.179,6408.179,3.7655795,0.09985292,2.1016882e-08,-0.10379127,-0.09446283,-9.961333,0.058508236,0.024332086,-0.005971677,15.898203,23.768452,190.10402,0.1067546,0.022260008,0.0051995325,37.802166,37.802166
331706587,3407882,3407882,0,0,0,0,0,0,0,0,800.012,800.012,6408.4507,6408.4507,3.8075223,0.10413627,9.839004e-09,-0.16231175,0.08838637,-10.228497,-0.029754378,-0.008280712,0.0015952415,19.380592,20.145948,145.57692,0.06378171,0.010632498,0.003506116,37.79726,37.79726
332651569,3407882,3407882,0,0,0,0,0,0,0,0,800.00903,800.00903,6408.3228,6408.3228,3.698911,0.1006484,1.5714097e-08,-0.26888922,-0.14559098,-9.66196,-0.00039457323,-0.047393624,0.0007352305,11.308371,11.406661,72.47111,0.0381904,0.008100255,0.002666901,37.777596,37.777596
333701593,3407882,3407882,0,0,0,0,0,0,0,0,800.00305,800.00305,6408.327,6408.327,3.7823873,0.10802503,1.24604576e-08,-0.061525673,-0.013958071,-10.186362,0.0045576333,-0.008472826,-0.00034400643,27.198622,24.197294,153.30994,0.07030228,0.017303558,0.0031690672,37.75063,37.75063
334746577,3407882,3407882,0,0,0,0,0,0,0,0,800.00586,800.00586,6408.3267,6408.3267,3.6972225,0.11448193,1.701911e-08,-0.19604637,0.08307599,-9.903712,-0.017952463,0.007645601,-0.0044599124,21.88635,27.908375,187.78902,0.094711624,0.020185946,0.0029861047,37.7414,37.7414
335691570,3407882,3407882,0,0,0,0,0,0,0,0,800.00507,800.00507,6408.3833,6408.3833,3.6788354,0.10236664,1.4398867e-08,-0.11674255,-0.08615482,-9.981365,0.021828873,0.02132311,-0.0068948297,23.000145,31.81638,215.08751,0.118926644,0.022757763,0.0062359557,37.75767,37.75767
336741568,3407882,3407882,0,0,0,0,0,0,0,0,800.00446,800.00446,6408.341,6408.341,3.5572295,0.097568005,1.2441458e-08,-0.129934,-0.11932602,-10.009517,0.0029262337,-0.017598497,0.008124513,11.015181,14.737915,72.24308,0.047539867,0.013320653,0.0014636689,37.749176,37.749176
337686567,3407882,3407882,0,0,0,0,0,0,0,0,800.00397,800.00397,6408.279,6408.279,3.628933,0.09781931,1.4184273e-08,-0.342013,-0.09144344,-9.866477,-0.0036479754,-0.009850377,0.007854006,34.080524,33.19403,88.21991,0.07135466,0.019381668,0.0015000086,37.7524,37.7524
338736568,3407882,3407882,0,0,0,0,0,0,0,0,800.00354,800.00354,6408.2847,6408.2847,3.6941476,0.09755183,1.0012212e-08,-0.122681655,0.1549545,-10.058556,0.002896132,0.017599951,0.0031498848,27.126804,23.062885,141.60245,0.08501052,0.020469522,0.0024805176,37.74865,37.74865
339681568,3407882,3407882,0,0,0,0,0,0,0,0,800.0032,800.0032,6408.182,6408.182,3.5654721,0.101352125,8.573603e-09,-0.069429345,0.0023722367,-10.045166,0.00042833554,0.0042823395,0.008541123,15.305169,27.820831,93.99993,0.080423534,0.018760778,0.0024713636,37.726738,37.726738
340731567,3407882,3407882,0,0,0,0,0,0,0,0,800.003,800.003,6408.1396,6408.1396,3.6250587,0.098026514,1.0987421e-08,-0.25066993,0.0812868,-9.960501,-0.031577248,0.026635742,-0.0060252966,21.658121,22.436895,82.893394,0.05801264,0.012999451,0.0017976868,37.71001,37.71001
341676573,3407882,3407882,0,0,0,0,0,0,0,0,800.00275,800.00275,6408.195,6408.195,3.7069213,0.097356655,1.0713921e-08,-0.13785861,-0.060887065,-9.897886,0.031612344,-0.028982598,-0.00058594317,21.417889,22.254204,83.25895,0.06479275,0.019547343,0.0028240203,37.714447,37.714447
342721567,3407882,3407882,0,0,0,0,0,0,0,0,800.00256,800.00256,6408.177,6408.177,3.663769,0.1053824,9.678113e-09,-0.24214223,0.011733598,-10.141449,0.010131921,-0.012978194,-0.00019644162,12.203964,10.874724,133.76178,0.04340631,0.010370769,0.0030690958,37.72989,37.72989
343656619,3407882,3407882,0,0,0,0,0,0,0,0,800.0023,800.0023,6408.17,6408.17,3.9620097,0.10696115,1.2146803e-08,-0.16001071,0.020888297,-10.042927,0.006133481,-0.0053751413,0.01057418,15.268009,19.239325,124.98475,0.050649837,0.010991077,0.0028559938,37.678192,37.678192
344696586,3407882,3407882,0,0,0,0,0,0,0,0,800.0022,800.0022,6408.182,6408.182,3.7322295,0.11328279,1.5188164e-08,-0.18324338,0.050624646,-10.013994,-0.010044167,0.022062616,-0.016895736,17.425203,21.941902,163.18506,0.051757038,0.012717689,0.002952449,37.70557,37.70557
345746569,3407882,3407882,0,0,0,0,0,0,0,0,800.00214,800.00214,6408.1147,6408.1147,3.989045,0.11670689,1.303462e-08,-0.26230654,-0.14143378,-10.101472,0.0038929495,0.013659917,-0.016479593,17.157364,24.932981,98.24699,0.052722346,0.008752992,0.0015849421,37.690384,37.690384
346691568,3407882,3407882,0,0,0,0,0,0,0,0,800.00195,800.00195,6408.0747,6408.0747,3.6831234,0.11730143,1.50323e-08,-0.14795624,0.045874722,-10.064626,-0.02248794,0.04146284,-0.0029666072,17.607044,19.350477,96.119804,0.067382894,0.0126931295,0.0019565506,37.68902,37.68902
347736568,3407882,3407882,0,0,0,0,0,0,0,0,800.0019,800.0019,6408.0337,6408.0337,3.6877308,0.111876525,1.6562657e-08,-0.24052952,0.052018337,-9.860046,0.012686102,-0.007729274,-0.011510598,23.0069,24.781687,123.91631,0.08926822,0.011272777,0.0033063034,37.665398,37.665398
348681569,3407882,3407882,0,0,0,0,0,0,0,0,800.0018,800.0018,6408.0435,6408.0435,3.471393,0.09894764,1.3967471e-08,-0.177248,-0.10507009,-10.086689,-0.057005577,-0.01887177,0.001585876,14.918077,13.14524,101.92775,0.042957406,0.022187224,0.0032533149,37.6676,37.6676
349726568,3407882,3407882,0,0,0,0,0,0,0,0,800.00165,800.00165,6408.081,6408.081,3.694959,0.08761956,1.3143344e-08,-0.2352402,-0.13619404,-9.973665,0.010375805,-0.020229796,4.9513706e-05,24.33637,30.86046,204.36618,0.0956284,0.030342592,0.0056858314,37.640797,37.640797
350661576,3407882,3407882,0,0,0,0,0,0,0,0,800.00165,800.00165,6408.069,6408.069,3.639429,0.09597603,9.298396e-09,-0.24016728,-0.045226652,-9.822384,0.019551931,0.028872639,0.01064031,6.759046,14.771147,71.7646,0.037231922,0.007538022,0.0019534968,37.656128,37.656128
351711571,3407882,3407882,0,0,0,0,0,0,0,0,800.00146,800.00146,6408.0425,6408.0425,3.5918689,0.09287672,1.1965448e-08,-0.12915432,-0.04357703,-9.787306,-0.009074259,0.033078432,0.00026831985,11.098941,12.043689,96.39491,0.037091874,0.011547182,0.0027303814,37.656406,37.656406
352751575,3407882,3407882,0,0,0,0,0,0,0,0,800.0014,800.0014,6408.0596,6408.0596,3.6480896,0.09477943,7.641081e-09,-0.2621505,0.07047481,-9.865356,0.014840921,0.008081818,-0.0051635485,10.2412405,14.396335,57.298336,0.0322463,0.006603214,0.0027304974,37.63895,37.63895
353696568,3407882,3407882,0,0,0,0,0,0,0,0,800.0014,800.0014,6408.0757,6408.0757,3.701146,0.09742778,9.34755e-09,-0.09682827,-0.015161534,-9.798649,-0.007691031,0.0014116529,-0.0033569061,9.200256,23.394115,59.499004,0.04663144,0.01052996,0.0013644487,37.627766,37.627766
