timestamp,timestamp_sample,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
285966584,285966435,0.7403609,0.0067053945,-0.015963422,0.67198664,0.70951664,1.8238794e-09,-8.750661e-10,0.7046887,1
286471581,286471435,0.7407195,0.0011470502,-0.007429812,0.6717724,0.70951664,1.8238794e-09,-8.750661e-10,0.7046887,1
286966584,286966435,0.7409572,0.0052376883,-0.009112287,0.67147005,0.70951664,1.8238794e-09,-8.750661e-10,0.7046887,1
287466584,287466435,0.74008685,0.0041554496,-0.00467175,0.67248225,0.70951664,1.8238794e-09,-8.750661e-10,0.7046887,1
287966587,287966435,0.7399835,0.0052607935,0.0006533175,0.67260426,0.70951664,1.8238794e-09,-8.750661e-10,0.7046887,1
288466588,288466435,0.7409851,0.010056694,0.0014221205,0.6714447,0.70951664,1.8238794e-09,-8.750661e-10,0.7046887,1
288966591,288966435,0.7420908,0.0127716735,-0.0059348205,0.6701515,0.70951664,1.8238794e-09,-8.750661e-10,0.7046887,1
289466585,289466435,0.7433528,0.010936781,-0.009276035,0.6687459,0.70951664,1.8238794e-09,-8.750661e-10,0.7046887,1
289971581,289971435,0.7439432,0.011028387,-0.015813928,0.66796476,0.70951664,1.8238794e-09,-8.750661e-10,0.7046887,1
290466585,290466435,0.74361223,0.009508457,-0.018049942,0.66829985,0.70951664,1.8238794e-09,-8.750661e-10,0.7046887,1
290966583,290966435,0.74340594,0.0072881337,-0.016129188,0.66860634,0.70951664,1.8238794e-09,-8.750661e-10,0.7046887,1
291466588,291466435,0.7427985,0.005599819,-0.010372553,0.6694113,0.70951664,1.8238794e-09,-8.750661e-10,0.7046887,1
291966584,291966435,0.7419616,0.001503541,-0.0049794726,0.6704222,0.70951664,1.8238794e-09,-8.750661e-10,0.7046887,1
292466585,292466435,0.74153894,-0.00042211838,-0.0028180138,0.67090386,0.70951664,1.8238794e-09,-8.750661e-10,0.7046887,1
292966584,292966435,0.74084026,0.00024769382,-0.000106001455,0.6716812,0.70951664,1.8238794e-09,-8.750661e-10,0.7046887,1
293471582,293471435,0.7395589,0.009289212,-0.0037798968,0.67301714,0.70951664,1.8238794e-09,-8.750661e-10,0.7046887,1
293966585,293966435,0.739378,0.016243352,-0.0021336388,0.6730913,0.70951664,1.8238794e-09,-8.750661e-10,0.7046887,1
294466585,294466435,0.73994815,0.018431867,-0.0030807664,0.6724044,0.70951664,1.8238794e-09,-8.750661e-10,0.7046887,1
294966584,294966435,0.73995316,0.012008592,-0.009528271,0.67248374,0.70951664,1.8238794e-09,-8.750661e-10,0.7046887,1
295466591,295466435,0.74029005,0.0050817067,-0.01211126,0.67215943,0.70951664,1.8238794e-09,-8.750661e-10,0.7046887,1
295966584,295966435,0.74027264,0.0045347298,-0.015540175,0.672112,0.70951664,1.8238794e-09,-8.750661e-10,0.7046887,1
296466584,296466435,0.7399664,0.0076214313,-0.008573276,0.6725461,0.70951664,1.8238794e-09,-8.750661e-10,0.7046887,1
296971582,296971435,0.7383148,0.0060382164,-0.008547579,0.6743751,0.70951664,1.8238794e-09,-8.750661e-10,0.7046887,1
297466584,297466435,0.73391336,0.0068708877,-0.0040369784,0.67919636,0.70951664,1.8238794e-09,-8.750661e-10,0.7046887,1
297966584,297966435,0.72832686,0.0053975293,0.0033528723,0.68520045,0.70951664,1.8238794e-09,-8.750661e-10,0.7046887,1
298466587,298466435,0.7248152,0.0085166255,-0.0047109863,0.68887466,0.70951664,1.8238794e-09,-8.750661e-10,0.7046887,1
298966584,298966435,0.72549504,0.0095455395,-0.005740438,0.68813735,0.70951664,1.8238794e-09,-8.750661e-10,0.7046887,1
299466584,299466435,0.7290638,0.0077560786,-0.004461793,0.68438727,0.70951664,1.8238794e-09,-8.750661e-10,0.7046887,1
299966585,299966435,0.7315321,0.007918979,-0.010817129,0.6816753,0.70951664,1.8238794e-09,-8.750661e-10,0.7046887,1
300471581,300471435,0.7337747,0.0107016675,-0.011158151,0.679217,0.70951664,1.8238794e-09,-8.750661e-10,0.7046887,1
300966584,300966435,0.7347747,0.008819734,-0.013603593,0.6781175,0.70951664,1.8238794e-09,-8.750661e-10,0.7046887,1
301466585,301466435,0.73525506,0.0065962086,-0.00643517,0.67772794,0.70951664,1.8238794e-09,-8.750661e-10,0.7046887,1
301966587,301966435,0.7369309,0.00891771,-0.009741551,0.67583907,0.70951664,1.8238794e-09,-8.750661e-10,0.7046887,1
302466588,302466435,0.73939395,0.0035467707,-0.005765711,0.673239,0.70951664,1.8238794e-09,-8.750661e-10,0.7046887,1
302966584,302966435,0.74070317,0.0065076128,-0.00043496845,0.67180085,0.70951664,1.8238794e-09,-8.750661e-10,0.7046887,1
303466584,303466435,0.74066573,0.009789283,-0.00055420084,0.67180216,0.70951664,1.8238794e-09,-8.750661e-10,0.7046887,1
303971585,303971438,0.73958945,0.008752441,-0.0025113202,0.6729968,0.70951664,1.8238794e-09,-8.750661e-10,0.7046887,1
304466594,304466435,0.7374595,0.011403943,-0.008961422,0.6752357,0.70951664,1.8238794e-09,-8.750661e-10,0.7046887,1
304966583,304966435,0.7357517,0.0141404485,-0.011768638,0.6770015,0.70951664,1.8238794e-09,-8.750661e-10,0.7046887,1
305466590,305466435,0.7340338,0.014019826,-0.00847777,0.6789153,0.70951664,1.8238794e-09,-8.750661e-10,0.7046887,1
305966584,305966435,0.73420405,0.012137473,-0.008191786,0.678771,0.70951664,1.8238794e-09,-8.750661e-10,0.7046887,1
306466585,306466435,0.7370883,0.0109205535,-0.0102857435,0.6756299,0.70951664,1.8238794e-09,-8.750661e-10,0.7046887,1
306966584,306966435,0.7398521,0.0062839715,-0.015067415,0.6725715,0.70951664,1.8238794e-09,-8.750661e-10,0.7046887,1
307471581,307471435,0.7405643,0.0050578346,-0.010137702,0.67189,0.70951664,1.8238794e-09,-8.750661e-10,0.7046887,1
307966584,307966435,0.7413125,0.0022656985,-0.0025221414,0.67115146,0.70951664,1.8238794e-09,-8.750661e-10,0.7046887,1
308466588,308466435,0.74268293,0.0040262463,-0.0012207315,0.6696301,0.70951664,1.8238794e-09,-8.750661e-10,0.7046887,1
308966588,308966435,0.74112445,0.00754025,-0.0027281095,0.6713198,0.70951664,1.8238794e-09,-8.750661e-10,0.7046887,1
309466586,309466435,0.73876625,0.010698591,-0.0010870947,0.673876,0.70951664,1.8238794e-09,-8.750661e-10,0.7046887,1
309966585,309966435,0.7386607,0.01445803,-0.004850739,0.6739049,0.70951664,1.8238794e-09,-8.750661e-10,0.7046887,1
310466584,310466435,0.73934853,0.010019448,-0.00806763,0.6732001,0.70951664,1.8238794e-09,-8.750661e-10,0.7046887,1
310971588,310971435,0.73863006,0.012957223,-0.010946148,0.6738976,0.70951664,1.8238794e-09,-8.750661e-10,0.7046887,1
311466584,311466435,0.7386487,0.01406652,-0.013650011,0.67380553,0.70951664,1.8238794e-09,-8.750661e-10,0.7046887,1
311966585,311966435,0.739166,0.011619719,-0.01353769,0.673287,0.70951664,1.8238794e-09,-8.750661e-10,0.7046887,1
312466585,312466435,0.7398155,0.0054336446,-0.011399595,0.67269135,0.70951664,1.8238794e-09,-8.750661e-10,0.7046887,1
312966591,312966435,0.73955214,0.0050861873,-0.008238872,0.67302966,0.70951664,1.8238794e-09,-8.750661e-10,0.7046887,1
313466591,313466435,0.73841494,0.0030280126,-0.0028434284,0.6743338,0.70951664,1.8238794e-09,-8.750661e-10,0.7046887,1
313966585,313966435,0.7374123,-0.001007426,-0.0010784526,0.6754414,0.70951664,1.8238794e-09,-8.750661e-10,0.7046887,1
314471599,314471451,0.7370875,-5.5939974e-05,-0.0024790762,0.6757928,0.70951664,1.8238794e-09,-8.750661e-10,0.7046887,1
314966584,314966435,0.7375365,0.001985928,-0.0073709325,0.6752642,0.70951664,1.8238794e-09,-8.750661e-10,0.7046887,1
315466584,315466435,0.7378128,0.009801048,-0.01433126,0.67478204,0.70951664,1.8238794e-09,-8.750661e-10,0.7046887,1
315966588,315966435,0.73720586,0.012704011,-0.011575236,0.6754496,0.70951664,1.8238794e-09,-8.750661e-10,0.7046887,1
316466584,316466435,0.736969,0.012565315,-0.007627733,0.6757668,0.70951664,1.8238794e-09,-8.750661e-10,0.7046887,1
316966584,316966435,0.7375479,0.010008946,-0.0059645986,0.6751944,0.70951664,1.8238794e-09,-8.750661e-10,0.7046887,1
317466581,317466435,0.73823524,0.009118452,-0.007722965,0.6744376,0.70951664,1.8238794e-09,-8.750661e-10,0.7046887,1
317971582,317971435,0.73871577,0.008380077,-0.010434438,0.6738842,0.70951664,1.8238794e-09,-8.750661e-10,0.7046887,1
318466584,318466435,0.7390417,0.005637968,-0.009337416,0.67357147,0.70951664,1.8238794e-09,-8.750661e-10,0.7046887,1
318966585,318966435,0.73995084,0.0031515756,-0.011294209,0.67255884,0.70951664,1.8238794e-09,-8.750661e-10,0.7046887,1
319466589,319466435,0.7407106,0.0020706274,-0.0067926254,0.6717867,0.70951664,1.8238794e-09,-8.750661e-10,0.7046887,1
319966584,319966435,0.7409211,0.0010313123,-0.007423051,0.6715504,0.70951664,1.8238794e-09,-8.750661e-10,0.7046887,1
320466585,320466435,0.74073064,0.0056992318,-0.0055269515,0.6717553,0.70951664,1.8238794e-09,-8.750661e-10,0.7046887,1
320966605,320966450,0.7403251,0.0037243043,-0.004062591,0.6722265,0.70951664,1.8238794e-09,-8.750661e-10,0.7046887,1
321471581,321471435,0.7407727,0.004465529,-0.0025407118,0.6717362,0.70951664,1.8238794e-09,-8.750661e-10,0.7046887,1
321966592,321966435,0.74001175,0.010220899,-0.007737264,0.67247176,0.70951664,1.8238794e-09,-8.750661e-10,0.7046887,1
322466584,322466435,0.7383172,0.009692222,-0.010090623,0.67430854,0.70951664,1.8238794e-09,-8.750661e-10,0.7046887,1
322966587,322966435,0.73684007,0.0069501786,-0.013108363,0.67590433,0.70951664,1.8238794e-09,-8.750661e-10,0.7046887,1
323466584,323466435,0.73692095,0.006660962,-0.0126176365,0.67582846,0.70951664,1.8238794e-09,-8.750661e-10,0.7046887,1
323966584,323966435,0.73744446,0.0075964336,-0.011136851,0.67527324,0.70951664,1.8238794e-09,-8.750661e-10,0.7046887,1
324466584,324466435,0.73775464,0.0070177917,-0.008510742,0.67497885,0.70951664,1.8238794e-09,-8.750661e-10,0.7046887,1
324971585,324971436,0.7388698,0.004044781,-0.0038933982,0.6738249,0.70951664,1.8238794e-09,-8.750661e-10,0.7046887,1
325466585,325466435,0.7401965,0.0025479298,-0.0013062649,0.67238456,0.70951664,1.8238794e-09,-8.750661e-10,0.7046887,1
325966584,325966435,0.7411712,0.0038894548,-0.003933224,0.6712934,0.70951664,1.8238794e-09,-8.750661e-10,0.7046887,1
326466593,326466435,0.7409823,0.0049082763,-0.0021526222,0.6715033,0.70951664,1.8238794e-09,-8.750661e-10,0.7046887,1
326966585,326966435,0.73976505,0.0055360883,-0.005150673,0.6728229,0.70951664,1.8238794e-09,-8.750661e-10,0.7046887,1
327466584,327466435,0.74007666,0.011392817,-0.013287568,0.67229474,0.70951664,1.8238794e-09,-8.750661e-10,0.7046887,1
327966584,327966435,0.74157065,0.009767657,-0.013941046,0.6706588,0.70951664,1.8238794e-09,-8.750661e-10,0.7046887,1
328471581,328471435,0.7418686,0.013118226,-0.010542505,0.67033416,0.70951664,1.8238794e-09,-8.750661e-10,0.7046887,1
328966584,328966435,0.74152035,0.008003422,-0.008244809,0.67083204,0.70951664,1.8238794e-09,-8.750661e-10,0.7046887,1
329466623,329466435,0.7402366,0.0073145744,-0.008732718,0.67225003,0.70951664,1.8238794e-09,-8.750661e-10,0.7046887,1
329966587,329966435,0.7403739,0.0060236286,-0.008444411,0.6721153,0.70951664,1.8238794e-09,-8.750661e-10,0.7046887,1
330466583,330466435,0.74064374,0.0036619764,-0.0067307595,0.6718543,0.70951664,1.8238794e-09,-8.750661e-10,0.7046887,1
330966584,330966435,0.7413089,0.004925522,-0.0012173275,0.6711448,0.70951664,1.8238794e-09,-8.750661e-10,0.7046887,1
331466584,331466435,0.7421372,0.0065422114,-0.0015875155,0.6702143,0.70951664,1.8238794e-09,-8.750661e-10,0.7046887,1
331971581,331971435,0.74148655,0.005976859,-0.00853383,0.6708869,0.70951664,1.8238794e-09,-8.750661e-10,0.7046887,1
332466584,332466435,0.74122804,0.009840511,-0.0065410472,0.6711493,0.70951664,1.8238794e-09,-8.750661e-10,0.7046887,1
332966591,332966435,0.74113905,0.010984421,-0.011005263,0.6711715,0.70951664,1.8238794e-09,-8.750661e-10,0.7046887,1
333466587,333466435,0.7416694,0.009243463,-0.010356625,0.67062193,0.70951664,1.8238794e-09,-8.750661e-10,0.7046887,1
333966583,333966435,0.74113977,0.007852528,-0.010896989,0.6712165,0.70951664,1.8238794e-09,-8.750661e-10,0.7046887,1
334466583,334466435,0.7399751,0.0066156453,-0.013280387,0.67247075,0.70951664,1.8238794e-09,-8.750661e-10,0.7046887,1
334966584,334966435,0.74037206,0.004519132,-0.012586643,0.67206436,0.70951664,1.8238794e-09,-8.750661e-10,0.7046887,1
335471582,335471435,0.7398904,0.003705634,-0.0045295614,0.672702,0.70951664,1.8238794e-09,-8.750661e-10,0.7046887,1
335966619,335966436,0.7408784,0.001783019,0.0006208536,0.67163664,0.70951664,1.8238794e-09,-8.750661e-10,0.7046887,1
336466584,336466435,0.7424472,0.004031055,-0.0014440138,0.66989094,0.70951664,1.8238794e-09,-8.750661e-10,0.7046887,1
336966584,336966435,0.7411336,0.006457828,-0.0047531724,0.67130977,0.70951664,1.8238794e-09,-8.750661e-10,0.7046887,1
337466587,337466435,0.7404315,0.008549282,-0.010048375,0.67200243,0.70951664,1.8238794e-09,-8.750661e-10,0.7046887,1
337966584,337966435,0.7389797,0.010534958,-0.012195402,0.6735349,0.70951664,1.8238794e-09,-8.750661e-10,0.7046887,1
338466586,338466436,0.73840106,0.012803486,-0.011970348,0.674134,0.70951664,1.8238794e-09,-8.750661e-10,0.7046887,1
338971581,338971435,0.7377449,0.011705748,-0.011149789,0.67488605,0.70951664,1.8238794e-09,-8.750661e-10,0.7046887,1
339466583,339466435,0.73697174,0.007653537,-0.011829768,0.6757768,0.70951664,1.8238794e-09,-8.750661e-10,0.7046887,1
339966588,339966435,0.7354709,0.0035889,-0.009640793,0.6774783,0.70951664,1.8238794e-09,-8.750661e-10,0.7046887,1
340466584,340466435,0.7339573,0.008203541,-0.0072707436,0.67910725,0.70951664,1.8238794e-09,-8.750661e-10,0.7046887,1
340966584,340966435,0.734816,0.0024802398,-0.002208386,0.6782584,0.70951664,1.8238794e-09,-8.750661e-10,0.7046887,1
341466591,341466435,0.7360718,0.0005432062,-0.0009554567,0.67690265,0.70951664,1.8238794e-09,-8.750661e-10,0.7046887,1
341966585,341966435,0.73584425,0.0069887144,-0.00038340178,0.6771147,0.70951664,1.8238794e-09,-8.750661e-10,0.7046887,1
342471580,342471435,0.733955,0.008741831,1.36573635e-05,0.6791418,0.70951664,1.8238794e-09,-8.750661e-10,0.7046887,1
342966583,342966435,0.733437,0.010160591,-0.0037781557,0.67967105,0.70951664,1.8238794e-09,-8.750661e-10,0.7046887,1
343466621,343466435,0.73194695,0.010726254,-0.01096535,0.681189,0.70951664,1.8238794e-09,-8.750661e-10,0.7046887,1
343966586,343966435,0.7303678,0.011346668,-0.014975274,0.68279576,0.70951664,1.8238794e-09,-8.750661e-10,0.7046887,1
344466584,344466435,0.73113275,0.011898613,-0.016089097,0.6819418,0.70951664,1.8238794e-09,-8.750661e-10,0.7046887,1
344966587,344966435,0.73469967,0.006675115,-0.011309678,0.6782654,0.70951664,1.8238794e-09,-8.750661e-10,0.7046887,1
345466584,345466435,0.73837906,0.0097265635,-0.011278473,0.67422146,0.70951664,1.8238794e-09,-8.750661e-10,0.7046887,1
345971597,345971439,0.7411328,0.007770549,-0.006889084,0.6712782,0.70951664,1.8238794e-09,-8.750661e-10,0.7046887,1
346466584,346466435,0.74206805,0.0053558247,-0.0054510315,0.67028105,0.70951664,1.8238794e-09,-8.750661e-10,0.7046887,1
346966587,346966435,0.74229497,-0.00056818395,-0.001584848,0.6700712,0.70951664,1.8238794e-09,-8.750661e-10,0.7046887,1
347466592,347466435,0.74069124,0.0047797104,-0.00026783146,0.67182857,0.70951664,1.8238794e-09,-8.750661e-10,0.7046887,1
347966601,347966435,0.7424798,0.010485118,-0.0007311686,0.66978604,0.70951664,1.8238794e-09,-8.750661e-10,0.7046887,1
348466584,348466435,0.7453688,0.015048786,-0.0074231527,0.66644126,0.70951664,1.8238794e-09,-8.750661e-10,0.7046887,1
348966584,348966435,0.74469143,0.010584305,-0.016486231,0.6671213,0.70951664,1.8238794e-09,-8.750661e-10,0.7046887,1
349471581,349471435,0.7444583,0.011083381,-0.013388804,0.66744274,0.70951664,1.8238794e-09,-8.750661e-10,0.7046887,1
349966584,349966435,0.743946,0.012153945,-0.013529702,0.6679923,0.70951664,1.8238794e-09,-8.750661e-10,0.7046887,1
350466587,350466435,0.74117917,0.0069813165,-0.013093932,0.67114335,0.70951664,1.8238794e-09,-8.750661e-10,0.7046887,1
350966585,350966435,0.7394697,0.008050565,-0.005862278,0.6731162,0.70951664,1.8238794e-09,-8.750661e-10,0.7046887,1
351466583,351466435,0.73835367,0.009431838,-0.0057358323,0.6743234,0.70951664,1.8238794e-09,-8.750661e-10,0.7046887,1
351966584,351966435,0.7376791,0.003284624,-0.0020338204,0.6751405,0.70951664,1.8238794e-09,-8.750661e-10,0.7046887,1
352466584,352466435,0.7370499,0.006019263,-0.0017511531,0.6758094,0.70951664,1.8238794e-09,-8.750661e-10,0.7046887,1
352971581,352971435,0.7376334,0.0071712546,-0.0023561863,0.6751593,0.70951664,1.8238794e-09,-8.750661e-10,0.7046887,1
353466633,353466435,0.73888665,0.0077010533,-0.008841944,0.67372775,0.70951664,1.8238794e-09,-8.750661e-10,0.7046887,1
353966584,353966435,0.7392015,0.007794843,-0.009077776,0.67337805,0.70951664,1.8238794e-09,-8.750661e-10,0.7046887,1
354466585,354466435,0.7381645,0.010509633,-0.011737775,0.6744368,0.70951664,1.8238794e-09,-8.750661e-10,0.7046887,1
354966584,354966435,0.7370961,0.013506049,-0.017803995,0.6754185,0.70951664,1.8238794e-09,-8.750661e-10,0.7046887,1
355466584,355466435,0.73896617,0.010567309,-0.013963471,0.673515,0.70951664,1.8238794e-09,-8.750661e-10,0.7046887,1
355966584,355966435,0.74137217,0.009195469,-0.00811592,0.67098206,0.70951664,1.8238794e-09,-8.750661e-10,0.7046887,1
356471582,356471435,0.7421507,0.010483863,-0.0050603226,0.6701319,0.70951664,1.8238794e-09,-8.750661e-10,0.7046887,1
356966587,356966435,0.74122363,0.0044027446,-0.0066468166,0.67121094,0.70951664,1.8238794e-09,-8.750661e-10,0.7046887,1
357466594,357466435,0.74000406,0.0055575892,-0.0073196357,0.67253965,0.70951664,1.8238794e-09,-8.750661e-10,0.7046887,1
357966587,357966435,0.73957354,0.007837993,-0.003424869,0.6730215,0.70951664,1.8238794e-09,-8.750661e-10,0.7046887,1
358466586,358466435,0.73999757,0.0063335807,-0.0049572894,0.6725616,0.70951664,1.8238794e-09,-8.750661e-10,0.7046887,1
358966587,358966435,0.74010134,0.0074140765,-0.011531354,0.67235565,0.70951664,1.8238794e-09,-8.750661e-10,0.7046887,1
359466582,359466435,0.7391641,0.0086002555,-0.014500796,0.67331433,0.70951664,1.8238794e-09,-8.750661e-10,0.7046887,1
359971581,359971435,0.737652,0.00808093,-0.016103879,0.67494065,0.70951664,1.8238794e-09,-8.750661e-10,0.7046887,1
360466584,360466435,0.7377874,0.004462937,-0.012977405,0.6748936,0.70951664,1.8238794e-09,-8.750661e-10,0.7046887,1
360966584,360966435,0.73864263,0.012669375,-0.010991419,0.6738886,0.70951664,1.8238794e-09,-8.750661e-10,0.7046887,1
361466587,361466435,0.73833555,0.013641955,-0.004032467,0.6742836,0.70951664,1.8238794e-09,-8.750661e-10,0.7046887,1
361966591,361966435,0.7350968,0.0089568,-0.0007914992,0.67790264,0.70951664,1.8238794e-09,-8.750661e-10,0.7046887,1
362466584,362466435,0.73259217,0.0068490827,-0.0050706347,0.6806146,0.70951664,1.8238794e-09,-8.750661e-10,0.7046887,1
362966585,362966435,0.731763,0.0057610422,-0.0065111644,0.6815038,0.70951664,1.8238794e-09,-8.750661e-10,0.7046887,1
363471581,363471435,0.73444444,0.003511677,-0.01248248,0.678545,0.70951664,1.8238794e-09,-8.750661e-10,0.7046887,1
363966581,363966435,0.73774445,0.008945375,-0.014856397,0.6748574,0.70951664,1.8238794e-09,-8.750661e-10,0.7046887,1
364466584,364466435,0.7400663,0.0086668655,-0.009154022,0.6724158,0.70951664,1.8238794e-09,-8.750661e-10,0.7046887,1
364966584,364966435,0.7418366,0.011311075,-0.011882181,0.67038006,0.70951664,1.8238794e-09,-8.750661e-10,0.7046887,1
365466584,365466435,0.7427124,0.009467958,-0.008490169,0.6694898,0.70951664,1.8238794e-09,-8.750661e-10,0.7046887,1
365966584,365966435,0.74381936,0.0058073695,-0.0062205144,0.66832656,0.70951664,1.8238794e-09,-8.750661e-10,0.7046887,1
366466584,366466435,0.74346113,0.0077506457,-0.005448919,0.6687121,0.70951664,1.8238794e-09,-8.750661e-10,0.7046887,1
366971588,366971441,0.74041295,0.0053247823,-0.001885509,0.67212856,0.70951664,1.8238794e-09,-8.750661e-10,0.7046887,1
367466600,367466435,0.7383309,0.006445283,-0.0061047203,0.6743803,0.70951664,1.8238794e-09,-8.750661e-10,0.7046887,1
367966584,367966435,0.7371454,0.008780316,-0.006002832,0.6756505,0.70951664,1.8238794e-09,-8.750661e-10,0.7046887,1
368466594,368466435,0.73740673,0.011600467,-0.007216658,0.6753108,0.70951664,1.8238794e-09,-8.750661e-10,0.7046887,1
368966584,368966435,0.7375147,0.005386747,-0.009834772,0.6752381,0.70951664,1.8238794e-09,-8.750661e-10,0.7046887,1
369466584,369466435,0.7377223,0.006025248,-0.008744905,0.6750209,0.70951664,1.8238794e-09,-8.750661e-10,0.7046887,1
369966583,369966435,0.73608875,0.008345015,-0.0073931087,0.6767933,0.70951664,1.8238794e-09,-8.750661e-10,0.7046887,1
370471581,370471435,0.7351097,0.010165377,-0.011215669,0.67777926,0.70951664,1.8238794e-09,-8.750661e-10,0.7046887,1
370966587,370966435,0.7345555,0.0039325287,-0.0062365048,0.67850864,0.70951664,1.8238794e-09,-8.750661e-10,0.7046887,1
371466587,371466435,0.7349936,0.008393976,-0.0077432273,0.677978,0.70951664,1.8238794e-09,-8.750661e-10,0.7046887,1
371966584,371966435,0.73601514,0.005225289,-0.0025312686,0.67694026,0.70951664,1.8238794e-09,-8.750661e-10,0.7046887,1
