timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2]
417166411,417166241,-0.30365297,-0.020221496,-9.855863
417216404,417216241,0.3837962,0.10767623,-10.048042
417266409,417266241,0.37989035,-0.27223003,-10.360227
417311402,417311241,0.5031072,0.20702395,-10.0386305
417366407,417366241,-0.22757484,-0.6709445,-9.773505
417416408,417416241,-0.7048316,-0.42423657,-9.755967
417461407,417461241,-0.08430496,-0.38649726,-9.716284
417516404,417516241,-0.66146946,0.16029395,-9.825961
417566402,417566241,-0.52694976,0.1959123,-9.870807
417616403,417616241,-0.10771945,-0.12834953,-10.094483
417661400,417661241,-1.4273925,0.3150087,-10.400396
417716411,417716241,-0.08044202,-0.13016067,-9.831576
417766403,417766241,-0.53058344,-0.39434013,-9.5668955
417811405,417811241,0.048004456,-0.32934174,-9.392801
417866403,417866241,-0.61744297,0.43331036,-10.166359
417916408,417916241,-0.3208298,0.5354096,-9.668564
417966402,417966241,0.009174892,0.30959836,-9.737638
418011401,418011241,-0.58906615,0.40263405,-9.6329
418066402,418066241,0.38738927,-0.025852825,-9.868064
418116404,418116241,-0.013825553,0.049956594,-9.503697
418161406,418161241,0.79907644,-0.24941532,-10.209812
418216404,418216241,-0.8561271,-0.20906167,-10.060664
418266403,418266241,-0.5993692,0.44411522,-10.020506
418316403,418316241,0.055187292,0.51705366,-9.882673
418361401,418361241,-0.64815855,0.19452192,-9.822471
418416403,418416241,0.45390266,-0.253811,-10.031765
418466404,418466241,0.4094486,0.23010382,-9.766745
418511403,418511241,0.64378667,0.15901564,-9.814793
418566420,418566241,-0.21462482,0.14328566,-9.2118025
418616404,418616241,-0.54832435,-0.56897795,-9.961677
418666408,418666241,-0.32201174,-0.011212091,-9.845845
418711400,418711241,-0.13363154,-0.323707,-9.752706
418766405,418766241,-0.79117656,-0.102864765,-9.853199
418816403,418816241,-0.06482303,0.32225007,-9.866113
418861409,418861240,-0.92578155,-0.11266804,-9.8681965
418916410,418916241,0.20330168,0.21218203,-9.426926
418966402,418966241,-0.33200532,-0.58936036,-9.840941
419016412,419016241,-0.24176349,-0.5168657,-9.84443
419061402,419061241,0.011266626,-0.23630035,-9.826409
419116410,419116241,-1.2478365,-0.03861927,-9.330313
419166415,419166241,-0.82023966,-0.13638513,-9.963676
419211401,419211240,-0.8907856,-0.22745973,-9.769809
419266409,419266241,0.22933276,0.20803657,-9.83525
419316412,419316241,0.30093846,-0.16926998,-9.741368
419366403,419366241,0.0058702095,-0.62768483,-9.872934
419411400,419411241,0.16156201,-0.28910828,-9.918694
419466408,419466241,-0.69564307,-0.0625112,-9.7358885
419516411,419516241,-0.8951176,0.1396416,-9.597683
419561403,419561241,-0.4852069,-0.2833616,-9.587907
419616405,419616241,0.12508538,0.4125723,-10.108528
419666407,419666241,0.47635257,0.075502746,-10.15416
419716403,419716241,-0.04679929,-0.07680007,-9.499123
419761401,419761240,-0.0060468977,0.2490756,-9.8314085
419816403,419816241,0.022968233,-0.38678047,-9.783841
419866413,419866241,-0.2945825,-0.15025124,-9.8329525
419911400,419911241,0.15712711,0.121913955,-9.558549
419966403,419966241,-0.60028374,0.16100295,-9.721073
420016403,420016241,-0.26412055,0.1894761,-9.872856
420066403,420066241,0.31416902,0.35165575,-10.120671
420111401,420111241,-0.02476358,0.5225504,-9.888114
420166402,420166241,-0.102472894,-0.40968058,-9.668584
420216403,420216241,-0.37415385,-0.6058642,-9.731761
420261406,420261241,0.036011897,-0.5270885,-9.664131
420316403,420316241,-0.3758225,0.29373667,-9.663135
420366403,420366241,-0.6880044,0.24748902,-9.832933
420416404,420416241,-0.39351645,-0.090245046,-10.022204
420461402,420461241,-0.5418377,0.22976647,-10.028438
420516403,420516241,0.01893197,0.35380057,-9.442764
420566403,420566241,0.23471922,-0.3016249,-9.701591
420611406,420611241,0.09095757,-0.12562546,-9.722065
420666403,420666241,-0.3245159,-0.2066201,-9.92381
420716408,420716241,-0.8352651,0.39159068,-9.590877
420766408,420766241,-0.97249895,0.28178436,-9.82038
420811413,420811240,-0.8538194,0.042006552,-9.531397
420866403,420866241,0.4242363,-0.044659767,-10.029749
420916402,420916241,0.15177476,0.2137784,-9.715966
420961400,420961241,-0.216738,0.65015817,-9.604663
421016412,421016241,-0.007070123,-0.70969135,-9.7202835
421066403,421066241,-0.18565692,-0.25097722,-9.722404
421116404,421116241,-0.65913695,-0.16712104,-9.555072
421161401,421161241,0.20281567,-0.29895985,-9.907984
421216403,421216241,-0.7148121,0.10505796,-9.978199
421266403,421266241,0.17670555,0.62422705,-10.153324
421311401,421311241,-0.73765576,0.4045668,-9.896698
421366403,421366241,0.307078,0.10335247,-9.38522
421416403,421416241,0.17208089,-0.3447867,-9.777167
421466407,421466241,0.12653986,-0.28921723,-9.813839
421511407,421511241,0.476352,-0.163963,-9.880683
421566408,421566241,-0.33969486,-0.10532834,-9.327498
421616410,421616241,-1.162651,-0.2168719,-9.583531
421661402,421661241,-0.47901174,-0.32038012,-9.651247
421716403,421716241,-0.2922973,0.60004264,-9.965411
421766402,421766241,0.036469437,0.5870527,-10.04003
421816403,421816241,-0.02156105,0.07166363,-9.753687
421861401,421861241,-0.2944905,0.4133093,-9.792472
421916404,421916241,0.20076326,-0.17409728,-9.690084
421966409,421966241,-0.07231795,0.018636867,-9.646441
422011401,422011241,0.6938541,-0.23391227,-9.939311
422066404,422066241,-0.6584187,-0.23801161,-10.242474
422116416,422116241,-0.58218074,0.4169228,-10.201615
422166402,422166241,-0.051218502,0.61373854,-10.154854
422211401,422211241,-0.4476352,0.32911283,-9.956651
422266402,422266241,0.33699355,-0.51124346,-9.842865
422316404,422316241,0.26643202,-0.3408132,-9.736302
422361403,422361241,0.13515335,-0.32967296,-10.057491
422416411,422416241,-1.2176915,-0.093409255,-9.519253
422466408,422466241,-0.79684716,0.18383387,-9.760844
