timestamp,timestamp_sample,time_last_fuse,device_id,observation,observation_variance,innovation,innovation_filtered,innovation_variance,test_ratio,test_ratio_filtered,estimator_instance,innovation_rejected,fused
267526892,267425324,267426435,0,-0.4289366,0.010000001,0.0041715205,0.0039710426,0.010426275,1.6690123e-05,1.5168683e-05,2,0,1
268016893,267909438,267916435,0,-0.42926723,0.010000001,0.0028891563,0.003463582,0.010425938,8.006209e-06,1.1786617e-05,2,0,1
268526864,268426223,268426435,0,-0.4293962,0.010000001,0.0009485781,0.0022867424,0.010436391,8.621758e-07,6.1902742e-06,2,0,1
269016869,268910912,268916435,0,-0.42938536,0.010000001,-0.0004913211,0.00080405007,0.010418265,2.31705e-07,2.3678344e-06,2,0,1
269516900,269412239,269416435,0,-0.42901343,0.010000001,-0.0013256967,-0.00047881325,0.010413097,1.6877513e-06,-8.636482e-08,2,0,1
270026855,269921326,269926435,0,-0.42928192,0.010000001,-0.0014045835,-0.0012094,0.010406653,1.8957628e-06,-1.6594196e-06,2,0,1
270516868,270409792,270416435,0,-0.42965403,0.010000001,-0.003581792,-0.0017040322,0.010421799,1.2310002e-05,-3.3123451e-06,2,0,1
271016868,270911025,270916435,0,-0.43014264,0.010000001,-0.007132083,-0.00430728,0.010439259,4.8726266e-05,-2.2649934e-05,2,0,1
271506884,271401421,271406435,0,-0.43230078,0.010000001,-0.0086707175,-0.006890718,0.010463553,7.1850685e-05,-5.1395105e-05,2,0,1
271556857,271455333,271456435,0,-0.43291333,0.010000001,-0.008741736,-0.0070892246,0.010472581,7.296955e-05,-5.37791e-05,2,0,1
272586864,272480490,271546435,0,-0.45911342,0.010000001,-0.19974124,-0.13636509,0.012677025,0.031471554,-0.02095159,2,0,0
273026858,272919127,272926435,0,-0.78200495,0.010000001,0.026390612,-0.04343421,0.010702504,0.000650749,-0.0088535305,2,0,1
273526860,273425792,273426435,0,-1.0132881,0.010000001,0.00039327145,0.0118078515,0.010565059,1.463905e-07,0.00017433843,2,0,1
274016933,273911899,273916435,0,-1.1814378,0.010000001,-0.0048874617,0.0025741283,0.01051279,2.2722115e-05,5.9166414e-05,2,0,1
274506884,274405603,274406435,0,-1.315454,0.010000001,0.0012415648,-0.0004333074,0.010474395,1.4716679e-06,1.6692986e-05,2,0,1
275026870,274921343,274926435,0,-1.4051449,0.010000001,-0.016947508,-0.006719994,0.01046433,0.0002744734,-9.433297e-05,2,0,1
275526856,275419676,275426435,0,-1.4873812,0.010000001,-0.016764402,-0.011016053,0.01044379,0.0002691027,-0.00015425726,2,0,1
276026854,275916515,275926435,0,-1.553699,0.010000001,-0.01331234,-0.01542715,0.010438273,0.0001697775,-0.00025656857,2,0,1
276526870,276426335,276426435,0,-1.6146463,0.010000001,-0.013120413,-0.016068254,0.010431838,0.00016501908,-0.0002623885,2,0,1
277016857,276909046,276916435,0,-1.6601708,0.010000001,-0.018200278,-0.017468229,0.0104383025,0.00031734098,-0.00031603206,2,0,1
277516856,277407762,277416435,0,-1.7130383,0.010000001,-0.016465187,-0.013847449,0.0104238475,0.000260079,-0.00020953653,2,0,1
278016859,277913147,277916435,0,-1.7543073,0.010000001,-0.007115841,-0.012311372,0.010418426,4.8601578e-05,-0.00019100308,2,0,1
278516861,278412932,278416435,0,-1.7551461,0.010000001,-0.031082392,-0.018258551,0.010470089,0.0009227382,-0.00067991985,2,0,1
278996853,278890808,278896435,0,-1.8129525,0.010000001,0.007039547,-0.0055840625,0.010459684,4.737736e-05,-7.451952e-05,2,0,1
279526858,279422254,279426435,0,-1.8651752,0.010000001,0.0027737617,-0.0021717055,0.01042035,7.383393e-06,-2.7692406e-05,2,0,1
280026857,279924522,279926435,0,-1.8893155,0.010000001,-0.007994413,-0.010111522,0.0104037225,6.143055e-05,-0.00021386112,2,0,1
280526867,280422659,280426435,0,-1.9014661,0.010000001,0.0020769835,-0.014500586,0.010409227,4.144266e-06,-0.00029306865,2,0,1
281026860,280925158,280926435,0,-1.8735185,0.010000001,-0.021889567,-0.014643136,0.010429383,0.00045942614,-0.0002727328,2,0,1
281526863,281421866,281426435,0,-1.858952,0.010000001,-0.018867493,-0.015503564,0.010419377,0.0003416541,-0.0002865714,2,0,1
282026861,281917130,281926435,0,-1.8555353,0.010000001,-0.027050018,-0.013048298,0.010415932,0.00070248486,-0.00027902154,2,0,1
282526856,282422541,282426435,0,-1.8822836,0.010000001,0.0019404888,-0.016149497,0.01044756,3.604188e-06,-0.00039143124,2,0,1
283026887,282924808,282926435,0,-1.8914286,0.010000001,0.0009965897,-0.011961118,0.010415655,9.53556e-07,-0.00021732076,2,0,1
283526861,283417071,283426435,0,-1.8927777,0.010000001,-0.015215635,-0.008004793,0.010427277,0.00022202877,-0.00011547454,2,0,1
284016886,283913473,283916444,0,-1.892349,0.010000001,-0.013400555,-0.01100316,0.010418512,0.00017236134,-0.00017052145,2,0,1
284496888,284394825,284396435,0,-1.8874683,0.010000001,-0.012571096,-0.009537296,0.010416,0.00015172087,-0.00012615223,2,0,1
285016930,284914870,284916435,0,-1.8663442,0.010000001,-0.022258997,-0.00817007,0.010429044,0.00047507996,-0.000102764294,2,0,1
285526865,285421555,285426435,0,-1.8825264,0.010000001,-0.004452944,-0.0027286627,0.010427055,1.9016596e-05,-4.104492e-05,2,0,1
286016888,285908291,285916435,0,-1.8956826,0.010000001,-0.0019196272,-0.0012703447,0.01045743,3.5237804e-06,-1.9540199e-05,2,0,1
286516882,286412455,286416435,0,-1.8755424,0.010000001,-0.011156917,-0.014019319,0.010444473,0.00011917958,-0.00032134753,2,0,1
287026856,286921166,286926459,0,-1.8925447,0.010000001,0.0020000935,-0.009182498,0.010428218,3.836105e-06,-0.00016055559,2,0,1
287526889,287420419,287426435,0,-1.9105692,0.010000001,-0.0031670332,-0.00722505,0.010417802,9.627845e-06,-0.00010326178,2,0,1
288026855,287917342,287926435,0,-1.951652,0.010000001,0.011205077,0.003925113,0.01042808,0.00012039967,4.0249546e-05,2,0,1
288516880,288412035,288416435,0,-1.9522547,0.010000001,0.004310608,0.0068318048,0.010431911,1.781202e-05,0.00012022839,2,0,1
