timestamp,data_rate,rate_multiplier,tx_rate_avg,tx_error_rate_avg,tx_message_count,tx_buffer_overruns,rx_rate_avg,rx_message_count,rx_message_lost_count,rx_buffer_overruns,rx_parse_errors,rx_packet_drop_count,rx_message_lost_rate,type,mode,flow_control,forwarding,mavlink_v2,ftp,streams,heartbeat_type_antenna_tracker,heartbeat_type_gcs,heartbeat_type_onboard_controller,heartbeat_type_gimbal,heartbeat_type_adsb,heartbeat_type_camera,heartbeat_type_parachute,heartbeat_type_open_drone_id,heartbeat_component_telemetry_radio,heartbeat_component_log,heartbeat_component_osd,heartbeat_component_vio,heartbeat_component_pairing_manager,heartbeat_component_udp_bridge,heartbeat_component_uart_bridge,open_drone_id_system_healthy,parachute_system_healthy
296218280,1200.0,0.29984155,454.99957,0.0,5250,0,16.999985,294,0,0,0,74,0.0,0,0,1,1,0,1,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
297468282,1200.0,0.29984155,468.31683,0.0,5274,0,16.831684,296,0,0,0,74,0.0,0,0,1,1,0,1,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298718420,1200.0,0.29984155,458.43674,0.0,5292,0,16.83245,297,0,0,0,74,0.0,0,0,1,1,0,1,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299978365,1200.0,0.29984155,553.4659,0.0,5309,0,16.8317,298,0,0,0,74,0.0,0,0,1,1,0,1,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300988238,1200.0,0.29984155,559.99945,0.0,5328,0,16.999985,299,0,0,0,74,0.0,0,0,1,1,0,1,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301228238,1200.0,0.29984155,559.99945,0.0,5332,0,16.999985,299,0,0,0,74,0.0,0,0,1,1,0,1,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302478308,1200.0,0.29984155,575.24805,0.0,5348,0,16.8317,301,0,0,0,74,0.0,0,0,1,1,0,1,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303738239,1200.0,0.29984155,508.78143,0.0,5371,0,16.827402,302,0,0,0,74,0.0,0,0,1,1,0,1,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304988286,1200.0,0.29984155,599.16235,0.0,5389,0,16.835968,303,0,0,0,74,0.0,0,0,1,1,0,1,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305998338,1200.0,0.29984155,601.9808,0.0,5404,0,16.8317,304,0,0,0,76,0.0,0,0,1,1,0,1,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306248288,1200.0,0.29984155,601.9808,0.0,5406,0,16.8317,304,0,0,0,76,0.0,0,0,1,1,0,1,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307498238,1200.0,0.29984155,409.9006,0.0,5430,0,16.831667,306,0,0,0,76,0.0,0,0,1,1,0,1,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308748239,1200.0,0.29984155,400.99924,0.0,5445,0,16.832067,307,0,0,0,76,0.0,0,0,1,1,0,1,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309998291,1200.0,0.29984155,459.38458,0.0,5463,0,16.8309,308,0,0,0,76,0.0,0,0,1,1,0,1,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311008328,1200.0,0.29984155,648.54504,0.0,5482,0,16.832466,309,0,0,0,76,0.0,0,0,1,1,0,1,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311258293,1200.0,0.29984155,648.54504,0.0,5485,0,16.832466,309,0,0,0,76,0.0,0,0,1,1,0,1,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312508353,1200.0,0.29984155,607.99945,0.0,5504,0,16.999985,311,0,0,0,76,0.0,0,0,1,1,0,1,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313768361,1200.0,0.29984155,603.961,0.0,5526,0,16.8317,312,0,0,0,76,0.0,0,0,1,1,0,1,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315028335,1200.0,0.29984155,503.95993,0.0,5544,0,16.831667,313,0,0,0,76,0.0,0,0,1,1,0,1,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316038239,1200.0,0.29984155,454.40277,0.0,5558,0,16.829733,314,0,0,0,76,0.0,0,0,1,1,0,1,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316278240,1200.0,0.29984155,454.40277,0.0,5560,0,16.829733,314,0,0,0,76,0.0,0,0,1,1,0,1,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
317538239,1200.0,0.29984155,581.25604,0.0,5584,0,16.83365,316,0,0,0,76,0.0,0,0,1,1,0,1,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318798240,1200.0,0.29984155,601.96704,0.0,5603,0,16.831316,317,0,0,0,76,0.0,0,0,1,1,0,1,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320048286,1200.0,0.29984155,409.90988,0.0,5619,0,16.832048,318,0,0,0,76,0.0,0,0,1,1,0,1,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321048333,1200.0,0.29984155,639.60455,0.0,5639,0,16.8317,319,0,0,0,78,0.0,0,0,1,1,0,1,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321308325,1200.0,0.29984155,639.60455,0.0,5644,0,16.8317,320,0,0,0,80,0.0,0,0,1,1,0,1,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322568327,1200.0,0.29984155,558.97375,0.0,5659,0,16.9992,321,0,0,0,80,0.0,0,0,1,1,0,1,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
323818251,1200.0,0.29984155,648.51483,0.0,5681,0,16.831684,322,0,0,0,80,0.0,0,0,1,1,0,1,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
324818310,1200.0,0.29984155,459.3964,0.0,5695,0,16.831333,323,0,0,0,80,0.0,0,0,1,1,0,1,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325078238,1200.0,0.29984155,459.3964,0.0,5700,0,16.831333,323,0,0,0,80,0.0,0,0,1,1,0,1,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326328277,1200.0,0.29984155,552.48724,0.0,5717,0,16.832048,325,0,0,0,80,0.0,0,0,1,1,0,1,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327588238,1200.0,0.29984155,487.12872,0.0,5740,0,16.831684,326,0,0,0,80,0.0,0,0,1,1,0,1,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
328838287,1200.0,0.29984155,424.75708,0.0,5756,0,16.831865,327,0,0,0,80,0.0,0,0,1,1,0,1,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
329848309,1200.0,0.29984155,503.97836,0.0,5769,0,16.832283,328,0,0,0,80,0.0,0,0,1,1,0,1,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
330098285,1200.0,0.29984155,503.97836,0.0,5773,0,16.832283,328,0,0,0,80,0.0,0,0,1,1,0,1,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331348238,1200.0,0.29984155,631.68317,0.0,5797,0,16.831684,329,0,0,0,80,0.0,0,0,1,1,0,1,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
332598340,1200.0,0.29984155,560.3955,0.0,5815,0,16.831667,331,0,0,0,82,0.0,0,0,1,1,0,1,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333848288,1200.0,0.29984155,595.972,0.0,5836,0,16.9992,332,0,0,0,82,0.0,0,0,1,1,0,1,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
334858242,1200.0,0.29984155,517.8454,0.0,5851,0,16.83245,333,0,0,0,82,0.0,0,0,1,1,0,1,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335098327,1200.0,0.29984155,517.8454,0.0,5854,0,16.83245,333,0,0,0,82,0.0,0,0,1,1,0,1,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
336358279,1200.0,0.29984155,473.26733,0.0,5872,0,16.831684,335,0,0,0,84,0.0,0,0,1,1,0,1,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
337608238,1200.0,0.29984155,508.9109,0.0,5893,0,16.831684,336,0,0,0,86,0.0,0,0,1,1,0,1,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338868283,1200.0,0.29984155,601.9808,0.0,5912,0,16.8317,337,0,0,0,86,0.0,0,0,1,1,0,1,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339868286,1200.0,0.29984155,413.98056,0.0,5924,0,16.9992,338,0,0,0,86,0.0,0,0,1,1,0,1,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340118290,1200.0,0.29984155,413.98056,0.0,5928,0,16.9992,338,0,0,0,86,0.0,0,0,1,1,0,1,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341378286,1200.0,0.29984155,770.33215,0.0,5953,0,16.83245,340,0,0,0,86,0.0,0,0,1,1,0,1,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
342628238,1200.0,0.29984155,387.1291,0.0,5968,0,16.8317,341,0,0,0,86,0.0,0,0,1,1,0,1,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
343878283,1200.0,0.29984155,612.8713,0.0,5990,0,16.831684,342,0,0,0,86,0.0,0,0,1,1,0,1,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344888330,1200.0,0.29984155,495.0495,0.0,6004,0,16.831684,343,0,0,0,86,0.0,0,0,1,1,0,1,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345138238,1200.0,0.29984155,495.0495,0.0,6009,0,16.831684,343,0,0,0,86,0.0,0,0,1,1,0,1,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
346398239,1200.0,0.29984155,594.9726,0.0,6027,0,16.999218,345,0,0,0,86,0.0,0,0,1,1,0,1,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
347648356,1200.0,0.29984155,450.516,0.0,6049,0,16.832466,346,0,0,0,86,0.0,0,0,1,1,0,1,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348898240,1200.0,0.29984155,494.99954,0.0,6066,0,16.999985,347,0,0,0,86,0.0,0,0,1,1,0,1,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349898286,1200.0,0.29984155,494.99954,0.0,6079,0,16.999985,348,0,0,0,86,0.0,0,0,1,1,0,1,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350158239,1200.0,0.29984155,468.3173,0.0,6084,0,16.8317,348,0,0,0,86,0.0,0,0,1,1,0,1,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
351408239,1200.0,0.29984155,718.9993,0.0,6107,0,16.999985,350,0,0,0,88,0.0,0,0,1,1,0,1,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
352668283,1200.0,0.29984155,574.258,0.0,6127,0,16.8317,351,0,0,0,88,0.0,0,0,1,1,0,1,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
353918311,1200.0,0.29984155,463.97864,0.0,6147,0,16.999218,352,0,0,0,88,0.0,0,0,1,1,0,1,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
354928372,1200.0,0.29984155,550.98846,0.0,6162,0,16.999643,353,0,0,0,88,0.0,0,0,1,1,0,1,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355178319,1200.0,0.29984155,550.98846,0.0,6164,0,16.999643,353,0,0,0,88,0.0,0,0,1,1,0,1,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
356428238,1200.0,0.29984155,445.55423,0.0,6182,0,16.832048,355,0,0,0,88,0.0,0,0,1,1,0,1,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357678237,1200.0,0.29984155,477.99954,0.0,6204,0,16.999985,356,0,0,0,90,0.0,0,0,1,1,0,1,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
358938239,1200.0,0.29984155,634.65344,0.0,6222,0,16.831684,357,0,0,0,90,0.0,0,0,1,1,0,1,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
359938299,1200.0,0.29984155,566.33716,0.0,6236,0,16.8317,358,0,0,0,90,0.0,0,0,1,1,0,1,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360198253,1200.0,0.29984155,477.95938,0.0,6239,0,16.998556,358,0,0,0,90,0.0,0,0,1,1,0,1,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
361448287,1200.0,0.29984155,706.9895,0.0,6263,0,16.833084,360,0,0,0,92,0.0,0,0,1,1,0,1,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
362708333,1200.0,0.29984155,422.77228,0.0,6280,0,16.831684,361,0,0,0,92,0.0,0,0,1,1,0,1,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
363968309,1200.0,0.29984155,459.40637,0.0,6301,0,16.8317,362,0,0,0,92,0.0,0,0,1,1,0,1,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
364978238,1200.0,0.29984155,654.9994,0.0,6317,0,16.999985,363,0,0,0,92,0.0,0,0,1,1,0,1,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
365228288,1200.0,0.29984155,619.802,0.0,6320,0,16.831684,363,0,0,0,92,0.0,0,0,1,1,0,1,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366478341,1200.0,0.29984155,553.4073,0.0,6337,0,16.829918,365,0,0,0,94,0.0,0,0,1,1,0,1,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
367738339,1200.0,0.29984155,554.5142,0.0,6361,0,16.833467,366,0,0,0,94,0.0,0,0,1,1,0,1,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
368998340,1200.0,0.29984155,558.99945,0.0,6375,0,16.999985,367,0,0,0,94,0.0,0,0,1,1,0,1,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
370008298,1200.0,0.29984155,365.3469,0.0,6392,0,16.8317,368,0,0,0,96,0.0,0,0,1,1,0,1,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
370248239,1200.0,0.29984155,581.18756,0.0,6394,0,16.831667,368,0,0,0,96,0.0,0,0,1,1,0,1,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
371508306,1200.0,0.29984155,634.65344,0.0,6417,0,16.831684,370,0,0,0,96,0.0,0,0,1,1,0,1,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
372758287,1200.0,0.29984155,588.09204,0.0,6436,0,16.830917,371,0,0,0,96,0.0,0,0,1,1,0,1,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
374018334,1200.0,0.29984155,445.56485,0.0,6458,0,16.83245,372,0,0,0,96,0.0,0,0,1,1,0,1,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
375018358,1200.0,0.29984155,603.9604,0.0,6472,0,16.831684,373,0,0,0,96,0.0,0,0,1,1,0,1,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
375268283,1200.0,0.29984155,536.98816,0.0,6475,0,16.999624,373,0,0,0,96,0.0,0,0,1,1,0,1,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
376528238,1200.0,0.29984155,459.41592,0.0,6491,0,16.832048,375,0,0,0,96,0.0,0,0,1,1,0,1,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
377788239,1200.0,0.29984155,648.51544,0.0,6514,0,16.8317,376,0,0,0,96,0.0,0,0,1,1,0,1,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
379038281,1200.0,0.29984155,463.99957,0.0,6533,0,16.999985,377,0,0,0,96,0.0,0,0,1,1,0,1,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380048289,1200.0,0.29984155,557.9743,0.0,6547,0,16.999218,378,0,0,0,96,0.0,0,0,1,1,0,1,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380288452,1200.0,0.29984155,487.1509,0.0,6555,0,16.83245,379,0,0,0,96,0.0,0,0,1,1,0,1,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
381548286,1200.0,0.29984155,693.06995,0.0,6573,0,16.8317,380,0,0,0,96,0.0,0,0,1,1,0,1,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
382808287,1200.0,0.29984155,476.23764,0.0,6590,0,16.831684,381,0,0,0,96,0.0,0,0,1,1,0,1,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
383818239,1200.0,0.29984155,508.9995,0.0,6609,0,16.999985,382,0,0,0,96,0.0,0,0,1,1,0,1,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
384068307,1200.0,0.29984155,508.9995,0.0,6613,0,16.999985,382,0,0,0,96,0.0,0,0,1,1,0,1,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
385318239,1200.0,0.29984155,538.60004,0.0,6632,0,16.831251,383,0,0,0,96,0.0,0,0,1,1,0,1,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
386568380,1200.0,0.29984155,553.4917,0.0,6647,0,16.832483,385,0,0,0,98,0.0,0,0,1,1,0,1,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
387828341,1200.0,0.29984155,554.45496,0.0,6671,0,16.831667,386,0,0,0,100,0.0,0,0,1,1,0,1,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
