timestamp,timestamp_sample,time_last_fuse,device_id,observation[0],observation[1],observation[2],observation_variance[0],observation_variance[1],observation_variance[2],innovation[0],innovation[1],innovation[2],innovation_filtered[0],innovation_filtered[1],innovation_filtered[2],innovation_variance[0],innovation_variance[1],innovation_variance[2],test_ratio[0],test_ratio[1],test_ratio[2],test_ratio_filtered[0],test_ratio_filtered[1],test_ratio_filtered[2],estimator_instance,innovation_rejected,fused
275496891,275396435,275396435,0,-0.022679929,0.11967981,-0.9925535,1.0,1.0,1.0,-0.001529973,-0.1152197,-0.007143557,-0.001371885,0.002854465,-0.005645395,1.0000108,1.0000125,1.0,3.745267e-05,0.2124066,0.00081648654,-0.0016171953,0.0131024895,-0.0008199718,2,0,1
275996712,275896435,275896435,0,-0.10129357,0.052392658,-0.99347603,1.0,1.0,1.0,0.08313958,-0.04585818,-0.006337881,0.0010983773,0.0048443535,-0.005758163,1.0000108,1.0000124,1.0,0.11059385,0.033647142,0.0006426998,-0.0028063129,0.010742087,-0.00083161355,2,0,1
276496861,276396435,276396435,0,-0.1796452,-0.0086739855,-0.9836931,1.0,1.0,1.0,0.16114323,0.005453566,-0.016130567,0.006268129,0.004080726,-0.005614973,1.0000107,1.0000124,1.0,0.41546977,0.0004758562,0.0041631227,0.020791832,0.011965966,-0.00084192224,2,0,1
276996856,276896435,276896435,0,-0.01638828,-0.015538915,-0.99974495,1.0,1.0,1.0,-0.008695526,0.009223757,7.945299e-05,0.004316014,-0.0016508605,-0.005380066,1.0000107,1.0000123,1.0,0.0012097819,0.0013612264,1.01004446e-07,0.009192271,-0.00454454,-0.0007655875,2,0,1
277496864,277396435,277396435,0,0.06303883,-0.026151313,-0.9976684,1.0,1.0,1.0,-0.08506613,0.019278714,-0.0020654202,0.00065010093,-0.004295528,-0.0057665776,1.0000106,1.0000122,1.0,0.11577872,0.005946629,6.8255365e-05,0.0016790676,-0.0064464957,-0.0008797383,2,0,1
277996862,277896435,277896435,0,-0.1488868,0.07470158,-0.98602855,1.0,1.0,1.0,0.12725212,-0.08579597,-0.013675809,0.0038531038,-0.0050051166,-0.0060926606,1.0000106,1.0000122,1.0,0.25908688,0.11777374,0.002992444,0.011953103,-0.0016758841,-0.0010328672,2,0,1
278496856,278396435,278396435,0,-0.06864556,0.037969798,-0.9969183,1.0,1.0,1.0,0.043855615,-0.03935629,-0.0027734041,0.00030603434,-0.0023434176,-0.0051565934,1.0000107,1.0000123,1.0,0.03077271,0.024782378,0.00012306833,-0.0011933107,-0.0006777442,-0.0007264468,2,0,1
278996856,278896435,278896435,0,0.044007722,-0.08117782,-0.9957276,1.0,1.0,1.0,-0.072048694,0.070556484,-0.0038226843,-0.0030923623,-0.00071837514,-0.00585338,1.0000106,1.0000122,1.0,0.08305535,0.079650514,0.00023380664,-0.0023821993,-0.0023843138,-0.000940863,2,0,1
279496859,279396435,279396435,0,0.13867724,0.0568867,-0.98870254,1.0,1.0,1.0,-0.16537546,-0.055537935,-0.0109401345,-0.006834935,0.0006225231,-0.0056718015,1.0000106,1.0000122,1.0,0.43758002,0.049350798,0.0019149847,-0.016755909,0.0030840004,-0.00085712614,2,0,1
279996897,279896435,279896435,0,-0.03496303,-0.052152906,-0.99802685,1.0,1.0,1.0,0.013486678,0.056153283,-0.0017345548,-0.0012173749,0.0025207752,-0.005723451,1.0000105,1.0000122,1.0,0.002910217,0.050450444,4.8138885e-05,-0.0041205245,0.008842454,-0.0008581622,2,0,1
280496861,280396435,280396435,0,-0.1048355,0.06832501,-0.99213976,1.0,1.0,1.0,0.07595576,-0.06379425,-0.0074329376,-0.0010384389,0.0057855356,-0.005237184,1.0000106,1.0000122,1.0,0.09230747,0.065114506,0.000883977,-0.0026140811,0.011834479,-0.00068574643,2,0,1
280996860,280896435,280896435,0,0.014080429,-0.14478704,-0.9893626,1.0,1.0,1.0,-0.037756227,0.14673762,-0.010355175,-0.0027148335,0.0063787485,-0.0055652745,1.0000106,1.0000122,1.0,0.02280828,0.34450665,0.0017156742,-0.0066474564,0.012442134,-0.00082226156,2,0,1
281496706,281396435,281396435,0,-0.061352786,0.074986316,-0.9952954,1.0,1.0,1.0,0.043964736,-0.07368056,-0.004552603,0.0023894655,0.003052975,-0.0063967523,1.0000105,1.0000122,1.0,0.030926045,0.086860135,0.00033161909,0.007903221,0.010729365,-0.0009927342,2,0,1
281996723,281896435,281896435,0,-0.19960268,-0.0555505,-0.97830105,1.0,1.0,1.0,0.18286534,0.052253578,-0.021553516,0.0048284475,0.00017132312,-0.00582929,1.0000105,1.000012,1.0,0.5350301,0.043686457,0.007432865,0.013022399,0.0026664273,-0.00087964395,2,0,1
282496859,282396435,282396435,0,0.0026593804,-0.03762474,-0.99928844,1.0,1.0,1.0,-0.021390075,0.04401686,-0.000515759,0.003731053,0.0013593864,-0.0053592063,1.0000106,1.0000123,1.0,0.007320487,0.030999364,4.2561173e-06,0.008121354,0.0006855637,-0.00075381977,2,0,1
282996707,282896435,282896435,0,-0.10163824,0.021629082,-0.9945862,1.0,1.0,1.0,0.08105126,-0.026581693,-0.005189657,0.006844662,-4.3233355e-05,-0.0057258788,1.0000105,1.000012,1.0,0.10510781,0.0113052465,0.00043092069,0.015428788,0.0006311041,-0.00088327297,2,0,1
283496722,283396435,283396435,0,-0.04284532,0.086679615,-0.9953146,1.0,1.0,1.0,0.018835252,-0.09805031,-0.0043323636,0.0030315965,-0.006651977,-0.005746425,1.0000105,1.000012,1.0,0.005676208,0.15381996,0.00030031,0.0035050048,-0.015214336,-0.00085434515,2,0,1
283996708,283896435,283896435,0,0.030538779,-0.06666497,-0.99730796,1.0,1.0,1.0,-0.05458057,0.061170794,-0.002387941,-0.0023249306,-0.0060956147,-0.0054202187,1.0000106,1.000012,1.0,0.04766411,0.059869137,9.123619e-05,-0.0066532874,-0.018112749,-0.0007413702,2,0,1
284496891,284396435,284396435,0,-0.14267378,0.17029594,-0.9750095,1.0,1.0,1.0,0.114840694,-0.17383115,-0.02459687,-0.0015334603,-0.00656287,-0.0061013857,1.0000106,1.000012,1.0,0.21101193,0.4834705,0.009680096,-0.0059565203,-0.016411671,-0.0010017203,2,0,1
284996706,284896435,284896435,0,0.07429888,-0.11217452,-0.99090695,1.0,1.0,1.0,-0.10133712,0.12068764,-0.008691192,-0.0045921803,0.0017032741,-0.0055720326,1.0000106,1.000012,1.0,0.16430564,0.23304531,0.001208589,-0.006574024,0.004297045,-0.0008628486,2,0,1
285496867,285396435,285396435,0,-0.119909674,0.070845254,-0.99025387,1.0,1.0,1.0,0.0805037,-0.0611786,-0.008922696,-0.005678223,0.0068201916,-0.005828302,1.0000107,1.0000122,1.0,0.10369243,0.059884407,0.001273832,-0.006461918,0.017423665,-0.00095735845,2,0,1
285996709,285896435,285896435,0,-0.11344215,-0.06900182,-0.9911456,1.0,1.0,1.0,0.078174435,0.07975539,-0.008174539,-0.0078525515,0.008469384,-0.0053398665,1.0000106,1.0000122,1.0,0.09777884,0.101773515,0.0010691693,-0.017970368,0.0151912505,-0.0007526179,2,0,1
286496863,286396435,286396435,0,0.08318684,-0.0011182287,-0.99653333,1.0,1.0,1.0,-0.09504517,0.009750009,-0.0033590794,-0.0031524417,0.009116352,-0.00555913,1.0000107,1.0000122,1.0,0.14453581,0.0015209842,0.00018053463,-0.0068501807,0.015371186,-0.00081399176,2,0,1
286996867,286896435,286896435,0,-0.040317528,0.16609018,-0.985286,1.0,1.0,1.0,0.019185806,-0.16114935,-0.014478445,0.0047796234,0.0044960557,-0.005711034,1.0000106,1.0000122,1.0,0.00588946,0.41550076,0.003354006,0.011231161,0.011591413,-0.00090113154,2,0,1
287496880,287396435,287396435,0,-0.065311804,-0.0814752,-0.9945331,1.0,1.0,1.0,0.051060434,0.0817102,-0.005365312,0.0058584325,0.0033604545,-0.005705994,1.0000106,1.000012,1.0,0.041714244,0.10682361,0.00046058517,0.0112184165,0.007443475,-0.0008497381,2,0,1
287996712,287896435,287896435,0,0.05360144,0.11409831,-0.9920224,1.0,1.0,1.0,-0.06060571,-0.12195418,-0.007922292,0.008726759,-0.0030218249,-0.0057736277,1.0000106,1.000012,1.0,0.05876821,0.23796229,0.0010042033,0.014967919,-0.0006108649,-0.0008454007,2,0,1
288496864,288396435,288396435,0,-0.09001032,-0.078458495,-0.99284554,1.0,1.0,1.0,0.08080376,0.062834926,-0.006989956,0.014216074,-0.0058158976,-0.005258094,1.0000106,1.0000122,1.0,0.10446685,0.06317088,0.00078175176,0.023040175,-0.010125018,-0.0006832953,2,0,1
288996860,288896435,288896435,0,0.049497027,-0.02750392,-0.9983955,1.0,1.0,1.0,-0.07429716,0.015439747,-0.001224041,0.0052444143,-0.010212461,-0.0047713593,1.0000106,1.000012,1.0,0.08832015,0.0038141266,2.3972421e-05,0.008206767,-0.016604751,-0.0005894278,2,0,1
289496755,289396435,289396435,0,-0.068414874,0.030874409,-0.9971791,1.0,1.0,1.0,0.041333668,-0.036455408,-0.0024386644,-0.00055083813,-0.008201485,-0.0043058004,1.0000106,1.000012,1.0,0.027335264,0.021263693,9.515335e-05,-0.0021753071,-0.012309945,-0.00048596237,2,0,1
289996856,289896435,289896435,0,-0.117955975,0.07550729,-0.990144,1.0,1.0,1.0,0.08154164,-0.07186433,-0.009186208,-0.0063523464,-0.0022336494,-0.0048171426,1.0000107,1.0000122,1.0,0.106383495,0.0826307,0.0013501828,-0.015374514,-0.0023175771,-0.000631898,2,0,1
290496869,290396434,290396434,0,0.053375572,0.074836865,-0.9957663,1.0,1.0,1.0,-0.09112505,-0.06307899,-0.0034518838,-0.014845161,0.005570397,-0.005201266,1.0000106,1.0000122,1.0,0.13285898,0.06366257,0.00019064803,-0.029087907,0.013733684,-0.00069080986,2,0,1
290996895,290896435,290896435,0,0.09877075,0.05331647,-0.99368083,1.0,1.0,1.0,-0.1345807,-0.04230467,-0.005617082,-0.016346088,0.008407997,-0.00561389,1.0000106,1.000012,1.0,0.28978837,0.028634615,0.0005048258,-0.032945007,0.018175777,-0.0008281323,2,0,1
291496861,291396435,291396435,0,0.060038168,0.027351296,-0.99782133,1.0,1.0,1.0,-0.08313006,-0.021753408,-0.0018963218,-0.008746148,0.007922104,-0.0053467103,1.0000106,1.000012,1.0,0.110568546,0.007571281,5.753658e-05,-0.015204127,0.018008014,-0.0007266843,2,0,1
291996708,291896435,291896435,0,0.07028809,-0.016828198,-0.99738485,1.0,1.0,1.0,-0.08287814,0.022613574,-0.00251925,-0.001519438,0.0073594735,-0.0048189396,1.0000106,1.000012,1.0,0.109899424,0.008181881,0.00010154592,-0.002779692,0.014765908,-0.0005879583,2,0,1
292496709,292396435,292396435,0,0.0601834,-0.03914266,-0.99741966,1.0,1.0,1.0,-0.06749174,0.041150015,-0.0025516748,0.007906448,0.002458158,-0.005025562,1.0000106,1.000012,1.0,0.072881386,0.027092854,0.00010417671,0.016193757,0.002756584,-0.00066032703,2,0,1
292996725,292896435,292896435,0,-0.06276257,0.031532295,-0.9975302,1.0,1.0,1.0,0.0653738,-0.029819634,-0.00246495,0.017268414,0.0033013634,-0.00637201,1.0000106,1.000012,1.0,0.068379015,0.0142271975,9.721566e-05,0.03757551,0.010221796,-0.00096421054,2,0,1
293496709,293396435,293396435,0,-0.06929634,0.0074624815,-0.99756825,1.0,1.0,1.0,0.053529955,-0.012447169,-0.0022951365,0.012078778,0.0008726562,-0.005352003,1.0000106,1.000012,1.0,0.04584681,0.0024788824,8.428242e-05,0.019872345,0.006542207,-0.00070705975,2,0,1
293996866,293896434,293896434,0,0.022123558,0.042014476,-0.99887204,1.0,1.0,1.0,-0.045835875,-0.059823327,-0.000688076,0.0017315364,-0.0065148305,-0.005283602,1.0000106,1.0000122,1.0,0.033614483,0.05726059,7.5751777e-06,0.009524916,-0.008878786,-0.00077024894,2,0,1
294496863,294396435,294396435,0,-0.004041651,-0.08189065,-0.9966331,1.0,1.0,1.0,-0.024949525,0.057395622,-0.0026464462,-0.0026625635,-0.014705708,-0.005342865,1.0000106,1.0000122,1.0,0.009959555,0.05270748,0.00011205884,-0.007043018,-0.029088823,-0.00076947705,2,0,1
294996712,294896435,294896435,0,-0.04432258,0.046567474,-0.9979313,1.0,1.0,1.0,0.0150235705,-0.05081946,-0.0016304255,-0.005876847,-0.0102618225,-0.004932264,1.0000106,1.000012,1.0,0.0036112843,0.041321382,4.2532596e-05,-0.009235847,-0.015635103,-0.00065640063,2,0,1
295496738,295396435,295396435,0,-0.026832119,-0.1755931,-0.98409706,1.0,1.0,1.0,0.0027229078,0.1815699,-0.015594423,-0.0060254084,0.000913976,-0.006529658,1.0000106,1.000012,1.0,0.00011862637,0.5274757,0.0038909763,-0.01646229,0.013763929,-0.0010882254,2,0,1
295996856,295896435,295896435,0,-0.2105011,0.053826973,-0.9761106,1.0,1.0,1.0,0.18129873,-0.036471087,-0.02331233,-0.004780216,0.0075096306,-0.0055436096,1.0000106,1.000012,1.0,0.5259021,0.021281987,0.008695436,-0.0044839974,0.019990908,-0.0008901143,2,0,1
296496706,296396435,296396435,0,-0.020911226,-0.16412129,-0.98621845,1.0,1.0,1.0,-0.0025220253,0.16343684,-0.01350677,-0.0060205087,0.007870637,-0.0053927097,1.0000106,1.000012,1.0,0.0001017687,0.42738047,0.0029189254,-0.0070448485,0.020690618,-0.0008079547,2,0,1
296996864,296896435,296896435,0,-0.041068114,0.081216894,-0.99585,1.0,1.0,1.0,0.019575475,-0.07951793,-0.003917575,-0.0033411789,0.0015115924,-0.005294655,1.0000106,1.000012,1.0,0.0061311224,0.10116841,0.0002455583,-0.0021921427,0.00594928,-0.0008013519,2,0,1
297496860,297396435,297396435,0,0.016675243,-0.06345075,-0.99784565,1.0,1.0,1.0,-0.03336957,0.059458137,-0.0020070672,0.0006423066,0.0031992127,-0.0053588366,1.0000106,1.0000122,1.0,0.017816264,0.05656363,6.44531e-05,0.00570312,0.0068019647,-0.00074864196,2,0,1
297996857,297896435,297896435,0,0.0003528996,-0.05953676,-0.99822605,1.0,1.0,1.0,-0.0019056897,0.047868006,-0.0017046928,0.007856622,-0.0029914186,-0.0058406345,1.0000106,1.0000122,1.0,5.8105838e-05,0.03666109,4.6495643e-05,0.014403371,-0.007980003,-0.0008317254,2,0,1
298496857,298396435,298396435,0,0.049203135,-0.012919612,-0.99870527,1.0,1.0,1.0,-0.06484957,0.006641607,-0.0011526346,0.013235233,-0.005734213,-0.005684623,1.0000106,1.000012,1.0,0.06728675,0.00070576655,2.1257065e-05,0.035330918,-0.011788615,-0.00090734713,2,0,1
298996711,298896435,298896435,0,-0.14428748,0.04841511,-0.9883507,1.0,1.0,1.0,0.12298673,-0.053895347,-0.011407375,0.006208323,-0.0036567256,-0.006537394,1.0000106,1.000012,1.0,0.2420092,0.046474777,0.0020820515,0.01752991,-0.0030364522,-0.00113618,2,0,1
299496708,299396435,299396435,0,0.09720445,-0.09694683,-0.9905315,1.0,1.0,1.0,-0.11561774,0.09162938,-0.009284854,0.0022338904,-0.0019449396,-0.0059682485,1.0000106,1.0000122,1.0,0.21387711,0.13433345,0.0013793362,0.009984025,-0.0062960885,-0.0009604398,2,0,1
299996738,299896435,299896435,0,-0.07162343,0.013007515,-0.9973469,1.0,1.0,1.0,0.04740761,-0.011988731,-0.0023593903,0.0013614955,-0.00032441123,-0.0061031766,1.0000106,1.0000123,1.0,0.035959322,0.0022996466,8.906756e-05,-0.0013493281,-6.629068e-05,-0.0009159504,2,0,1
300496709,300396435,300396435,0,-0.024055824,0.054092754,-0.9982461,1.0,1.0,1.0,-0.0069133528,-0.05423091,-0.0012742877,-0.005350408,0.0039024467,-0.00588815,1.0000106,1.0000122,1.0,0.000764703,0.047055293,2.5980946e-05,-0.01641617,0.0068316166,-0.00083472877,2,0,1
300996862,300896435,300896435,0,-0.027535565,-0.04584747,-0.9985688,1.0,1.0,1.0,-0.0049425215,0.0538448,-0.0008715987,-0.00738894,0.009618402,-0.0055215475,1.0000106,1.0000122,1.0,0.00039085216,0.046387635,1.2154949e-05,-0.017176112,0.018414726,-0.0007675066,2,0,1
301496705,301396435,301396435,0,-0.10951442,-0.09712796,-0.9892284,1.0,1.0,1.0,0.09065423,0.096205875,-0.010593355,-0.003961136,0.00763669,-0.0058145137,1.0000106,1.0000122,1.0,0.13148963,0.14808732,0.0017955066,-0.007798356,0.013464135,-0.00080500403,2,0,1
301996738,301896435,301896435,0,-0.015573659,0.069319725,-0.99747294,1.0,1.0,1.0,-0.010746152,-0.06953597,-0.0021806955,-0.0006953371,0.0038777404,-0.0061330087,1.0000106,1.0000122,1.0,0.001847657,0.07736308,7.608693e-05,-0.00032971855,0.0043798406,-0.0009709058,2,0,1
302496856,302396435,302396435,0,-0.04872174,0.016169168,-0.99868155,1.0,1.0,1.0,0.034087475,-0.017049668,-0.0012110472,0.00087952067,0.0018858886,-0.0057296716,1.0000107,1.0000122,1.0,0.018591097,0.0046510026,2.3466164e-05,-0.0040726196,-0.0004519698,-0.0008025446,2,0,1
302996868,302896435,302896435,0,0.023224508,-0.060294177,-0.99791044,1.0,1.0,1.0,-0.031423807,0.05230055,-0.002023995,0.0070637064,0.004993236,-0.005516829,1.0000106,1.0000122,1.0,0.015799122,0.043765027,6.554489e-05,0.010868537,0.0055204523,-0.00073360646,2,0,1
303496725,303396435,303396435,0,-0.060682256,0.022673262,-0.9978996,1.0,1.0,1.0,0.046457082,-0.03684707,-0.0018988252,0.009207694,-0.0046884893,-0.0062006945,1.0000106,1.000012,1.0,0.034531802,0.021723045,5.7688594e-05,0.015245374,-0.00068206486,-0.00095926155,2,0,1
303996866,303896435,303896435,0,-0.13398987,0.0120174615,-0.99090976,1.0,1.0,1.0,0.11693627,-0.023885824,-0.008874416,0.008115489,-0.005902883,-0.005730806,1.0000107,1.0000122,1.0,0.2187831,0.00912841,0.0012600842,0.015189887,-0.006533211,-0.0008148087,2,0,1
304496719,304396435,304396435,0,-0.1448827,0.07478336,-0.98661864,1.0,1.0,1.0,0.11908865,-0.0794576,-0.013037682,0.0044667604,-0.0044831974,-0.005781714,1.0000106,1.0000122,1.0,0.22691129,0.10101494,0.0027196982,0.009643021,-0.009886419,-0.0008216138,2,0,1
304996704,304896435,304896435,0,-0.06217649,-0.18566917,-0.9806432,1.0,1.0,1.0,0.02715943,0.17990354,-0.018726945,-0.004651019,0.0019019238,-0.005456216,1.0000105,1.0000122,1.0,0.011802031,0.5178382,0.0056111757,-0.0075219693,0.00023296919,-0.0007860781,2,0,1
305496705,305396435,305396435,0,0.043033265,-0.043504808,-0.9981259,1.0,1.0,1.0,-0.07528659,0.034943976,-0.0013172626,-0.013109741,0.0021664007,-0.005343723,1.0000106,1.0000122,1.0,0.09068817,0.019537065,2.7762893e-05,-0.025303777,0.0016505831,-0.00074355776,2,0,1
305996706,305896435,305896435,0,0.05017696,-0.090295196,-0.9946502,1.0,1.0,1.0,-0.07926525,0.08602225,-0.004917562,-0.00870152,0.00084819924,-0.0057012676,1.0000106,1.0000122,1.0,0.100526616,0.118395805,0.00038691866,-0.01835163,0.0014181471,-0.000803878,2,0,1
306496891,306396435,306396435,0,0.07687661,-0.0740221,-0.9942891,1.0,1.0,1.0,-0.104975685,0.07082109,-0.0053109527,-0.005367149,0.0016335368,-0.006369139,1.0000105,1.0000122,1.0,0.17631647,0.080249056,0.00045129948,-0.011847862,0.0057962025,-0.0011763683,2,0,1
306996861,306896435,306896435,0,-0.10569841,0.15121183,-0.98283416,1.0,1.0,1.0,0.07510453,-0.14155553,-0.016651154,-0.0038219506,0.0027219802,-0.0070935134,1.0000107,1.0000123,1.0,0.090250075,0.32060358,0.0044361744,-0.010326226,0.009364186,-0.0012786384,2,0,1
307496715,307396435,307396435,0,0.00016585428,-0.033407252,-0.99944186,1.0,1.0,1.0,-0.025008556,0.04132103,-0.00021827221,-0.0022897343,0.012481712,-0.0062440643,1.0000106,1.0000122,1.0,0.01000674,0.027318511,7.622841e-07,-0.0042487956,0.024838224,-0.0009826386,2,0,1
307996713,307896435,307896435,0,-0.090248816,-0.13414411,-0.98684376,1.0,1.0,1.0,0.080907814,0.1357686,-0.013111293,0.006849388,0.00925388,-0.0067315972,1.0000106,1.0000122,1.0,0.10473608,0.29492626,0.0027504961,0.010377485,0.018404415,-0.0011080663,2,0,1
308496710,308396435,308396435,0,0.017593438,-0.0125482185,-0.99976647,1.0,1.0,1.0,-0.023279505,0.011205844,-0.00021648407,0.011794824,0.0048291353,-0.005668528,1.0000106,1.0000122,1.0,0.008670873,0.0020091105,7.4984564e-07,0.02186747,0.010875303,-0.00085449935,2,0,1
308996940,308896435,308896435,0,-0.09924042,-0.15186314,-0.9834068,1.0,1.0,1.0,0.084875315,0.1449084,-0.016465902,0.01226415,-0.0004407355,-0.0061592925,1.0000106,1.0000122,1.0,0.115259886,0.33597103,0.004338015,0.03182717,0.0019722453,-0.0010233263,2,0,1
309496862,309396435,309396435,0,-0.035443086,0.09565475,-0.99478334,1.0,1.0,1.0,0.019849814,-0.10809531,-0.0050177574,0.008140382,-0.0038867611,-0.0061440845,1.0000106,1.0000122,1.0,0.006304175,0.18695126,0.00040284623,0.020585924,-0.008338179,-0.00097493303,2,0,1
309996860,309896435,309896435,0,-0.053410348,-0.0019817005,-0.9985707,1.0,1.0,1.0,0.026514195,-0.013440659,-0.0009486079,0.0052020764,-0.007974184,-0.0055803233,1.0000106,1.000012,1.0,0.011247922,0.0028903864,1.4397712e-05,0.007353484,-0.017889395,-0.00081740733,2,0,1
310496860,310396435,310396435,0,0.029887946,0.077017955,-0.9965816,1.0,1.0,1.0,-0.0542788,-0.08307204,-0.0031026006,-0.0013302969,-0.009543399,-0.0048679793,1.0000106,1.0000122,1.0,0.04713851,0.11041407,0.00015401808,-0.0009613376,-0.025342023,-0.0006338214,2,0,1
310996739,310896435,310896435,0,-0.21358447,-0.045121543,-0.975882,1.0,1.0,1.0,0.18439904,0.040534444,-0.02368164,-0.0012609127,-0.0032688454,-0.004801043,1.0000106,1.0000122,1.0,0.5440423,0.026288338,0.008973122,0.0024919373,-0.014037385,-0.0006948212,2,0,1
