timestamp,timestamp_sample,gyro_device_id,gyro_bias[0],gyro_bias[1],gyro_bias[2],gyro_bias_limit,gyro_bias_variance[0],gyro_bias_variance[1],gyro_bias_variance[2],accel_device_id,accel_bias[0],accel_bias[1],accel_bias[2],accel_bias_limit,accel_bias_variance[0],accel_bias_variance[1],accel_bias_variance[2],mag_device_id,mag_bias[0],mag_bias[1],mag_bias[2],mag_bias_limit,mag_bias_variance[0],mag_bias_variance[1],mag_bias_variance[2],gyro_bias_valid,gyro_bias_stable,accel_bias_valid,accel_bias_stable,mag_bias_valid,mag_bias_stable
277525928,277425661,3407890,0.0010601095,0.0013253753,-0.00059838773,0.15,1.8002217e-07,1.8010017e-07,3.6341032e-07,3407890,-0.01953357,-0.005950942,-0.0036872854,0.4,0.00015793683,0.00030511917,1.1362913e-05,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
278536076,278435661,3407890,0.0011105516,0.0013544449,-0.00061421277,0.15,1.8029618e-07,1.8035735e-07,3.623852e-07,3407890,-0.019691925,-0.005917003,-0.0039630323,0.4,0.00015797291,0.00030518408,1.1349734e-05,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
279546076,279445661,3407890,0.00089310313,0.0013909964,-0.0006184056,0.15,1.8012662e-07,1.8017472e-07,3.6147475e-07,3407890,-0.019770589,-0.005806566,-0.0039019203,0.4,0.00015800395,0.00030524208,1.1330837e-05,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
280555929,280455661,3407890,0.00078242976,0.0013223931,-0.00063101994,0.15,1.8033455e-07,1.8037494e-07,3.5942944e-07,3407890,-0.0199199,-0.005925967,-0.00396723,0.4,0.00015803635,0.00030529723,1.1317242e-05,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
281566079,281465661,3407890,0.0008570369,0.0013800587,-0.0006517007,0.15,1.8034739e-07,1.8037744e-07,3.5809418e-07,3407890,-0.020040283,-0.005852154,-0.0042169974,0.4,0.00015807232,0.00030535806,1.130163e-05,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
282575931,282475661,3407890,0.0009098831,0.0013690413,-0.00067000487,0.15,1.8060724e-07,1.8061648e-07,3.5698994e-07,3407890,-0.020286469,-0.005909557,-0.004611977,0.4,0.00015811228,0.0003054238,1.1290424e-05,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
283586076,283485661,3407890,0.0009619365,0.0013744218,-0.0006920873,0.15,1.804531e-07,1.8044031e-07,3.5531056e-07,3407890,-0.020384397,-0.0059477147,-0.0047839005,0.4,0.00015815288,0.0003054917,1.1274044e-05,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
284596098,284495661,3407890,0.000939948,0.0013404986,-0.00071012444,0.15,1.8067372e-07,1.80661e-07,3.539343e-07,3407890,-0.020485682,-0.0060017086,-0.004909378,0.4,0.00015819658,0.00030556644,1.1261355e-05,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
285606081,285505661,3407890,0.00091551617,0.0012584701,-0.00072314666,0.15,1.8068346e-07,1.8068255e-07,3.528033e-07,3407890,-0.020547172,-0.006083758,-0.0049681435,0.4,0.00015824099,0.00030564563,1.12473335e-05,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
286615938,286515661,3407890,0.00092190335,0.0012642797,-0.0007362789,0.15,1.8075417e-07,1.8075848e-07,3.5219506e-07,3407890,-0.020783613,-0.0060956497,-0.0053384146,0.4,0.00015828696,0.00030572806,1.1235149e-05,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
287626082,287525661,3407890,0.0009383342,0.0013547157,-0.00075517554,0.15,1.8060413e-07,1.8059528e-07,3.507998e-07,3407890,-0.020916324,-0.0060471417,-0.005582427,0.4,0.00015833117,0.0003058101,1.1220573e-05,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
288635930,288535661,3407890,0.0009837998,0.0013739048,-0.0007750648,0.15,1.8086011e-07,1.8080789e-07,3.495582e-07,3407890,-0.020876406,-0.0060471636,-0.0055461996,0.4,0.00015837807,0.0003058923,1.1209198e-05,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
289645929,289545661,3407890,0.0010025918,0.0013126084,-0.0007953964,0.15,1.8096813e-07,1.808838e-07,3.4814758e-07,3407890,-0.021041982,-0.006101281,-0.0058221226,0.4,0.00015842929,0.0003059741,1.1196717e-05,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
290655935,290555661,3407890,0.00096635084,0.0012092877,-0.00080426934,0.15,1.809302e-07,1.8089177e-07,3.4770753e-07,3407890,-0.021079864,-0.006159243,-0.005853137,0.4,0.00015848527,0.00030606106,1.1184938e-05,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
291665931,291565661,3407890,0.00096784224,0.0012430409,-0.00081898563,0.15,1.8093266e-07,1.8092511e-07,3.46535e-07,3407890,-0.02120312,-0.006157611,-0.0060683014,0.4,0.00015854088,0.0003061484,1.1173581e-05,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
292675930,292575661,3407890,0.00096333754,0.0013846302,-0.00083538267,0.15,1.8084795e-07,1.8083408e-07,3.4535609e-07,3407890,-0.021265896,-0.006072016,-0.0061985166,0.4,0.00015859368,0.00030623362,1.1161161e-05,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
293685931,293585661,3407890,0.0010296464,0.0013514793,-0.00084768905,0.15,1.8087673e-07,1.8080198e-07,3.4364544e-07,3407890,-0.02144572,-0.0061008115,-0.0065553715,0.4,0.00015864885,0.00030631264,1.1148748e-05,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
294695931,294595661,3407890,0.0010367101,0.0012775072,-0.0008611341,0.15,1.810122e-07,1.8090797e-07,3.4263917e-07,3407890,-0.021600984,-0.0061863274,-0.0068207006,0.4,0.00015870774,0.00030638592,1.1139398e-05,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
295705929,295605661,3407890,0.0010000307,0.0011809417,-0.00087295205,0.15,1.8090307e-07,1.8085147e-07,3.4203669e-07,3407890,-0.0218037,-0.006306407,-0.0071171676,0.4,0.00015876643,0.00030645877,1.1128586e-05,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
296716077,296615661,3407890,0.0009544498,0.0012340115,-0.00087299274,0.15,1.8109996e-07,1.8105979e-07,3.4130676e-07,3407890,-0.02196524,-0.0062930025,-0.0074055274,0.4,0.0001588244,0.00030653938,1.1119958e-05,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
297725932,297625661,3407890,0.0009949572,0.0013996443,-0.00087530084,0.15,1.8088855e-07,1.8085193e-07,3.4044493e-07,3407890,-0.022049436,-0.006171358,-0.007607518,0.4,0.00015888218,0.00030662172,1.1107202e-05,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
298735936,298635661,3407890,0.0010483214,0.0014094012,-0.00087158766,0.15,1.8120787e-07,1.8113724e-07,3.397671e-07,3407890,-0.022178302,-0.006138573,-0.007947723,0.4,0.00015893583,0.00030668252,1.1099163e-05,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
299746116,299645661,3407890,0.0009798935,0.001378384,-0.0008687911,0.15,1.811126e-07,1.8101044e-07,3.3967288e-07,3407890,-0.022249827,-0.0062297382,-0.007892152,0.4,0.0001589778,0.0003066963,1.1088208e-05,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
300755948,300655661,3407890,0.0009917241,0.0012746111,-0.0008699272,0.15,1.8126731e-07,1.8117717e-07,3.404978e-07,3407890,-0.022343015,-0.0064277984,-0.008016443,0.4,0.00015903075,0.00030675225,1.1080224e-05,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
301766076,301665661,3407890,0.0009360313,0.0012709165,-0.0008676605,0.15,1.8106358e-07,1.8100602e-07,3.3978685e-07,3407890,-0.02233999,-0.0064127594,-0.008044523,0.4,0.00015909004,0.0003068409,1.1068084e-05,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
302776108,302675661,3407890,0.00088892644,0.0014006457,-0.00087979477,0.15,1.8102207e-07,1.8097717e-07,3.3948706e-07,3407890,-0.022305926,-0.0064750565,-0.007960452,0.4,0.00015914864,0.00030692597,1.1058187e-05,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
303786079,303685661,3407890,0.0009229834,0.0014362956,-0.000875802,0.15,1.8112607e-07,1.810585e-07,3.3895847e-07,3407890,-0.022389801,-0.0065168743,-0.008093776,0.4,0.0001592082,0.00030700842,1.1049863e-05,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
304795927,304695661,3407890,0.0009839487,0.0012857546,-0.00088267424,0.15,1.8110798e-07,1.8102027e-07,3.387641e-07,3407890,-0.022568611,-0.0064563486,-0.0083473455,0.4,0.00015927013,0.00030709087,1.1041258e-05,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
305806109,305705680,3407890,0.00095766055,0.0012835944,-0.000878115,0.15,1.8125392e-07,1.8118833e-07,3.390351e-07,3407890,-0.022573443,-0.006434072,-0.008358534,0.4,0.0001593332,0.00030717716,1.1034497e-05,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
306815933,306715661,3407890,0.0009180046,0.0012022522,-0.0008708838,0.15,1.8117412e-07,1.8113344e-07,3.3877978e-07,3407890,-0.022682715,-0.0065390808,-0.008534461,0.4,0.00015939226,0.00030725836,1.1023671e-05,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
307826086,307725661,3407890,0.00090964173,0.0013069636,-0.00087761326,0.15,1.8103431e-07,1.8099728e-07,3.3813004e-07,3407890,-0.022716576,-0.0065253116,-0.00858735,0.4,0.00015945119,0.00030734477,1.1013791e-05,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
308836104,308735661,3407890,0.0009504661,0.0013498076,-0.0008816596,0.15,1.8112223e-07,1.8106554e-07,3.3727184e-07,3407890,-0.022835914,-0.0065609664,-0.008780098,0.4,0.00015951085,0.00030743267,1.1006423e-05,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
309846084,309745661,3407890,0.0010022625,0.0013164355,-0.0008842954,0.15,1.8111098e-07,1.8099814e-07,3.362471e-07,3407890,-0.022923129,-0.006565243,-0.008902948,0.4,0.00015957271,0.00030752033,1.0997523e-05,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
310856078,310755661,3407890,0.0009644565,0.0012512067,-0.000878096,0.15,1.8098098e-07,1.8086872e-07,3.350639e-07,3407890,-0.022958428,-0.006590507,-0.008975244,0.4,0.00015963895,0.0003076107,1.098819e-05,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
311866125,311765661,3407890,0.0008978275,0.0012278691,-0.0008773232,0.15,1.8100252e-07,1.8092742e-07,3.3477076e-07,3407890,-0.022932043,-0.006571766,-0.008902227,0.4,0.00015970343,0.00030769635,1.0981143e-05,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
312876114,312775661,3407890,0.00091159396,0.0012685814,-0.00087029755,0.15,1.8089906e-07,1.8085949e-07,3.3374624e-07,3407890,-0.022993568,-0.006560728,-0.009021352,0.4,0.00015976424,0.00030778346,1.0972491e-05,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
313886078,313785661,3407890,0.0009365528,0.0014924295,-0.000867619,0.15,1.810003e-07,1.8095275e-07,3.3360712e-07,3407890,-0.023089474,-0.006539909,-0.009199004,0.4,0.00015982657,0.00030787394,1.0966076e-05,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
314896109,314795661,3407890,0.0009919541,0.0014471306,-0.0008689172,0.15,1.8114105e-07,1.8103091e-07,3.3324102e-07,3407890,-0.02320692,-0.0065723043,-0.009431352,0.4,0.0001598922,0.00030796343,1.0959475e-05,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
315906081,315805661,3407890,0.0010470403,0.0013738121,-0.0008671685,0.15,1.8117504e-07,1.8101095e-07,3.3297096e-07,3407890,-0.023241132,-0.0066046063,-0.009517032,0.4,0.00015996014,0.0003080521,1.0951563e-05,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
316915931,316815661,3407890,0.0011100422,0.0013144782,-0.0008529115,0.15,1.8102695e-07,1.8094221e-07,3.3273682e-07,3407890,-0.023314599,-0.0066152434,-0.009713892,0.4,0.00016003115,0.0003081417,1.0943948e-05,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
317925964,317825661,3407890,0.0011228111,0.001279412,-0.000846887,0.15,1.8105317e-07,1.810077e-07,3.3257982e-07,3407890,-0.023391929,-0.0066286353,-0.009895032,0.4,0.00016010292,0.00030823183,1.0937633e-05,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
318936078,318835661,3407890,0.0010417748,0.0012765289,-0.0008406325,0.15,1.8091148e-07,1.808666e-07,3.3181837e-07,3407890,-0.023382291,-0.006612866,-0.009869017,0.4,0.00016017265,0.0003083223,1.0929994e-05,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
319946083,319845661,3407890,0.0010591985,0.0013319963,-0.0008352353,0.15,1.8113235e-07,1.810699e-07,3.314798e-07,3407890,-0.023442863,-0.0066147987,-0.010007365,0.4,0.00016024377,0.00030841338,1.09254015e-05,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
320955959,320855661,3407890,0.001117506,0.0013956024,-0.00083287875,0.15,1.8109851e-07,1.8100745e-07,3.311114e-07,3407890,-0.023606991,-0.006611728,-0.0103489235,0.4,0.00016031625,0.0003085029,1.0917846e-05,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
321965928,321865661,3407890,0.0010889553,0.0013067733,-0.0008299908,0.15,1.8113849e-07,1.8103084e-07,3.3120418e-07,3407890,-0.023633223,-0.006601973,-0.010442372,0.4,0.00016039169,0.00030859374,1.0911647e-05,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
322976078,322875661,3407890,0.0010640699,0.0012398072,-0.00082650676,0.15,1.8107244e-07,1.8098196e-07,3.3075077e-07,3407890,-0.023667175,-0.0065884846,-0.010525443,0.4,0.00016046941,0.00030868486,1.0905164e-05,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
323986130,323885661,3407890,0.0009993798,0.0011450968,-0.0008204535,0.15,1.8085143e-07,1.8079734e-07,3.306512e-07,3407890,-0.023704017,-0.0066241655,-0.010591327,0.4,0.00016054482,0.00030877336,1.0897182e-05,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
324996080,324895661,3407890,0.0009547625,0.0012789352,-0.0008188386,0.15,1.812635e-07,1.8121966e-07,3.308118e-07,3407890,-0.023686046,-0.006566322,-0.010473446,0.4,0.00016061719,0.00030886,1.0894787e-05,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
326005931,325905661,3407890,0.0010487925,0.0013755602,-0.0008191142,0.15,1.8096694e-07,1.8090486e-07,3.3051478e-07,3407890,-0.02368923,-0.0065410263,-0.010538138,0.4,0.00016068845,0.00030894956,1.0886187e-05,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
327016123,326915661,3407890,0.0010421793,0.001357256,-0.0008152816,0.15,1.8104524e-07,1.8094086e-07,3.3141282e-07,3407890,-0.023658454,-0.0065170573,-0.010483571,0.4,0.00016076195,0.00030903795,1.0881946e-05,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
328025939,327925661,3407890,0.0010876405,0.0013023868,-0.0008101979,0.15,1.8128218e-07,1.811675e-07,3.3156974e-07,3407890,-0.023749076,-0.0064903153,-0.010693603,0.4,0.00016083715,0.0003091284,1.0877387e-05,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
329035929,328935661,3407890,0.0011462297,0.0012623988,-0.00080175424,0.15,1.8104413e-07,1.8098915e-07,3.311087e-07,3407890,-0.023787884,-0.0064641177,-0.010786044,0.4,0.00016091282,0.0003092185,1.0870213e-05,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
330046074,329945661,3407890,0.001122949,0.0012567084,-0.0007917601,0.15,1.8099824e-07,1.8096661e-07,3.3076833e-07,3407890,-0.023848228,-0.0064310045,-0.010948219,0.4,0.00016098908,0.0003093085,1.0864761e-05,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
331055929,330955661,3407890,0.0011904287,0.0013112897,-0.0007936865,0.15,1.8101785e-07,1.8097631e-07,3.3082952e-07,3407890,-0.023873994,-0.0064351726,-0.0110281855,0.4,0.00016106479,0.00030939962,1.0859953e-05,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
332066077,331965661,3407890,0.001189744,0.0012806404,-0.0007873786,0.15,1.8110491e-07,1.8102745e-07,3.3078965e-07,3407890,-0.023944518,-0.006432427,-0.011208127,0.4,0.00016114078,0.00030949074,1.0855044e-05,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
333075931,332975661,3407890,0.0011475187,0.0012348511,-0.0007814317,0.15,1.8113133e-07,1.8103519e-07,3.3065405e-07,3407890,-0.024081286,-0.0064062364,-0.011566194,0.4,0.00016121789,0.00030958102,1.0850407e-05,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
334086077,333985661,3407890,0.0011149946,0.0011641964,-0.00077849795,0.15,1.8092997e-07,1.8086305e-07,3.303969e-07,3407890,-0.024234504,-0.0063966345,-0.011929488,0.4,0.0001612935,0.00030967107,1.08442655e-05,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
335095931,334995661,3407890,0.0011096677,0.0011976246,-0.0007691261,0.15,1.8104622e-07,1.8100074e-07,3.3034115e-07,3407890,-0.024348104,-0.006378289,-0.0121975895,0.4,0.00016136905,0.00030976124,1.0839794e-05,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
336106078,336005661,3407890,0.0011111419,0.0013313765,-0.00077100354,0.15,1.8093263e-07,1.8088492e-07,3.3046643e-07,3407890,-0.024412833,-0.0063226786,-0.012373482,0.4,0.00016144502,0.00030985,1.0834396e-05,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
337116094,337015661,3407890,0.0011113004,0.001331515,-0.0007659221,0.15,1.8085538e-07,1.8075625e-07,3.2917214e-07,3407890,-0.024440676,-0.0063160984,-0.012447097,0.4,0.00016152095,0.00030994078,1.0828161e-05,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
338126078,338025661,3407890,0.0010729833,0.0012159364,-0.000754493,0.15,1.8083321e-07,1.8072426e-07,3.2890438e-07,3407890,-0.024535755,-0.006304751,-0.012738281,0.4,0.00016160081,0.0003100319,1.0823561e-05,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
339136075,339035661,3407890,0.0010680279,0.001169436,-0.0007490406,0.15,1.8080173e-07,1.8074229e-07,3.2849297e-07,3407890,-0.024602003,-0.006313887,-0.012920594,0.4,0.00016167996,0.0003101222,1.08189815e-05,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
340145930,340045661,3407890,0.0010558077,0.0011576371,-0.0007387553,0.15,1.80944e-07,1.8091022e-07,3.2884967e-07,3407890,-0.02465071,-0.006317769,-0.013042961,0.4,0.00016175683,0.0003102102,1.0816276e-05,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
341156078,341055661,3407890,0.0010110027,0.0013327883,-0.00073628995,0.15,1.8111245e-07,1.810743e-07,3.2921113e-07,3407890,-0.024731647,-0.0061877584,-0.01319218,0.4,0.00016183208,0.0003102943,1.0813371e-05,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
342165934,342065661,3407890,0.0009938276,0.0013628036,-0.00073260104,0.15,1.8126002e-07,1.8118364e-07,3.292061e-07,3407890,-0.02482209,-0.0061647505,-0.013423595,0.4,0.00016190781,0.0003103797,1.0809972e-05,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
343176088,343075661,3407890,0.0008354504,0.0013470937,-0.0007080795,0.15,1.8100917e-07,1.8087876e-07,3.288497e-07,3407890,-0.024914943,-0.0061721317,-0.013592565,0.4,0.00016198462,0.00031046747,1.08032045e-05,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
344186084,344085661,3407890,0.00077653496,0.001269542,-0.0007049913,0.15,1.8092896e-07,1.8082446e-07,3.286559e-07,3407890,-0.024945103,-0.0061993157,-0.013618391,0.4,0.00016206334,0.00031055507,1.0798838e-05,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
345195937,345095661,3407890,0.0008307139,0.001225424,-0.0006991988,0.15,1.8108352e-07,1.8103906e-07,3.292512e-07,3407890,-0.024976209,-0.0062276833,-0.013742312,0.4,0.00016213983,0.0003106422,1.07967035e-05,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
346206079,346105661,3407890,0.00087750977,0.0012620052,-0.0007024867,0.15,1.8090255e-07,1.8087316e-07,3.2899973e-07,3407890,-0.02515142,-0.006243019,-0.014184825,0.4,0.00016221449,0.00031073202,1.0791296e-05,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
