timestamp,timestamp_sample,time_last_fuse,observation[0],observation[1],device_id,observation_variance[0],observation_variance[1],innovation[0],innovation[1],innovation_filtered[0],innovation_filtered[1],innovation_variance[0],innovation_variance[1],test_ratio[0],test_ratio[1],test_ratio_filtered[0],test_ratio_filtered[1],estimator_instance,innovation_rejected,fused
267516879,267410533,267416435,0.00031129649141803384,-0.18922892212867737,0,0.010000001,0.010000001,0.00089863624,-0.00014594197,-2.6772947e-05,0.0004986073,0.010513011,0.010513049,7.6814064e-07,2.0259641e-08,3.8950294e-08,3.3985535e-07,2,0,1
268016894,267909438,267916435,-0.00017497409135103226,-0.18876710534095764,0,0.010000001,0.010000001,-0.00031474297,0.0003284365,0.0003973234,0.0005780124,0.010503827,0.010503862,9.4311474e-08,1.0269607e-07,3.6156294e-07,4.3978122e-07,2,0,1
268516875,268408397,268416435,-0.0004375131684355438,-0.18840251863002777,0,0.010000001,0.010000001,-0.00040307018,0.000812456,-4.6830453e-05,0.00082874496,0.010525213,0.010525247,1.5435847e-07,6.2714423e-07,1.6000472e-08,9.540934e-07,2,0,1
269016870,268910912,268916435,0.0006439080461859703,-0.18848779797554016,0,0.010000001,0.010000001,-0.0011199561,0.0007914007,-0.00043323025,0.0009862473,0.010491071,0.0104911,1.1955898e-06,5.969965e-07,-4.0194098e-07,1.157406e-06,2,0,1
269516901,269412239,269416435,-0.00023576809326186776,-0.18933799862861633,0,0.010000001,0.010000001,0.0008406663,0.0001938641,-0.00027937346,0.00091390655,0.010491199,0.010491229,6.736312e-07,3.582354e-08,-2.2027375e-07,9.76901e-07,2,0,1
270006856,269905454,269906435,0.0015930554363876581,-0.1894426941871643,0,0.010000001,0.010000001,0.0012797171,-0.00079129636,6.323031e-05,0.00020416373,0.010479676,0.010479702,1.5627162e-06,5.974883e-07,1.2935037e-07,2.7546824e-07,2,0,1
270516869,270409792,270416435,-0.001244717976078391,-0.1891091912984848,0,0.010000001,0.010000001,0.0037622366,-0.00031869113,0.0019522522,-0.0010061151,0.010504704,0.010504731,1.3474368e-05,9.66841e-08,6.2080794e-06,-1.7809141e-06,2,0,1
271016869,270911025,270916435,-0.0013253900688141584,-0.1886119842529297,0,0.010000001,0.010000001,0.0030359442,-1.5899539e-05,0.0028607661,-0.0005761552,0.010526297,0.010526325,8.756126e-06,2.4015537e-10,9.333168e-06,-7.891223e-07,2,0,1
271506885,271401421,271406435,2.66832339548273e-05,-0.19322122633457184,0,0.010000001,0.010000001,0.0027878883,-0.0026510358,0.0023793634,-0.00071506115,0.010558643,0.010558667,7.3610977e-06,6.6561342e-06,6.310471e-06,-1.6899519e-06,2,0,1
271556858,271455333,271456435,2.242406117147766e-05,-0.19491882622241974,0,0.010000001,0.010000001,0.0032341017,-0.003156975,0.0024753152,-0.000983694,0.01057098,0.010571001,9.894461e-06,9.428143e-06,6.734493e-06,-2.6221292e-06,2,0,1
272586865,272480490,271546435,0.004049781244248152,-0.2085476815700531,0,0.010000001,0.010000001,0.04173585,-0.060206294,0.02905687,-0.041810125,0.014585371,0.014586319,0.001194266,0.002485067,0.0008004996,-0.0016487575,2,0,0
273006855,272902921,272906435,0.0612582191824913,-0.3253314197063446,0,0.010000001,0.010000001,-0.017104339,0.050521523,0.01050774,-0.0064107627,0.010916218,0.010916366,0.0002680034,0.0023381629,0.00032630027,-0.00023364586,2,0,1
273506879,273405220,273406435,0.05358213558793068,-0.2723831236362457,0,0.010000001,0.010000001,0.0008103065,0.0020971596,0.008657629,-0.02417088,0.010778834,0.010778993,6.0915374e-07,4.080231e-06,7.600298e-05,0.0007350744,2,0,1
274016934,273911899,273916435,0.04474253952503204,-0.2820177972316742,0,0.010000001,0.010000001,-0.0013656802,0.010859162,0.0032902472,-0.0036338747,0.010627565,0.010627622,1.7549481e-06,0.000110957466,2.8752602e-05,0.0003384284,2,0,1
274506885,274405603,274406435,0.01633676514029503,-0.2690831422805786,0,0.010000001,0.010000001,0.006178867,0.0031072795,0.00093695597,-0.0010915865,0.010559281,0.01055931,3.6156245e-05,9.143766e-06,7.901275e-06,0.00012801909,2,0,1
275006857,274906390,274906435,0.008165288716554642,-0.2576926052570343,0,0.010000001,0.010000001,-0.0038357917,-0.00013059378,0.00011873836,0.0018042995,0.010550447,0.010550448,1.3945663e-05,1.616494e-08,-1.6112255e-05,9.353353e-05,2,0,1
275496889,275393565,275396435,-0.03960482403635979,-0.2294364720582962,0,0.010000001,0.010000001,0.023703245,-0.008953705,0.006042283,-0.0021185,0.0105162235,0.010516225,0.0005342639,7.623348e-05,0.00010579647,4.727079e-06,2,0,1
276006858,275898510,275906435,-0.00014720730541739613,-0.20913638174533844,0,0.010000001,0.010000001,-0.015126945,0.004290849,-0.0016773844,-0.0048655523,0.010527072,0.010527089,0.00021736763,1.7489532e-05,-9.488268e-06,-4.9876766e-05,2,0,1
276516857,276407620,276416435,-0.0218572448939085,-0.23232197761535645,0,0.010000001,0.010000001,0.020690918,0.02840367,0.0018007103,0.004018119,0.010531714,0.010531718,0.00040649992,0.0007660369,5.624072e-05,0.00012026284,2,0,1
277016858,276909046,276916435,0.014260253868997097,-0.21861957013607025,0,0.010000001,0.010000001,0.004183215,-0.00028066337,-0.0033280402,0.0005836548,0.010528147,0.010528092,1.6621432e-05,7.4820704e-08,-4.033177e-05,4.733027e-05,2,0,1
277516858,277407762,277416435,0.06977727264165878,-0.22936353087425232,0,0.010000001,0.010000001,-0.038463667,0.0076504946,-0.01062714,-0.0026757948,0.010507421,0.010507415,0.0014080084,5.570358e-05,-0.00027868678,-2.280777e-05,2,0,1
278016860,277913147,277916435,0.039939410984516144,-0.23178701102733612,0,0.010000001,0.010000001,-0.019622285,0.0023012757,-0.0020883924,-0.0048838425,0.010499634,0.010499675,0.0003667119,5.0438416e-06,-8.657699e-05,-9.2713264e-05,2,0,1
278516862,278412932,278416435,0.14287011325359344,-0.1728653609752655,0,0.010000001,0.010000001,-0.115126655,-0.06999147,-0.03198892,-0.0011268314,0.010570329,0.010570388,0.012539011,0.0046344614,-0.0058918027,-0.000122062105,2,0,1
278996854,278890808,278896435,0.03521811589598656,-0.234117791056633,0,0.010000001,0.010000001,-0.05159094,-0.01568614,0.09557541,0.014900932,0.010548379,0.010548391,0.0025232553,0.00023326301,0.012650982,0.0003359027,2,0,1
279506863,279406390,279406435,-0.037971075624227524,-0.2331252247095108,0,0.010000001,0.010000001,0.01509095,0.019068047,0.03155461,-0.00013989853,0.010496583,0.010496569,0.00021696276,0.0003463898,0.004475252,-1.7865013e-05,2,0,1
280006879,279905219,279906435,-0.03760826215147972,-0.2577364444732666,0,0.010000001,0.010000001,-0.011731502,0.030684158,0.011088082,0.014030165,0.0104762735,0.010476273,0.00013137127,0.00089871435,0.0016178297,0.0003223128,2,0,1
280506876,280404137,280406435,-0.06690337508916855,-0.21650752425193787,0,0.010000001,0.010000001,0.0077575594,-0.020323664,0.007630251,0.0076295696,0.010485685,0.01048572,5.7392273e-05,0.00039391796,0.0006707758,0.0001912675,2,0,1
281016906,280910278,280916472,-0.05767371505498886,-0.18589328229427338,0,0.010000001,0.010000001,0.0036171377,-0.0111964345,0.0027823974,-0.009132115,0.010524882,0.010524936,1.2431194e-05,0.00011910776,0.00025214665,-0.0001751153,2,0,1
281506860,281399073,281406435,-0.026107948273420334,-0.17210306227207184,0,0.010000001,0.010000001,-0.0060834363,-0.001908943,-0.0026160032,-0.0041160095,0.01049712,0.010497143,3.5255573e-05,3.4714817e-06,3.7300262e-05,-6.87963e-05,2,0,1
282006854,281898368,281906435,-0.035221297293901443,-0.1559217870235443,0,0.010000001,0.010000001,0.014687868,-0.00837858,0.002474891,-0.001550563,0.010493441,0.010493422,0.00020558888,6.6899636e-05,0.000102773956,-2.1364838e-05,2,0,1
282506889,282405059,282406434,0.013266953639686108,-0.17278434336185455,0,0.010000001,0.010000001,-0.02055443,0.002787605,-0.007613138,0.0031267747,0.010540316,0.010540285,0.00040082727,7.37242e-06,-0.0001949284,6.349805e-05,2,0,1
283016893,282906947,282916452,0.06946365535259247,-0.1873289942741394,0,0.010000001,0.010000001,-0.03630723,0.001166895,-0.014054849,0.0016358931,0.010506807,0.010506777,0.0012546296,1.2959674e-06,-0.0003473753,3.4854143e-05,2,0,1
283506858,283400492,283406434,0.05859215930104256,-0.20685185492038727,0,0.010000001,0.010000001,-0.0024143457,0.002440676,-0.0058844285,-0.00052657543,0.010509198,0.010509207,5.546632e-06,5.6682675e-06,-0.00019662602,-1.8930825e-06,2,0,1
284016888,283913473,283916444,0.07347621768712997,-0.23625794053077698,0,0.010000001,0.010000001,-0.02014812,0.01437971,-0.0074787703,0.0013068154,0.010500073,0.0105001405,0.00038661328,0.00019692695,-0.00018257019,7.926774e-06,2,0,1
284496889,284394825,284396435,0.0021486198529601097,-0.24820920825004578,0,0.010000001,0.010000001,0.019026395,0.008309871,0.0036950274,0.0036111632,0.010496109,0.010496148,0.00034489325,6.5789805e-05,4.2363423e-05,5.866556e-05,2,0,1
285016931,284914870,284916435,-0.034941960126161575,-0.30494770407676697,0,0.010000001,0.010000001,-0.0010596588,0.039246947,0.0046023983,0.01640025,0.01051127,0.010511259,1.06826e-06,0.0014654028,0.00016028633,0.0008198187,2,0,1
285506869,285405307,285406435,-0.08236171305179596,-0.28988441824913025,0,0.010000001,0.010000001,0.021230206,0.0106449425,0.0037727184,0.0071351035,0.010508484,0.010508488,0.00042891217,0.000107831685,9.680512e-05,0.000332371,2,0,1
286016889,285908291,285916435,-0.08919091522693634,-0.19242258369922638,0,0.010000001,0.010000001,0.015227482,-0.04035704,0.0043020984,-0.014704617,0.010551268,0.010551336,0.00021976145,0.0015435871,9.005194e-05,-0.0006068514,2,0,1
286516883,286412455,286416435,-0.04226646199822426,-0.20374536514282227,0,0.010000001,0.010000001,-0.013576023,0.013513207,-0.0016884785,0.0032773404,0.010534164,0.010534274,0.00017496254,0.00017334537,-2.7826161e-05,-9.48513e-06,2,0,1
287006886,286906095,286906435,-0.021595805883407593,-0.1312735676765442,0,0.010000001,0.010000001,0.0020886976,-0.04027149,-0.0030278459,-0.0029135835,0.010509366,0.010509418,4.1512094e-06,0.0015431806,-6.999274e-05,-0.00017431634,2,0,1
287516880,287407069,287416435,0.0229706522077322,-0.13516047596931458,0,0.010000001,0.010000001,0.0019532815,0.017992713,-0.005055461,-0.012131515,0.010509696,0.010509643,3.6302747e-06,0.00030803875,-0.0001289803,-0.00033523983,2,0,1
288006858,287898324,287906435,0.05825349688529968,-0.07079067081212997,0,0.010000001,0.010000001,0.0050429553,-0.0064360946,-0.004852551,-0.015198514,0.010510437,0.010510326,2.4196326e-05,3.9412014e-05,-0.00010796583,-0.0004610953,2,0,1
288516881,288412035,288416435,0.09918925911188126,-0.12022846937179565,0,0.010000001,0.010000001,1.2099743e-05,0.022792488,-0.005426688,-0.0018015706,0.010517658,0.010517549,1.3919808e-10,0.0004939341,-0.00018656814,-7.746286e-05,2,0,1
289016891,288915038,288916435,0.0899454653263092,-0.16152812540531158,0,0.010000001,0.010000001,-0.0044571385,0.010947242,-0.0045963423,0.0031914173,0.010499003,0.010499091,1.8921877e-05,0.00011414523,-0.0002520463,7.348291e-05,2,0,1
289506857,289401415,289406435,0.04133528098464012,-0.24457594752311707,0,0.010000001,0.010000001,0.0050612204,0.038119853,0.0020622942,0.010935281,0.010496743,0.010496902,2.4403715e-05,0.0013843352,-7.740808e-06,0.00025993635,2,0,1
290016885,289911543,289916438,-0.03749696910381317,-0.26139387488365173,0,0.010000001,0.010000001,0.015298814,-6.186962e-05,0.012058827,0.009501636,0.010532986,0.010532962,0.0002222102,3.634163e-09,0.00030754734,0.00023649757,2,0,1
290506863,290406296,290406435,-0.08102778345346451,-0.300360769033432,0,0.010000001,0.010000001,0.008387327,0.0046716034,0.0072057033,0.013804377,0.010519905,0.010519705,6.687062e-05,2.0745714e-05,0.00014571121,0.00037277842,2,0,1
291016883,290916298,290916435,-0.12298226356506348,-0.2747180461883545,0,0.010000001,0.010000001,0.032122687,-0.0021587014,0.003412162,0.003357476,0.0105156265,0.010515463,0.0009812701,4.4315616e-06,7.65843e-05,8.358404e-05,2,0,1
291516936,291413520,291416435,-0.1101137176156044,-0.2173483818769455,0,0.010000001,0.010000001,0.021211721,-0.021565765,0.004549149,0.0008225936,0.010493164,0.010493178,0.0004287907,0.00044322343,0.000118744516,-1.00095e-05,2,0,1
292016881,291911159,291916435,-0.08677414804697037,-0.15075036883354187,0,0.010000001,0.010000001,0.033415426,-0.0144118965,-0.0029681753,-0.009236926,0.010504719,0.0105048185,0.001062942,0.00019772143,-3.7868842e-05,-0.00022519343,2,0,1
292516949,292414351,292416435,-0.013819195330142975,-0.04372099041938782,0,0.010000001,0.010000001,-0.03047071,-0.034249395,0.0019036218,-0.024307664,0.01049653,0.010496482,0.000884544,0.0011175373,6.990169e-05,-0.0009095023,2,0,1
293016878,292913371,292916435,-0.005145509727299213,-0.05982638895511627,0,0.010000001,0.010000001,-0.0009874753,-0.014846019,-0.0022097884,-0.0032870756,0.010505291,0.010504966,9.28206e-07,0.00020980963,-2.5829864e-05,-0.00013842169,2,0,1
293506894,293402326,293406435,0.06514115631580353,-0.09834952652454376,0,0.010000001,0.010000001,-0.017331798,-0.021272913,-0.009031141,0.0013518124,0.010483887,0.010483465,0.00028652654,0.0004316672,-0.00022272828,1.7093473e-05,2,0,1
294016877,293907084,293916436,0.13519296050071716,-0.18437612056732178,0,0.010000001,0.010000001,-0.031133778,0.01812531,-0.012314001,0.0033499347,0.010497809,0.010497706,0.000923347,0.00031295113,-0.0002531544,4.2369404e-05,2,0,1
294516878,294414005,294416435,0.10109081119298935,-0.24419932067394257,0,0.010000001,0.010000001,-0.0068144277,0.044961497,0.004871371,0.004697892,0.010510026,0.010510201,4.418298e-05,0.001923404,0.00025584653,0.00021868541,2,0,1
295006862,294904926,294906435,0.05036507919430733,-0.2475769817829132,0,0.010000001,0.010000001,0.017843086,0.014542237,-0.003421598,0.0079009645,0.010509743,0.010509871,0.00030293388,0.00020121718,-6.017607e-05,0.00020902583,2,0,1
295506860,295404077,295406435,-0.013456215150654316,-0.2840072810649872,0,0.010000001,0.010000001,-0.00060355105,0.02550608,0.013955764,0.0146902,0.010516208,0.010516079,3.4639282e-07,0.00061863364,0.00052585,0.0004565453,2,0,1
296016931,295907013,295916435,-0.04853155463933945,-0.23174609243869781,0,0.010000001,0.010000001,0.015435319,-0.03464736,-0.0018066533,0.003473714,0.010521226,0.010521118,0.00022644612,0.0011409811,6.787478e-05,0.00011738396,2,0,1
296506858,296405571,296406435,-0.04031028971076012,-0.26620855927467346,0,0.010000001,0.010000001,-0.002240155,0.0024027526,0.0029169936,0.006369695,0.010483837,0.01048395,4.7866956e-06,5.5067226e-06,7.902812e-05,0.00018393632,2,0,1
297006873,296905846,296906435,-0.04467602074146271,-0.2411838173866272,0,0.010000001,0.010000001,0.014504615,0.011576802,-0.0017431086,-0.003679287,0.010504449,0.010504561,0.00020028073,0.0001275849,-6.755736e-06,-0.00010149924,2,0,1
297516874,297407154,297416437,0.03237847611308098,-0.13204768300056458,0,0.010000001,0.010000001,-0.032135066,-0.03544967,-0.00895417,-0.01886549,0.010534109,0.010534158,0.0009803036,0.0011929563,-0.00015972435,-0.0006861175,2,0,1
298016876,297910564,297916435,0.03392424061894417,-0.13886217772960663,0,0.010000001,0.010000001,-0.007545937,0.027086042,-0.0018911455,-0.007951167,0.010516607,0.010516574,5.4144042e-05,0.00069761666,-4.6063862e-05,-0.00029919107,2,0,1
298516880,298406521,298416435,0.06109621748328209,-0.10355094820261002,0,0.010000001,0.010000001,-0.028922107,-0.020578578,-0.0061208056,-0.0024889137,0.0104831215,0.010483005,0.00079793815,0.0004039661,-0.0001295197,-4.1755313e-05,2,0,1
299006858,298901100,298906435,0.028513623401522636,-0.11890213936567307,0,0.010000001,0.010000001,0.0063944105,-0.011867963,-0.0037904182,-0.005126786,0.010545998,0.010545925,3.8771566e-05,0.00013355732,-0.00012512272,-8.2159095e-05,2,0,1
299516881,299408835,299416436,0.01739373989403248,-0.1340036541223526,0,0.010000001,0.010000001,-0.0020265877,0.0044027567,1.4672905e-05,-0.0034902256,0.010528357,0.010528381,3.9009487e-06,1.8411441e-05,-3.4306475e-05,-9.303371e-05,2,0,1
300006864,299897895,299906435,-0.01486707478761673,-0.1753951907157898,0,0.010000001,0.010000001,0.003297532,0.00768362,0.0032975383,0.0055922223,0.010575298,0.010575321,1.0282185e-05,5.5826218e-05,3.7349826e-05,0.00015426119,2,0,1
300516934,300416243,300416440,-0.04194848611950874,-0.2405143529176712,0,0.010000001,0.010000001,-0.000788074,0.01573208,0.009026042,0.016147979,0.010548089,0.01054809,5.887897e-07,0.00023463806,0.00029318492,0.00043039853,2,0,1
301016889,300909137,300916438,-0.02286107838153839,-0.22290660440921783,0,0.010000001,0.010000001,-0.019297946,-0.014569804,0.0040751905,0.0025410005,0.0105455,0.010545494,0.0003531466,0.00020129848,0.000243768,0.00011787382,2,0,1
301506862,301403842,301406435,-0.051241178065538406,-0.24475163221359253,0,0.010000001,0.010000001,0.023650134,0.02162917,0.008184393,0.0030972313,0.010532456,0.01053246,0.0005310526,0.00044417064,0.0002717508,0.00010364551,2,0,1
302006859,301900521,301906435,-0.03585485368967056,-0.18592765927314758,0,0.010000001,0.010000001,0.0038011447,-0.037245244,0.011460061,-0.003504506,0.010539361,0.010539384,1.3709275e-05,0.0013162137,0.0002924061,-0.00012791087,2,0,1
302516948,302408748,302416435,0.016621021553874016,-0.13621187210083008,0,0.010000001,0.010000001,-0.028584227,-0.028837994,-0.001762163,-0.01811342,0.010543514,0.01054352,0.00077493896,0.0007887593,-4.9275295e-05,-0.0005250323,2,0,1
303016887,302910225,302916435,0.03279067203402519,-0.121866375207901,0,0.010000001,0.010000001,0.011988662,-0.020443648,-0.009716111,-0.0092198355,0.010514604,0.010514583,0.0001366937,0.00039748862,-0.00021348146,-0.00022647371,2,0,1
303506865,303399868,303406435,0.06777380406856537,-0.12951071560382843,0,0.010000001,0.010000001,0.01254233,-0.015164301,-0.006426924,-0.004497106,0.010511678,0.010511615,0.00014965264,0.00021876373,-0.00014057121,-9.218083e-05,2,0,1
304016883,303908468,303916435,0.06403155624866486,-0.1564301699399948,0,0.010000001,0.010000001,0.0037061274,0.014655769,0.0029985798,-0.005114013,0.010534644,0.010534653,1.3038295e-05,0.0002038905,4.4817363e-05,-0.0002645071,2,0,1
304506889,304405483,304406435,0.06583399325609207,-0.22179237008094788,0,0.010000001,0.010000001,-0.016774327,0.019116819,-0.0015421201,0.0144125605,0.010543635,0.010543702,0.00026687005,0.00034660765,-2.6158228e-05,0.00045177335,2,0,1
305006861,304899192,304906435,0.04621081054210663,-0.24407975375652313,0,0.010000001,0.010000001,-0.020090545,-0.017315462,0.0018756667,0.014373079,0.010541838,0.010541853,0.0003828839,0.00028441419,2.9873014e-05,0.0004336037,2,0,1
305486874,305385376,305386435,-0.01498999260365963,-0.2466481477022171,0,0.010000001,0.010000001,0.0253981,-0.0316125,0.0069591575,0.0068108323,0.010566493,0.010566365,0.00061048026,0.0009457843,0.00019220363,0.00021052906,2,0,1
306006860,305901243,305906435,-0.03230772539973259,-0.2847476303577423,0,0.010000001,0.010000001,0.024366776,0.018140107,0.0037374503,0.008158771,0.010597203,0.010597008,0.0005602797,0.00031052492,7.734263e-05,0.00020306771,2,0,1
306516886,306410922,306416435,-0.06137503683567047,-0.2693244516849518,0,0.010000001,0.010000001,0.015678577,-0.0067955554,0.008733968,0.010617419,0.010522674,0.010522609,0.00023360772,4.3886048e-05,0.00015770232,0.00024025423,2,0,1
307016936,306909775,306916435,-0.07652454823255539,-0.25219154357910156,0,0.010000001,0.010000001,-0.0032272562,-0.00837791,0.0054957443,0.0021222564,0.010543887,0.010543882,9.877936e-06,6.656882e-05,6.96564e-05,4.7509388e-05,2,0,1
307506866,307400091,307406435,-0.07585358619689941,-0.190309539437294,0,0.010000001,0.010000001,-0.0066599026,-0.019714966,0.0035343228,-0.013659203,0.010524887,0.010524942,4.214231e-05,0.0003692941,7.338432e-05,-0.00046133937,2,0,1
308016883,307911244,307916435,-0.05550067499279976,-0.11416521668434143,0,0.010000001,0.010000001,-0.004715197,-0.017895028,0.0015301715,-0.021226034,0.010502998,0.010503051,2.1168318e-05,0.0003048943,3.251353e-05,-0.0006812965,2,0,1
308516879,308415750,308416435,0.0038449368439614773,-0.10743249952793121,0,0.010000001,0.010000001,-0.0201968,-0.001074627,-0.0023032294,-0.010329853,0.010516539,0.010516402,0.00038787545,1.0981163e-06,-3.8382324e-05,-0.000228523,2,0,1
309017017,308909383,308916435,0.06887117773294449,-0.09097004681825638,0,0.010000001,0.010000001,-0.040926997,-0.014037773,-0.00925629,-0.009908005,0.01052678,0.010526534,0.0015911979,0.00018720223,-0.0002800303,-0.0001911148,2,0,1
309516884,309410965,309416435,0.07538837194442749,-0.16736513376235962,0,0.010000001,0.010000001,0.001873076,0.028565452,-0.009763302,0.0033110725,0.010514398,0.010514306,3.3367708e-06,0.0007760712,-0.00020628289,5.3956654e-05,2,0,1
310016877,309909335,309916435,0.05479275807738304,-0.15967939794063568,0,0.010000001,0.010000001,0.020591576,-0.028956369,0.0020858918,-0.0005741101,0.010507359,0.01050745,0.00040353904,0.0007979779,2.6162495e-05,-7.963206e-05,2,0,1
310516878,310410033,310416435,0.0692242980003357,-0.2201675921678543,0,0.010000001,0.010000001,-0.020142157,-0.0013965666,-0.0023748623,0.0024497062,0.010512041,0.010512192,0.00038594453,1.8553679e-06,-4.3260414e-05,-9.07978e-06,2,0,1
311016869,310914505,310916435,0.008708951994776726,-0.2887706458568573,0,0.010000001,0.010000001,-0.0068854135,0.006339848,0.0058966703,0.013257045,0.010517713,0.010517712,4.5075314e-05,3.821523e-05,0.00030648388,0.00032599474,2,0,1
311516902,311407702,311416435,0.02120460383594036,-0.3354882299900055,0,0.010000001,0.010000001,-0.027602058,0.014541894,-0.009829719,0.014571458,0.010531122,0.01053096,0.00072344963,0.00020080477,-0.00025334166,0.0003056041,2,0,1
312006857,311900976,311906435,-0.051137346774339676,-0.3055935800075531,0,0.010000001,0.010000001,0.01095552,-0.005272597,0.0042917468,0.006148411,0.01050856,0.0105083175,0.000114214905,2.64555e-05,0.00027696235,0.00014114457,2,0,1
312506878,312403244,312406435,-0.06620871275663376,-0.26313847303390503,0,0.010000001,0.010000001,0.0076647215,-0.0074288547,0.00089072436,0.0015851044,0.010509411,0.010509243,5.590033e-05,5.2513664e-05,0.00010663094,8.742871e-05,2,0,1
313016871,312907036,312916435,-0.042748335748910904,-0.19948755204677582,0,0.010000001,0.010000001,-0.008378167,-0.01647088,-0.002347763,-0.0074552633,0.010498204,0.010498229,6.686256e-05,0.0002584149,-1.4464932e-05,-0.00026025085,2,0,1
313516867,313414195,313416435,-0.07595118880271912,-0.13240858912467957,0,0.010000001,0.010000001,0.018280853,-0.0032868683,0.0065652365,-0.01618388,0.0105387075,0.010538707,0.00031710678,1.0251261e-05,0.00014724143,-0.00046968253,2,0,1
314006906,313902380,313906435,-0.04948466271162033,-0.06025003269314766,0,0.010000001,0.010000001,0.008057088,0.006094292,-0.0033367858,-0.01914792,0.010541647,0.010541442,6.1581144e-05,3.5232744e-05,-6.4710126e-05,-0.00085619005,2,0,1
314506856,314397771,314406435,-0.03947132080793381,-0.029659217223525047,0,0.010000001,0.010000001,0.005123209,0.0071247686,-0.0023210265,-0.017846813,0.010524026,0.0105235865,2.4940335e-05,4.8236718e-05,-6.117984e-05,-0.0005854347,2,0,1
315006857,314901619,314906435,-0.02859087660908699,-0.12554779648780823,0,0.010000001,0.010000001,0.00025827624,0.028796136,-0.0027144642,0.0112200435,0.010559443,0.010558958,6.317248e-08,0.00078532135,-2.5171055e-05,0.00034443484,2,0,1
315516859,315409579,315416435,-0.006116962525993586,-0.22475965321063995,0,0.010000001,0.010000001,-0.006785398,0.023396865,-0.00035399853,0.015242686,0.010511652,0.010511525,4.3800563e-05,0.00052077434,1.6552623e-05,0.00040194372,2,0,1
