timestamp,timestamp_sample,time_last_fuse,device_id,observation,observation_variance,innovation,innovation_filtered,innovation_variance,test_ratio,test_ratio_filtered,estimator_instance,innovation_rejected,fused
267534516,267425324,267433741,0,-0.4289366,0.010000001,0.0022627711,0.0018180324,0.01043378,4.907266e-06,3.2175087e-06,0,0,1
268014463,267909438,267913741,0,-0.42926723,0.010000001,0.0024110377,0.0019390042,0.010423472,5.576935e-06,3.6477838e-06,0,0,1
268534430,268426223,268433741,0,-0.4293962,0.010000001,0.0022827983,0.0021532634,0.010443734,4.989756e-06,4.5203847e-06,0,0,1
269034510,268932421,268933741,0,-0.42923418,0.010000001,0.0020225942,0.0021000088,0.010417738,3.926848e-06,4.2752094e-06,0,0,1
269534433,269428138,269433744,0,-0.42894393,0.010000001,0.0021081567,0.002044083,0.010412788,4.268141e-06,4.047472e-06,0,0,1
270024438,269921326,269923741,0,-0.42928192,0.010000001,0.0022482872,0.0020985142,0.010403738,4.8586335e-06,4.2485226e-06,0,0,1
270534444,270428700,270433740,0,-0.42975795,0.010000001,0.0014009774,0.0021353862,0.010421352,1.8833808e-06,4.4507733e-06,0,0,1
271014433,270911025,270913741,0,-0.43014264,0.010000001,0.0006726086,0.0015384355,0.01043676,4.3347012e-07,2.5683214e-06,0,0,1
271504426,271401421,271403741,0,-0.43230078,0.010000001,-0.0009895861,0.00013819069,0.010461313,9.3609736e-07,5.760823e-07,0,0,1
271564426,271455333,271463743,0,-0.43291333,0.010000001,-0.0010771155,2.7195421e-05,0.010481161,1.1069174e-06,4.275501e-07,0,0,1
272584461,272480490,271543741,0,-0.45888558,0.010000001,-0.19023153,-0.12750992,0.012665654,0.028571788,-0.019046498,0,0,0
273024428,272919127,272923741,0,-0.78200495,0.010000001,0.029055238,0.03606053,0.010677563,0.00079063623,0.001012491,0,0,1
273534437,273425792,273433741,0,-1.0132881,0.010000001,-0.0025599003,0.0140019925,0.010575796,6.1963087e-06,0.00025347102,0,0,1
274034442,273929530,273933741,0,-1.1845483,0.010000001,-0.005557537,0.0035182277,0.010505868,2.9399016e-05,8.817225e-05,0,0,1
274534437,274431633,274433741,0,-1.3173304,0.010000001,-0.0034207106,2.123432e-05,0.010480672,1.1164609e-05,2.817556e-05,0,0,1
275024436,274921343,274923741,0,-1.4051449,0.010000001,-0.013739347,-0.005830897,0.010460221,0.00018046431,-7.1356044e-05,0,0,1
275524437,275419676,275423741,0,-1.4873812,0.010000001,-0.012879372,-0.008855092,0.010439957,0.00015888784,-0.000103272716,0,0,1
276034437,275932812,275933741,0,-1.5525677,0.010000001,-0.010999203,-0.011859782,0.010425571,0.000116043964,-0.00015319117,0,0,1
276534476,276426335,276433741,0,-1.6146463,0.010000001,-0.0069197416,-0.011347893,0.010438804,4.5870034e-05,-0.00013562599,0,0,1
277034437,276927483,276933740,0,-1.6636246,0.010000001,-0.009341121,-0.011031129,0.010436171,8.360972e-05,-0.00013536436,0,0,1
277534438,277430993,277433741,0,-1.709519,0.010000001,-0.016545057,-0.007943009,0.010422924,0.00026263163,-8.525112e-05,0,0,1
278014465,277913147,277913741,0,-1.7543073,0.010000001,-0.00724864,-0.008671911,0.01041665,5.0441147e-05,-0.000104876395,0,0,1
278514445,278412932,278413741,0,-1.7551461,0.010000001,-0.027592063,-0.016587501,0.010467048,0.0007273512,-0.0006038579,0,0,1
279034438,278926906,278933741,0,-1.8192688,0.010000001,0.018683195,-0.0114752855,0.010477867,0.000333142,0.000100413505,0,0,1
279524434,279422254,279423740,0,-1.8651752,0.010000001,0.015342236,0.0016826023,0.010417403,0.00022595286,0.00010695039,0,0,1
280034451,279924522,279933741,0,-1.8893155,0.010000001,0.0052005053,0.00018667475,0.010409874,2.5980387e-05,2.0782978e-05,0,0,1
280524456,280422659,280423743,0,-1.9014661,0.010000001,0.013705611,-0.0030259648,0.010406694,0.00018050283,-2.540562e-05,0,0,1
281034503,280925158,280933740,0,-1.8735185,0.010000001,-0.01691091,-0.0050934525,0.010436807,0.00027400994,-6.534477e-05,0,0,1
281524436,281421866,281423741,0,-1.858952,0.010000001,-0.016198397,-0.009895161,0.010416573,0.0002518948,-0.0001522636,0,0,1
282024520,281917129,281923740,0,-1.8555353,0.010000001,-0.018345714,-0.0073956647,0.010414389,0.00032317324,-0.00013477991,0,0,1
282524443,282422540,282423740,0,-1.8822836,0.010000001,0.010080934,-0.008933486,0.010445384,9.7291995e-05,-0.00017691997,0,0,1
283034437,282924808,282933741,0,-1.8914286,0.010000001,0.004502535,-0.0060462723,0.010422575,1.9450874e-05,-8.979594e-05,0,0,1
283524442,283417070,283423741,0,-1.8927777,0.010000001,-0.010139227,-0.002897091,0.010424292,9.8619574e-05,-3.9299437e-05,0,0,1
284034443,283931747,283933741,0,-1.885259,0.010000001,-0.01774466,-0.0071746563,0.01041881,0.0003022159,-0.0001015522,0,0,1
284534438,284429880,284433740,0,-1.8827785,0.010000001,-0.017145157,-0.0077898633,0.010436322,0.00028166667,-9.774965e-05,0,0,1
285024469,284914869,284923741,0,-1.8663442,0.010000001,-0.028039098,-0.010367761,0.010436831,0.00075328525,-0.00014049443,0,0,1
285524462,285421554,285423740,0,-1.8825264,0.010000001,-0.010036945,-0.007174458,0.010424654,9.663656e-05,-9.60216e-05,0,0,1
286034445,285927218,285933741,0,-1.8881499,0.010000001,-0.012989759,-0.0059155673,0.010454965,0.00016139113,-6.65717e-05,0,0,1
286534450,286429309,286433741,0,-1.8742218,0.010000001,-0.009320736,-0.014928874,0.010443122,8.318979e-05,-0.00030959904,0,0,1
