timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2],samples
267800136,267799991,3407898,-0.039328195,-0.04079374,-0.029735547,36.714977,0,0,0,0,8
268801380,268801241,3407898,0.0071278713,0.0036555321,0.003180896,36.858395,0,0,0,0,8
269798881,269798741,3407898,0.018710662,-0.017253445,-0.025946783,36.74517,0,0,0,0,8
270800132,270799991,3407898,0.18186064,0.0688639,-0.060786754,36.83575,0,0,0,0,8
271801379,271801241,3407898,0.07928924,-0.05454154,0.036738515,36.78291,0,0,0,0,8
272798880,272798741,3407898,0.38274005,0.059354518,-0.08092965,36.820652,0,0,0,0,8
273798880,273798741,3407898,-0.013756125,-0.014522205,-0.06008729,36.775364,0,0,0,0,8
274800132,274799990,3407898,0.30924636,0.08782437,-0.0151384,36.820652,0,0,0,0,8
275801380,275801241,3407898,0.001923526,0.084152184,-0.0014405628,36.813103,0,0,0,0,8
276798880,276798741,3407898,8.326952e-06,0.040394045,-0.040427353,36.775364,0,0,0,0,8
277800133,277799990,3407898,-0.1714353,-0.038920175,-0.021916538,36.69233,0,0,0,0,8
278801379,278801241,3407898,-0.24978359,0.03409887,-0.03312462,36.707428,0,0,0,0,8
279798878,279798741,3407898,-0.3060155,0.09091367,0.01010892,36.896137,0,0,0,0,8
280798885,280798741,3407898,0.01833595,-0.21529335,-0.107975595,36.78291,0,0,0,0,8
281800135,281799991,3407898,-0.05997071,0.013073315,0.010966596,36.775364,0,0,0,0,8
282801381,282801240,3407898,-0.4025332,-0.12394669,-0.04890419,36.956524,0,0,0,0,8
283798879,283798741,3407898,0.051568817,-0.000174866,0.04617295,36.601753,0,0,0,0,8
284800136,284799990,3407898,0.25956777,-0.05606537,-0.09670922,36.714977,0,0,0,0,8
285801385,285801241,3407898,-0.067390025,0.040152565,-0.06430072,36.896137,0,0,0,0,8
286798881,286798741,3407898,0.204893,-0.10129738,0.07391003,36.896137,0,0,0,0,8
287798886,287798741,3407898,-0.0318839,0.2470024,0.0140808765,36.73762,0,0,0,0,8
288800133,288799991,3407898,0.32289425,-0.017220138,-0.014830302,36.714977,0,0,0,0,8
289801379,289801241,3407898,-0.29006106,0.1733505,0.1536073,36.760265,0,0,0,0,8
290798880,290798741,3407898,-0.023273831,0.114903614,-0.08441032,36.896137,0,0,0,0,8
291800140,291799991,3407898,0.14382312,-0.123860635,0.11371286,36.768654,0,0,0,0,9
292801379,292801241,3407898,-0.089081734,-0.072203,-0.019859781,36.730072,0,0,0,0,8
293798879,293798741,3407898,-0.24556182,-0.023448698,0.09066386,36.714977,0,0,0,0,8
294798880,294798741,3407898,-0.3696584,0.13217372,0.007960566,36.714977,0,0,0,0,8
295800134,295799991,3407898,-0.2094395,0.09105522,-0.056773163,36.83575,0,0,0,0,8
296801381,296801241,3407898,-0.28520644,0.0025064126,0.11306336,36.66214,0,0,0,0,8
297798884,297798741,3407898,0.6810115,-0.3605487,-0.086567,36.684784,0,0,0,0,8
298800133,298799991,3407898,-0.3673185,0.023998277,-0.068314314,36.83575,0,0,0,0,8
299801379,299801241,3407898,-0.036030725,-0.18350938,-0.0017653139,36.684784,0,0,0,0,8
300798879,300798741,3407898,0.4683328,0.017794697,-0.09490228,36.69988,0,0,0,0,8
301798880,301798741,3407898,-0.30170214,-0.390609,0.07793195,36.730072,0,0,0,0,8
302800133,302799991,3407898,0.053633902,0.10790898,0.027911944,36.56401,0,0,0,0,8
303801380,303801241,3407898,0.1331563,-0.13687845,-0.07395999,36.79046,0,0,0,0,8
304798879,304798741,3407898,-0.10261303,0.060037326,-0.028270004,36.639492,0,0,0,0,8
305800133,305799991,3407898,0.685558,-0.16709696,0.01164108,36.684784,0,0,0,0,8
306801379,306801241,3407898,0.5769579,-0.1309913,-0.07626656,36.798008,0,0,0,0,8
307798891,307798741,3407898,-0.13888615,0.09419449,-0.14488897,36.714977,0,0,0,0,9
308798880,308798741,3407898,-0.15143396,0.03563103,-0.029827144,36.714977,0,0,0,0,8
309800133,309799991,3407898,0.22066423,-0.08245348,-0.027287424,36.722523,0,0,0,0,8
310801379,310801241,3407898,-0.03464845,-0.15857016,0.036180608,36.722523,0,0,0,0,8
311798880,311798741,3407898,-0.16812949,0.16585624,-0.04959533,36.74517,0,0,0,0,8
312800140,312799990,3407898,-0.15378585,-0.09728101,-0.11427539,36.714977,0,0,0,0,9
313801383,313801241,3407898,-0.23666032,0.17665629,-0.037013303,36.714977,0,0,0,0,8
314798880,314798741,3407898,0.20812385,0.04896248,-0.110923335,36.594204,0,0,0,0,8
315798881,315798741,3407898,-0.09863275,-0.076607965,0.032225307,36.639492,0,0,0,0,8
316800133,316799991,3407898,-0.08607571,-0.1193169,0.07331882,36.594204,0,0,0,0,8
317801389,317801241,3407898,-0.43532565,-0.23011994,0.1305222,36.61433,0,0,0,0,9
318798879,318798741,3407898,0.006320157,-0.026846094,-0.07992209,36.684784,0,0,0,0,8
319800133,319799991,3407898,0.05838859,0.12029948,0.015746268,36.714977,0,0,0,0,8
320801379,320801241,3407898,0.2983797,0.031084513,-0.055340927,36.669685,0,0,0,0,8
321798878,321798741,3407898,-0.06628254,-0.019959705,0.09573497,36.47343,0,0,0,0,8
322798885,322798741,3407898,-0.038712002,0.13925995,0.041434914,36.64704,0,0,0,0,8
323800132,323799991,3407898,0.2318057,-0.04768013,-0.07042936,36.548912,0,0,0,0,8
324801385,324801241,3407898,-0.2751558,-0.07043769,0.09251244,36.443237,0,0,0,0,8
325798879,325798741,3407898,0.105252676,0.09869937,-0.020975593,36.594204,0,0,0,0,8
326800132,326799991,3407898,0.083177924,-0.08446028,0.06208576,36.639492,0,0,0,0,8
327801391,327801241,3407898,0.22376926,0.023611536,-0.014522204,36.553944,0,0,0,0,9
328798879,328798741,3407898,0.2577941,0.13002536,-0.07532561,36.594204,0,0,0,0,8
329798884,329798742,3407898,-0.19432609,0.026013399,-0.013389739,36.56401,0,0,0,0,8
330800133,330799991,3407898,-0.849957,0.4933969,0.1630334,36.533817,0,0,0,0,8
331801379,331801241,3407898,-0.16606441,-0.014980188,-0.037004977,36.594204,0,0,0,0,8
332798886,332798741,3407898,0.18285155,-0.13577929,-0.014388974,36.57156,0,0,0,0,8
333800136,333799991,3407898,-0.041867916,0.018377583,-0.005753924,36.616848,0,0,0,0,8
334801385,334801241,3407898,-0.19430111,0.029310873,0.003872033,36.533817,0,0,0,0,8
335798880,335798741,3407898,-0.16787136,0.11103991,-0.002972722,36.548912,0,0,0,0,8
336798881,336798741,3407898,0.059579346,-0.060128924,-0.0062868493,36.594204,0,0,0,0,8
337800141,337799991,3407898,0.050872125,-0.13049999,0.0115763135,36.48014,0,0,0,0,9
338801380,338801241,3407898,0.20071286,-0.085809246,-0.030584896,36.42814,0,0,0,0,8
339798879,339798741,3407898,-0.31516683,0.06251876,-0.100289814,36.435688,0,0,0,0,8
340800133,340799991,3407898,0.038712002,0.07206977,-0.13513811,36.707428,0,0,0,0,8
341801380,341801241,3407898,0.06991309,-0.08384408,0.039519716,36.639492,0,0,0,0,8
342798881,342798741,3407898,0.030634858,-0.014713725,-0.045323603,36.47343,0,0,0,0,8
343798881,343798741,3407898,-0.17743903,-0.03931987,-0.028786274,36.503624,0,0,0,0,8
344800134,344799991,3407898,0.07749894,-0.07240285,0.016145961,36.42814,0,0,0,0,8
345801380,345801241,3407898,-0.25875172,0.1358459,-0.05466644,36.443237,0,0,0,0,8
346798879,346798741,3407898,0.84199643,-0.15523104,-0.07410155,36.57156,0,0,0,0,8
347800132,347799991,3407898,0.032475114,-0.12532896,-0.0076691234,36.57156,0,0,0,0,8
