timestamp,timestamp_last_signal,rssi,rssi_dbm,rc_lost_frame_count,rc_total_frame_count,rc_ppm_frame_length,values[0],values[1],values[2],values[3],values[4],values[5],values[6],values[7],values[8],values[9],values[10],values[11],values[12],values[13],values[14],values[15],values[16],values[17],channel_count,rc_failsafe,rc_lost,input_source,link_quality
350098302,350097645,40,nan,0,26050,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
350599660,350599100,40,nan,0,26087,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
351088019,351087460,40,nan,0,26124,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
351589359,351588797,40,nan,0,26161,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
352098778,352098219,40,nan,0,26199,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
352599647,352599087,40,nan,0,26236,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
353109319,353108760,40,nan,0,26274,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
353589937,353589376,40,nan,0,26310,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
354092164,354091604,40,nan,0,26347,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
354602305,354601745,40,nan,0,26385,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
355103316,355102646,40,nan,0,26422,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
355592004,355591411,40,nan,0,26459,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
356094501,356093386,40,nan,0,26496,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
356605021,356604461,40,nan,0,26534,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
357106263,357105702,40,nan,0,26571,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
357593016,357592456,40,nan,0,26608,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
358095174,358094615,40,nan,0,26645,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
358607048,358606417,40,nan,0,26683,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
359109937,359109378,40,nan,0,26721,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
359598636,359598076,40,nan,0,26757,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
360099938,360099379,40,nan,0,26794,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
360588149,360587547,40,nan,0,26830,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
361089792,361089232,40,nan,0,26868,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
361599964,361599403,40,nan,0,26906,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
362101671,362101112,40,nan,0,26943,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
362590309,362589749,40,nan,0,26980,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
363090855,363090295,40,nan,0,27017,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
363601413,363600829,40,nan,0,27055,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
364102650,364102036,40,nan,0,27092,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
364589216,364588655,40,nan,0,27128,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
365090307,365089747,40,nan,0,27165,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
365601418,365600835,40,nan,0,27204,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
366102982,366102423,40,nan,0,27241,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
366590879,366590319,40,nan,0,27277,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
367091056,367090474,40,nan,0,27314,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
367601419,367600827,40,nan,0,27352,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
368104295,368103477,40,nan,0,27390,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
368592307,368591748,40,nan,0,27426,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
369094500,369093703,40,nan,0,27463,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
369607033,369606419,40,nan,0,27502,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
370107651,370107087,40,nan,0,27539,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
370595962,370595371,40,nan,0,27575,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
371095168,371094607,40,nan,0,27612,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
371605151,371604577,40,nan,0,27650,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
372107035,372106418,40,nan,0,27688,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
372595151,372594589,40,nan,0,27724,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
373096149,373095483,40,nan,0,27761,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
373607770,373607209,40,nan,0,27799,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
374109222,374108661,40,nan,0,27837,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
374596169,374595566,40,nan,0,27873,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
375097736,375097176,40,nan,0,27910,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
375608069,375607509,40,nan,0,27948,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
376108619,376108060,40,nan,0,27985,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
376595722,376595162,40,nan,0,28022,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
377097971,377097410,40,nan,0,28059,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
377607647,377607087,40,nan,0,28097,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
378108218,378107657,40,nan,0,28134,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
378597735,378597175,40,nan,0,28171,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
379099358,379098796,40,nan,0,28208,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
379589668,379589102,40,nan,0,28244,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
380090719,380090160,40,nan,0,28282,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
380599358,380598798,40,nan,0,28320,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
381100720,381100160,40,nan,0,28357,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
381589651,381589091,40,nan,0,28393,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
382092166,382091606,40,nan,0,28431,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
382602173,382601614,40,nan,0,28469,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
383104502,383103667,40,nan,0,28506,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
383591605,383590976,40,nan,0,28542,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
384093133,384092516,40,nan,0,28579,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
384602310,384601750,40,nan,0,28617,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
385103019,385102459,40,nan,0,28655,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
385592163,385591603,40,nan,0,28691,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
386092993,386092433,40,nan,0,28728,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
386603316,386602653,40,nan,0,28766,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
387105961,387105360,40,nan,0,28804,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
387592987,387592427,40,nan,0,28840,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
388093553,388092995,40,nan,0,28877,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
388602707,388602147,40,nan,0,28915,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
389103272,389102668,40,nan,0,28952,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
389592165,389591605,40,nan,0,28989,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
390093323,390092763,40,nan,0,29026,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
390603211,390602652,40,nan,0,29064,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
391106151,391105518,40,nan,0,29101,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
391593500,391592941,40,nan,0,29138,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
392095319,392094758,40,nan,0,29175,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
392605011,392604436,40,nan,0,29213,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
393106138,393105377,40,nan,0,29250,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
393594303,393593676,40,nan,0,29286,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
394094325,394093460,40,nan,0,29324,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
394604576,394603274,40,nan,0,29362,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
395105011,395104439,40,nan,0,29399,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
395592890,395592330,40,nan,0,29435,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
396095328,396094655,40,nan,0,29472,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
396603636,396603077,40,nan,0,29510,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
397106125,397105565,40,nan,0,29548,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
397585173,397584613,40,nan,0,29583,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
398095206,398094636,40,nan,0,29621,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
398596118,398595347,40,nan,0,29659,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
399105296,399104656,40,nan,0,29696,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
399606021,399605168,40,nan,0,29734,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
400095171,400094611,40,nan,0,29770,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
400596168,400595542,40,nan,0,29807,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
401107455,401106887,40,nan,0,29845,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
401608609,401608049,40,nan,0,29883,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
402097650,402097034,40,nan,0,29919,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
402598615,402598055,40,nan,0,29956,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
403087647,403087086,40,nan,0,29993,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
403588406,403587847,40,nan,0,30030,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
404099105,404098479,40,nan,0,30068,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
404600720,404600158,40,nan,0,30105,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
405089933,405089374,40,nan,0,30142,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
405591605,405591032,40,nan,0,30179,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
406100279,406099716,40,nan,0,30217,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
406601411,406600837,40,nan,0,30254,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
407090297,407089728,40,nan,0,30291,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
407592164,407591605,40,nan,0,30328,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
408101602,408100974,40,nan,0,30366,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
408602648,408602086,40,nan,0,30403,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
409090367,409089808,40,nan,0,30439,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
409593212,409592652,40,nan,0,30477,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
410103208,410102648,40,nan,0,30515,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
410605311,410604751,40,nan,0,30552,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
411092209,411091607,40,nan,0,30588,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
411595163,411594600,40,nan,0,30626,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
412105277,412104700,40,nan,0,30664,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
412607437,412606878,40,nan,0,30701,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
413097029,413096305,40,nan,0,30738,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
413598620,413598061,40,nan,0,30775,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
414108614,414108055,40,nan,0,30813,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
414589360,414588796,40,nan,0,30849,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
415099092,415098346,40,nan,0,30886,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
415600886,415600291,40,nan,0,30924,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
416109798,416109237,40,nan,0,30962,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
416590006,416589432,40,nan,0,30997,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
417098495,417097934,40,nan,0,31035,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
417601601,417600969,40,nan,0,31073,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
418089302,418088680,40,nan,0,31109,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
418591727,418591155,40,nan,0,31146,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
419101604,419101032,40,nan,0,31184,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
419604467,419603247,40,nan,0,31222,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
420092169,420091609,40,nan,0,31258,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
420594475,420593279,40,nan,0,31295,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
421102974,421102415,40,nan,0,31333,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
421603548,421602989,40,nan,0,31370,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
422090310,422089750,40,nan,0,31407,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
422592978,422592419,40,nan,0,31444,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
423102453,423101893,40,nan,0,31482,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
423604461,423603279,40,nan,0,31519,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
424093017,424092458,40,nan,0,31556,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
424595164,424594581,40,nan,0,31593,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
425105240,425104680,40,nan,0,31631,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
425606118,425605497,40,nan,0,31668,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
426094347,426093446,40,nan,0,31705,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
426595246,426594686,40,nan,0,31742,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
427105307,427104744,40,nan,0,31780,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
427606049,427605489,40,nan,0,31817,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
428094501,428093514,40,nan,0,31853,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
428595384,428594825,40,nan,0,31891,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
429105174,429104614,40,nan,0,31929,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
429606821,429606260,40,nan,0,31966,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
430094463,430093271,40,nan,0,32002,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
430594523,430593550,40,nan,0,32039,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
431105323,431104763,40,nan,0,32077,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
431607736,431607176,40,nan,0,32115,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
432096123,432095563,40,nan,0,32151,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
432598212,432597652,40,nan,0,32188,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
433109215,433108655,40,nan,0,32227,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
433610352,433609792,40,nan,0,32264,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
434099137,434098577,40,nan,0,32300,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
434601599,434600976,40,nan,0,32338,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
435089090,435088490,40,nan,0,32374,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
435589817,435589258,40,nan,0,32411,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
436099638,436098805,40,nan,0,32449,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
436602506,436601931,40,nan,0,32486,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
437091736,437091176,40,nan,0,32523,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
437592168,437591608,40,nan,0,32560,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
438102014,438101454,40,nan,0,32598,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
