timestamp,x,y,z,vx,vy,vz,acceleration[0],acceleration[1],acceleration[2],thrust[0],thrust[1],thrust[2],yaw,yawspeed
275314401,0.0018576488,-0.19004823,-1.9265003,0.012679446,0.057970274,-0.42839932,0.114461884,0.25276923,-7.6857014,0.010410563,0.022989923,-0.8918617,1.4795023,0.0
275414261,0.0018576488,-0.19004823,-1.9265003,0.016593372,0.05428353,-0.41371965,0.06974541,0.2144442,-7.7553368,0.0063683805,0.019580677,-0.89541215,1.4795023,0.0
275514254,0.0018576488,-0.19004823,-1.9265003,0.020365061,0.05033712,-0.39998853,0.06457531,0.14062417,-7.789855,0.0059073744,0.012864355,-0.89717203,1.4795023,0.0
275614394,0.0018576488,-0.19004823,-1.9265003,0.024451511,0.045450363,-0.38726187,0.011176895,0.24004427,-7.789933,0.0010225624,0.021961397,-0.897176,1.4795023,0.0
275714258,0.0018576488,-0.19004823,-1.9265003,0.027752452,0.03943001,-0.37507975,0.030389138,0.20710601,-7.798021,0.0027812377,0.018954506,-0.89758843,1.4795023,0.0
275814399,0.0018576488,-0.19004823,-1.9265003,0.02880178,0.03230478,-0.36307,0.026980404,0.15771593,-7.7477694,0.0024631175,0.014398334,-0.89502627,1.4795023,0.0
275914394,0.0018576488,-0.19004823,-1.9265003,0.02837937,0.025584891,-0.35082757,0.13768744,0.2431013,-7.7849717,0.012591677,0.022231897,-0.89692307,1.4795023,0.0
276014299,0.0018576488,-0.19004823,-1.9265003,0.026066467,0.01953136,-0.33939385,0.017528297,0.19678685,-7.811024,0.0016056151,0.018025935,-0.8982514,1.4795023,0.0
276114400,0.0018576488,-0.19004823,-1.9265003,0.02213097,0.015303129,-0.3288083,-0.06480145,0.09976383,-2.7638216,-0.005930843,0.009130716,-0.89728194,1.4795023,0.0
276214254,0.0018576488,-0.19004823,-1.9265003,0.017580125,0.013211608,-0.31845522,-0.03321568,0.24268886,-2.7711718,-0.0030408504,0.022217836,-0.8978066,1.4795023,0.0
276314430,0.0018576488,-0.19004823,-1.9265003,0.013491925,0.011043091,-0.30759847,0.014731834,0.18469599,-2.7673864,0.0013483831,0.016904954,-0.8975364,1.4795023,0.0
276414265,0.0018576488,-0.19004823,-1.9265003,0.009328109,0.009449893,-0.29698622,-0.0061200913,0.22066487,-2.7747202,-0.00056045904,0.02020781,-0.8980599,1.4795023,0.0
276514403,0.0018576488,-0.19004823,-1.9265003,0.005462105,0.0100404,-0.28677988,0.024638258,0.20987812,-2.7696114,0.0022551348,0.0192101,-0.8976952,1.4795023,0.0
276614404,0.0018576488,-0.19004823,-1.9265003,0.0037942142,0.013460429,-0.27640033,-0.07707388,0.21552676,-2.7390308,-0.007038822,0.01968312,-0.89551234,1.4795023,0.0
276714426,0.0018576488,-0.19004823,-1.9265003,0.0011536155,0.018236132,-0.2665621,-0.041167054,0.26148486,-2.7842207,-0.003772619,0.023962919,-0.898738,1.4795023,0.0
276814398,0.0018576488,-0.19004823,-1.9265003,-0.0032542339,0.02217504,-0.2573911,-0.08163214,0.2463266,-2.7564712,-0.0074636047,0.022521578,-0.89675725,1.4795023,0.0
276914403,0.0018576488,-0.19004823,-1.9265003,-0.008193083,0.024664462,-0.24793899,-0.0050076507,0.2465067,-2.7646794,-0.0004582592,0.022558276,-0.89734316,1.4795023,0.0
277014393,0.0018576488,-0.19004823,-1.9265003,-0.012218049,0.02597996,-0.23854506,-0.045983307,0.31553474,-2.7777185,-0.00421203,0.0289027,-0.8982739,1.4795023,0.0
277114256,0.0018576488,-0.19004823,-1.9265003,-0.015700951,0.02683329,-0.2291907,-0.027404644,0.28855103,-2.7498915,-0.0025047853,0.026373575,-0.8962876,1.4795023,0.0
277214403,0.0018576488,-0.19004823,-1.9265003,-0.018134916,0.026929254,-0.21969473,0.0032512061,0.15298341,-2.7586403,0.0002973545,0.013991826,-0.8969121,1.4795023,0.0
277314279,0.0018576488,-0.19004823,-1.9265003,-0.019622704,0.026211893,-0.21011865,-0.035816927,0.20573585,-2.7273118,-0.003267778,0.01877043,-0.89467585,1.4795023,0.0
277414253,0.0018576488,-0.19004823,-1.9265003,-0.020803519,0.025012914,-0.20058692,-0.053959303,0.16987665,-2.727337,-0.0049232687,0.015499615,-0.89467764,1.4795023,0.0
277514406,0.0018576488,-0.19004823,-1.9265003,-0.023459012,0.023642192,-0.19072592,-0.049683273,0.23180297,-2.7252293,-0.004531895,0.021144072,-0.8945272,1.4795023,0.0
277614260,0.0018576488,-0.19004823,-1.9265003,-0.027612166,0.024124378,-0.18216527,-0.05597279,0.24310288,-2.7418356,-0.0051130406,0.022207128,-0.89571255,1.4795023,0.0
277714397,0.0018576488,-0.19004823,-1.9265003,-0.0302214,0.025472563,-0.17490757,-0.08575177,0.3373772,-2.7305956,-0.007825002,0.03078627,-0.8949103,1.4795023,0.0
277814404,0.0018576488,-0.19004823,-1.9265003,-0.030968241,0.027676951,-0.16828549,0.03754068,0.24522355,-2.7402558,0.003428532,0.022395885,-0.8955998,1.4795023,0.0
277914447,0.0018576488,-0.19004823,-1.9265003,-0.02960342,0.02918289,-0.16164875,0.006760761,0.31728992,-2.7632463,0.00061854755,0.029029114,-0.8972409,1.4795023,0.0
278014442,0.0018576488,-0.19004823,-1.9265003,-0.025776777,0.029828466,-0.15479541,0.06642992,0.2842023,-2.7603145,0.0060763145,0.025995856,-0.8970316,1.4795023,0.0
278114426,0.0018576488,-0.19004823,-1.9265003,-0.0220229,0.031433783,-0.14955568,-0.004850751,0.23262778,-2.8142173,-0.00044563907,0.021371542,-0.9008792,1.4795023,0.0
278214399,0.0018576488,-0.19004823,-1.9265003,-0.018138943,0.033015486,-0.14474523,-0.057600234,0.23850179,-2.8086827,-0.00528925,0.021900875,-0.90048414,1.4795023,0.0
278314399,0.0018576488,-0.19004823,-1.9265003,-0.014089236,0.034619175,-0.13984299,-0.0012242235,0.28485417,-2.815724,-0.00011247261,0.026170295,-0.90098673,1.4795023,0.0
278414397,0.0018576488,-0.19004823,-1.9265003,-0.008888323,0.037206598,-0.13561475,0.040802464,0.35608914,-2.850179,0.0037589145,0.032804605,-0.90344614,1.4795023,0.0
278514405,0.0018576488,-0.19004823,-1.9265003,-0.007982208,0.040456727,-0.13229549,0.09459518,0.33146062,-2.8154964,0.008690708,0.030452164,-0.9009705,1.4795023,0.0
278614462,0.0018576488,-0.19004823,-1.9265003,-0.017038168,0.04245343,-0.1308533,-0.054550655,0.33171335,-2.8561842,-0.0050277193,0.030572718,-0.9038748,1.4795023,0.0
278714255,0.0018576488,-0.19004823,-1.9265003,-0.022832248,0.044035178,-0.12958908,-0.060492743,0.26041213,-2.8612657,-0.005577406,0.02400989,-0.9042375,1.4795023,0.0
278814437,0.0018576488,-0.19004823,-1.9265003,-0.018855028,0.045831446,-0.12788415,-0.05437853,0.28785387,-2.883532,-0.0050227023,0.026587779,-0.90582687,1.4795023,0.0
278914247,0.0018576488,-0.19004823,-1.9265003,-0.008314967,0.049439285,-0.12518132,0.047739483,0.27693737,-2.8380282,0.0043937135,0.025487987,-0.90257883,1.4795023,0.0
279014256,0.0018576488,-0.19004823,-1.9265003,0.002284727,0.052379917,-0.120940566,0.13369037,0.32876074,-2.7999153,0.012267435,0.030167101,-0.8998583,1.4795023,0.0
279114256,0.0018576488,-0.19004823,-1.9265003,0.00973252,0.052456487,-0.11442125,0.12050226,0.3816454,-2.8026125,0.011060055,0.035028547,-0.9000508,1.4795023,0.0
279214447,0.0018576488,-0.19004823,-1.9265003,0.013535955,0.049873903,-0.10699844,0.11571758,0.23964666,-2.8093596,0.010627004,0.02200812,-0.9005324,1.4795023,0.0
279314262,0.0018576488,-0.19004823,-1.9265003,0.015602078,0.044074122,-0.09928775,0.0076068975,0.1924602,-2.769627,0.00069632527,0.017617548,-0.8976963,1.4795023,0.0
279414248,0.0018576488,-0.19004823,-1.9265003,0.017023772,0.036549855,-0.091071606,0.10685372,0.1690034,-2.7686863,0.009780304,0.015468854,-0.8976292,1.4795023,0.0
279514401,0.0018576488,-0.19004823,-1.9265003,0.018990394,0.029638575,-0.082343936,0.014956139,0.18707022,-2.7252975,0.0013644339,0.017066235,-0.8945321,1.4795023,0.0
279614401,0.0018576488,-0.19004823,-1.9265003,0.022777546,0.024429541,-0.07261753,0.059923902,0.16914193,-2.6922402,0.0054526464,0.015390705,-0.89217246,1.4795023,0.0
279714272,0.0018576488,-0.19004823,-1.9265003,0.027984478,0.021615095,-0.06278372,0.034571327,0.17522703,-2.6584606,0.0031367792,0.015898969,-0.88976127,1.4795023,0.0
279814393,0.0018576488,-0.19004823,-1.9265003,0.03344734,0.021246258,-0.05446446,0.055101685,0.25506747,-2.6931791,0.005013495,0.023207631,-0.89223945,1.4795023,0.0
279914459,0.0018576488,-0.19004823,-1.9265003,0.038806655,0.02342062,-0.048757315,0.08474021,0.24313512,-2.6870933,0.0077063437,0.022110905,-0.89180505,1.4795023,0.0
280014501,0.0018576488,-0.19004823,-1.9265003,0.042130884,0.027657853,-0.044151187,0.0966787,0.27305853,-2.6786718,0.008786404,0.024816249,-0.89120394,1.4795023,0.0
280114247,0.0018576488,-0.19004823,-1.9265003,0.043025788,0.033104528,-0.04103124,0.106237516,0.29722315,-2.749556,0.009709718,0.027165098,-0.89626366,1.4795023,0.0
280214427,0.0018576488,-0.19004823,-1.9265003,0.042449616,0.038267754,-0.039224744,0.0654214,0.27214628,-2.744643,0.005976983,0.024863634,-0.89591295,1.4795023,0.0
280314501,0.0018576488,-0.19004823,-1.9265003,0.04376915,0.04113424,-0.037650228,0.10482501,0.3259709,-2.7544935,0.009583826,0.029802507,-0.8966161,1.4795023,0.0
280414426,0.0018576488,-0.19004823,-1.9265003,0.046978608,0.044109665,-0.037299275,0.08031331,0.30655774,-2.7711923,0.0073531293,0.028067064,-0.8978081,1.4795023,0.0
280514454,0.0018576488,-0.19004823,-1.9265003,0.0496104,0.045538925,-0.037391305,0.10591964,0.29432538,-2.7902951,0.009711602,0.026986225,-0.8991716,1.4795023,0.0
280614454,0.0018576488,-0.19004823,-1.9265003,0.05158862,0.043884173,-0.036818504,0.082936704,0.21012147,-2.8029637,0.007612662,0.019286802,-0.9000759,1.4795023,0.0
280714259,0.0018576488,-0.19004823,-1.9265003,0.052324895,0.03992917,-0.03561592,0.0024629198,0.2536404,-2.7802835,0.00022565975,0.023239257,-0.898457,1.4795023,0.0
280814432,0.0018576488,-0.19004823,-1.9265003,0.052116435,0.033301763,-0.034154534,0.04047165,0.19377309,-2.7985146,0.0037138036,0.017781219,-0.89975834,1.4795023,0.0
280914452,0.0018576488,-0.19004823,-1.9265003,0.050161507,0.024752242,-0.03265202,0.011991527,0.21274039,-2.801412,0.0011003509,0.019521207,-0.89996517,1.4795023,0.0
281014426,0.0018576488,-0.19004823,-1.9265003,0.0474493,0.015340743,-0.03336513,0.030763222,0.23571785,-2.8446124,0.002833148,0.021708505,-0.9030488,1.4795023,0.0
281114404,0.0018576488,-0.19004823,-1.9265003,0.044707477,0.006312192,-0.035928845,0.044375945,0.2403978,-2.8216596,0.0040788595,0.022096405,-0.9014104,1.4795023,0.0
281214291,0.0018576488,-0.19004823,-1.9265003,0.041904934,-3.8405506e-05,-0.038330078,0.07346892,0.20922303,-2.827315,0.006755803,0.019239012,-0.9018141,1.4795023,0.0
281314394,0.0018576488,-0.19004823,-1.9265003,0.037287083,-0.0054832674,-0.040497184,0.086827144,0.124558344,-2.8530662,0.008003765,0.011481844,-0.90365225,1.4795023,0.0
281414404,0.0018576488,-0.19004823,-1.9265003,0.0323871,-0.010341981,-0.042817354,-0.058814812,0.16597445,-2.8598576,-0.005422556,0.015302366,-0.904137,1.4795023,0.0
281514259,0.0018576488,-0.19004823,-1.9265003,0.027704012,-0.0143874,-0.04573953,-0.016368989,0.1378814,-2.8965957,-0.0015138047,0.012751276,-0.9067594,1.4795023,0.0
281614255,0.0018576488,-0.19004823,-1.9265003,0.0224088,-0.017630802,-0.04836774,-0.03690043,0.13589075,-2.9068148,-0.0034154318,0.012577783,-0.9074888,1.4795023,0.0
281714402,0.0018576488,-0.19004823,-1.9265003,0.016986772,-0.020449283,-0.049965143,-0.02699124,0.14988536,-2.91916,-0.0025002805,0.013884336,-0.90837,1.4795023,0.0
281814454,0.0018576488,-0.19004823,-1.9265003,0.0138057945,-0.022272801,-0.05082178,0.0010583568,0.1700015,-2.8968132,9.78531e-05,0.015717927,-0.9067749,1.4795023,0.0
281914258,0.0018576488,-0.19004823,-1.9265003,0.012678826,-0.02240877,-0.05010605,0.021110956,0.17882483,-2.8923657,0.001951169,0.016527789,-0.9064574,1.4795023,0.0
