timestamp,timestamp_sample,gps_hvel[0],gps_hvel[1],gps_vvel,gps_hpos[0],gps_hpos[1],gps_vpos,ev_hvel[0],ev_hvel[1],ev_vvel,ev_hpos[0],ev_hpos[1],ev_vpos,rng_vpos,baro_vpos,aux_hvel[0],aux_hvel[1],flow[0],flow[1],heading,mag_field[0],mag_field[1],mag_field[2],gravity[0],gravity[1],gravity[2],drag[0],drag[1],airspeed,beta,hagl,hagl_rate
267415940,267315662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010532716,0.010532755,0.010447539,0.0,12.385118,0.0,0.0,0.0,0.0,0.1001413,0.0,0.0,0.0,1.0000105,1.000012,1.0,0.0,0.0,0.0,0.0,0.0,0.0
267916091,267815662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010490016,0.010490047,0.010417501,0.0,12.385107,0.0,0.0,0.0,0.0,0.10014084,0.0,0.0,0.0,1.0000104,1.0000119,1.0,0.0,0.0,0.0,0.0,0.0,0.0
268416090,268315661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010534221,0.010534255,0.010451237,0.0,12.385126,0.0,0.0,0.0,0.0,0.10014121,0.0,0.0,0.0,1.0000105,1.000012,1.0,0.0,0.0,0.0,0.0,0.0,0.0
268915971,268815661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010500868,0.010500897,0.010425144,0.0,12.385117,0.0,0.0,0.0,0.0,0.10014097,0.0,0.0,0.0,1.0000105,1.0000119,1.0,0.0,0.0,0.0,0.0,0.0,0.0
269416090,269315661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01049805,0.010498078,0.010418695,0.0,12.385052,0.0,0.0,0.0,0.0,0.100140646,0.0,0.0,0.0,1.0000105,1.000012,1.0,0.0,0.0,0.0,0.0,0.0,0.0
269915942,269815662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010485793,0.010485819,0.010408584,0.0,12.385074,0.0,0.0,0.0,0.0,0.10014023,0.0,0.0,0.0,1.0000105,1.000012,1.0,0.0,0.0,0.0,0.0,0.0,0.0
270415937,270315661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010502726,0.010502753,0.0104197925,0.0,12.3850765,0.0,0.0,0.0,0.0,0.10013997,0.0,0.0,0.0,1.0000105,1.000012,1.0,0.0,0.0,0.0,0.0,0.0,0.0
270916089,270815661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0105488505,0.01054888,0.0104543315,0.0,12.385114,0.0,0.0,0.0,0.0,0.10014022,0.0,0.0,0.0,1.0000106,1.0000122,1.0,0.0,0.0,0.0,0.0,0.0,0.0
271415945,271315661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010530067,0.010530086,0.010443145,0.0,12.385052,0.0,0.0,0.0,0.0,0.10014027,0.0,0.0,0.0,1.0000106,1.0000122,1.0,0.0,0.0,0.0,0.0,0.0,0.0
271915939,271815661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010550706,0.010550707,0.010459239,0.0,12.385325,0.0,0.0,0.0,0.0,0.10014066,0.0,0.0,0.0,1.0000114,1.0000129,1.0,0.0,0.0,0.0,0.0,0.0,0.0
272415959,272315661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010550706,0.010550707,0.010459239,0.0,12.385459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000132,1.0000145,1.0,0.0,0.0,0.0,0.0,0.0,0.0
272915939,272815661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010990508,0.0109905675,0.01081922,0.0,12.384918,0.0,0.0,0.0,0.0,0.100151844,0.0,0.0,0.0,1.0000148,1.0000163,1.0,0.0,0.0,0.0,0.0,0.0,0.0
273416153,273315661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010823294,0.010823495,0.010583114,0.0,12.38476,0.0,0.0,0.0,0.0,0.10015256,0.0,0.0,0.0,1.0000126,1.0000142,1.0,0.0,0.0,0.0,0.0,0.0,0.0
273915948,273815661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010657949,0.010658018,0.010526824,0.0,12.3847,0.0,0.0,0.0,0.0,0.10015213,0.0,0.0,0.0,1.0000107,1.0000123,1.0,0.0,0.0,0.0,0.0,0.0,0.0
274415938,274315661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0105431285,0.0105431555,0.010462312,0.0,12.384701,0.0,0.0,0.0,0.0,0.1001515,0.0,0.0,0.0,1.0000106,1.0000122,1.0,0.0,0.0,0.0,0.0,0.0,0.0
274916088,274815661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010534208,0.010534205,0.0104540605,0.0,12.384727,0.0,0.0,0.0,0.0,0.10015147,0.0,0.0,0.0,1.0000108,1.0000124,1.0,0.0,0.0,0.0,0.0,0.0,0.0
275416140,275315661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010506272,0.010506287,0.01042664,0.0,12.384768,0.0,0.0,0.0,0.0,0.10015101,0.0,0.0,0.0,1.0000108,1.0000124,1.0,0.0,0.0,0.0,0.0,0.0,0.0
275916088,275815661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010530821,0.01053088,0.010439952,0.0,12.384746,0.0,0.0,0.0,0.0,0.1001508,0.0,0.0,0.0,1.0000108,1.0000124,1.0,0.0,0.0,0.0,0.0,0.0,0.0
276415939,276315661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010537043,0.010537076,0.010444259,0.0,12.384802,0.0,0.0,0.0,0.0,0.10015048,0.0,0.0,0.0,1.0000107,1.0000123,1.0,0.0,0.0,0.0,0.0,0.0,0.0
276916090,276815661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010516594,0.010516568,0.010430049,0.0,12.38481,0.0,0.0,0.0,0.0,0.10014998,0.0,0.0,0.0,1.0000106,1.0000122,1.0,0.0,0.0,0.0,0.0,0.0,0.0
277415937,277315661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010502675,0.010502713,0.010420676,0.0,12.384825,0.0,0.0,0.0,0.0,0.100149505,0.0,0.0,0.0,1.0000105,1.0000122,1.0,0.0,0.0,0.0,0.0,0.0,0.0
277916129,277815661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010509997,0.010510037,0.010425619,0.0,12.384865,0.0,0.0,0.0,0.0,0.100149065,0.0,0.0,0.0,1.0000106,1.0000122,1.0,0.0,0.0,0.0,0.0,0.0,0.0
278415939,278315661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010523545,0.010523552,0.010436911,0.0,12.385017,0.0,0.0,0.0,0.0,0.10014887,0.0,0.0,0.0,1.0000105,1.0000122,1.0,0.0,0.0,0.0,0.0,0.0,0.0
278915943,278815661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010567283,0.010567289,0.010473512,0.0,12.3849,0.0,0.0,0.0,0.0,0.10014967,0.0,0.0,0.0,1.0000106,1.0000122,1.0,0.0,0.0,0.0,0.0,0.0,0.0
279415958,279315661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010509802,0.010509846,0.0104295835,0.0,12.384877,0.0,0.0,0.0,0.0,0.100149356,0.0,0.0,0.0,1.0000105,1.000012,1.0,0.0,0.0,0.0,0.0,0.0,0.0
279916104,279815661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010493508,0.01049355,0.010413883,0.0,12.384875,0.0,0.0,0.0,0.0,0.10014873,0.0,0.0,0.0,1.0000105,1.0000122,1.0,0.0,0.0,0.0,0.0,0.0,0.0
280415941,280315661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01046371,0.010463727,0.0103911115,0.0,12.384998,0.0,0.0,0.0,0.0,0.10014771,0.0,0.0,0.0,1.0000105,1.000012,1.0,0.0,0.0,0.0,0.0,0.0,0.0
280916114,280815661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0105454,0.010545403,0.010451624,0.0,12.385057,0.0,0.0,0.0,0.0,0.100148045,0.0,0.0,0.0,1.0000106,1.0000122,1.0,0.0,0.0,0.0,0.0,0.0,0.0
281416090,281315661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0104913255,0.010491333,0.010413854,0.0,12.385052,0.0,0.0,0.0,0.0,0.10014741,0.0,0.0,0.0,1.0000105,1.000012,1.0,0.0,0.0,0.0,0.0,0.0,0.0
281915943,281815661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0105023,0.010502305,0.01042007,0.0,12.385065,0.0,0.0,0.0,0.0,0.10014712,0.0,0.0,0.0,1.0000105,1.000012,1.0,0.0,0.0,0.0,0.0,0.0,0.0
282415939,282315661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010504973,0.010504962,0.010421313,0.0,12.385022,0.0,0.0,0.0,0.0,0.10014674,0.0,0.0,0.0,1.0000105,1.000012,1.0,0.0,0.0,0.0,0.0,0.0,0.0
282916088,282815661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010489357,0.010489334,0.0104116965,0.0,12.385032,0.0,0.0,0.0,0.0,0.10014647,0.0,0.0,0.0,1.0000105,1.000012,1.0,0.0,0.0,0.0,0.0,0.0,0.0
283415944,283315661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010510623,0.0105106365,0.010426138,0.0,12.385046,0.0,0.0,0.0,0.0,0.10014632,0.0,0.0,0.0,1.0000105,1.000012,1.0,0.0,0.0,0.0,0.0,0.0,0.0
283916096,283815661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010484565,0.010484619,0.010407619,0.0,12.385042,0.0,0.0,0.0,0.0,0.10014578,0.0,0.0,0.0,1.0000106,1.000012,1.0,0.0,0.0,0.0,0.0,0.0,0.0
284415977,284315661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010493727,0.0104937805,0.010414465,0.0,12.3850565,0.0,0.0,0.0,0.0,0.100145556,0.0,0.0,0.0,1.0000105,1.000012,1.0,0.0,0.0,0.0,0.0,0.0,0.0
