timestamp,voltage5v_v,voltage_payload_v,sensors3v3[0],sensors3v3[1],sensors3v3[2],sensors3v3[3],sensors3v3_valid,usb_connected,brick_valid,usb_valid,servo_valid,periph_5v_oc,hipower_5v_oc,comp_5v_valid,can1_gps1_5v_valid,payload_v_valid
326587018,5.034494,0.0,3.3053374,3.3296082,3.325882,3.3249755,15,0,1,0,1,0,0,0,0,0
327087018,5.0321774,0.0,3.3366578,3.3308165,3.3289032,3.3267882,15,0,1,0,1,0,0,0,0,0
327587019,5.035098,0.0,3.3256805,3.3277953,3.326587,3.325882,15,0,1,0,1,0,0,0,0,0
328097018,5.0351987,0.0,3.3080566,3.3308165,3.3279967,3.326486,15,0,1,0,1,0,0,0,0,0
328597018,5.0421476,0.0,3.3063445,3.3330321,3.3286011,3.3236663,15,0,1,0,1,0,0,0,0,0
329087018,5.020395,0.0,3.3299103,3.3263855,3.3290038,3.3277953,15,0,1,0,1,0,0,0,0,0
329587018,5.0311704,0.0,3.3208466,3.3301117,3.3256805,3.326587,15,0,1,0,1,0,0,0,0,0
330087029,5.0367093,0.0,3.3046324,3.3316224,3.330011,3.3221557,15,0,1,0,1,0,0,0,0,0
330587018,5.0341916,0.0,3.320343,3.3309174,3.3266876,3.3283997,15,0,1,0,1,0,0,0,0,0
331087018,5.0339904,0.0,3.3223572,3.3319244,3.329306,3.3259826,15,0,1,0,1,0,0,0,0,0
331597018,5.0278473,0.0,3.3016112,3.3312194,3.3286011,3.3252776,15,0,1,0,1,0,0,0,0,0
332097018,5.0225096,0.0,3.3096678,3.3323271,3.326486,3.3304138,15,0,1,0,1,0,0,0,0,0
332587018,5.034695,0.0,3.3297088,3.3309174,3.326587,3.3243713,15,0,1,0,1,0,0,0,0,0
333087020,5.029962,0.0,3.3337371,3.33132,3.3276947,3.3289032,15,0,1,0,1,0,0,0,0,0
333587018,5.037616,0.0,3.3042297,3.3309174,3.3286011,3.325882,15,0,1,0,1,0,0,0,0,0
334087018,5.0374146,0.0,3.315509,3.3315215,3.3283997,3.3269897,15,0,1,0,1,0,0,0,0,0
334587018,5.036508,0.0,3.3323271,3.3297088,3.3263855,3.3262846,15,0,1,0,1,0,0,0,0,0
335097018,5.0351987,0.0,3.3354492,3.3270905,3.3272917,3.3259826,15,0,1,0,1,0,0,0,0,0
335587019,5.0387235,0.0,3.312689,3.3298094,3.326184,3.326184,15,0,1,0,1,0,0,0,0,0
336087018,5.032681,0.0,3.3110778,3.3274932,3.3290038,3.325781,15,0,1,0,1,0,0,0,0,0
336587018,5.0342927,0.0,3.313797,3.3297088,3.3294067,3.3279967,15,0,1,0,1,0,0,0,0,0
337087018,5.029559,0.0,3.3295074,3.3288023,3.3295074,3.325479,15,0,1,0,1,0,0,0,0,0
337587018,5.0462766,0.0,3.332025,3.3316224,3.325781,3.3301117,15,0,1,0,1,0,0,0,0,0
338087018,5.0173736,0.0,3.3053374,3.3302124,3.3312194,3.3277953,15,0,1,0,1,0,0,0,0,0
338597018,5.031372,0.0,3.3103728,3.3302124,3.3252776,3.3256805,15,0,1,0,1,0,0,0,0,0
339087017,5.033688,0.0,3.3037262,3.3311188,3.327896,3.3279967,15,0,1,0,1,0,0,0,0,0
339587020,5.0417447,0.0,3.3337371,3.327896,3.3297088,3.3274932,15,0,1,0,1,0,0,0,0,0
340087018,5.034494,0.0,3.330313,3.3276947,3.3259826,3.327594,15,0,1,0,1,0,0,0,0,0
340587018,5.03963,0.0,3.333435,3.3276947,3.323767,3.3274932,15,0,1,0,1,0,0,0,0,0
341087018,5.0126405,0.0,3.3337371,3.329306,3.3266876,3.3281982,15,0,1,0,1,0,0,0,0,0
341587018,5.0401335,0.0,3.319336,3.3299103,3.3262846,3.3277953,15,0,1,0,1,0,0,0,0,0
342097020,5.0366087,0.0,3.3348448,3.3312194,3.326184,3.3276947,15,0,1,0,1,0,0,0,0,0
342597018,5.0339904,0.0,3.3351471,3.3279967,3.3301117,3.3248749,15,0,1,0,1,0,0,0,0,0
343087018,5.035501,0.0,3.301712,3.3304138,3.3273926,3.3272917,15,0,1,0,1,0,0,0,0,0
343587018,5.034796,0.0,3.3245728,3.329306,3.3290038,3.3245728,15,0,1,0,1,0,0,0,0,0
344087029,5.025128,0.0,3.308963,3.3330321,3.3259826,3.3228607,15,0,1,0,1,0,0,0,0,0
344587018,5.036307,0.0,3.3202422,3.3286011,3.3281982,3.3266876,15,0,1,0,1,0,0,0,0,0
345087018,5.029559,0.0,3.306546,3.331723,3.3277953,3.3245728,15,0,1,0,1,0,0,0,0,0
345597018,5.037616,0.0,3.3177245,3.3296082,3.3288023,3.3273926,15,0,1,0,1,0,0,0,0,0
346087018,5.041443,0.0,3.3361542,3.3290038,3.325882,3.3276947,15,0,1,0,1,0,0,0,0,0
346587019,5.0370116,0.0,3.335852,3.3279967,3.329306,3.325177,15,0,1,0,1,0,0,0,0,0
347087018,5.027545,0.0,3.3309174,3.325781,3.3222563,3.325177,15,0,1,0,1,0,0,0,0,0
347587018,5.0377164,0.0,3.3028197,3.3295074,3.3281982,3.327896,15,0,1,0,1,0,0,0,0,0
348087018,5.03822,0.0,3.3330321,3.327896,3.326486,3.3273926,15,0,1,0,1,0,0,0,0,0
348587018,5.0380187,0.0,3.3056395,3.3308165,3.3288023,3.3256805,15,0,1,0,1,0,0,0,0,0
349097018,5.039026,0.0,3.3053374,3.3306153,3.32558,3.3235657,15,0,1,0,1,0,0,0,0,0
349597018,5.038623,0.0,3.3221557,3.3283997,3.3294067,3.3253784,15,0,1,0,1,0,0,0,0,0
350087018,5.0274444,0.0,3.3052368,3.33273,3.326184,3.3290038,15,0,1,0,1,0,0,0,0,0
350587018,5.032681,0.0,3.3272917,3.3273926,3.326184,3.3273926,15,0,1,0,1,0,0,0,0,0
351087023,5.0367093,0.0,3.3033233,3.3319244,3.329306,3.3253784,15,0,1,0,1,0,0,0,0,0
351587018,5.0354004,0.0,3.3021147,3.331421,3.3292053,3.3263855,15,0,1,0,1,0,0,0,0,0
352087018,5.0385222,0.0,3.3050354,3.3332336,3.326184,3.3273926,15,0,1,0,1,0,0,0,0,0
352597018,5.038321,0.0,3.3356507,3.3288023,3.3297088,3.3259826,15,0,1,0,1,0,0,0,0,0
353097018,5.027545,0.0,3.3064454,3.331018,3.3297088,3.323767,15,0,1,0,1,0,0,0,0,0
353587018,5.0358033,0.0,3.3042297,3.3319244,3.327594,3.3245728,15,0,1,0,1,0,0,0,0,0
354087019,5.0395293,0.0,3.3347442,3.3279967,3.3294067,3.3273926,15,0,1,0,1,0,0,0,0,0
354587018,5.0274444,0.0,3.3209472,3.3279967,3.326486,3.3252776,15,0,1,0,1,0,0,0,0,0
355087021,5.036508,0.0,3.3370605,3.3299103,3.3302124,3.3298094,15,0,1,0,1,0,0,0,0,0
355597020,5.040234,0.0,3.3047333,3.3311188,3.3229613,3.326184,15,0,1,0,1,0,0,0,0,0
356097018,5.040033,0.0,3.3110778,3.329306,3.3262846,3.3272917,15,0,1,0,1,0,0,0,0,0
356587018,5.029559,0.0,3.3239684,3.3287017,3.326587,3.3269897,15,0,1,0,1,0,0,0,0,0
357087018,5.0358033,0.0,3.3223572,3.3273926,3.3285003,3.325882,15,0,1,0,1,0,0,0,0,0
357587018,5.0341916,0.0,3.33132,3.3308165,3.324472,3.325479,15,0,1,0,1,0,0,0,0,0
358087018,5.0370116,0.0,3.3019135,3.3308165,3.326184,3.3273926,15,0,1,0,1,0,0,0,0,0
358587018,5.032077,0.0,3.3233643,3.3276947,3.326184,3.326486,15,0,1,0,1,0,0,0,0,0
359087019,5.031976,0.0,3.3338377,3.3298094,3.3232634,3.326184,15,0,1,0,1,0,0,0,0,0
359597018,5.033487,0.0,3.33132,3.3280976,3.3295074,3.3260834,15,0,1,0,1,0,0,0,0,0
360097019,5.037213,0.0,3.3034241,3.3296082,3.3298094,3.3256805,15,0,1,0,1,0,0,0,0,0
360587021,5.03248,0.0,3.3056395,3.3312194,3.3246734,3.325479,15,0,1,0,1,0,0,0,0,0
361087031,5.0354004,0.0,3.3332336,3.3279967,3.326587,3.326486,15,0,1,0,1,0,0,0,0,0
361587018,5.0368104,0.0,3.3319244,3.3287017,3.324774,3.3283997,15,0,1,0,1,0,0,0,0,0
362087018,5.0322785,0.0,3.301712,3.3282988,3.326889,3.3274932,15,0,1,0,1,0,0,0,0,0
362587018,5.041241,0.0,3.3344421,3.3281982,3.3262846,3.3272917,15,0,1,0,1,0,0,0,0,0
363097018,5.031775,0.0,3.333133,3.3283997,3.3277953,3.326184,15,0,1,0,1,0,0,0,0,0
363587018,5.040234,0.0,3.308258,3.3304138,3.3266876,3.3241699,15,0,1,0,1,0,0,0,0,0
364087018,5.0263367,0.0,3.3042297,3.3322265,3.3272917,3.3253784,15,0,1,0,1,0,0,0,0,0
364587018,5.0368104,0.0,3.306848,3.3301117,3.326486,3.3270905,15,0,1,0,1,0,0,0,0,0
365087018,5.040033,0.0,3.3084595,3.331018,3.3296082,3.326587,15,0,1,0,1,0,0,0,0,0
365587018,5.0367093,0.0,3.3269897,3.3286011,3.326184,3.326184,15,0,1,0,1,0,0,0,0,0
366087018,5.035501,0.0,3.3330321,3.3280976,3.325781,3.327594,15,0,1,0,1,0,0,0,0,0
366597018,5.0378175,0.0,3.3063445,3.3305144,3.325479,3.3241699,15,0,1,0,1,0,0,0,0,0
367087018,5.037213,0.0,3.3355498,3.3289032,3.326587,3.3273926,15,0,1,0,1,0,0,0,0,0
367587018,5.0318756,0.0,3.33414,3.3281982,3.3288023,3.3286011,15,0,1,0,1,0,0,0,0,0
368087024,5.034897,0.0,3.3298094,3.33132,3.3301117,3.327191,15,0,1,0,1,0,0,0,0,0
368587018,5.0374146,0.0,3.326587,3.3294067,3.3290038,3.3253784,15,0,1,0,1,0,0,0,0,0
369087018,5.0349975,0.0,3.3304138,3.329306,3.3295074,3.3256805,15,0,1,0,1,0,0,0,0,0
369587018,5.034494,0.0,3.335852,3.3281982,3.325479,3.3269897,15,0,1,0,1,0,0,0,0,0
370097018,5.039026,0.0,3.333133,3.3286011,3.326889,3.3273926,15,0,1,0,1,0,0,0,0,0
370597017,5.032681,0.0,3.3323271,3.3285003,3.3249755,3.3272917,15,0,1,0,1,0,0,0,0,0
371087018,5.040436,0.0,3.331723,3.3316224,3.3224578,3.3289032,15,0,1,0,1,0,0,0,0,0
371587018,5.035098,0.0,3.307251,3.3288023,3.3276947,3.3290038,15,0,1,0,1,0,0,0,0,0
372087018,5.034695,0.0,3.3049347,3.3297088,3.3273926,3.3263855,15,0,1,0,1,0,0,0,0,0
372587018,5.0378175,0.0,3.330011,3.3312194,3.3292053,3.3262846,15,0,1,0,1,0,0,0,0,0
373087018,5.0349975,0.0,3.306546,3.3316224,3.3242705,3.3277953,15,0,1,0,1,0,0,0,0,0
373597018,5.0385222,0.0,3.3033233,3.3308165,3.3292053,3.3241699,15,0,1,0,1,0,0,0,0,0
374097019,5.033084,0.0,3.312085,3.3290038,3.327594,3.326184,15,0,1,0,1,0,0,0,0,0
374587018,5.0345945,0.0,3.3296082,3.3289032,3.3269897,3.3292053,15,0,1,0,1,0,0,0,0,0
375087017,5.0353,0.0,3.3347442,3.3279967,3.3292053,3.3256805,15,0,1,0,1,0,0,0,0,0
375587020,5.0364075,0.0,3.3359528,3.3279967,3.3231628,3.3277953,15,0,1,0,1,0,0,0,0,0
376087022,5.030566,0.0,3.3364563,3.327594,3.326184,3.324774,15,0,1,0,1,0,0,0,0,0
376587018,5.0408387,0.0,3.3060424,3.331018,3.3243713,3.326587,15,0,1,0,1,0,0,0,0,0
377097018,5.0351987,0.0,3.3171203,3.3305144,3.3256805,3.3262846,15,0,1,0,1,0,0,0,0,0
377587017,5.036307,0.0,3.3283997,3.3274932,3.3286011,3.327191,15,0,1,0,1,0,0,0,0,0
378087029,5.035501,0.0,3.3070495,3.331421,3.3250763,3.3259826,15,0,1,0,1,0,0,0,0,0
378587017,5.0341916,0.0,3.331018,3.327896,3.3298094,3.3283997,15,0,1,0,1,0,0,0,0,0
379087018,5.032681,0.0,3.3032227,3.327594,3.3287017,3.325479,15,0,1,0,1,0,0,0,0,0
379587018,5.0235167,0.0,3.3204436,3.3294067,3.325781,3.3256805,15,0,1,0,1,0,0,0,0,0
380087018,5.038623,0.0,3.332126,3.3288023,3.3223572,3.327191,15,0,1,0,1,0,0,0,0,0
380597018,5.0417447,0.0,3.312085,3.331421,3.3299103,3.3301117,15,0,1,0,1,0,0,0,0,0
381087018,5.039227,0.0,3.3298094,3.330011,3.326587,3.3280976,15,0,1,0,1,0,0,0,0,0
381587018,5.0331845,0.0,3.305136,3.330716,3.325479,3.3280976,15,0,1,0,1,0,0,0,0,0
382087018,5.0395293,0.0,3.3229613,3.3269897,3.326587,3.3241699,15,0,1,0,1,0,0,0,0,0
382587018,5.0197906,0.0,3.33414,3.3301117,3.326889,3.32558,15,0,1,0,1,0,0,0,0,0
383087018,5.0314727,0.0,3.3043303,3.330716,3.327191,3.3240693,15,0,1,0,1,0,0,0,0,0
383587018,5.020395,0.0,3.3052368,3.327594,3.3266876,3.3273926,15,0,1,0,1,0,0,0,0,0
384097018,5.028955,0.0,3.3175232,3.3304138,3.325882,3.3267882,15,0,1,0,1,0,0,0,0,0
384587044,5.0278473,0.0,3.319235,3.332025,3.3260834,3.3242705,15,0,1,0,1,0,0,0,0,0
385087018,5.0322785,0.0,3.3060424,3.3322265,3.330011,3.3245728,15,0,1,0,1,0,0,0,0,0
385587017,5.023013,0.0,3.3174224,3.3318236,3.3270905,3.3259826,15,0,1,0,1,0,0,0,0,0
386087018,5.034494,0.0,3.3323271,3.329306,3.3266876,3.325882,15,0,1,0,1,0,0,0,0,0
386587018,5.033386,0.0,3.3028197,3.3304138,3.3294067,3.3305144,15,0,1,0,1,0,0,0,0,0
387087018,5.0339904,0.0,3.3345428,3.3286011,3.3243713,3.3263855,15,0,1,0,1,0,0,0,0,0
387597018,5.0328827,0.0,3.3177245,3.3286011,3.3259826,3.326587,15,0,1,0,1,0,0,0,0,0
388087019,5.036911,0.0,3.3060424,3.3304138,3.32558,3.327191,15,0,1,0,1,0,0,0,0,0
388587018,5.04386,0.0,3.3335357,3.3282988,3.32558,3.3289032,15,0,1,0,1,0,0,0,0,0
389087018,5.0321774,0.0,3.3345428,3.3286011,3.3297088,3.3263855,15,0,1,0,1,0,0,0,0,0
389587018,5.0394287,0.0,3.326889,3.326889,3.327896,3.3276947,15,0,1,0,1,0,0,0,0,0
390087017,5.0370116,0.0,3.3032227,3.330313,3.3302124,3.3263855,15,0,1,0,1,0,0,0,0,0
390587022,5.0391264,0.0,3.332126,3.3281982,3.3235657,3.3267882,15,0,1,0,1,0,0,0,0,0
391097018,5.0321774,0.0,3.3047333,3.3315215,3.325781,3.326486,15,0,1,0,1,0,0,0,0,0
391587018,5.0329833,0.0,3.3011076,3.3294067,3.3302124,3.3263855,15,0,1,0,1,0,0,0,0,0
392087059,5.037213,0.0,3.3353484,3.3288023,3.3272917,3.3240693,15,0,1,0,1,0,0,0,0,0
392587018,5.0321774,0.0,3.3270905,3.331421,3.3249755,3.3245728,15,0,1,0,1,0,0,0,0,0
393087018,5.034091,0.0,3.3159118,3.331421,3.3270905,3.3273926,15,0,1,0,1,0,0,0,0,0
393587019,5.0298615,0.0,3.3277953,3.329306,3.327594,3.3269897,15,0,1,0,1,0,0,0,0,0
