timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2],samples
267796991,267796912,3407890,0.03836227,0.02213304,-0.03975287,35.83937,0,0,0,0,8
268798263,268798183,3407890,0.011765984,-0.007177833,-0.014905245,35.990337,0,0,0,0,8
269795737,269795661,3407890,-0.008884858,0.0006161945,-0.00680312,35.914856,0,0,0,0,8
270796989,270796911,3407890,-0.0048129787,0.00940113,-0.029219275,35.997887,0,0,0,0,8
271796989,271796912,3407890,-0.22446133,-0.36507857,0.09033911,36.050724,0,0,0,0,8
272794483,272794412,3407890,0.522866,-0.008774228,-0.19600219,35.955833,0,0,0,0,7
273795737,273795661,3407890,-0.082045466,-0.054941233,-0.042783882,35.960144,0,0,0,0,8
274796989,274796912,3407890,-0.12972559,-0.029485738,-0.005445827,35.92995,0,0,0,0,8
275798264,275798187,3407890,-0.0046381126,0.26179105,-0.040543932,35.990337,0,0,0,0,8
276795736,276795661,3407890,0.103953674,-0.059196305,-0.063276514,35.94505,0,0,0,0,8
277796990,277796912,3407890,0.4718967,-0.27012634,-0.025388878,35.967693,0,0,0,0,8
278798264,278798186,3407890,0.2790445,-0.057689127,-0.0070862365,35.899757,0,0,0,0,8
279794491,279794412,3407890,-0.17507418,-0.003189223,-0.0013406393,36.02053,0,0,0,0,8
280795736,280795661,3407890,0.56648254,-0.084035605,0.09507714,35.74879,0,0,0,0,8
281796990,281796912,3407890,0.011799292,-0.11819276,0.011882561,35.899757,0,0,0,0,8
282798261,282798184,3407890,0.14678752,0.023790102,0.006836428,35.809177,0,0,0,0,8
283795736,283795661,3407890,0.12994209,0.09351168,0.036463726,35.990337,0,0,0,0,8
284796991,284796912,3407890,-0.08345272,0.033924006,0.087224826,36.10356,0,0,0,0,8
285796991,285796911,3407890,-0.2143191,0.16937022,0.08459351,35.960144,0,0,0,0,8
286794490,286794412,3407890,0.1532659,-0.14265735,-0.033491004,35.960144,0,0,0,0,8
287795737,287795661,3407890,0.12637816,-0.051901896,0.10258805,35.967693,0,0,0,0,8
288796988,288796911,3407890,0.21195425,-0.096401125,0.0011574464,35.990337,0,0,0,0,8
289798261,289798184,3407890,-0.097949944,0.12823507,-0.038070828,35.990337,0,0,0,0,8
290795737,290795661,3407890,0.108183764,0.05631518,0.026296515,35.94505,0,0,0,0,8
291796988,291796912,3407890,-0.09485231,-0.044765696,0.019476742,35.98279,0,0,0,0,8
292797035,292796958,3407890,-0.017453292,-0.0996986,-0.009242917,35.92995,0,0,0,0,8
293794490,293794412,3407890,-0.2045849,0.07040438,-0.012548718,35.990337,0,0,0,0,8
294795735,294795661,3407890,0.22558546,-0.02876962,-0.033349443,35.98279,0,0,0,0,8
295796991,295796912,3407890,-0.07182829,0.3298639,-0.07499253,35.899757,0,0,0,0,8
296798266,296798189,3407890,0.49414635,-0.043066997,-0.098424576,35.990337,0,0,0,0,8
297795736,297795661,3407890,-0.23576933,-0.22576034,0.21041375,35.899757,0,0,0,0,8
298796990,298796911,3407890,0.11734341,0.04264232,-0.011899215,35.831825,0,0,0,0,8
299796989,299796912,3407890,0.04284217,-0.018219372,-0.056107007,35.94505,0,0,0,0,8
300795736,300795661,3407890,-0.4466494,0.09844123,0.021774981,36.005436,0,0,0,0,8
301795736,301795661,3407890,-0.20663333,-0.0759085,-0.06427575,35.75634,0,0,0,0,8
302796991,302796912,3407890,0.23218875,0.088049196,0.04339175,35.7186,0,0,0,0,8
303798260,303798183,3407890,-0.23641883,-0.03737969,0.0934867,35.74879,0,0,0,0,8
304795736,304795661,3407890,-0.32988054,0.4072962,0.09196286,35.9526,0,0,0,0,8
305796989,305796912,3407890,-0.20642515,-0.20127077,0.119983055,35.98279,0,0,0,0,8
306796989,306796912,3407890,-0.011949177,-0.029968701,0.05858011,35.990337,0,0,0,0,8
307794490,307794411,3407890,-0.057106238,0.20860681,0.05005331,35.92995,0,0,0,0,8
308795736,308795661,3407890,0.26870242,-0.19119516,0.07404326,35.786533,0,0,0,0,8
309796988,309796911,3407890,-0.1878727,-0.06969659,0.021375287,35.688408,0,0,0,0,8
310798261,310798184,3407890,-0.14780341,0.013064988,0.016520673,35.990337,0,0,0,0,8
311795738,311795661,3407890,-0.08653369,0.15165879,0.049611982,35.877113,0,0,0,0,8
312796989,312796912,3407890,0.6286516,-0.040585566,-0.08256173,35.990337,0,0,0,0,8
313796989,313796911,3407890,0.009484399,0.00088265695,-0.12392171,35.824276,0,0,0,0,8
314795736,314795661,3407890,-0.4506047,0.091454916,-0.021658404,35.899757,0,0,0,0,8
315795736,315795661,3407890,0.11019056,0.020759093,0.02595511,35.86202,0,0,0,0,8
316796990,316796912,3407890,0.19299378,0.027470617,-0.016245885,35.83937,0,0,0,0,8
317798264,317798186,3407890,0.6848752,-0.2768212,-0.037537903,35.74879,0,0,0,0,8
318795736,318795661,3407890,0.08527632,0.022790868,0.021683384,35.824276,0,0,0,0,8
319796989,319796912,3407890,0.18032849,-0.1508594,-0.010475306,35.74879,0,0,0,0,8
320796989,320796912,3407890,0.18315965,-0.04134332,-0.046014737,35.74879,0,0,0,0,8
321794491,321794412,3407890,0.39448103,-0.0645089,-0.008801589,35.83937,0,0,0,0,8
322795736,322795661,3407890,0.28844562,-0.23166414,0.080729805,35.74879,0,0,0,0,8
323796991,323796911,3407890,-0.22632657,0.12612002,-0.07456786,35.567635,0,0,0,0,8
324798268,324798184,3407890,0.10523787,0.1360957,0.007520163,35.74879,0,0,0,0,9
325795736,325795661,3407890,-0.13460518,0.056523353,-0.064325705,35.86202,0,0,0,0,8
326796990,326796912,3407890,-0.09801656,0.08383576,0.03832896,35.76389,0,0,0,0,8
327796993,327796912,3407890,0.18377584,-0.03691338,-0.014405628,35.703503,0,0,0,0,8
328795736,328795661,3407890,-0.1638661,-0.034190465,-0.022699272,35.544987,0,0,0,0,8
329795737,329795661,3407890,0.39942726,0.06261036,-0.025397206,35.66576,0,0,0,0,8
330796988,330796911,3407890,0.13705331,0.19400966,-0.094527565,35.567635,0,0,0,0,8
331798261,331798183,3407890,-0.0910469,0.026496362,-0.07321889,35.567635,0,0,0,0,8
332795737,332795661,3407890,-0.13335614,0.17432475,0.091929555,35.612923,0,0,0,0,8
333796990,333796912,3407890,0.16358298,0.09637615,-0.07647473,35.688408,0,0,0,0,8
334796989,334796911,3407890,-0.193585,0.24532035,0.042259283,35.658215,0,0,0,0,8
335794491,335794413,3407890,-0.13241519,0.07264433,-0.073285505,35.431763,0,0,0,0,8
336795737,336795661,3407890,-0.1823769,0.018694008,0.027645482,35.74879,0,0,0,0,8
337796991,337796912,3407890,-0.23824243,0.06379278,0.03426541,35.658215,0,0,0,0,8
338798263,338798186,3407890,0.012040773,-0.12522903,-0.08104623,35.567635,0,0,0,0,8
339795737,339795661,3407890,-0.002098392,-0.021058863,0.12487098,35.544987,0,0,0,0,8
340796989,340796912,3407890,-0.55603224,0.19820645,-0.020017993,35.778984,0,0,0,0,8
341796991,341796912,3407890,0.08796593,0.013364758,-0.03697167,35.695953,0,0,0,0,8
342794490,342794412,3407890,0.03964462,-0.014971861,-0.021933192,35.688408,0,0,0,0,8
343795736,343795661,3407890,-0.111131504,0.1484196,0.03390735,35.507248,0,0,0,0,8
344796991,344796911,3407890,-0.12597847,-0.20178704,-0.049395483,35.658215,0,0,0,0,8
345798261,345798184,3407890,0.08888189,0.054283403,-0.07276924,35.567635,0,0,0,0,8
346795736,346795661,3407890,-0.3194219,-0.115294985,0.15366557,35.461956,0,0,0,0,8
347796990,347796912,3407890,0.05813878,-0.2591514,0.021391941,35.703503,0,0,0,0,8
348796991,348796912,3407890,0.30244324,0.10193022,-0.032225307,35.726147,0,0,0,0,8
349795736,349795661,3407890,-0.15012662,-0.009775843,-0.015080111,35.567635,0,0,0,0,8
350795737,350795661,3407890,0.3657031,-0.06967994,0.09824138,35.507248,0,0,0,0,8
351796992,351796912,3407890,0.5899979,-0.17870472,0.026771152,35.507248,0,0,0,0,8
352798261,352798184,3407890,0.16325822,-0.025871841,0.027095903,35.40157,0,0,0,0,8
353795737,353795661,3407890,-0.26252383,0.014172473,0.009442764,35.522343,0,0,0,0,8
354797031,354796953,3407890,-0.014547186,-0.03915333,-0.0078106816,35.597828,0,0,0,0,8
355796989,355796912,3407890,0.30980426,0.05609035,0.051851932,35.62802,0,0,0,0,8
356795736,356795661,3407890,-0.005795559,0.060636867,0.05360892,35.597828,0,0,0,0,8
357795736,357795661,3407890,0.20551752,0.04147655,-0.078731336,35.514793,0,0,0,0,8
358796991,358796912,3407890,0.033699177,-0.106318526,0.031950515,35.4846,0,0,0,0,8
359798264,359798186,3407890,0.15721287,-0.11645243,0.03814577,35.522343,0,0,0,0,8
360795736,360795661,3407890,-0.039578006,0.12366357,-0.0072444486,35.507248,0,0,0,0,8
361796992,361796913,3407890,0.07148688,-0.26219076,0.08658365,35.529892,0,0,0,0,8
362796991,362796912,3407890,0.5635848,-0.28335786,-0.077915296,35.44686,0,0,0,0,8
363795736,363795661,3407890,0.06582456,-0.027162518,-0.043508325,35.477055,0,0,0,0,8
364795736,364795661,3407890,-0.2786448,-0.034298718,0.008510145,35.394024,0,0,0,0,8
