timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2]
429796341,429796241,0.02086451,-0.014089221,-0.023243442
429817590,429817491,-0.023184221,-0.005739202,-0.023350902
429837596,429837490,0.004239996,-0.02033668,-0.023503562
429855091,429854991,0.0047615184,-0.013813543,-0.023593204
429876341,429876241,0.019173551,-0.013661179,-0.023717329
429897589,429897491,-0.033393104,-0.0049464814,-0.024028152
429915090,429914990,-0.032077387,-0.011721649,-0.024272677
429936341,429936241,0.03159099,-0.01648993,-0.024495289
429957589,429957491,-0.009391292,-0.013702745,-0.024727857
429977590,429977491,-0.027788136,-0.00385459,-0.02518328
429995090,429994991,-0.019858813,-0.010455276,-0.025542138
430016341,430016241,0.03589501,-0.0059863166,-0.025845183
430037589,430037491,0.0058241086,-0.011035062,-0.026088297
430055090,430054991,-0.008132951,0.0049245865,-0.026348796
430076340,430076241,-0.00039830734,-0.010654968,-0.026678262
430097589,430097490,0.014443991,-0.015139601,-0.026934173
430117599,430117492,0.01706535,-0.017341925,-0.027209306
430135092,430134991,0.004997545,-0.009298543,-0.027475955
430156340,430156240,-0.014365816,-0.006344731,-0.027773226
430177588,430177491,0.01802351,-0.020296289,-0.028011706
430195090,430194991,0.009146163,-0.01585467,-0.028141757
430216342,430216241,0.017026385,-0.004827344,-0.028239673
430237590,430237491,-0.009932857,-0.016359631,-0.028398184
430257590,430257491,0.01743285,-0.008423089,-0.028454106
430275092,430274991,0.031846344,-0.015604327,-0.02850125
430296341,430296241,-0.0051149377,-0.015049923,-0.0284481
430317592,430317492,-0.013282609,-0.009164094,-0.028605666
430335092,430334991,-0.008281596,-0.011062449,-0.028655706
430356341,430356241,0.042731278,-0.020167533,-0.028624086
430377590,430377491,-0.01040786,-0.00057952123,-0.028688226
430397596,430397491,-0.010303331,-0.008183152,-0.028887592
430415091,430414990,0.00780286,-0.010489742,-0.028962504
430436340,430436241,0.013895823,-0.028393008,-0.028959623
430457595,430457491,0.00029157786,-0.0070082187,-0.029062865
430475092,430474991,-0.018980889,-0.013036038,-0.029185122
430496340,430496241,-0.0035304944,-0.006234417,-0.02927692
430517594,430517491,0.023435459,-0.02238621,-0.029283583
430537589,430537491,0.0019527825,-0.0072243186,-0.029289292
430555092,430554991,0.0071584187,-0.0020474244,-0.029363444
430576341,430576241,-0.014571398,-0.013516631,-0.02946186
430597590,430597491,0.025109705,-0.01867334,-0.029564926
430615136,430615028,0.034327984,-0.014201335,-0.02969441
430636340,430636241,-0.010236551,-0.011774721,-0.029825503
430657589,430657491,-0.0020972514,-0.009633717,-0.030049184
430677597,430677491,0.035500713,-0.008402652,-0.030197533
430695092,430694991,0.037861396,-0.013331578,-0.030325692
430716341,430716241,-0.014343396,-0.003010494,-0.030509312
430737588,430737491,0.015186769,-0.009691325,-0.030718403
430755092,430754991,0.032632504,-0.009130391,-0.030777825
430776341,430776241,0.008615306,-0.01107669,-0.030704346
430797589,430797491,-0.0037147466,-0.007145804,-0.030789172
430817591,430817492,-0.0014939732,-0.0034916503,-0.030776242
430835092,430834991,0.019673878,-0.0071995044,-0.030774536
430856340,430856241,0.012660165,-0.009982508,-0.030627405
430877589,430877491,-0.00011200943,0.0032902719,-0.03065154
430895091,430894991,-0.00041675678,-0.002837798,-0.030655583
430916340,430916241,0.015568709,-0.0102331955,-0.03063778
430937589,430937491,0.019866517,-0.021534935,-0.03064396
430957589,430957491,-0.013426633,-0.006162872,-0.03068448
430975092,430974991,-0.02148988,-0.010504527,-0.030761449
430996350,430996241,0.0070300223,-0.00725421,-0.03084679
431017590,431017491,0.027226215,-0.00618728,-0.030731032
431035092,431034991,0.0012820807,-0.0040547824,-0.030680925
431056341,431056241,-0.022596372,-0.008503537,-0.030739533
431077590,431077491,0.024551973,-0.0066924994,-0.030687792
431097588,431097490,0.0006468926,-0.008328621,-0.030594215
431115092,431114991,-0.0066995244,-0.013706016,-0.030597566
431136341,431136241,-0.010961929,-0.014027026,-0.030745639
431157589,431157491,0.016164,-0.017422736,-0.030705946
431175092,431174991,0.017726853,-0.0169818,-0.030623607
431196341,431196241,-0.008437833,-0.019805107,-0.030595863
431217590,431217491,-0.001351665,-0.004256867,-0.030715056
431237590,431237491,0.008045062,-0.015664428,-0.030688023
431255091,431254991,0.022411207,-0.021813534,-0.030715354
431276348,431276241,0.018710406,-0.0082508195,-0.03083447
431297589,431297491,-0.008211289,-0.003769205,-0.030963486
431315091,431314990,-0.0068828864,-0.013680126,-0.031034317
431336342,431336241,0.032772478,-0.021563185,-0.031092
431357590,431357491,0.0006225988,-0.0010325987,-0.03109192
431377588,431377491,-0.010043527,-0.019783366,-0.031182868
431395090,431394991,0.0023002722,-0.007869965,-0.031230558
431416340,431416241,0.043455444,-0.017780645,-0.031198218
431437590,431437491,-0.010710792,-0.010376586,-0.031206017
431455091,431454991,-0.018064931,-0.014664731,-0.031256974
431476341,431476241,0.021078218,-0.010356577,-0.031324666
431497589,431497491,0.012939507,-0.01798122,-0.031087108
431517590,431517491,0.0013084704,-0.018650388,-0.030956825
431535093,431534991,-0.014463421,-0.005763224,-0.030884726
