timestamp,timestamp_sample,position[0],position[1],position[2],q[0],q[1],q[2],q[3],velocity[0],velocity[1],velocity[2],angular_velocity[0],angular_velocity[1],angular_velocity[2],position_variance[0],position_variance[1],position_variance[2],orientation_variance[0],orientation_variance[1],orientation_variance[2],velocity_variance[0],velocity_variance[1],velocity_variance[2],pose_frame,velocity_frame,reset_counter,quality
272394318,272393741,0.016097633,-0.2904221,-0.61773014,0.7248038,0.010103767,-0.0072180624,0.6888434,0.02390397,-0.08445013,-0.35479698,0.033594877,0.010150846,-0.033585083,0.0031400844,0.0031398947,0.0019584692,1.4727779e-05,1.3147074e-05,0.00014859551,0.004142065,0.0041436516,0.0020355561,1,1,26,0
272884347,272883740,0.03387326,-0.26236823,-0.6889597,0.72993976,0.009784877,-0.0073247845,0.6834023,0.015045758,-0.03133089,-0.46865726,-0.064829975,0.08876323,-0.04143355,0.00096309587,0.0009631329,0.00075591705,1.6379092e-05,1.47558885e-05,0.00015156869,0.006347877,0.0063522803,0.0025916896,1,1,29,0
273384201,273383740,0.052929003,-0.2903234,-0.9813252,0.7321053,0.01438498,-0.008028947,0.68099225,0.007512776,-0.015955517,-0.4431477,0.050799493,0.02915691,0.0076108547,0.00078863994,0.0007888288,0.00056555646,1.4385085e-05,1.278372e-05,0.00015238729,0.004881541,0.0048835557,0.0023025183,1,1,29,0
273884361,273883741,0.047266778,-0.2736999,-1.1833513,0.733509,0.010545777,-0.0067954394,0.67956406,-0.036231548,0.008442509,-0.30943394,-0.08461232,0.021781849,-0.008289281,0.0006145241,0.0006145811,0.0004955077,1.23200125e-05,1.0758627e-05,0.00015192316,0.0023127424,0.0023131813,0.0014827856,1,1,29,0
274384349,274383741,0.023274885,-0.27090546,-1.3194233,0.7345791,0.009489798,-0.010216097,0.67837983,-0.04582056,-0.003807469,-0.24767476,-0.04532707,-0.008681297,-0.018122874,0.00052646355,0.00052649295,0.00044829492,1.22304855e-05,1.0631553e-05,0.00015140834,0.0017010702,0.0017012611,0.0011746531,1,1,29,0
274884235,274883741,0.0015447652,-0.26150522,-1.4246987,0.73536295,0.008344453,-0.0105953235,0.67753935,-0.03205632,0.020339603,-0.21277641,0.08754409,-0.018584948,0.00048334934,0.00051726896,0.00051727425,0.00044141465,1.2437764e-05,1.0819041e-05,0.00015137685,0.0016373064,0.0016372537,0.0011115771,1,1,29,0
275394189,275393740,-0.014857958,-0.24790964,-1.5098622,0.73636156,0.0071652057,-0.01058596,0.67646754,-0.035827525,0.013741263,-0.18359575,-0.12820582,-0.0023833688,-0.018839765,0.000501258,0.0005012544,0.000423295,1.2499287e-05,1.0876259e-05,0.00015104067,0.0016434834,0.0016435183,0.001095353,1,1,29,0
275894330,275893740,-0.028176684,-0.21830505,-1.5732547,0.73701036,0.004585568,-0.009216851,0.67580307,-0.0034663875,0.026468383,-0.17376466,0.051445935,0.028906975,0.007952689,0.0004966832,0.00049668754,0.00041640425,1.2422624e-05,1.0807572e-05,0.0001506211,0.0016363796,0.0016365169,0.0010909562,1,1,29,0
276384203,276383741,-0.009331257,-0.20026207,-1.6264918,0.73746705,0.008205717,-0.006465749,0.67530245,0.022195352,-0.0035036423,-0.14781101,-0.042132717,0.03196019,-0.007951905,0.00053373736,0.0005337444,0.0004416164,1.24096105e-05,1.0804565e-05,0.00015056477,0.0016933972,0.0016930545,0.0011218177,1,1,29,0
276884241,276883741,0.0089147175,-0.21538454,-1.6757853,0.737362,0.011377156,-0.0076410547,0.6753588,0.016559381,-0.027722314,-0.13142958,0.0034394776,-0.018048437,-0.026880203,0.0004973731,0.00049734296,0.00041684762,1.2284069e-05,1.0658887e-05,0.0001499049,0.0016207554,0.0016204023,0.0010904138,1,1,29,0
277384346,277383740,0.023324527,-0.21676059,-1.7230444,0.73695296,0.010886941,-0.006243471,0.6758275,-0.007013677,0.0008750644,-0.1120514,0.055703197,-0.01999183,0.011364497,0.0004734295,0.00047342025,0.0004002239,1.2181183e-05,1.0567704e-05,0.00014930891,0.0015717626,0.0015718875,0.001069269,1,1,29,0
277884237,277883741,0.033739258,-0.22051598,-1.762801,0.7367463,0.011620371,-0.0047343695,0.6760529,0.000360017,0.0045267385,-0.096356824,0.03792174,-0.00041670963,0.010210726,0.0004925409,0.0004925613,0.0004131709,1.21999265e-05,1.0603189e-05,0.00014900161,0.0016128193,0.0016130399,0.0010911188,1,1,29,0
278384359,278383741,0.012827711,-0.228222,-1.7897221,0.7365612,0.009191177,-0.009227203,0.67624557,-0.036499474,-0.012424963,-0.062357955,-0.03027074,0.024678076,-0.01973227,0.00052001444,0.0005200516,0.00043419818,1.2258443e-05,1.0611545e-05,0.0001489046,0.0016446123,0.0016448015,0.0011084527,1,1,29,0
278894174,278893740,0.013035228,-0.24146318,-1.8006132,0.7360527,0.012916956,-0.0077201193,0.6767571,-0.025672782,0.005977346,-0.065983616,0.011385961,-0.024276119,0.006985752,0.0005498449,0.0005498606,0.00046122554,1.2257877e-05,1.0619677e-05,0.00014957058,0.0016508561,0.0016508084,0.0011125407,1,1,29,0
279394434,279393741,-0.015703423,-0.23005597,-1.8337337,0.7356193,0.00858225,-0.01064986,0.67725706,-0.019811625,0.028256446,-0.074750125,-0.04779758,0.09347505,-0.008120993,0.0004932081,0.0004932087,0.0004178916,1.2215118e-05,1.055083e-05,0.00014924306,0.0015972835,0.001597318,0.0010824244,1,1,29,0
279884355,279883740,-0.037375323,-0.21381581,-1.8762276,0.7353806,0.006410188,-0.009434143,0.6775584,-0.022689085,0.013412228,-0.047036838,-0.06751892,-0.0090939505,-0.0057136677,0.0004744951,0.00047450664,0.00040051562,1.2134725e-05,1.0539122e-05,0.00014869479,0.0015914234,0.0015917099,0.0010808437,1,1,29,0
280384344,280383740,-0.04649658,-0.2356449,-1.8892,0.7359472,0.008895849,-0.012568329,0.6768638,0.0012896173,0.0078673065,-0.0096099945,0.030017061,0.0058197845,-0.0034965244,0.00045741093,0.00045744202,0.0003866133,1.2155549e-05,1.0507334e-05,0.000147733,0.0015632148,0.001563418,0.0010691079,1,1,29,0
280884346,280883741,-0.051620077,-0.21886182,-1.8936256,0.7369497,0.0077473647,-0.009883649,0.6758311,0.034272764,0.028443174,-0.017327506,-0.02306079,0.04788323,-0.00033545567,0.00049981533,0.0004998612,0.00041960197,1.2190814e-05,1.05519875e-05,0.00014774204,0.0016061375,0.0016065224,0.0010906666,1,1,29,0
281384437,281383741,-0.033822108,-0.18061113,-1.8844709,0.7372913,0.006360568,-0.0073944535,0.6755046,0.04674188,0.018867793,-0.006084013,0.107807554,-0.032148264,0.02010914,0.00047343626,0.0004734715,0.0004013067,1.2099111e-05,1.0503784e-05,0.00014734924,0.0015633093,0.001563397,0.0010668562,1,1,29,0
281884343,281883741,-0.011435468,-0.16638449,-1.8760293,0.73715216,0.0073925164,-0.005910303,0.6756605,0.015817225,-0.0096001765,-0.026279833,-0.089817345,0.048339218,-0.012053384,0.00047272223,0.00047270991,0.00039945333,1.2110114e-05,1.0519584e-05,0.0001469369,0.0015749506,0.0015747016,0.001070929,1,1,29,0
282394184,282393740,-0.019447677,-0.16567612,-1.8789744,0.73703957,0.004816809,-0.009831088,0.6757609,-0.0012067128,-0.0034095626,-0.02893752,-0.07113852,0.0020483835,-0.018701764,0.00048872555,0.00048870634,0.00041013776,1.2146537e-05,1.0535724e-05,0.00014665663,0.0016070692,0.0016071895,0.001086125,1,1,29,0
282894328,282893741,0.009725511,-0.17383826,-1.8868552,0.73717654,0.009636273,-0.0064334916,0.6756009,0.03366944,-0.02555225,-0.041303113,0.089804575,-0.042620886,0.0035236517,0.00046053447,0.00046053514,0.00039135088,1.2040886e-05,1.0441175e-05,0.00014626718,0.0015429385,0.0015428596,0.0010549519,1,1,29,0
283384370,283383743,0.051559415,-0.19410332,-1.8978386,0.73762065,0.012832185,-0.0056546633,0.6750697,0.017124204,-0.027065959,-0.029292049,0.075654104,-0.02467153,-0.005658844,0.0004934499,0.0004934664,0.0004140361,1.2154745e-05,1.0549662e-05,0.00014617575,0.0016118358,0.0016122326,0.0010904188,1,1,29,0
283884347,283883741,0.051455535,-0.21032251,-1.9065386,0.73833674,0.010933865,-0.0075897854,0.6743009,-0.026902229,-0.020678252,-0.012632695,0.006664008,-0.02299697,-0.007675214,0.00046591446,0.00046597433,0.00039425804,1.2104747e-05,1.0471286e-05,0.00014562883,0.0015628596,0.0015633038,0.001067571,1,1,29,0
284384347,284383740,0.03797728,-0.23028696,-1.9020922,0.73879933,0.011335996,-0.009725831,0.67376,-0.039849326,0.004933028,-0.013493121,-0.074638546,-0.017391812,-0.0017781392,0.00046718278,0.00046722483,0.00039539352,1.2128529e-05,1.0465813e-05,0.0001452827,0.0015628368,0.0015628649,0.0010665501,1,1,29,0
284884350,284883741,-0.01615036,-0.23392746,-1.9003321,0.7389096,0.0071695717,-0.01343591,0.67363256,-0.055921543,0.013567704,-0.007017337,-0.030606735,-0.029442457,-0.0037171624,0.00051334384,0.00051332766,0.0004298581,1.2193038e-05,1.0546421e-05,0.0001456199,0.0016269095,0.0016267219,0.0010997658,1,1,29,0
285384216,285383741,-0.051956665,-0.27193734,-1.892764,0.7395487,0.010607279,-0.017930025,0.67278063,-0.0082790945,0.002823423,-0.017395524,0.009730888,-0.0027246098,0.009367319,0.0004890139,0.00048901053,0.00041180983,1.2243479e-05,1.0526889e-05,0.00014522953,0.0016023093,0.0016029881,0.0010847679,1,1,29,0
285894389,285893740,-0.06832175,-0.27034,-1.8988223,0.7399299,0.008396872,-0.016251344,0.67243534,0.013515328,0.04473414,-0.034198396,0.07417376,-0.030491639,-0.0013547158,0.0005172736,0.00051734236,0.00043302786,1.2239822e-05,1.05502995e-05,0.00014549069,0.0016356779,0.0016363778,0.0011022462,1,1,29,0
286394186,286393741,-0.061325364,-0.19504282,-1.8962493,0.74035597,0.0020892976,-0.0073061627,0.67217207,0.03350343,0.07395802,-0.015531332,-0.06176375,0.052704,-0.012993683,0.0004946199,0.0004947096,0.0004169264,1.2081907e-05,1.0506228e-05,0.00014548293,0.001602503,0.0016032052,0.0010864991,1,1,29,0
286884350,286883740,-0.036340315,-0.17900364,-1.8839582,0.740651,0.0063002342,-0.0092592,0.6717967,0.039314393,0.030495964,-0.03602597,-0.00020146159,-0.019085856,0.015458761,0.0004937694,0.0004938144,0.00041611542,1.2095688e-05,1.050293e-05,0.00014545594,0.0016063293,0.0016058371,0.0010865043,1,1,29,0
287384344,287383740,-0.0028716838,-0.1449757,-1.900849,0.7398846,0.005387996,-0.0054268856,0.67269033,0.034497634,0.016039424,-0.046250753,-0.10561325,0.066891976,-0.009266601,0.00050455995,0.0005044954,0.00042219725,1.2123256e-05,1.0545406e-05,0.00014536681,0.0016363316,0.0016355811,0.0011008818,1,1,29,0
287884197,287883740,0.039262302,-0.0968268,-1.9263712,0.73952174,0.005819235,-4.6681267e-05,0.6731075,0.033748664,0.013671512,-0.021753214,0.0770516,-0.033806916,-0.011675938,0.000490842,0.00049076846,0.0004124491,1.20613995e-05,1.0524683e-05,0.0001450633,0.0016054471,0.0016052488,0.0010881035,1,1,29,0
288384266,288383741,0.08643204,-0.08251912,-1.9371533,0.74044627,0.008451245,0.0012215454,0.67206144,0.014310045,-0.046505403,0.022307364,-0.06343403,0.009936158,-0.005894348,0.00048810773,0.0004880432,0.0004105405,1.2070207e-05,1.0535722e-05,0.00014473937,0.0015969682,0.001596404,0.0010873815,1,1,29,0
288884198,288883741,0.09225338,-0.13290468,-1.9402215,0.7413929,0.013019191,-0.005169017,0.6709251,-0.033388868,-0.085087985,0.009324769,0.050083235,-0.069678165,0.00036211492,0.0004888077,0.0004887898,0.0004123261,1.2146682e-05,1.0545754e-05,0.00014452988,0.001590366,0.0015906825,0.0010825829,1,1,29,0
289394196,289393741,0.06772684,-0.18660387,-1.9404261,0.7427843,0.011483082,-0.008688728,0.669376,-0.06523615,-0.064647734,0.011625649,-0.016570993,0.008542525,-0.014352075,0.00048879633,0.0004889021,0.00041172878,1.22222245e-05,1.0537197e-05,0.00014430519,0.0015981704,0.0015987357,0.0010845012,1,1,29,0
289894183,289893741,0.011083201,-0.24672924,-1.9211936,0.7436561,0.011007158,-0.015290778,0.6682969,-0.06283799,-0.046643857,0.02787122,0.013098043,0.00063221797,-0.005864153,0.0004922867,0.0004922953,0.00041312573,1.231558e-05,1.0553759e-05,0.00014398654,0.0016112659,0.0016104348,0.0010908677,1,1,29,0
290384374,290383741,-0.053053655,-0.28221655,-1.9211774,0.74341327,0.008401912,-0.018318098,0.6685287,-0.029382141,0.00011263968,0.0002722693,-0.0031613025,-0.053283498,0.0093304515,0.00051050226,0.00051036663,0.0004299849,1.2306355e-05,1.0558803e-05,0.0001443976,0.0016093791,0.0016081627,0.0010888778,1,1,29,0
290884188,290883741,-0.080748625,-0.29336384,-1.9286915,0.74310464,0.008378051,-0.017208213,0.66890156,0.009164503,0.053758357,-0.009848748,0.001598765,-0.00082708296,0.018203944,0.00051379774,0.0005137186,0.00043081367,1.2343761e-05,1.0593192e-05,0.00014449528,0.0016396755,0.0016393506,0.0011023371,1,1,29,0
291384338,291383740,-0.07505839,-0.25359157,-1.9306487,0.74252415,0.005998252,-0.010876199,0.6697042,0.053130593,0.07377566,0.023601405,0.017027423,-0.023905076,0.005035714,0.00048311034,0.00048314896,0.00040801315,1.21401745e-05,1.0516199e-05,0.00014423582,0.001587726,0.0015886049,0.001079145,1,1,29,0
291884191,291883741,-0.056438643,-0.19359045,-1.9333462,0.74160135,0.002712245,-0.007013667,0.67079884,0.06448805,0.07191121,-0.004654764,0.00019041344,0.031167893,0.006992268,0.0004990756,0.0004992118,0.00041848997,1.21457415e-05,1.0561795e-05,0.00014414957,0.0016243681,0.001624867,0.0010964592,1,1,29,0
292384367,292383741,-0.03598705,-0.12255804,-1.9435675,0.7410195,0.0022907632,-0.0032752827,0.67147166,0.04467947,0.054552246,0.0004628339,-0.097664505,0.01755466,-0.016590204,0.00048869173,0.00048870867,0.00041133657,1.2091904e-05,1.0542478e-05,0.00014390743,0.0015975189,0.0015963372,0.0010848428,1,1,29,0
292894329,292893740,-0.017890016,-0.06443952,-1.9525045,0.74052644,-0.000632992,0.000107802996,0.67202693,0.046853554,-0.021556702,0.016534168,0.09319969,-0.045397963,0.01517221,0.00048952433,0.0004893266,0.00041201638,1.2108487e-05,1.0539141e-05,0.00014376502,0.0015991246,0.0015961669,0.0010847211,1,1,29,0
293394375,293393741,0.022551775,-0.10111049,-1.9418588,0.73915446,0.007939197,-0.004438398,0.67347455,0.056760617,-0.094075374,0.025323354,0.10946378,-0.051718358,0.023915043,0.0004705071,0.00047016048,0.0003971428,1.21053545e-05,1.0530343e-05,0.00014320466,0.0015759356,0.0015735397,0.001073004,1,1,29,0
293884185,293883741,0.07923169,-0.15151548,-1.9149495,0.7388191,0.015136039,-0.003186847,0.6737263,0.034948785,-0.08402878,0.023153458,0.026530273,-0.054368515,0.0071653314,0.0004828272,0.00048268356,0.00040490975,1.2216256e-05,1.0616054e-05,0.00014267639,0.0016055454,0.0016057559,0.0010867883,1,1,29,0
294384194,294383741,0.11662846,-0.197496,-1.8931324,0.73931295,0.01883381,-0.0030785408,0.6730916,-0.009300479,-0.0767913,-0.0047639306,0.010586525,-0.02101926,-0.01917688,0.0004743895,0.00047449415,0.00039936532,1.2223004e-05,1.0606532e-05,0.0001421748,0.0015838781,0.0015848719,0.0010735259,1,1,29,0
294884358,294883743,0.07376452,-0.2290872,-1.8915564,0.7394636,0.012129842,-0.009617562,0.6730186,-0.074886374,-0.009996016,-0.030620284,0.043509424,-0.009828292,0.021627711,0.00046633632,0.00046647605,0.00039465254,1.2148719e-05,1.0461933e-05,0.00014206466,0.0015592232,0.0015594183,0.0010605458,1,1,29,0
295384182,295383740,0.017559223,-0.24010338,-1.9014158,0.73974717,0.0068934555,-0.0122224,0.67273873,-0.09152569,0.0047332714,-0.043455184,-0.011330522,0.0176516,0.0121368095,0.0005289213,0.00052887073,0.00044109707,1.2234395e-05,1.0559903e-05,0.00014264206,0.0016511227,0.0016494067,0.0011084358,1,1,29,0
295884201,295883741,-0.0439353,-0.264283,-1.9025327,0.73967457,0.0041639702,-0.017270472,0.67273027,-0.037681118,0.012475662,-0.030555759,0.010330475,0.03300951,0.016120365,0.00049270474,0.0004925563,0.00041494,1.2175208e-05,1.0550393e-05,0.00014235002,0.0016008164,0.0016008324,0.0010847104,1,1,29,0
296394329,296393741,-0.03667224,-0.25697526,-1.9024777,0.73953587,0.008886056,-0.009231933,0.6729952,0.026754614,0.046404917,-0.026552752,0.03853779,-0.028064538,0.007965791,0.0004718776,0.00047194504,0.00039872268,1.2098743e-05,1.04706e-05,0.00014215092,0.001577585,0.0015794298,0.0010738599,1,1,29,0
296894177,296893741,-0.031099983,-0.2363508,-1.9048008,0.7384148,0.0074430904,-0.00893898,0.67424643,0.020201506,0.06148766,-0.032909643,-0.05559531,0.05528291,-0.004856119,0.00050243177,0.00050255813,0.00042170606,1.2116221e-05,1.0511948e-05,0.0001423472,0.0016143117,0.0016149688,0.0010925578,1,1,29,0
297384197,297383741,-0.012647866,-0.19567426,-1.912925,0.7343817,0.0075058932,-0.0050226324,0.67867666,0.04296412,0.042246193,0.0024085406,0.024443176,-0.029609863,0.02535082,0.00050366996,0.0005037242,0.00042159416,1.2114092e-05,1.055505e-05,0.00014229004,0.00162964,0.0016298059,0.0011005936,1,1,29,0
297884189,297883740,0.026178548,-0.124126084,-1.9174078,0.72877413,0.0049150256,0.0025749125,0.6847318,0.026075028,0.042212028,0.0025589387,-0.067514844,0.009840497,0.028131975,0.00051548064,0.0005154726,0.00042992027,1.2122127e-05,1.0617596e-05,0.00014234919,0.0016514829,0.0016507241,0.0011109886,1,1,29,0
298384333,298383740,0.03133405,-0.12183149,-1.9056704,0.72470427,0.008143539,-0.0034254058,0.68900347,-0.009082472,-0.04372495,-5.660206e-05,0.03969699,-0.10136868,0.016086046,0.00047026214,0.0004701483,0.00039826072,1.2016275e-05,1.0515181e-05,0.00014197266,0.0015662628,0.0015646713,0.0010673901,1,1,29,0
298884191,298883740,0.036779992,-0.1374195,-1.8929878,0.72462404,0.0099316165,-0.0062728566,0.68904424,-0.012312585,-0.035947144,-0.019983158,0.00679291,-0.013422258,-0.008975255,0.0005376553,0.0005375273,0.00044569248,1.22169895e-05,1.0646292e-05,0.00014232587,0.0016860854,0.0016858598,0.0011246596,1,1,29,0
299384343,299383741,0.028496385,-0.1333838,-1.8949202,0.7281254,0.009061234,-0.005624331,0.685361,-0.013485948,-0.022140803,-0.029998641,-0.0006918465,0.016701913,-0.015530774,0.0005085949,0.0005085892,0.0004271461,1.2145405e-05,1.0541486e-05,0.00014230334,0.0016187045,0.0016187781,0.0010930565,1,1,29,0
299894342,299893740,0.0036880248,-0.1577561,-1.9031519,0.73062617,0.008565408,-0.00987876,0.6826526,-0.022999132,-0.044569287,-0.021090792,0.030511098,-0.048939217,0.0012562735,0.00052949565,0.00052951305,0.0004433919,1.2191516e-05,1.0555902e-05,0.00014284304,0.001646429,0.0016465072,0.0011079895,1,1,29,0
300394188,300393741,-0.022085488,-0.20003371,-1.9111698,0.73322475,0.011541215,-0.0123450095,0.6797764,-0.0077836,-0.029263617,-0.031877212,-0.110809594,0.022663517,-0.012234855,0.000554199,0.00055420754,0.00046326753,1.2305153e-05,1.0584154e-05,0.00014360127,0.0016765087,0.0016763435,0.0011232008,1,1,29,0
300884342,300883741,-0.042571332,-0.23661914,-1.9110107,0.7342538,0.0087990165,-0.015324252,0.6786451,0.02015949,-0.006153451,-0.016652688,0.115410246,0.010820738,0.004852726,0.000530796,0.0005307619,0.00044687407,1.2281103e-05,1.0558796e-05,0.00014405462,0.0016429106,0.0016423303,0.0011068357,1,1,29,0
301384372,301383741,-0.02782487,-0.21962577,-1.9099895,0.7347642,0.007305309,-0.007853591,0.67823786,0.026985344,0.027006945,-0.011633567,-0.078774914,0.05651315,0.0004155608,0.00049438694,0.00049433217,0.00041740097,1.2171691e-05,1.0524063e-05,0.00014406681,0.0016139393,0.0016135704,0.0010915871,1,1,29,0
301884347,301883741,-0.025582753,-0.21950279,-1.9054782,0.73620456,0.009554677,-0.009806958,0.67662054,0.028937835,0.010910796,-0.007871395,0.09179331,-0.044195663,0.013437932,0.00050366827,0.0005036418,0.00042305244,1.2178891e-05,1.0543577e-05,0.00014419427,0.0016286573,0.0016286495,0.0010993881,1,1,29,0
302384211,302383741,-0.023975898,-0.18864787,-1.9140422,0.7387624,0.0062345173,-0.0050602923,0.67391825,0.020855647,0.026127573,-0.011209913,-0.084726326,0.016095169,-0.026654162,0.00052416086,0.00052416,0.0004386725,1.217646e-05,1.0569391e-05,0.00014456816,0.0016497712,0.0016497682,0.0011096622,1,1,29,0
302884182,302883741,0.020304328,-0.14626648,-1.9007773,0.7404002,0.00621385,-0.00072783604,0.6721373,0.055223264,0.0001267918,0.0229952,-0.026639666,-0.0044847536,-0.026460422,0.0005148053,0.0005148007,0.00043221083,1.2142712e-05,1.0559155e-05,0.00014473664,0.0016332878,0.0016328439,0.0011028918,1,1,29,0
303394189,303393741,0.06902311,-0.13972189,-1.8816468,0.7404351,0.010842607,-0.00072303804,0.6720401,0.037234653,-0.021330955,-0.016709102,0.07553575,-0.0035584392,0.018301208,0.00050910853,0.0005090466,0.00042724377,1.2158452e-05,1.060037e-05,0.00014470599,0.0016351452,0.0016346513,0.0011002142,1,1,29,0
303894213,303893741,0.07464471,-0.14199282,-1.8805566,0.73960143,0.01112151,-0.0026140788,0.6729482,-0.016503662,-0.036067843,-0.026585706,0.03188086,0.038013075,0.011969287,0.00052327407,0.0005232515,0.00043673592,1.2209263e-05,1.0615662e-05,0.00014476731,0.001657876,0.001658541,0.0011114167,1,1,29,0
304384369,304383741,0.045502245,-0.17647767,-1.8774257,0.73763293,0.011409276,-0.008264232,0.67505497,-0.050188918,-0.0741304,-0.030330922,-0.08236471,0.015126903,0.022932844,0.00050820655,0.0005082501,0.00042701504,1.2169155e-05,1.0526256e-05,0.00014473291,0.0016216025,0.0016219162,0.0010944008,1,1,29,0
304884184,304883740,0.027245052,-0.24611087,-1.8824681,0.7357271,0.014667841,-0.011374982,0.67702377,-0.042510282,-0.05827989,-0.042509887,-0.10479241,0.031042643,0.0010075567,0.00053452177,0.000534559,0.00044704753,1.2295115e-05,1.0570843e-05,0.00014514041,0.0016586558,0.0016587208,0.0011131848,1,1,29,0
305384336,305383740,0.012350556,-0.27925083,-1.9016584,0.7340647,0.015323358,-0.009909471,0.6788344,-0.021857012,0.008309416,-0.06269496,0.12524481,0.013850066,0.02089308,0.00049879815,0.0004987564,0.00042047416,1.22764395e-05,1.0509508e-05,0.00014498041,0.0016139062,0.0016126429,0.001089429,1,1,29,0
305884181,305883740,-0.0075283265,-0.2670742,-1.9322255,0.73366135,0.012828835,-0.01047548,0.6793135,-0.013932432,0.03074074,-0.04037923,0.0043889675,0.041086163,-0.009580899,0.00057935796,0.00057919516,0.0004807551,1.2330415e-05,1.0631605e-05,0.00014614727,0.0017144668,0.0017133252,0.0011430949,1,1,29,0
306384183,306383741,-0.026717119,-0.26703504,-1.9406992,0.73626584,0.011653908,-0.010475034,0.67651105,-0.028339582,0.03504483,0.0035154861,-0.072472505,-0.023047445,-0.024665337,0.00053376664,0.0005336917,0.00044911003,1.2224746e-05,1.0569476e-05,0.00014640103,0.0016465931,0.0016465734,0.001111754,1,1,29,0
306894204,306893741,-0.073663145,-0.26600137,-1.9259995,0.73938394,0.008334227,-0.015483587,0.6730544,-0.043859385,0.029287865,0.007784504,-0.031750593,-0.0019504356,-0.020374427,0.00051284395,0.00051282736,0.00043100276,1.2276862e-05,1.0584739e-05,0.00014629083,0.0016431414,0.0016432069,0.0011078992,1,1,29,0
