timestamp,armed_time,takeoff_time,nav_state_timestamp,valid_nav_states_mask,can_set_nav_states_mask,failure_detector_status,arming_state,latest_arming_reason,latest_disarming_reason,nav_state_user_intention,nav_state,executor_in_charge,hil_state,vehicle_type,failsafe,failsafe_and_user_took_over,failsafe_defer_state,gcs_connection_lost,gcs_connection_lost_counter,high_latency_data_link_lost,is_vtol,is_vtol_tailsitter,in_transition_mode,in_transition_to_fw,system_type,system_id,component_id,safety_button_available,safety_off,power_input_valid,usb_connected,open_drone_id_system_present,open_drone_id_system_healthy,parachute_system_present,parachute_system_healthy,rc_calibration_in_progress,calibration_enabled,pre_flight_checks_pass
284256153,267048381,268966230,177154611,2147411071,8307839,0,2,4,6,14,14,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
284762152,267048381,268966230,177154611,2147411071,8307839,0,2,4,6,14,14,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
285268174,267048381,268966230,177154611,2147411071,8307839,0,2,4,6,14,14,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
285774526,267048381,268966230,177154611,2147411071,8307839,0,2,4,6,14,14,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
286280292,267048381,268966230,177154611,2147411071,8307839,0,2,4,6,14,14,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
286786153,267048381,268966230,177154611,2147411071,8307839,0,2,4,6,14,14,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
287292153,267048381,268966230,177154611,2147411071,8307839,0,2,4,6,14,14,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
287798153,267048381,268966230,177154611,2147411071,8307839,0,2,4,6,14,14,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
288304515,267048381,268966230,177154611,2147411071,8307839,0,2,4,6,14,14,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
288810200,267048381,268966230,177154611,2147411071,8307839,0,2,4,6,14,14,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
289316207,267048381,268966230,177154611,2147411071,8307839,0,2,4,6,14,14,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
289822152,267048381,268966230,177154611,2147411071,8307839,0,2,4,6,14,14,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
290328155,267048381,268966230,177154611,2147411071,8307839,0,2,4,6,14,14,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
290834361,267048381,268966230,177154611,2147411071,8307839,0,2,4,6,14,14,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
291340296,267048381,268966230,177154611,2147411071,8307839,0,2,4,6,14,14,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
291846152,267048381,268966230,177154611,2147411071,8307839,0,2,4,6,14,14,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
292352153,267048381,268966230,177154611,2147411071,8307839,0,2,4,6,14,14,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
292858153,267048381,268966230,177154611,2147411071,8307839,0,2,4,6,14,14,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
293364346,267048381,268966230,177154611,2147411071,8307839,0,2,4,6,14,14,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
293870229,267048381,268966230,177154611,2147411071,8307839,0,2,4,6,14,14,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
294376206,267048381,268966230,177154611,2147411071,8307839,0,2,4,6,14,14,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
294882152,267048381,268966230,177154611,2147411071,8307839,0,2,4,6,14,14,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
295388154,267048381,268966230,177154611,2147411071,8307839,0,2,4,6,14,14,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
295894328,267048381,268966230,177154611,2147411071,8307839,0,2,4,6,14,14,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
296400231,267048381,268966230,177154611,2147411071,8307839,0,2,4,6,14,14,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
296906155,267048381,268966230,177154611,2147411071,8307839,0,2,4,6,14,14,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
297412203,267048381,268966230,177154611,2147411071,8307839,0,2,4,6,14,14,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
297918156,267048381,268966230,177154611,2147411071,8307839,0,2,4,6,14,14,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
298424445,267048381,268966230,177154611,2147411071,8307839,0,2,4,6,14,14,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
298930199,267048381,268966230,177154611,2147411071,8307839,0,2,4,6,14,14,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
299436153,267048381,268966230,177154611,2147411071,8307839,0,2,4,6,14,14,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
299942166,267048381,268966230,177154611,2147411071,8307839,0,2,4,6,14,14,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
300448154,267048381,268966230,177154611,2147411071,8307839,0,2,4,6,14,14,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
300954392,267048381,268966230,177154611,2147411071,8307839,0,2,4,6,14,14,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
301460224,267048381,268966230,177154611,2147411071,8307839,0,2,4,6,14,14,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
301966163,267048381,268966230,177154611,2147411071,8307839,0,2,4,6,14,14,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
302472152,267048381,268966230,177154611,2147411071,8307839,0,2,4,6,14,14,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
302978153,267048381,268966230,177154611,2147411071,8307839,0,2,4,6,14,14,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
303484540,267048381,268966230,177154611,2147411071,8307839,0,2,4,6,14,14,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
303990215,267048381,268966230,177154611,2147411071,8307839,0,2,4,6,14,14,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
304496153,267048381,268966230,177154611,2147411071,8307839,0,2,4,6,14,14,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
305002152,267048381,268966230,177154611,2147411071,8307839,0,2,4,6,14,14,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
305508154,267048381,268966230,177154611,2147411071,8307839,0,2,4,6,14,14,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
306014348,267048381,268966230,177154611,2147411071,8307839,0,2,4,6,14,14,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
306520201,267048381,268966230,177154611,2147411071,8307839,0,2,4,6,14,14,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
307026153,267048381,268966230,177154611,2147411071,8307839,0,2,4,6,14,14,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
307532154,267048381,268966230,177154611,2147411071,8307839,0,2,4,6,14,14,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
308038153,267048381,268966230,177154611,2147411071,8307839,0,2,4,6,14,14,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
308544541,267048381,268966230,177154611,2147411071,8307839,0,2,4,6,14,14,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
309050350,267048381,268966230,177154611,2147411071,8307839,0,2,4,6,14,14,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
309556153,267048381,268966230,177154611,2147411071,8307839,0,2,4,6,14,14,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
310062153,267048381,268966230,177154611,2147411071,8307839,0,2,4,6,14,14,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
310568174,267048381,268966230,177154611,2147411071,8307839,0,2,4,6,14,14,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
311074521,267048381,268966230,177154611,2147411071,8307839,0,2,4,6,14,14,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
311580198,267048381,268966230,177154611,2147411071,8307839,0,2,4,6,14,14,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
312086153,267048381,268966230,177154611,2147411071,8307839,0,2,4,6,14,14,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
312592153,267048381,268966230,177154611,2147411071,8307839,0,2,4,6,14,14,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
313098153,267048381,268966230,177154611,2147411071,8307839,0,2,4,6,14,14,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
313604360,267048381,268966230,177154611,2147411071,8307839,0,2,4,6,14,14,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
314110180,267048381,268966230,177154611,2147411071,8307839,0,2,4,6,14,14,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
314616154,267048381,268966230,177154611,2147411071,8307839,0,2,4,6,14,14,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
315122152,267048381,268966230,177154611,2147411071,8307839,0,2,4,6,14,14,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
315628153,267048381,268966230,177154611,2147411071,8307839,0,2,4,6,14,14,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
316134405,267048381,268966230,177154611,2147411071,8307839,0,2,4,6,14,14,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
316640235,267048381,268966230,177154611,2147411071,8307839,0,2,4,6,14,14,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
317146266,267048381,268966230,177154611,2147411071,8307839,0,2,4,6,14,14,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
317652152,267048381,268966230,177154611,2147411071,8307839,0,2,4,6,14,14,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
318158154,267048381,268966230,177154611,2147411071,8307839,0,2,4,6,14,14,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
318664511,267048381,268966230,177154611,2147411071,8307839,0,2,4,6,14,14,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
319170198,267048381,268966230,177154611,2147411071,8307839,0,2,4,6,14,14,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
319676154,267048381,268966230,177154611,2147411071,8307839,0,2,4,6,14,14,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
320182152,267048381,268966230,177154611,2147411071,8307839,0,2,4,6,14,14,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
320688153,267048381,268966230,177154611,2147411071,8307839,0,2,4,6,14,14,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
321194543,267048381,268966230,177154611,2147411071,8307839,0,2,4,6,14,14,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
321700200,267048381,268966230,177154611,2147411071,8307839,0,2,4,6,14,14,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
322206157,267048381,268966230,177154611,2147411071,8307839,0,2,4,6,14,14,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
322712152,267048381,268966230,177154611,2147411071,8307839,0,2,4,6,14,14,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
323218154,267048381,268966230,177154611,2147411071,8307839,0,2,4,6,14,14,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
323724513,267048381,268966230,177154611,2147411071,8307839,0,2,4,6,14,14,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
324230226,267048381,268966230,177154611,2147411071,8307839,0,2,4,6,14,14,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
324736153,267048381,268966230,177154611,2147411071,8307839,0,2,4,6,14,14,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
325242153,267048381,268966230,177154611,2147411071,8307839,0,2,4,6,14,14,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
325748154,267048381,268966230,177154611,2147411071,8307839,0,2,4,6,14,14,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
326254335,267048381,268966230,177154611,2147411071,8307839,0,2,4,6,14,14,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
326760295,267048381,268966230,177154611,2147411071,8307839,0,2,4,6,14,14,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
327266154,267048381,268966230,177154611,2147411071,8307839,0,2,4,6,14,14,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
327772152,267048381,268966230,177154611,2147411071,8307839,0,2,4,6,14,14,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
328278154,267048381,268966230,177154611,2147411071,8307839,0,2,4,6,14,14,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
328784566,267048381,268966230,177154611,2147411071,8307839,0,2,4,6,14,14,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
329290199,267048381,268966230,177154611,2147411071,8307839,0,2,4,6,14,14,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
329796177,267048381,268966230,177154611,2147411071,8307839,0,2,4,6,14,14,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
330302152,267048381,268966230,177154611,2147411071,8307839,0,2,4,6,14,14,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
330808153,267048381,268966230,177154611,2147411071,8307839,0,2,4,6,14,14,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
331314332,267048381,268966230,177154611,2147411071,8307839,0,2,4,6,14,14,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
331820223,267048381,268966230,177154611,2147411071,8307839,0,2,4,6,14,14,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
332326153,267048381,268966230,177154611,2147411071,8307839,0,2,4,6,14,14,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
332832171,267048381,268966230,177154611,2147411071,8307839,0,2,4,6,14,14,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
333338241,267048381,268966230,177154611,2147411071,8307839,0,2,4,6,14,14,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
333844586,267048381,268966230,177154611,2147411071,8307839,0,2,4,6,14,14,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
334350200,267048381,268966230,177154611,2147411071,8307839,0,2,4,6,14,14,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
334856293,267048381,268966230,177154611,2147411071,8307839,0,2,4,6,14,14,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
335362153,267048381,268966230,177154611,2147411071,8307839,0,2,4,6,14,14,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
335868175,267048381,268966230,177154611,2147411071,8307839,0,2,4,6,14,14,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
336374399,267048381,268966230,177154611,2147411071,8307839,0,2,4,6,14,14,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
336880208,267048381,268966230,177154611,2147411071,8307839,0,2,4,6,14,14,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
337386154,267048381,268966230,177154611,2147411071,8307839,0,2,4,6,14,14,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
337892151,267048381,268966230,177154611,2147411071,8307839,0,2,4,6,14,14,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
338398153,267048381,268966230,177154611,2147411071,8307839,0,2,4,6,14,14,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
338904514,267048381,268966230,177154611,2147411071,8307839,0,2,4,6,14,14,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
339410236,267048381,268966230,177154611,2147411071,8307839,0,2,4,6,14,14,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
339916153,267048381,268966230,177154611,2147411071,8307839,0,2,4,6,14,14,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
340422152,267048381,268966230,177154611,2147411071,8307839,0,2,4,6,14,14,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
340928154,267048381,268966230,177154611,2147411071,8307839,0,2,4,6,14,14,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
341434517,267048381,268966230,177154611,2147411071,8307839,0,2,4,6,14,14,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
341940200,267048381,268966230,177154611,2147411071,8307839,0,2,4,6,14,14,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
342446153,267048381,268966230,177154611,2147411071,8307839,0,2,4,6,14,14,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
342952152,267048381,268966230,177154611,2147411071,8307839,0,2,4,6,14,14,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
343458154,267048381,268966230,177154611,2147411071,8307839,0,2,4,6,14,14,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
343964353,267048381,268966230,177154611,2147411071,8307839,0,2,4,6,14,14,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
344470310,267048381,268966230,177154611,2147411071,8307839,0,2,4,6,14,14,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
344976154,267048381,268966230,177154611,2147411071,8307839,0,2,4,6,14,14,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
345482153,267048381,268966230,177154611,2147411071,8307839,0,2,4,6,14,14,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
345988154,267048381,268966230,177154611,2147411071,8307839,0,2,4,6,14,14,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
346494523,267048381,268966230,177154611,2147411071,8307839,0,2,4,6,14,14,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
347000225,267048381,268966230,177154611,2147411071,8307839,0,2,4,6,14,14,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
347506154,267048381,268966230,177154611,2147411071,8307839,0,2,4,6,14,14,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
348012152,267048381,268966230,177154611,2147411071,8307839,0,2,4,6,14,14,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
348518174,267048381,268966230,177154611,2147411071,8307839,0,2,4,6,14,14,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
349024545,267048381,268966230,177154611,2147411071,8307839,0,2,4,6,14,14,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
349530200,267048381,268966230,177154611,2147411071,8307839,0,2,4,6,14,14,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
350036154,267048381,268966230,177154611,2147411071,8307839,0,2,4,6,14,14,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
350542152,267048381,268966230,177154611,2147411071,8307839,0,2,4,6,14,14,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
351048153,267048381,268966230,177154611,2147411071,8307839,0,2,4,6,14,14,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
351554614,267048381,268966230,177154611,2147411071,8307839,0,2,4,6,14,14,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
352060198,267048381,268966230,177154611,2147411071,8307839,0,2,4,6,14,14,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
352566154,267048381,268966230,177154611,2147411071,8307839,0,2,4,6,14,14,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
353072153,267048381,268966230,177154611,2147411071,8307839,0,2,4,6,14,14,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
353578154,267048381,268966230,177154611,2147411071,8307839,0,2,4,6,14,14,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
354084518,267048381,268966230,177154611,2147411071,8307839,0,2,4,6,14,14,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
354590231,267048381,268966230,177154611,2147411071,8307839,0,2,4,6,14,14,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
355096153,267048381,268966230,177154611,2147411071,8307839,0,2,4,6,14,14,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
355602153,267048381,268966230,177154611,2147411071,8307839,0,2,4,6,14,14,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
356108153,267048381,268966230,177154611,2147411071,8307839,0,2,4,6,14,14,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
356614577,267048381,268966230,177154611,2147411071,8307839,0,2,4,6,14,14,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
357120204,267048381,268966230,177154611,2147411071,8307839,0,2,4,6,14,14,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
357626153,267048381,268966230,177154611,2147411071,8307839,0,2,4,6,14,14,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
358132152,267048381,268966230,177154611,2147411071,8307839,0,2,4,6,14,14,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
358638155,267048381,268966230,177154611,2147411071,8307839,0,2,4,6,14,14,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
359144351,267048381,268966230,177154611,2147411071,8307839,0,2,4,6,14,14,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
359650221,267048381,268966230,177154611,2147411071,8307839,0,2,4,6,14,14,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
