timestamp,timestamp_sample,time_last_fuse,device_id,observation[0],observation[1],observation[2],observation_variance[0],observation_variance[1],observation_variance[2],innovation[0],innovation[1],innovation[2],innovation_filtered[0],innovation_filtered[1],innovation_filtered[2],innovation_variance[0],innovation_variance[1],innovation_variance[2],test_ratio[0],test_ratio[1],test_ratio[2],test_ratio_filtered[0],test_ratio_filtered[1],test_ratio_filtered[2],estimator_instance,innovation_rejected,fused
283496086,283395661,283395661,0,-0.068232715,0.13822037,-0.9880483,1.0,1.0,1.0,0.0440934,-0.14799654,-0.011612356,0.0032332544,-0.004321862,-0.009372802,1.0000105,1.000012,1.0,0.031107321,0.3504434,0.002157549,0.007438848,-0.009439192,-0.002622179,1,0,1
283995935,283895661,283895661,0,0.06341192,-0.0032123562,-0.99798226,1.0,1.0,1.0,-0.08802302,-0.0014930416,-0.0017037392,0.0009342069,-0.006703153,-0.009063424,1.0000106,1.000012,1.0,0.12396752,3.5666344e-05,4.6443634e-05,0.0025256886,-0.018538676,-0.002230809,1,0,1
284496139,284395661,284395661,0,-0.016781397,0.09164434,-0.9956505,1.0,1.0,1.0,-0.01192672,-0.09492498,-0.003932059,-0.003610221,-0.0069882683,-0.007848526,1.0000106,1.000012,1.0,0.002275922,0.1441703,0.00024737738,-0.003400977,-0.012232975,-0.0020153725,1,0,1
284995936,284895661,284895661,0,0.07059297,-0.0025482052,-0.99750197,1.0,1.0,1.0,-0.09851524,0.011783591,-0.0020655394,-0.006148937,-0.001575646,-0.007681699,1.0000106,1.000012,1.0,0.1552824,0.0022216213,6.8263245e-05,-0.00094778894,-0.010693902,-0.0021956798,1,0,1
285506098,285405661,285405661,0,-0.012346803,0.03315166,-0.9993741,1.0,1.0,1.0,-0.027953766,-0.023475055,0.00023323298,-0.010231576,0.0071612727,-0.007826675,1.0000106,1.000012,1.0,0.012502477,0.008817145,8.7036193e-07,-0.012615459,0.011531059,-0.0022315544,1,0,1
286005954,285905661,285905661,0,0.014791462,0.019329954,-0.9997037,1.0,1.0,1.0,-0.049903296,-0.0074988743,0.00039035082,-0.012366768,0.008552775,-0.008044887,1.0000106,1.000012,1.0,0.039845,0.000899719,2.4379801e-06,-0.023651863,0.011496586,-0.0023559853,1,0,1
286505935,286405661,286405661,0,-0.09386055,-0.07781,-0.99254006,1.0,1.0,1.0,0.082194336,0.086729884,-0.0073521137,0.0010342282,0.0064572194,-0.008858983,1.0000106,1.000012,1.0,0.108093396,0.12035172,0.0008648572,-0.0066202916,0.0013413463,-0.0022356533,1,0,1
286996087,286895661,286895661,0,-0.10876629,0.08336114,-0.9905659,1.0,1.0,1.0,0.08832108,-0.07780932,-0.009209633,0.0044018626,0.0035977515,-0.008591819,1.0000106,1.000012,1.0,0.12480849,0.09686747,0.0013570774,0.008982718,0.0096104,-0.002125856,1,0,1
287496086,287395661,287395661,0,-0.07761421,-0.18775795,-0.979144,1.0,1.0,1.0,0.064281054,0.18847106,-0.020766795,0.0035930553,0.006551708,-0.00725907,1.0000106,1.000012,1.0,0.06611216,0.56833464,0.0069001564,0.0082415,0.011072243,-0.001658488,1,0,1
287995937,287895661,287895661,0,0.1350989,0.05449724,-0.98933226,1.0,1.0,1.0,-0.14121199,-0.061386187,-0.010625422,0.009795759,-0.004408561,-0.0083743725,1.0000106,1.000012,1.0,0.3190498,0.060291495,0.0018063935,0.032905992,0.004850031,-0.0021288714,1,0,1
288496092,288395661,288395661,0,0.07828727,-0.026998509,-0.9965652,1.0,1.0,1.0,-0.08657591,0.012487279,-0.0032951832,0.014470357,-0.0088423155,-0.008861328,1.0000106,1.000012,1.0,0.11992494,0.0024948842,0.00017373172,0.06345229,-0.016406514,-0.0027055284,1,0,1
289005971,288905661,288905661,0,-0.13715404,0.025543265,-0.99022037,1.0,1.0,1.0,0.11290387,-0.036064893,-0.00943011,0.009548493,-0.0123288585,-0.007246626,1.0000105,1.000012,1.0,0.2039544,0.020810572,0.0014228318,0.034859005,-0.020469274,-0.0017494465,1,0,1
289506083,289405661,289405661,0,-0.078540266,-0.077730365,-0.993876,1.0,1.0,1.0,0.051792655,0.07318985,-0.0057559013,0.0012733686,-0.009097163,-0.007190432,1.0000106,1.000012,1.0,0.04291921,0.085707024,0.0005300864,0.01729536,-0.014504608,-0.0016024467,1,0,1
290005932,289905661,289905661,0,0.16109155,-0.13488771,-0.97767836,1.0,1.0,1.0,-0.19757307,0.13981111,-0.021643817,-0.009252964,-0.0006692879,-0.0077939066,1.0000106,1.000012,1.0,0.62455523,0.3127506,0.007495277,-0.022156248,0.0048328475,-0.0021691315,1,0,1
290496114,290395661,290395661,0,-0.11265753,0.16119237,-0.9804719,1.0,1.0,1.0,0.07592824,-0.14796896,-0.018765867,-0.0130640585,0.0021875445,-0.0088589,1.0000106,1.000012,1.0,0.09224059,0.3503128,0.005634524,-0.030566836,0.0040224036,-0.0026995244,1,0,1
290996191,290895661,290895661,0,0.032064762,0.08013557,-0.99626803,1.0,1.0,1.0,-0.066646114,-0.06739989,-0.0030526519,-0.014932323,0.0062292214,-0.006281612,1.0000106,1.000012,1.0,0.07106652,0.07268305,0.00014909894,-0.03265481,0.0047420403,-0.0014716883,1,0,1
291495935,291395661,291395661,0,0.08515741,0.06512417,-0.9942369,1.0,1.0,1.0,-0.10702727,-0.057060618,-0.0054913163,-0.011361788,0.007610775,-0.008707506,1.0000105,1.000012,1.0,0.18327546,0.052094,0.00048247288,-0.005498752,0.0172311,-0.0026960482,1,0,1
291995935,291895661,291895661,0,0.13887604,0.054044288,-0.988834,1.0,1.0,1.0,-0.15037093,-0.04564197,-0.011064649,-0.0006271296,0.007033855,-0.0092988415,1.0000106,1.000012,1.0,0.3617788,0.033330627,0.0019588233,0.03325969,0.015819142,-0.0034156868,1,0,1
292506085,292405661,292405661,0,-0.060275063,0.060561683,-0.99634296,1.0,1.0,1.0,0.054757357,-0.055653397,-0.0036298037,0.01003807,0.0025674868,-0.007488097,1.0000106,1.000012,1.0,0.04797338,0.049556214,0.0002108076,0.04061087,0.013519057,-0.0023258831,1,0,1
293006088,292905661,292905661,0,0.17817488,-0.1360593,-0.97454685,1.0,1.0,1.0,-0.17470194,0.13959774,-0.02544099,0.015411197,0.0044570696,-0.010638992,1.0000106,1.000012,1.0,0.48832712,0.31179672,0.010355905,0.055837616,0.025769843,-0.0035504936,1,0,1
293506123,293405661,293405661,0,0.08934365,-0.01809555,-0.9958365,1.0,1.0,1.0,-0.104075864,0.015128117,-0.004050553,0.013721283,0.0015710953,-0.009991056,1.0000106,1.000012,1.0,0.17330673,0.0036617147,0.00026251166,0.055176396,0.017555645,-0.003040969,1,0,1
293996086,293895661,293895661,0,0.11438258,0.08379503,-0.98989654,1.0,1.0,1.0,-0.13632344,-0.099313155,-0.00974226,0.0033212784,-0.0070492467,-0.008630704,1.0000106,1.000012,1.0,0.29734212,0.15780774,0.0015185861,-0.0021096608,-0.0024420891,-0.002339389,1,0,1
294496090,294395661,294395661,0,0.010928819,0.18600786,-0.9824875,1.0,1.0,1.0,-0.037543163,-0.20814253,-0.016913116,-0.003387413,-0.018893791,-0.009138258,1.0000106,1.000012,1.0,0.022551587,0.6931647,0.004576856,-0.0034393037,-0.042074513,-0.002337687,1,0,1
294995939,294895661,294895661,0,-0.11890036,0.03635735,-0.9922403,1.0,1.0,1.0,0.091874935,-0.037929602,-0.0073933005,-0.005677142,-0.009127572,-0.00834208,1.0000106,1.000012,1.0,0.13505463,0.023018198,0.0008745743,-0.0015637781,-0.01509882,-0.0021489845,1,0,1
295495965,295395661,295395661,0,0.13881548,-0.10322941,-0.98492336,1.0,1.0,1.0,-0.16097115,0.11188869,-0.014793575,-0.0045551844,0.004053426,-0.009944445,1.0000105,1.000012,1.0,0.41458303,0.20030285,0.0035015978,-0.0039734445,0.021530338,-0.002768071,1,0,1
