timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2]
499015091,499014991,0.0,0.0,-0.9496278
499036340,499036241,0.0,0.0,-0.9495711
499057588,499057491,0.0,0.0,-0.95009124
499075091,499074991,0.0,0.0,-0.95217675
499096347,499096241,0.0,0.0,-0.94998044
499117590,499117491,0.0,0.0,-0.95026124
499137589,499137491,0.0,0.0,-0.95074856
499155090,499154991,0.0,0.0,-0.9512974
499176341,499176241,0.0,0.0,-0.95044017
499197587,499197491,0.0,0.0,-0.9475718
499215091,499214991,0.0,0.0,-0.9484065
499236340,499236241,0.0,0.0,-0.94702536
499257590,499257490,0.0,0.0,-0.9493467
499277588,499277490,0.0,0.0,-0.9475004
499295091,499294991,0.0,0.0,-0.9457457
499316340,499316241,0.0,0.0,-0.9476571
499337589,499337491,0.0,0.0,-0.9487052
499355092,499354991,0.0,0.0,-0.94673115
499376347,499376241,0.0,0.0,-0.95015603
499397591,499397493,0.0,0.0,-0.9477087
499417594,499417491,0.0,0.0,-0.94799674
499435092,499434991,0.0,0.0,-0.94817877
499456340,499456241,0.0,0.0,-0.949587
499477591,499477490,0.0,0.0,-0.9473029
499495091,499494991,0.0,0.0,-0.94742143
499516341,499516241,0.0,0.0,-0.9494437
499537589,499537491,0.0,0.0,-0.94930553
499557589,499557490,0.0,0.0,-0.94968885
499575090,499574991,0.0,0.0,-0.94669235
499596340,499596241,0.0,0.0,-0.9513344
499617590,499617491,0.0,0.0,-0.95005167
499635092,499634991,0.0,0.0,-0.9505562
499656347,499656241,0.0,0.0,-0.9539133
499677588,499677490,0.0,0.0,-0.9536338
499697588,499697490,0.0,0.0,-0.9532014
499715091,499714991,0.0,0.0,-0.95359457
499736340,499736241,0.0,0.0,-0.95711625
499757591,499757492,0.0,0.0,-0.9534367
499775090,499774991,0.0,0.0,-0.95404565
499796343,499796241,0.0,0.0,-0.9546438
499817590,499817491,0.0,0.0,-0.95333
499837588,499837491,0.0,0.0,-0.9553205
499855090,499854991,0.0,0.0,-0.9566255
499876340,499876241,0.0,0.0,-0.9569545
499897588,499897490,0.0,0.0,-0.95770746
499915091,499914991,0.0,0.0,-0.95593333
499936347,499936241,0.0,0.0,-0.95812315
499957588,499957491,0.0,0.0,-0.95506173
499977590,499977490,0.0,0.0,-0.95868844
499995092,499994991,0.0,0.0,-0.95830244
500016341,500016241,0.0,0.0,-0.96109504
500037588,500037491,0.0,0.0,-0.95911175
500055092,500054991,0.0,0.0,-0.9607888
500076341,500076241,0.0,0.0,-0.9597649
500097588,500097491,0.0,0.0,-0.9644085
500117590,500117491,0.0,0.0,-0.9592356
500135091,500134991,0.0,0.0,-0.96252644
500156339,500156241,0.0,0.0,-0.9605134
500177588,500177490,0.0,0.0,-0.9612156
500195091,500194991,0.0,0.0,-0.96175224
500216347,500216241,0.0,0.0,-0.96077585
500237589,500237491,0.0,0.0,-0.960826
500257588,500257491,0.0,0.0,-0.96171474
500276342,500276241,0.0,0.0,-0.9602063
500296341,500296241,0.0,0.0,-0.9622685
500317590,500317491,0.0,0.0,-0.96344465
500335091,500334991,0.0,0.0,-0.9630576
500356339,500356241,0.0,0.0,-0.964652
500377587,500377490,0.0,0.0,-0.9642559
500397588,500397491,0.0,0.0,-0.9646935
500415091,500414991,0.0,0.0,-0.9647133
500436341,500436241,0.0,0.0,-0.9625123
500457588,500457491,0.0,0.0,-0.9638465
500475092,500474991,0.0,0.0,-0.96315175
500496348,500496241,0.0,0.0,-0.96040416
500517591,500517491,0.0,0.0,-0.9579293
500537591,500537491,0.0,0.0,-0.9606073
500555089,500554991,0.0,0.0,-0.9597351
500576339,500576241,0.0,0.0,-0.9612596
500597590,500597491,0.0,0.0,-0.9591627
500615090,500614991,0.0,0.0,-0.95979017
500636341,500636241,0.0,0.0,-0.9600962
500657588,500657491,0.0,0.0,-0.95774347
500677588,500677490,0.0,0.0,-0.95469016
500695091,500694991,0.0,0.0,-0.9560655
500716340,500716241,0.0,0.0,-0.95262766
500737588,500737491,0.0,0.0,-0.951214
500755091,500754991,0.0,0.0,-0.95091915
500776347,500776241,0.0,0.0,-0.95159173
500797588,500797491,0.0,0.0,-0.94970983
500817591,500817491,0.0,0.0,-0.94785863
500835092,500834991,0.0,0.0,-0.95006305
500856340,500856241,0.0,0.0,-0.947771
500877589,500877491,0.0,0.0,-0.94565743
500895092,500894991,0.0,0.0,-0.94611955
500916340,500916241,0.0,0.0,-0.9439854
500937588,500937491,0.0,0.0,-0.943642
500957589,500957491,0.0,0.0,-0.9433508
500975091,500974991,0.0,0.0,-0.94258225
500996339,500996241,0.0,0.0,-0.9429933
501017594,501017491,0.0,0.0,-0.94036347
501035091,501034991,0.0,0.0,-0.94071996
