timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2],samples
319824496,319824411,3407890,-5.9268465,7.976283,-5.017648,35.92995,0,0,0,0,8
320825744,320825661,3407890,-1.0708067,3.8283286,-23.675663,35.9375,0,0,0,0,8
321823270,321823182,3407890,6.088721,-17.436172,-9.888053,35.7555,0,0,0,0,9
322823268,322823185,3407890,-7.2789717,15.383345,-4.1683054,35.74879,0,0,0,0,8
323824496,323824412,3407890,-7.731476,-3.0490158,11.080964,35.74879,0,0,0,0,8
324825744,324825661,3407890,-9.615712,-19.5726,-24.108414,35.74879,0,0,0,0,8
325823267,325823185,3407890,-15.957355,-20.61707,19.075203,35.74879,0,0,0,0,8
326824489,326824412,3407890,-6.1797767,8.989885,-4.5585604,35.688408,0,0,0,0,7
327825744,327825661,3407890,-0.84335756,-17.897257,-6.491279,35.84692,0,0,0,0,8
328823269,328823184,3407890,-4.4442368,-34.46573,19.861698,35.7186,0,0,0,0,8
329823264,329823183,3407890,3.2279825,17.56147,-14.887146,35.74879,0,0,0,0,8
330824498,330824412,3407890,-7.422025,13.236344,-7.6213427,35.74879,0,0,0,0,8
331825744,331825661,3407890,-2.3864205,6.803124,-4.109049,35.68086,0,0,0,0,8
332823262,332823182,3407890,1.5215151,5.217564,-22.56176,35.76389,0,0,0,0,8
333824496,333824412,3407890,-12.238561,-3.1441853,7.161656,35.635567,0,0,0,0,8
334825744,334825661,3407890,11.057022,6.14412,-29.404987,35.514793,0,0,0,0,8
335823264,335823183,3407890,2.0332758,-1.3359646,-20.218435,35.597828,0,0,0,0,8
336824490,336824413,3407890,-9.217677,-25.819756,5.998502,35.507248,0,0,0,0,7
337825745,337825661,3407890,1.0953473,-10.329783,-7.354389,35.703503,0,0,0,0,8
338825745,338825661,3407890,-3.7840357,11.657368,-15.6233635,35.597828,0,0,0,0,8
339823265,339823183,3407890,10.76852,-14.754268,-5.315128,35.53744,0,0,0,0,8
340824496,340824412,3407890,11.971607,1.6220716,0.10474633,35.544987,0,0,0,0,8
341825753,341825661,3407890,0.6623958,5.678514,-6.259507,35.500538,0,0,0,0,9
342823262,342823182,3407890,7.2670007,-10.538078,-6.157288,35.688408,0,0,0,0,8
343823270,343823187,3407890,-0.6171055,7.5507135,-27.461494,35.567635,0,0,0,0,8
344825745,344825661,3407890,10.327389,11.945271,-5.8508306,35.59028,0,0,0,0,8
345825743,345825661,3407890,6.667852,14.758458,-20.663158,35.522343,0,0,0,0,8
346823266,346823184,3407890,1.2707225,-20.813395,-25.426422,35.57518,0,0,0,0,8
347824496,347824412,3407890,-3.6116533,22.087708,-11.942278,35.469505,0,0,0,0,8
348825744,348825661,3407890,-8.72088,-23.586477,-8.556278,35.44686,0,0,0,0,8
349823275,349823185,3407890,-4.099937,-1.8424711,-4.014278,35.62802,0,0,0,0,9
350823264,350823183,3407890,-17.238852,2.498948,-2.4732103,35.507248,0,0,0,0,8
351825744,351825661,3407890,14.41908,-21.25213,-6.3302693,35.49215,0,0,0,0,8
352825744,352825661,3407890,-14.687829,-12.871827,4.040814,35.597828,0,0,0,0,8
353823263,353823183,3407890,-3.3423057,-8.34499,10.19092,35.62802,0,0,0,0,8
354824495,354824411,3407890,10.353725,14.827889,-13.622409,35.507248,0,0,0,0,8
355825744,355825661,3407890,7.741651,-16.721106,5.480926,35.507248,0,0,0,0,8
356823267,356823183,3407890,1.6843209,-3.3494883,1.2689269,35.552536,0,0,0,0,8
357824489,357824412,3407890,22.534227,10.968864,-15.174451,35.386475,0,0,0,0,7
358824499,358824414,3407890,-3.0621839,0.2148796,-13.063363,35.416668,0,0,0,0,8
359825745,359825661,3407890,2.7862523,17.058687,-32.960377,35.431763,0,0,0,0,8
360823262,360823182,3407890,6.0507464,4.8799815,-15.920244,35.454407,0,0,0,0,8
361824497,361824412,3407890,2.4863784,-5.8598084,-19.631855,35.597828,0,0,0,0,8
362825744,362825661,3407890,3.0789435,-1.5400703,11.64839,35.605373,0,0,0,0,8
363823262,363823182,3407890,-0.09636662,15.796943,-22.263681,35.514793,0,0,0,0,8
364823267,364823185,3407890,13.360843,6.0357823,-22.03264,35.386475,0,0,0,0,8
365825744,365825661,3407890,-8.48146,-16.075867,-23.902514,35.4997,0,0,0,0,8
366825744,366825661,3407890,-2.7389667,3.6601357,-11.727997,35.416668,0,0,0,0,8
367823270,367823187,3407890,7.2059484,-4.1916485,-15.74846,35.326088,0,0,0,0,8
368824490,368824412,3407890,1.850376,-11.659079,-0.6669562,35.507248,0,0,0,0,7
369825745,369825661,3407890,4.630985,-11.740566,-6.4625487,35.4997,0,0,0,0,8
370823269,370823184,3407890,-5.3941364,-3.6463692,6.4350157,35.597828,0,0,0,0,8
371823273,371823183,3407890,-1.2774396,10.267933,-12.073692,35.466988,0,0,0,0,9
372825743,372825661,3407890,2.0566192,-3.3752258,-19.01894,35.4846,0,0,0,0,8
373825745,373825661,3407890,-6.439804,-1.5933412,-11.234792,35.44686,0,0,0,0,8
374823262,374823182,3407890,5.3163247,10.957064,-2.0937295,35.386475,0,0,0,0,8
375824497,375824412,3407890,7.8116817,6.6804214,-23.162704,35.303444,0,0,0,0,8
376825744,376825661,3407890,-6.591836,-4.1904516,-3.3824084,35.416668,0,0,0,0,8
377823263,377823182,3407890,4.11683,-0.021547815,5.192425,35.44686,0,0,0,0,8
378824496,378824412,3407890,-3.3842041,-7.0784574,-0.7428011,35.416668,0,0,0,0,8
379825743,379825661,3407890,11.068395,8.994417,-26.91442,35.507248,0,0,0,0,8
380825745,380825661,3407890,-0.670975,-1.0654198,-35.195362,35.35628,0,0,0,0,8
381823262,381823182,3407890,14.680646,17.54531,-28.021736,35.326088,0,0,0,0,8
382824496,382824412,3407890,2.367267,3.5212722,-23.105244,35.35628,0,0,0,0,8
