timestamp,timestamp_sample,gps_hvel[0],gps_hvel[1],gps_vvel,gps_hpos[0],gps_hpos[1],gps_vpos,ev_hvel[0],ev_hvel[1],ev_vvel,ev_hpos[0],ev_hpos[1],ev_vpos,rng_vpos,baro_vpos,aux_hvel[0],aux_hvel[1],flow[0],flow[1],heading,mag_field[0],mag_field[1],mag_field[2],gravity[0],gravity[1],gravity[2],drag[0],drag[1],airspeed,beta,hagl,hagl_rate
267406719,267306435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00041326054,0.0007016659,0.0041493475,0.0,-0.25802034,0.0,0.0,0.0,0.0,0.00089609623,0.0,0.0,0.0,0.008995696,0.0026027185,-0.00011777878,0.0,0.0,0.0,0.0,0.0,0.0
267906711,267806435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008151825,0.00115408,0.0026926696,0.0,0.03008002,0.0,0.0,0.0,0.0,0.002359748,0.0,0.0,0.0,-0.009216515,0.012717826,-9.590387e-05,0.0,0.0,0.0,0.0,0.0,0.0
268406708,268306435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00055273867,0.0015191734,0.0010912716,0.0,-0.12066838,0.0,0.0,0.0,0.0,0.0025235415,0.0,0.0,0.0,-0.002472262,0.007525673,-3.7431717e-05,0.0,0.0,0.0,0.0,0.0,0.0
268906958,268806435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0012610387,0.001315251,-0.00058603287,0.0,-0.0096202195,0.0,0.0,0.0,0.0,0.001059413,0.0,0.0,0.0,0.0030564452,-0.004418319,-2.169609e-05,0.0,0.0,0.0,0.0,0.0,0.0
269396726,269296435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008551681,0.00095821917,-0.0014885366,0.0,-0.0,0.0,0.0,0.0,0.0,0.0010693073,0.0,0.0,0.0,0.0031932401,0.0018555087,-3.4034252e-05,0.0,0.0,0.0,0.0,0.0,0.0
269896858,269796435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00047082896,-0.00042393804,-0.0017201602,0.0,-0.0,0.0,0.0,0.0,0.0,0.00078856945,0.0,0.0,0.0,0.035529133,0.026884437,-0.0013073087,0.0,0.0,0.0,0.0,0.0,0.0
270406867,270306435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034470703,-0.0020259917,-0.002241999,0.0,0.14469391,0.0,0.0,0.0,0.0,0.002167225,0.0,0.0,0.0,-0.013812667,0.0032252623,-3.129244e-05,0.0,0.0,0.0,0.0,0.0,0.0
270906742,270806435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002947907,-0.0003990233,-0.0064276457,0.0,0.08286762,0.0,0.0,0.0,0.0,0.0022705793,0.0,0.0,0.0,-0.06607757,0.008543799,-0.0019156337,0.0,0.0,0.0,0.0,0.0,0.0
271406709,271306435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010068428,-0.0016504228,-0.008340955,0.0,0.08046314,0.0,0.0,0.0,0.0,0.006323695,0.0,0.0,0.0,-0.08859741,0.0067125354,-0.0041859746,0.0,0.0,0.0,0.0,0.0,0.0
271906708,271806435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036989043,-0.005017787,-0.009612769,0.0,0.13579652,0.0,0.0,0.0,0.0,0.015880704,0.0,0.0,0.0,0.12045869,-0.09373382,-0.013760984,0.0,0.0,0.0,0.0,0.0,0.0
