timestamp,timestamp_sample,accel_device_id,gyro_device_id,delta_angle[0],delta_angle[1],delta_angle[2],delta_velocity[0],delta_velocity[1],delta_velocity[2],delta_angle_dt,delta_velocity_dt,delta_angle_clipping,delta_velocity_clipping,accel_calibration_count,gyro_calibration_count
284766564,284766435,3407882,3407882,0.00019360303,-0.00022283664,-3.6065157e-05,-0.0035964996,-0.006859867,-0.047924135,5000,5000,0,0,1,1
285266563,285266435,3407882,3407882,-0.0002647319,-0.0002339495,-1.2265062e-06,0.008953184,0.005439077,-0.052272115,5000,5000,0,0,1,1
285771563,285771435,3407882,3407882,-0.0005188184,0.00015752179,-0.00012851696,-0.002112,0.0025360843,-0.054628152,5000,5000,0,0,1,1
286271563,286271435,3407882,3407882,0.00046023916,0.00026608282,3.9827137e-05,-0.005296311,0.0033695751,-0.050824545,5000,5000,0,0,1,1
286766570,286766435,3407882,3407882,-7.0082046e-05,-0.00013310625,-9.49128e-05,-0.0026243634,-0.0021906712,-0.05046678,4998,4998,0,0,1,1
287266564,287266435,3407882,3407882,-0.00022095596,0.0001335255,1.0997494e-05,-0.008637589,0.005835725,-0.043019146,5000,5000,0,0,1,1
287766564,287766435,3407882,3407882,0.00035324812,9.030413e-05,7.64971e-05,0.007908344,-0.009684136,-0.053516306,5001,5001,0,0,1,1
288266563,288266435,3407882,3407882,0.000109363194,-0.000128158,-3.134599e-05,-0.005171193,0.009254571,-0.047086176,5000,5000,0,0,1,1
288766564,288766435,3407882,3407882,0.00010660751,-0.00039185304,-5.1824158e-05,0.00024196721,-0.006333364,-0.04281988,5000,5000,0,0,1,1
289271567,289271437,3407882,3407882,0.00021897852,-0.000115632945,0.0001045927,0.0068874382,-0.00792523,-0.04602772,5002,5002,0,0,1,1
289771563,289771435,3407882,3407882,-5.7152407e-05,0.00011609263,5.2425963e-05,0.011777865,-0.0033745004,-0.06429993,5000,5000,0,0,1,1
290266564,290266435,3407882,3407882,-9.338155e-05,0.00030430604,-8.40572e-05,0.00098749,0.0023206468,-0.05649176,5000,5000,0,0,1,1
290766563,290766435,3407882,3407882,-0.0002946774,0.00033340618,2.5444791e-05,0.0070948587,0.0019053067,-0.060955975,5000,5000,0,0,1,1
291266563,291266435,3407882,3407882,0.00012284085,0.000319478,7.3409414e-05,0.0069429907,-0.0043097762,-0.05503463,5000,5000,0,0,1,1
291766564,291766435,3407882,3407882,-7.4687705e-05,0.00018397249,0.00015525137,0.008611981,-0.009885161,-0.039654687,5000,5000,0,0,1,1
292266566,292266435,3407882,3407882,0.0001384799,3.2647837e-05,0.00015910316,-0.0029504462,-0.0004425931,-0.048271928,5000,5000,0,0,1,1
292771563,292771435,3407882,3407882,-0.00038875014,0.00015840068,-0.00013413682,0.005739832,0.013628837,-0.045023,5000,5000,0,0,1,1
293271569,293271435,3407882,3407882,-0.00018114405,6.535584e-05,-3.964136e-05,0.0020008038,0.0065439427,-0.04789167,5000,5000,0,0,1,1
293766563,293766435,3407882,3407882,2.127699e-06,0.00022181928,-0.00012425393,-0.0019354541,0.0026336792,-0.056935877,5000,5000,0,0,1,1
294266568,294266435,3407882,3407882,0.00021894158,-0.0001397871,9.0800895e-05,-0.0018015655,0.0004134969,-0.045156438,5000,5000,0,0,1,1
294766562,294766435,3407882,3407882,-0.00037850125,-2.4762758e-05,-0.00013205595,-0.0020076546,0.006456027,-0.049029604,5000,5000,0,0,1,1
295266563,295266435,3407882,3407882,-0.00030351855,-0.00012792423,6.767712e-06,0.0058710566,-0.010188643,-0.04643018,5000,5000,0,0,1,1
295766566,295766435,3407882,3407882,-0.00011955952,-0.00018258869,2.4435356e-05,-0.012123005,0.0056754965,-0.049457144,5000,5000,0,0,1,1
296271563,296271435,3407882,3407882,0.0004342294,2.1400363e-05,5.4219978e-05,-0.011271131,-0.0057626474,-0.051293273,5000,5000,0,0,1,1
296771566,296771436,3407882,3407882,-0.00022672948,-1.6842918e-05,9.249649e-05,0.011053351,-0.0008028639,-0.049222052,5001,5001,0,0,1,1
297266564,297266435,3407882,3407882,0.0004262682,-8.268096e-05,0.0002308013,0.0033520025,-0.006804512,-0.04845242,5000,5000,0,0,1,1
297766563,297766435,3407882,3407882,0.00054519565,-7.792037e-05,0.00019664373,-0.01692542,-0.0019757848,-0.045373973,5000,5000,0,0,1,1
298266569,298266435,3407882,3407882,0.00034396237,-0.0002686594,0.00013664135,-0.007983655,-0.0077038775,-0.05099301,5000,5000,0,0,1,1
298766563,298766435,3407882,3407882,-0.00048364597,3.8726033e-05,-0.00013146605,0.006114865,0.008073496,-0.056783717,5000,5000,0,0,1,1
299266563,299266435,3407882,3407882,8.699602e-05,-0.000103294966,-0.000116009716,-0.007337353,-0.0034317428,-0.041291904,5000,5000,0,0,1,1
299771565,299771435,3407882,3407882,-5.8327227e-05,-0.00021568775,-4.4640426e-05,0.007589445,-0.007198166,-0.053179473,5000,5000,0,0,1,1
300271569,300271435,3407882,3407882,0.0007385659,-0.0002334911,-1.2864993e-05,-0.010029554,-0.005639217,-0.04542619,5000,5000,0,0,1,1
300766564,300766435,3407882,3407882,0.00015942121,-0.00026008114,5.1494986e-05,0.002384093,-0.0047674244,-0.0505722,5000,5000,0,0,1,1
301266565,301266435,3407882,3407882,2.6434596e-05,0.00025081242,7.3970655e-06,-0.0011439797,0.0073993346,-0.05490338,5000,5000,0,0,1,1
301766563,301766435,3407882,3407882,-8.012156e-05,-7.016797e-05,-4.0764793e-05,0.006604163,0.00082867633,-0.050296433,5000,5000,0,0,1,1
302266561,302266435,3407882,3407882,6.3301195e-05,0.00017824981,-8.6413944e-05,-0.007403787,0.006589221,-0.055078004,5000,5000,0,0,1,1
302766563,302766435,3407882,3407882,0.00068803143,-2.7018368e-05,-3.7971447e-05,-0.009115946,-0.009542283,-0.043771107,5000,5000,0,0,1,1
303271562,303271435,3407882,3407882,-0.00020115379,0.00012057764,-7.5958656e-06,-0.0020082034,0.006123381,-0.057949718,5000,5000,0,0,1,1
303771563,303771435,3407882,3407882,-0.00022890547,9.704399e-05,-2.9511435e-05,0.0071719512,-0.0022592035,-0.052880015,5000,5000,0,0,1,1
304266564,304266435,3407882,3407882,-0.0003615916,-6.745325e-05,3.2691863e-05,0.003758161,0.012217195,-0.04425488,5000,5000,0,0,1,1
304766565,304766435,3407882,3407882,-0.00010537447,1.3276608e-06,2.4505292e-05,-0.004904883,0.010131793,-0.05060995,5000,5000,0,0,1,1
305266564,305266435,3407882,3407882,0.00034468193,-2.1460759e-05,0.00015070915,0.0017371556,-0.0051458525,-0.04328003,5000,5000,0,0,1,1
305766600,305766435,3407882,3407882,0.00014415421,-0.00021820336,2.31314e-05,-0.01615751,0.0036785852,-0.040671166,5001,5001,0,0,1,1
306266563,306266435,3407882,3407882,-0.0001441861,-0.00020410746,-0.0001000168,-0.01408289,-0.0018733689,-0.05212559,5000,5000,0,0,1,1
306771563,306771435,3407882,3407882,-0.00033737536,1.5850212e-05,-4.6173962e-05,0.0120422365,0.002325847,-0.04455202,5000,5000,0,0,1,1
307271571,307271442,3407882,3407882,-3.725573e-05,-3.703582e-05,1.564694e-05,-0.012390843,0.0064355643,-0.04106638,5007,5007,0,0,1,1
307766565,307766435,3407882,3407882,-8.06544e-05,0.0001558527,-4.0578863e-05,-0.0033580007,0.013828399,-0.04758764,5000,5000,0,0,1,1
308266564,308266435,3407882,3407882,-0.00033030318,7.737635e-05,1.6283644e-05,0.001269148,0.00387001,-0.059994377,5000,5000,0,0,1,1
308766563,308766435,3407882,3407882,-0.00028892406,6.4285414e-05,3.9899875e-05,-0.0029212285,0.010037917,-0.049340554,5000,5000,0,0,1,1
309266564,309266435,3407882,3407882,-4.071227e-05,0.00010717691,7.818324e-05,0.01130844,0.0021453009,-0.044716664,5000,5000,0,0,1,1
309766564,309766435,3407882,3407882,-4.4426615e-05,-0.00018618532,-1.6183201e-05,-0.0056868484,0.010734311,-0.046419848,5000,5000,0,0,1,1
310271582,310271443,3407882,3407882,-4.4803593e-05,-8.490323e-05,4.8157275e-05,-0.0029021704,0.0043834723,-0.04855627,5008,5008,0,0,1,1
310771562,310771435,3407882,3407882,-0.00025877802,-0.00012112564,2.1736125e-05,0.0011628853,0.0038994274,-0.05103069,5000,5000,0,0,1,1
311266565,311266435,3407882,3407882,0.00037499212,0.00014629135,8.224109e-05,0.010918989,-0.0011551848,-0.052215688,5000,5000,0,0,1,1
311766564,311766435,3407882,3407882,-6.0089988e-05,0.00025869266,-6.311897e-05,0.0004491089,0.00661601,-0.053387582,5000,5000,0,0,1,1
312266595,312266435,3407882,3407882,-0.00053485704,0.0003114877,-8.415513e-05,0.005100384,0.016192134,-0.052051492,5001,5001,0,0,1,1
312766563,312766435,3407882,3407882,-0.00044819264,0.00011181805,1.016708e-05,0.009418247,0.010926821,-0.049789112,5000,5000,0,0,1,1
313266565,313266435,3407882,3407882,0.00044524364,-9.53163e-05,4.9159084e-05,-0.0051742094,0.0021387355,-0.039872568,5000,5000,0,0,1,1
313771563,313771435,3407882,3407882,-0.00036123913,0.00024843452,-9.653664e-06,0.012451889,0.0018975043,-0.049499094,5000,5000,0,0,1,1
314271564,314271435,3407882,3407882,-5.2957297e-05,-0.00021201938,5.649651e-05,0.0057176272,-0.0018305319,-0.049981304,5000,5000,0,0,1,1
314766563,314766435,3407882,3407882,-0.00042516028,0.00017174207,-6.763136e-05,0.0047066994,0.0108365305,-0.042862214,5000,5000,0,0,1,1
315266572,315266435,3407882,3407882,-0.0003129724,-8.2427214e-05,-2.8665963e-05,0.0022343944,0.001435751,-0.04912608,5000,5000,0,0,1,1
315766563,315766435,3407882,3407882,-0.00011204112,-7.3747266e-05,-4.216755e-05,-0.0021584367,0.0008126437,-0.04647798,5000,5000,0,0,1,1
316266563,316266435,3407882,3407882,4.5753004e-07,6.0776572e-05,1.9673228e-06,0.0046629617,0.0019510612,-0.0554016,5000,5000,0,0,1,1
316766566,316766435,3407882,3407882,-0.00033421163,0.0002597142,-0.00010201775,0.0060356767,0.0062036393,-0.036781624,5000,5000,0,0,1,1
317271563,317271434,3407882,3407882,0.0003750549,0.000145852,9.6177726e-05,0.0077840695,-0.0039624325,-0.045518834,4999,4999,0,0,1,1
317771563,317771435,3407882,3407882,0.00043323325,-8.6100976e-05,2.422393e-05,-0.013970102,-0.0048225885,-0.04964126,5000,5000,0,0,1,1
318266565,318266435,3407882,3407882,0.0005016324,-0.00017708821,-4.760136e-05,-0.012994946,-0.0037389894,-0.030830164,5000,5000,0,0,1,1
318766564,318766435,3407882,3407882,-9.064314e-05,1.5714113e-05,8.618506e-06,-0.0021020481,0.0052288612,-0.060222715,5000,5000,0,0,1,1
319266564,319266435,3407882,3407882,-0.0004942925,0.0002353235,-0.000103898776,0.0018870083,0.00249446,-0.040043104,5000,5000,0,0,1,1
319766570,319766435,3407882,3407882,-9.858608e-05,-6.912335e-05,1.0086046e-05,0.0011932377,-0.008984595,-0.04852506,5000,5000,0,0,1,1
320266563,320266435,3407882,3407882,0.0007942708,-0.00015679527,5.655955e-05,-0.0049761757,-0.0005282216,-0.05057327,5000,5000,0,0,1,1
320771565,320771435,3407882,3407882,-0.00025508847,1.1137579e-05,-1.9882257e-06,0.0017935983,-0.0013069238,-0.043192677,5000,5000,0,0,1,1
321271577,321271435,3407882,3407882,0.00055628084,-0.00019254106,-1.3485488e-06,-0.007350964,-0.007086472,-0.05025128,5000,5000,0,0,1,1
321766564,321766435,3407882,3407882,-5.705709e-05,-0.00031997787,1.2028844e-05,-0.009991168,0.0026066313,-0.052013516,5000,5000,0,0,1,1
322266566,322266435,3407882,3407882,4.896959e-06,0.00013580742,0.00015503298,0.01402786,-0.00077502005,-0.056303494,5000,5000,0,0,1,1
322766564,322766435,3407882,3407882,4.7450478e-05,-0.0003140954,2.113146e-05,-0.015823053,-0.002367001,-0.047160394,5001,5001,0,0,1,1
323266564,323266435,3407882,3407882,-0.00048392414,-2.2051387e-05,-4.066951e-05,-0.0026065495,0.0069102864,-0.050889585,5000,5000,0,0,1,1
323766564,323766435,3407882,3407882,-0.0006879015,0.00024539797,-6.5997396e-05,0.0056496137,0.008793408,-0.050503656,5000,5000,0,0,1,1
324271571,324271435,3407882,3407882,0.00052159914,2.6768848e-05,8.5131804e-05,0.005913047,-0.014152741,-0.051186208,5000,5000,0,0,1,1
324771566,324771435,3407882,3407882,0.00033427286,0.00015834492,2.7022347e-06,-0.00051430275,0.0020663047,-0.044673864,4997,4997,0,0,1,1
325266563,325266435,3407882,3407882,0.00023772317,3.8404127e-05,3.2844247e-05,-0.008259072,0.0020287947,-0.051525373,5000,5000,0,0,1,1
325766565,325766435,3407882,3407882,-7.54679e-05,-4.586359e-06,-4.1729658e-05,0.003921516,-0.0048233843,-0.052106507,5000,5000,0,0,1,1
326266564,326266435,3407882,3407882,0.0005754821,4.1159266e-05,8.473909e-05,-0.0089962995,0.0011619659,-0.052950826,5000,5000,0,0,1,1
326766564,326766435,3407882,3407882,-0.0004212855,0.00010795406,-3.5911806e-05,0.0053477036,0.010723937,-0.05274105,5000,5000,0,0,1,1
327266568,327266435,3407882,3407882,-2.318566e-05,-0.00017863428,-6.1126164e-05,0.011180987,-0.0012777222,-0.049937084,5000,5000,0,0,1,1
327771563,327771435,3407882,3407882,-0.00027862052,4.2942967e-05,-0.00010317598,-0.008479163,0.0047470555,-0.049353212,5000,5000,0,0,1,1
328271562,328271435,3407882,3407882,0.00095306296,-0.00021034938,5.3718817e-05,-0.003326541,-0.010296153,-0.04864977,5000,5000,0,0,1,1
328766571,328766435,3407882,3407882,3.6885198e-05,6.199879e-05,7.729711e-06,-0.010392042,0.0025929653,-0.0425785,5000,5000,0,0,1,1
329266563,329266435,3407882,3407882,0.0003633879,-0.0002693254,3.9025895e-06,-0.0049461066,-0.008055508,-0.040007222,5000,5000,0,0,1,1
329766563,329766435,3407882,3407882,0.00017630166,8.419569e-05,4.7980226e-05,0.001441631,-0.01043232,-0.04889186,5000,5000,0,0,1,1
330266566,330266436,3407882,3407882,-7.616341e-05,8.335212e-05,2.952905e-05,0.008516292,-0.0055831755,-0.050654147,5001,5001,0,0,1,1
330766562,330766435,3407882,3407882,-0.00030720612,0.00020694734,-4.3006017e-05,0.0057644676,0.00096402806,-0.05173473,5000,5000,0,0,1,1
331271565,331271435,3407882,3407882,-0.00027299408,0.00016820208,-8.832562e-05,0.004689181,0.007383394,-0.042963475,5000,5000,0,0,1,1
331771563,331771435,3407882,3407882,-0.0008652836,1.5965887e-05,-5.4049146e-05,0.004890907,0.009843134,-0.05299923,5000,5000,0,0,1,1
332266568,332266435,3407882,3407882,0.00025441687,8.435439e-05,6.176705e-05,-0.0055427724,-0.0006094022,-0.056940157,5000,5000,0,0,1,1
332766564,332766435,3407882,3407882,0.00025810426,-0.00012943697,-1.8809496e-05,-0.0063801208,-0.0051985728,-0.03725744,5000,5000,0,0,1,1
333266563,333266435,3407882,3407882,0.0001981153,-0.00018837412,-4.979834e-05,0.0064412933,-0.00916069,-0.055262093,5000,5000,0,0,1,1
333766563,333766435,3407882,3407882,-0.00035664334,-3.634656e-05,-4.23989e-05,-0.003503819,-0.0071317544,-0.043010883,5000,5000,0,0,1,1
334266562,334266435,3407882,3407882,0.00014639506,-5.6053564e-06,7.726814e-05,-0.009052191,0.0049891556,-0.051252842,5000,5000,0,0,1,1
334771563,334771435,3407882,3407882,0.00021362025,0.000100870726,7.855905e-05,0.0011062938,0.003465529,-0.051587194,5000,5000,0,0,1,1
335271570,335271434,3407882,3407882,0.0004884651,-9.571494e-05,0.00013610983,-6.363254e-05,-0.011026327,-0.04902362,4999,4999,0,0,1,1
335766563,335766435,3407882,3407882,-0.00045929,0.00018871989,-0.00015317592,-0.0013670063,0.0076698926,-0.05065857,4976,4976,0,0,1,1
336266564,336266435,3407882,3407882,-2.409952e-05,7.853387e-05,-7.006618e-05,0.0039406614,0.006609008,-0.060311254,5000,5000,0,0,1,1
336766565,336766435,3407882,3407882,-0.00042211558,8.123445e-05,-5.5118468e-05,-0.003344751,0.009894882,-0.044473477,5000,5000,0,0,1,1
337266570,337266435,3407882,3407882,0.00019655416,-0.00025238673,-7.850993e-05,-0.013844475,0.0012246083,-0.04528412,5000,5000,0,0,1,1
337766563,337766435,3407882,3407882,5.5349706e-06,-1.40982265e-05,0.00010673986,-0.00659069,0.0077111744,-0.0521914,5000,5000,0,0,1,1
338271563,338271435,3407882,3407882,-0.00014059465,0.00010968669,-0.00010063969,-0.0016423232,-0.00046660178,-0.060963895,5000,5000,0,0,1,1
338771570,338771442,3407882,3407882,-4.903277e-05,-0.000106529136,6.6007883e-06,0.0057128686,-0.0059088306,-0.04990786,5007,5007,0,0,1,1
339266562,339266435,3407882,3407882,-7.079408e-05,-0.00010779362,-5.429434e-05,-0.0159997,0.0015846379,-0.047402713,5000,5000,0,0,1,1
339766564,339766435,3407882,3407882,0.0003957559,0.0001513499,0.00015672624,-0.0016343772,-0.0017956096,-0.04434716,5000,5000,0,0,1,1
340266563,340266435,3407882,3407882,2.1880169e-05,4.0235747e-05,0.00011350022,0.013221926,-0.0004925404,-0.040984213,5000,5000,0,0,1,1
340766563,340766435,3407882,3407882,-0.00049333443,0.00039037893,-0.00012081474,0.011379642,0.011369796,-0.047232065,5000,5000,0,0,1,1
341266562,341266435,3407882,3407882,-0.0004231693,0.00024714734,-7.6720535e-05,0.0054655545,0.0068862257,-0.055238858,5000,5000,0,0,1,1
341771563,341771435,3407882,3407882,0.0006490613,-0.00018479458,7.203228e-05,-0.0036557678,-0.013288002,-0.046518616,5000,5000,0,0,1,1
342271565,342271435,3407882,3407882,0.00034290217,-2.6124437e-05,0.00011484546,0.007966091,-0.012797305,-0.049587175,4998,4998,0,0,1,1
342766564,342766435,3407882,3407882,0.0003538962,-0.00033889053,-3.601181e-05,-0.017296804,-0.0014757084,-0.036497254,5000,5000,0,0,1,1
343266565,343266435,3407882,3407882,0.0002733824,-0.00020346614,0.00013138345,0.0013718394,-0.016747529,-0.04920848,5000,5000,0,0,1,1
343766563,343766435,3407882,3407882,-0.0004300056,0.00012901989,1.4319852e-05,0.001473303,0.016013874,-0.04672441,5000,5000,0,0,1,1
344266563,344266435,3407882,3407882,0.00026635313,-0.00014749887,-5.2051244e-05,-0.0016878004,-0.0056749308,-0.050526693,5000,5000,0,0,1,1
344766563,344766435,3407882,3407882,-4.06437e-05,0.0002145105,-0.000120942736,0.011632089,-0.0010916697,-0.04990525,5000,5000,0,0,1,1
345271563,345271435,3407882,3407882,0.0002403737,-0.00031982508,-0.00014880768,-0.014391075,-0.004467927,-0.0413197,5000,5000,0,0,1,1
345771563,345771435,3407882,3407882,-0.00017410978,0.00025243338,-0.00016594648,-0.00027989838,0.0027042176,-0.050587516,5000,5000,0,0,1,1
346266564,346266435,3407882,3407882,-0.00018738305,2.7104837e-05,-7.019011e-05,0.0005539099,-0.0060775927,-0.05156659,5000,5000,0,0,1,1
346766569,346766435,3407882,3407882,3.4696411e-06,2.4216004e-05,-1.196913e-05,-0.013986147,0.0052304575,-0.04365696,5000,5000,0,0,1,1
347266563,347266435,3407882,3407882,0.00017329662,-0.0002604261,7.028512e-05,0.005592562,-0.004834461,-0.043881014,5000,5000,0,0,1,1
347766563,347766435,3407882,3407882,6.427009e-05,3.4786055e-05,-8.783396e-05,-0.00564373,0.010750244,-0.045927443,5000,5000,0,0,1,1
348266561,348266435,3407882,3407882,0.00024539602,-0.00026423615,-1.5222868e-05,0.0029825254,-0.0070842514,-0.0487206,5000,5000,0,0,1,1
348771563,348771435,3407882,3407882,-5.1734485e-05,-0.000100985584,2.7178972e-05,-0.0011963474,0.0027868976,-0.054157622,5000,5000,0,0,1,1
349271566,349271436,3407882,3407882,-0.0003770495,0.00022323482,-5.1162977e-05,0.0052271932,0.0059514623,-0.057107326,5001,5001,0,0,1,1
349766565,349766435,3407882,3407882,-0.00030332667,5.4384273e-05,-3.3487795e-05,0.002778283,-0.00067317055,-0.046262935,5000,5000,0,0,1,1
350266564,350266435,3407882,3407882,0.00014473706,-6.913182e-05,0.00023376713,0.0023608925,-0.0041020215,-0.050378315,5000,5000,0,0,1,1
350766570,350766435,3407882,3407882,0.00069251587,-5.7691992e-05,1.1446658e-05,-0.009361586,-0.010758989,-0.038705315,5001,5001,0,0,1,1
351266563,351266435,3407882,3407882,0.0004132122,-0.00017287755,1.5962793e-05,-0.019284183,-0.001814734,-0.03884204,5000,5000,0,0,1,1
351766562,351766435,3407882,3407882,0.00043345685,-0.00011425314,1.5363648e-05,-0.019411085,-0.004981129,-0.05084767,4973,4973,0,0,1,1
352271563,352271435,3407882,3407882,0.0002206737,2.7072205e-05,-2.7237606e-05,-0.0043240134,-0.0022448492,-0.04088017,5000,5000,0,0,1,1
352771562,352771435,3407882,3407882,0.00023048068,-7.237057e-05,-5.9710448e-05,-0.008062131,0.00323529,-0.045788098,5000,5000,0,0,1,1
353266564,353266435,3407882,3407882,0.00016578026,-0.00036876573,-5.172296e-05,-0.0049150307,-0.0065441905,-0.046455417,5000,5000,0,0,1,1
353766569,353766434,3407882,3407882,0.00025312635,-0.00021664792,2.7031696e-05,-0.011954361,0.0021948086,-0.04713462,4999,4999,0,0,1,1
354266563,354266435,3407882,3407882,-0.00020239326,-1.5494257e-05,-4.5340643e-05,-0.010938849,0.008416844,-0.03925732,5000,5000,0,0,1,1
354766564,354766435,3407882,3407882,-0.00023493983,-0.00024236231,0.00011106501,-0.004451732,0.0109278895,-0.056086242,5000,5000,0,0,1,1
355266569,355266435,3407882,3407882,0.00017849506,-6.445944e-05,-6.602448e-05,0.0021445553,-0.004210512,-0.058167245,5000,5000,0,0,1,1
355771563,355771435,3407882,3407882,-8.7045846e-05,5.3187847e-05,-8.969982e-05,-0.004692373,0.00854799,-0.043154076,5000,5000,0,0,1,1
356271565,356271435,3407882,3407882,0.00016090818,0.00011634336,-8.115042e-05,-0.0046487786,0.0070195207,-0.04065826,5000,5000,0,0,1,1
356766564,356766435,3407882,3407882,0.00021581737,-8.429221e-05,0.00015880626,-0.0048120967,-0.00794565,-0.049369503,5000,5000,0,0,1,1
