timestamp,timestamp_sample,time_last_fuse,observation[0],observation[1],device_id,observation_variance[0],observation_variance[1],innovation[0],innovation[1],innovation_filtered[0],innovation_filtered[1],innovation_variance[0],innovation_variance[1],test_ratio[0],test_ratio[1],test_ratio_filtered[0],test_ratio_filtered[1],estimator_instance,innovation_rejected,fused
267514475,267410533,267413741,0.00031129649141803384,-0.18922892212867737,0,0.010000001,0.010000001,0.0008182753,-0.0009640902,0.00012486425,-0.00011598943,0.01051061,0.010510645,6.3704624e-07,8.84313e-07,1.4573553e-07,-1.0542277e-07,0,0,1
268014464,267909438,267913741,-0.00017497409135103226,-0.18876710534095764,0,0.010000001,0.010000001,-0.00057250547,-0.0009023398,0.00032286745,-0.00030085468,0.010500691,0.0105007235,3.1213423e-07,7.7539147e-07,2.6732866e-07,-1.969038e-07,0,0,1
268514448,268408397,268413740,-0.0004375131684355438,-0.18840251863002777,0,0.010000001,0.010000001,-0.0009903347,-0.00043813884,-0.00037567262,-0.00036721077,0.010522517,0.010522547,9.320609e-07,1.8243269e-07,-3.460841e-07,-3.888406e-07,0,0,1
269014435,268910912,268913741,0.0006439080461859703,-0.18848779797554016,0,0.010000001,0.010000001,-0.002092252,-0.00037430227,-0.0011122825,-0.00019811667,0.010488728,0.010488753,4.1735457e-06,1.3357372e-07,-1.7464193e-06,-1.8915749e-07,0,0,1
269514465,269412239,269413741,-0.00023576809326186776,-0.18933799862861633,0,0.010000001,0.010000001,-0.0003463322,-0.0006702244,-0.0011916162,-0.00016236994,0.010487402,0.010487427,1.1437151e-07,4.2832318e-07,-1.7655493e-06,-1.16353775e-07,0,0,1
270024439,269921326,269923741,0.0017436956986784935,-0.18914128839969635,0,0.010000001,0.010000001,-0.0006362614,-0.0015368313,-0.0012443551,-0.0006064776,0.010479244,0.010479267,3.863147e-07,2.2538318e-06,-1.9831732e-06,-5.5608183e-07,0,0,1
270514435,270409792,270413742,-0.001244717976078391,-0.1891091912984848,0,0.010000001,0.010000001,0.0007179061,-0.0009997636,-0.00010938681,-0.001615534,0.010501042,0.010501065,4.9079813e-07,9.518342e-07,-4.0470238e-07,-3.2641753e-06,0,0,1
271014435,270911025,270913741,-0.0013253900688141584,-0.1886119842529297,0,0.010000001,0.010000001,-0.00094068795,-0.0025270581,-0.000273633,-0.0019222378,0.0105225835,0.010522607,8.409473e-07,6.0688603e-06,-3.5233856e-07,-3.9424312e-06,0,0,1
271504427,271401421,271403741,2.66832339548273e-05,-0.19322122633457184,0,0.010000001,0.010000001,-0.002755707,-0.0052914023,-0.0017689365,-0.0030422106,0.010555373,0.01055539,7.1943655e-06,2.6525726e-05,-4.6883374e-06,-1.0886326e-05,0,0,1
271564427,271455333,271463743,2.242406117147766e-05,-0.19491882622241974,0,0.010000001,0.010000001,-0.002983403,-0.006519377,-0.00188385,-0.0033765761,0.010583365,0.010583379,8.410078e-06,4.0159463e-05,-5.025865e-06,-1.3658325e-05,0,0,1
272584462,272480490,271543741,0.004049781244248152,-0.2085476815700531,0,0.010000001,0.010000001,0.013819916,-0.09048441,0.008327821,-0.06297724,0.01456347,0.014563613,0.00013114326,0.0056218384,8.965887e-05,-0.0037278533,0,0,0
273024430,272919127,272923741,0.06563086062669754,-0.31332090497016907,0,0.010000001,0.010000001,-0.023826059,0.027155101,-0.009912919,0.019076316,0.010880841,0.010880987,0.0005217254,0.0006776954,-4.249526e-05,0.0005074243,0,0,1
273514443,273405220,273413741,0.05358213558793068,-0.2723831236362457,0,0.010000001,0.010000001,-0.0014074221,-0.003301531,0.0048747626,-0.031198435,0.010799278,0.0107994415,1.8342309e-06,1.0093214e-05,2.6032816e-05,0.0009826542,0,0,1
