timestamp,io_errors,frames_tx,frames_rx,interface
278822208,7694,7535,0,0
278924523,7696,7535,0,0
279026199,7696,7535,0,0
279128215,7696,7535,0,0
279230218,7696,7537,0,0
279332204,7699,7549,0,0
279434321,7710,7549,0,0
279536199,7710,7549,0,0
279638221,7710,7549,0,0
279740215,7710,7551,0,0
279842200,7712,7551,0,0
279944500,7712,7551,0,0
280046199,7712,7551,0,0
280148216,7712,7551,0,0
280250217,7713,7553,0,0
280352200,7715,7565,0,0
280454309,7726,7565,0,0
280556199,7726,7565,0,0
280658219,7726,7565,0,0
280760221,7726,7567,0,0
280862200,7728,7567,0,0
280964513,7728,7567,0,0
281066200,7728,7567,0,0
281168215,7728,7567,0,0
281270216,7729,7569,0,0
281372206,7731,7581,0,0
281474338,7742,7581,0,0
281576200,7742,7581,0,0
281678216,7742,7581,0,0
281780215,7742,7583,0,0
281882213,7744,7583,0,0
281984549,7744,7583,0,0
282086201,7744,7583,0,0
282188216,7744,7583,0,0
282290216,7745,7597,0,0
282392199,7758,7597,0,0
282494552,7758,7597,0,0
282596199,7758,7597,0,0
282698216,7758,7597,0,0
282800218,7758,7599,0,0
282902201,7760,7599,0,0
283004315,7760,7599,0,0
283106199,7760,7599,0,0
283208216,7760,7599,0,0
283310217,7761,7613,0,0
283412200,7774,7613,0,0
283514326,7774,7613,0,0
283616200,7774,7613,0,0
283718217,7774,7613,0,0
283820215,7774,7615,0,0
283922203,7776,7615,0,0
284024305,7776,7615,0,0
284126206,7776,7615,0,0
284228219,7776,7615,0,0
284330216,7777,7629,0,0
284432201,7790,7629,0,0
284534500,7790,7629,0,0
284636200,7790,7629,0,0
284738216,7790,7629,0,0
284840216,7790,7631,0,0
284942203,7792,7631,0,0
285044509,7792,7631,0,0
285146203,7792,7631,0,0
285248221,7793,7631,0,0
285350214,7793,7645,0,0
285452200,7806,7645,0,0
285554310,7806,7645,0,0
285656201,7806,7645,0,0
285758219,7806,7645,0,0
285860216,7806,7647,0,0
285962203,7808,7647,0,0
286064508,7808,7647,0,0
286166199,7808,7647,0,0
286268215,7809,7647,0,0
286370224,7809,7661,0,0
286472209,7822,7661,0,0
286574545,7822,7661,0,0
286676200,7822,7661,0,0
286778215,7822,7661,0,0
286880238,7822,7663,0,0
286982200,7824,7663,0,0
287084330,7824,7663,0,0
287186200,7824,7663,0,0
287288216,7825,7675,0,0
287390216,7836,7677,0,0
287492207,7838,7677,0,0
287594509,7838,7677,0,0
287696199,7838,7677,0,0
287798217,7838,7677,0,0
287900215,7838,7679,0,0
288002201,7840,7679,0,0
288104501,7840,7679,0,0
288206199,7840,7679,0,0
288308216,7841,7691,0,0
288410216,7852,7693,0,0
288512204,7854,7693,0,0
288614327,7854,7693,0,0
288716200,7854,7693,0,0
288818215,7854,7693,0,0
288920217,7854,7695,0,0
289022204,7856,7695,0,0
289124506,7856,7695,0,0
289226202,7856,7695,0,0
289328216,7857,7709,0,0
289430215,7870,7709,0,0
289532201,7870,7709,0,0
289634503,7870,7709,0,0
289736206,7870,7709,0,0
289838216,7870,7711,0,0
289940218,7872,7711,0,0
290042202,7872,7711,0,0
290144504,7872,7711,0,0
290246214,7873,7711,0,0
290348215,7873,7723,0,0
290450215,7884,7725,0,0
290552201,7886,7725,0,0
290654321,7886,7725,0,0
290756201,7886,7725,0,0
290858222,7886,7725,0,0
290960215,7886,7727,0,0
291062200,7888,7727,0,0
291164534,7888,7727,0,0
291266199,7889,7727,0,0
291368218,7889,7739,0,0
291470215,7900,7741,0,0
291572203,7902,7741,0,0
291674515,7902,7741,0,0
291776199,7902,7741,0,0
291878216,7902,7743,0,0
291980222,7904,7743,0,0
292082208,7904,7743,0,0
292184317,7904,7743,0,0
292286200,7905,7755,0,0
292388216,7916,7757,0,0
292490215,7918,7757,0,0
292592200,7918,7757,0,0
292694509,7918,7757,0,0
292796201,7918,7757,0,0
292898216,7918,7759,0,0
293000215,7920,7759,0,0
293102206,7920,7759,0,0
293204496,7920,7759,0,0
293306199,7921,7771,0,0
293408215,7932,7773,0,0
293510218,7934,7773,0,0
293612201,7934,7773,0,0
293714511,7934,7773,0,0
293816200,7934,7773,0,0
293918216,7934,7775,0,0
294020215,7936,7775,0,0
294122220,7936,7775,0,0
294224516,7936,7775,0,0
294326200,7937,7787,0,0
294428220,7948,7789,0,0
294530215,7950,7789,0,0
294632203,7950,7789,0,0
294734509,7950,7789,0,0
294836199,7950,7789,0,0
294938219,7950,7791,0,0
295040216,7952,7791,0,0
295142200,7952,7791,0,0
295244502,7953,7791,0,0
295346205,7953,7803,0,0
295448216,7964,7805,0,0
295550217,7966,7805,0,0
295652203,7966,7805,0,0
295754548,7966,7805,0,0
295856205,7966,7805,0,0
295958215,7966,7807,0,0
296060215,7968,7807,0,0
296162200,7968,7807,0,0
296264475,7969,7807,0,0
296366201,7969,7819,0,0
296468221,7980,7821,0,0
296570217,7982,7821,0,0
296672210,7982,7821,0,0
296774310,7982,7821,0,0
296876198,7982,7821,0,0
296978216,7982,7823,0,0
297080224,7984,7823,0,0
297182201,7984,7823,0,0
297284307,7985,7835,0,0
297386199,7996,7835,0,0
297488216,7996,7837,0,0
297590236,7998,7837,0,0
297692200,7998,7837,0,0
297794506,7998,7837,0,0
297896200,7998,7837,0,0
297998216,7998,7839,0,0
298100216,8000,7839,0,0
298202201,8000,7839,0,0
298304502,8001,7851,0,0
298406200,8012,7851,0,0
298508219,8012,7853,0,0
298610215,8014,7853,0,0
298712208,8014,7853,0,0
298814315,8014,7853,0,0
298916200,8014,7853,0,0
299018216,8014,7855,0,0
299120215,8016,7855,0,0
299222206,8016,7855,0,0
299324509,8017,7867,0,0
299426200,8028,7867,0,0
299528216,8028,7869,0,0
299630215,8030,7869,0,0
299732200,8030,7869,0,0
299834335,8030,7869,0,0
299936203,8030,7869,0,0
300038216,8030,7871,0,0
300140216,8032,7871,0,0
300242200,8033,7871,0,0
300344532,8033,7883,0,0
300446199,8044,7883,0,0
300548216,8044,7885,0,0
300650217,8046,7885,0,0
300752200,8046,7885,0,0
300854313,8046,7885,0,0
300956206,8046,7885,0,0
301058216,8046,7887,0,0
301160217,8048,7887,0,0
301262201,8049,7887,0,0
301364506,8049,7899,0,0
301466203,8060,7899,0,0
301568218,8060,7901,0,0
301670215,8062,7901,0,0
301772203,8062,7901,0,0
301874320,8062,7901,0,0
301976210,8062,7903,0,0
302078223,8064,7903,0,0
302180216,8064,7903,0,0
302282247,8065,7915,0,0
302384334,8076,7915,0,0
302486199,8076,7917,0,0
302588215,8078,7917,0,0
302690215,8078,7917,0,0
302792203,8078,7917,0,0
302894513,8078,7917,0,0
302996201,8078,7917,0,0
303098216,8078,7919,0,0
303200221,8080,7919,0,0
303302202,8081,7931,0,0
303404474,8092,7931,0,0
303506203,8092,7931,0,0
303608216,8092,7933,0,0
303710216,8094,7933,0,0
303812200,8094,7933,0,0
303914321,8094,7933,0,0
304016200,8094,7933,0,0
304118217,8094,7935,0,0
304220218,8096,7935,0,0
304322211,8097,7947,0,0
304424509,8108,7947,0,0
304526199,8108,7949,0,0
304628219,8110,7949,0,0
304730215,8110,7949,0,0
304832200,8110,7949,0,0
304934539,8110,7949,0,0
305036199,8110,7951,0,0
305138216,8112,7951,0,0
305240215,8113,7951,0,0
305342200,8113,7963,0,0
305444517,8124,7963,0,0
305546199,8124,7965,0,0
305648218,8126,7965,0,0
305750217,8126,7965,0,0
305852201,8126,7965,0,0
305954308,8126,7965,0,0
306056200,8126,7967,0,0
306158216,8128,7967,0,0
306260220,8129,7967,0,0
306362203,8129,7979,0,0
306464313,8140,7979,0,0
306566207,8140,7981,0,0
306668216,8142,7981,0,0
306770215,8142,7981,0,0
306872209,8142,7981,0,0
306974313,8142,7981,0,0
307076216,8142,7983,0,0
307178216,8144,7983,0,0
307280284,8145,7995,0,0
307382200,8156,7995,0,0
307484572,8156,7995,0,0
307586199,8156,7997,0,0
307688222,8158,7997,0,0
307790217,8158,7997,0,0
307892200,8158,7997,0,0
307994342,8158,7997,0,0
308096199,8158,7999,0,0
308198217,8160,7999,0,0
308300216,8161,8011,0,0
308402201,8172,8011,0,0
308504521,8172,8011,0,0
308606199,8172,8013,0,0
308708217,8174,8013,0,0
308810221,8174,8013,0,0
308912199,8174,8013,0,0
309014501,8174,8013,0,0
309116210,8174,8015,0,0
309218218,8176,8015,0,0
309320216,8177,8027,0,0
309422205,8188,8027,0,0
309524345,8188,8027,0,0
309626200,8188,8029,0,0
309728216,8190,8029,0,0
309830216,8190,8029,0,0
309932209,8190,8029,0,0
310034514,8190,8029,0,0
310136199,8190,8031,0,0
310238216,8193,8031,0,0
310340215,8193,8043,0,0
310442200,8204,8043,0,0
310544309,8204,8043,0,0
310646201,8204,8045,0,0
310748217,8206,8045,0,0
310850216,8206,8045,0,0
310952200,8206,8045,0,0
311054507,8206,8045,0,0
311156199,8206,8047,0,0
311258216,8209,8047,0,0
311360219,8209,8059,0,0
311462201,8220,8059,0,0
311564521,8220,8059,0,0
311666200,8220,8061,0,0
311768215,8222,8061,0,0
311870215,8222,8061,0,0
311972203,8222,8061,0,0
312074317,8222,8061,0,0
312176206,8222,8063,0,0
312278216,8225,8073,0,0
312380216,8235,8075,0,0
312482207,8236,8075,0,0
312584513,8236,8075,0,0
312686199,8236,8077,0,0
312788218,8238,8077,0,0
312890219,8238,8077,0,0
312992201,8238,8077,0,0
313094508,8238,8077,0,0
313196200,8238,8079,0,0
313298222,8241,8091,0,0
313400215,8252,8091,0,0
313502202,8252,8091,0,0
313604315,8252,8091,0,0
313706200,8252,8093,0,0
313808215,8254,8093,0,0
313910197,8254,8093,0,0
314012200,8254,8093,0,0
314114355,8254,8093,0,0
314216214,8254,8095,0,0
314318217,8257,8107,0,0
314420222,8268,8107,0,0
314522204,8268,8107,0,0
314624336,8268,8109,0,0
314726203,8270,8109,0,0
314828216,8270,8109,0,0
314930218,8270,8109,0,0
315032200,8270,8109,0,0
315134322,8270,8111,0,0
315236199,8273,8111,0,0
315338216,8273,8123,0,0
315440216,8284,8123,0,0
315542206,8284,8123,0,0
315644303,8284,8123,0,0
315746201,8284,8125,0,0
315848217,8286,8125,0,0
315950227,8286,8125,0,0
316052200,8286,8125,0,0
316154309,8286,8125,0,0
316256200,8287,8127,0,0
316358219,8289,8139,0,0
316460215,8300,8139,0,0
316562201,8300,8139,0,0
316664501,8300,8139,0,0
316766199,8300,8141,0,0
316868215,8302,8141,0,0
316970217,8302,8141,0,0
317072212,8302,8141,0,0
317174342,8302,8143,0,0
317276199,8305,8153,0,0
317378216,8315,8155,0,0
317480222,8316,8155,0,0
317582201,8316,8155,0,0
317684315,8316,8157,0,0
317786209,8318,8157,0,0
317888216,8318,8157,0,0
317990215,8318,8157,0,0
318092201,8318,8157,0,0
318194312,8318,8159,0,0
318296200,8321,8171,0,0
318398216,8332,8171,0,0
318500217,8332,8171,0,0
318602200,8332,8171,0,0
318704529,8332,8173,0,0
318806200,8334,8173,0,0
318908220,8334,8173,0,0
319010215,8334,8173,0,0
319112200,8334,8173,0,0
319214501,8334,8175,0,0
319316200,8339,8187,0,0
319418217,8350,8187,0,0
319520218,8350,8187,0,0
319622205,8350,8187,0,0
319724360,8350,8189,0,0
319826200,8352,8189,0,0
319928216,8352,8189,0,0
320030221,8352,8189,0,0
320132201,8352,8189,0,0
320234503,8353,8191,0,0
320336200,8355,8203,0,0
320438216,8366,8203,0,0
320540215,8366,8203,0,0
320642202,8366,8203,0,0
320744323,8366,8205,0,0
320846200,8368,8205,0,0
320948216,8368,8205,0,0
321050215,8368,8205,0,0
321152206,8368,8205,0,0
321254304,8369,8207,0,0
321356219,8371,8219,0,0
321458216,8382,8219,0,0
321560216,8382,8219,0,0
321662200,8382,8219,0,0
321764475,8382,8221,0,0
321866200,8384,8221,0,0
321968215,8384,8221,0,0
322070218,8384,8221,0,0
322172204,8384,8221,0,0
322274651,8385,8233,0,0
322376199,8397,8235,0,0
322478216,8398,8235,0,0
322580217,8398,8235,0,0
322682205,8398,8235,0,0
322784522,8398,8237,0,0
322886199,8400,8237,0,0
322988216,8400,8237,0,0
323090216,8400,8237,0,0
323192209,8400,8237,0,0
323294344,8401,8251,0,0
323396206,8414,8251,0,0
323498217,8414,8251,0,0
323600216,8414,8251,0,0
323702201,8414,8251,0,0
323804500,8414,8253,0,0
323906200,8416,8253,0,0
324008215,8416,8253,0,0
324110214,8416,8253,0,0
324212202,8416,8253,0,0
324314317,8417,8267,0,0
324416202,8430,8267,0,0
324518222,8430,8267,0,0
324620216,8430,8267,0,0
324722204,8430,8267,0,0
324824521,8430,8269,0,0
324926202,8432,8269,0,0
325028216,8432,8269,0,0
325130215,8432,8269,0,0
325232200,8433,8269,0,0
325334348,8433,8283,0,0
325436200,8446,8283,0,0
325538215,8446,8283,0,0
325640223,8446,8283,0,0
325742201,8446,8283,0,0
325844477,8446,8285,0,0
325946200,8448,8285,0,0
326048216,8448,8285,0,0
326150214,8448,8285,0,0
326252200,8449,8285,0,0
326354514,8449,8299,0,0
326456199,8462,8299,0,0
326558216,8462,8299,0,0
326660215,8462,8299,0,0
326762208,8462,8299,0,0
326864473,8462,8301,0,0
326966200,8464,8301,0,0
327068219,8464,8301,0,0
327170215,8464,8301,0,0
327272360,8465,8313,0,0
327374512,8477,8315,0,0
327476199,8478,8315,0,0
327578216,8478,8315,0,0
327680221,8478,8315,0,0
327782203,8478,8317,0,0
327884565,8480,8317,0,0
327986200,8480,8317,0,0
328088216,8480,8317,0,0
328190216,8480,8317,0,0
328292200,8481,8329,0,0
328394517,8492,8331,0,0
328496202,8494,8331,0,0
328598216,8494,8331,0,0
328700215,8494,8331,0,0
328802200,8494,8331,0,0
328904302,8494,8333,0,0
329006206,8496,8333,0,0
329108215,8496,8333,0,0
329210218,8496,8333,0,0
329312202,8497,8345,0,0
329414314,8508,8347,0,0
329516199,8510,8347,0,0
329618216,8510,8347,0,0
329720215,8510,8347,0,0
329822230,8510,8349,0,0
329924312,8512,8349,0,0
330026199,8512,8349,0,0
330128222,8512,8349,0,0
330230215,8512,8349,0,0
330332201,8513,8363,0,0
330434501,8526,8363,0,0
330536200,8526,8363,0,0
330638218,8526,8363,0,0
330740216,8526,8363,0,0
330842200,8526,8365,0,0
330944474,8528,8365,0,0
331046199,8528,8365,0,0
331148215,8528,8365,0,0
331250220,8529,8365,0,0
331352202,8529,8379,0,0
331454522,8542,8379,0,0
331556200,8542,8379,0,0
331658216,8542,8379,0,0
331760215,8542,8379,0,0
331862201,8542,8381,0,0
331964314,8544,8381,0,0
332066201,8544,8381,0,0
332168217,8544,8381,0,0
332270216,8545,8381,0,0
332372238,8545,8395,0,0
332474352,8558,8395,0,0
332576200,8558,8395,0,0
332678216,8558,8395,0,0
332780219,8558,8395,0,0
332882209,8558,8397,0,0
332984507,8560,8397,0,0
333086205,8560,8397,0,0
333188203,8560,8397,0,0
333290216,8561,8409,0,0
333392200,8574,8411,0,0
333494335,8576,8411,0,0
333596200,8576,8411,0,0
333698216,8576,8411,0,0
333800217,8576,8411,0,0
333902200,8576,8413,0,0
334004306,8578,8413,0,0
334106199,8578,8413,0,0
334208218,8578,8413,0,0
334310216,8579,8425,0,0
334412201,8590,8427,0,0
334514310,8592,8427,0,0
334616206,8592,8427,0,0
334718215,8592,8427,0,0
334820216,8592,8427,0,0
334922208,8592,8429,0,0
335024316,8594,8429,0,0
335126199,8594,8429,0,0
335228216,8594,8429,0,0
335330219,8595,8441,0,0
335432200,8606,8443,0,0
335534502,8608,8443,0,0
335636202,8608,8443,0,0
335738222,8608,8443,0,0
335840215,8608,8443,0,0
335942200,8608,8445,0,0
336044308,8610,8445,0,0
336146200,8610,8445,0,0
336248216,8611,8445,0,0
336350221,8611,8457,0,0
336452201,8622,8459,0,0
336554494,8624,8459,0,0
336656199,8624,8459,0,0
336758215,8624,8459,0,0
336860221,8624,8459,0,0
336962200,8624,8461,0,0
337064595,8626,8461,0,0
337166200,8626,8461,0,0
337268215,8627,8461,0,0
337370215,8627,8473,0,0
337472209,8638,8475,0,0
337574518,8640,8475,0,0
337676199,8640,8475,0,0
337778218,8640,8475,0,0
337880221,8640,8475,0,0
337982208,8640,8477,0,0
338084308,8642,8477,0,0
338186199,8642,8477,0,0
338288215,8643,8489,0,0
338390215,8654,8489,0,0
338492202,8654,8491,0,0
338594508,8656,8491,0,0
338696200,8656,8491,0,0
338798216,8656,8491,0,0
338900215,8656,8491,0,0
339002201,8656,8493,0,0
339104506,8658,8493,0,0
339206201,8658,8493,0,0
339308217,8659,8505,0,0
339410217,8670,8505,0,0
339512200,8670,8507,0,0
339614501,8672,8507,0,0
339716199,8672,8507,0,0
339818216,8672,8507,0,0
339920218,8672,8507,0,0
340022203,8672,8509,0,0
340124507,8674,8509,0,0
340226206,8674,8509,0,0
340328216,8675,8521,0,0
340430216,8686,8523,0,0
340532203,8688,8523,0,0
340634309,8688,8523,0,0
340736199,8688,8523,0,0
340838216,8688,8523,0,0
340940215,8688,8523,0,0
341042200,8688,8525,0,0
341144314,8690,8525,0,0
341246200,8691,8525,0,0
341348225,8691,8537,0,0
341450218,8702,8537,0,0
341552201,8702,8539,0,0
341654349,8704,8539,0,0
341756199,8704,8539,0,0
341858216,8704,8539,0,0
341960216,8704,8539,0,0
342062202,8704,8541,0,0
342164315,8706,8541,0,0
342266200,8707,8541,0,0
342368216,8707,8553,0,0
342470221,8718,8553,0,0
342572204,8718,8555,0,0
342674550,8720,8555,0,0
342776203,8720,8555,0,0
342878216,8720,8555,0,0
342980216,8720,8557,0,0
343082206,8722,8557,0,0
343184322,8722,8557,0,0
343286198,8723,8569,0,0
343388215,8734,8569,0,0
343490217,8734,8571,0,0
343592208,8736,8571,0,0
343694505,8736,8571,0,0
343796200,8736,8571,0,0
343898227,8736,8571,0,0
344000214,8736,8573,0,0
344102200,8738,8573,0,0
344204533,8738,8573,0,0
344306201,8739,8585,0,0
344408216,8750,8585,0,0
344510216,8750,8587,0,0
344612201,8752,8587,0,0
344714521,8752,8587,0,0
344816216,8752,8587,0,0
344918219,8752,8587,0,0
345020216,8752,8587,0,0
345122204,8752,8589,0,0
345224311,8754,8589,0,0
345326200,8755,8601,0,0
345428216,8766,8601,0,0
345530216,8766,8603,0,0
345632202,8768,8603,0,0
345734528,8768,8603,0,0
345836206,8768,8603,0,0
345938216,8768,8603,0,0
346040215,8768,8605,0,0
346142205,8770,8605,0,0
346244341,8771,8605,0,0
346346203,8771,8617,0,0
346448217,8782,8617,0,0
346550216,8782,8619,0,0
346652200,8784,8619,0,0
346754506,8784,8619,0,0
346856200,8784,8619,0,0
346958224,8784,8619,0,0
347060218,8784,8621,0,0
347162201,8786,8621,0,0
347264510,8787,8621,0,0
347366200,8787,8633,0,0
347468215,8798,8633,0,0
347570215,8798,8635,0,0
347672209,8800,8635,0,0
347774313,8800,8635,0,0
347876200,8800,8635,0,0
347978215,8800,8635,0,0
348080227,8800,8637,0,0
348182200,8802,8637,0,0
348284554,8803,8649,0,0
348386200,8814,8649,0,0
348488218,8814,8649,0,0
348590215,8814,8651,0,0
348692201,8816,8651,0,0
348794318,8816,8651,0,0
348896200,8816,8651,0,0
348998216,8816,8651,0,0
349100218,8816,8653,0,0
349202209,8818,8653,0,0
349304308,8819,8665,0,0
349406200,8830,8665,0,0
349508216,8830,8665,0,0
349610216,8830,8667,0,0
349712204,8832,8667,0,0
349814500,8832,8667,0,0
349916200,8832,8667,0,0
350018217,8832,8667,0,0
350120216,8832,8669,0,0
350222203,8834,8669,0,0
350324517,8835,8681,0,0
350426200,8846,8681,0,0
350528216,8846,8681,0,0
350630219,8846,8683,0,0
350732200,8848,8683,0,0
350834537,8848,8683,0,0
350936199,8848,8683,0,0
351038215,8848,8683,0,0
351140216,8848,8685,0,0
351242200,8851,8685,0,0
351344309,8851,8697,0,0
351446208,8862,8697,0,0
351548216,8862,8697,0,0
351650216,8862,8699,0,0
351752201,8864,8699,0,0
351854503,8864,8699,0,0
351956200,8864,8699,0,0
352058219,8864,8699,0,0
352160216,8864,8701,0,0
352262201,8867,8701,0,0
352364312,8867,8713,0,0
352466199,8878,8713,0,0
352568221,8878,8713,0,0
352670215,8878,8715,0,0
352772207,8880,8715,0,0
352874521,8880,8715,0,0
352976199,8880,8715,0,0
353078214,8880,8717,0,0
353180215,8882,8717,0,0
353282243,8883,8729,0,0
353384319,8894,8729,0,0
353486201,8894,8729,0,0
353588219,8894,8729,0,0
353690221,8894,8731,0,0
353792200,8896,8731,0,0
353894515,8896,8731,0,0
353996200,8896,8731,0,0
354098216,8896,8731,0,0
354200218,8896,8733,0,0
354302201,8899,8745,0,0
354404504,8910,8745,0,0
354506199,8910,8745,0,0
354608215,8910,8745,0,0
354710216,8910,8747,0,0
354812239,8912,8747,0,0
354914317,8912,8747,0,0
355016201,8912,8747,0,0
355118216,8912,8747,0,0
355220216,8912,8749,0,0
355322204,8915,8761,0,0
355424344,8926,8761,0,0
355526199,8926,8761,0,0
355628219,8926,8763,0,0
355730216,8928,8763,0,0
355832201,8928,8763,0,0
355934503,8928,8763,0,0
356036199,8928,8763,0,0
356138219,8928,8765,0,0
356240217,8931,8765,0,0
356342203,8931,8777,0,0
356444314,8942,8777,0,0
356546200,8942,8777,0,0
356648216,8942,8779,0,0
356750216,8944,8779,0,0
356852201,8944,8779,0,0
356954502,8944,8779,0,0
357056209,8944,8779,0,0
357158216,8944,8781,0,0
357260215,8947,8781,0,0
357362202,8947,8793,0,0
357464475,8958,8793,0,0
357566200,8958,8793,0,0
357668214,8958,8793,0,0
357770233,8958,8795,0,0
357872209,8960,8795,0,0
357974317,8960,8795,0,0
358076201,8960,8795,0,0
358178222,8960,8797,0,0
358280281,8967,8809,0,0
358382200,8978,8809,0,0
358484532,8978,8809,0,0
358586199,8978,8809,0,0
358688216,8978,8811,0,0
358790216,8980,8811,0,0
358892200,8980,8811,0,0
358994313,8980,8811,0,0
359096199,8980,8811,0,0
359198218,8980,8813,0,0
359300221,8983,8825,0,0
359402200,8994,8825,0,0
359504321,8994,8825,0,0
359606200,8994,8825,0,0
359708216,8994,8827,0,0
359810215,8996,8827,0,0
359912201,8996,8827,0,0
360014359,8996,8827,0,0
360116200,8996,8827,0,0
360218216,8996,8829,0,0
360320215,8999,8841,0,0
360422210,9010,8841,0,0
360524503,9010,8841,0,0
360626202,9010,8841,0,0
360728216,9010,8843,0,0
360830215,9012,8843,0,0
360932200,9012,8843,0,0
361034501,9012,8843,0,0
361136200,9012,8843,0,0
361238216,9013,8845,0,0
361340218,9019,8857,0,0
361442201,9030,8857,0,0
361544323,9030,8857,0,0
361646200,9030,8857,0,0
361748216,9030,8859,0,0
361850216,9032,8859,0,0
361952200,9032,8859,0,0
362054313,9032,8859,0,0
362156199,9032,8859,0,0
362258216,9033,8861,0,0
362360218,9035,8873,0,0
362462201,9046,8873,0,0
362564501,9046,8873,0,0
362666207,9046,8873,0,0
362768216,9046,8875,0,0
362870215,9048,8875,0,0
362972205,9048,8875,0,0
363074321,9048,8875,0,0
363176199,9048,8875,0,0
363278216,9049,8887,0,0
363380216,9061,8889,0,0
363482208,9062,8889,0,0
363584537,9062,8889,0,0
363686199,9062,8889,0,0
363788222,9062,8891,0,0
363890216,9064,8891,0,0
363992204,9064,8891,0,0
364094560,9064,8891,0,0
364196201,9064,8891,0,0
364298217,9065,8905,0,0
364400216,9078,8905,0,0
364502200,9078,8905,0,0
364604336,9078,8905,0,0
364706199,9078,8905,0,0
364808216,9078,8907,0,0
364910222,9080,8907,0,0
365012200,9080,8907,0,0
365114311,9080,8907,0,0
365216200,9080,8907,0,0
365318216,9081,8921,0,0
365420215,9094,8921,0,0
365522222,9094,8921,0,0
365624568,9094,8921,0,0
365726199,9094,8923,0,0
365828216,9096,8923,0,0
365930216,9096,8923,0,0
366032207,9096,8923,0,0
366134500,9096,8923,0,0
366236199,9097,8923,0,0
366338218,9097,8937,0,0
366440215,9110,8937,0,0
366542200,9110,8937,0,0
366644308,9110,8937,0,0
366746200,9110,8937,0,0
366848216,9110,8939,0,0
366950215,9112,8939,0,0
367052202,9112,8939,0,0
367154517,9112,8939,0,0
367256199,9113,8939,0,0
367358216,9113,8953,0,0
367460216,9126,8953,0,0
367562200,9126,8953,0,0
367664504,9126,8953,0,0
367766203,9126,8953,0,0
367868216,9126,8955,0,0
367970216,9128,8955,0,0
368072209,9128,8955,0,0
368174318,9128,8955,0,0
368276206,9129,8967,0,0
368378215,9141,8969,0,0
368480224,9142,8969,0,0
368582201,9142,8969,0,0
