timestamp,timestamp_sample,information_event_changes,gps_checks_passed,reset_vel_to_gps,reset_vel_to_flow,reset_vel_to_vision,reset_vel_to_zero,reset_pos_to_last_known,reset_pos_to_gps,reset_pos_to_vision,starting_gps_fusion,starting_vision_pos_fusion,starting_vision_vel_fusion,starting_vision_yaw_fusion,yaw_aligned_to_imu_gps,reset_hgt_to_baro,reset_hgt_to_gps,reset_hgt_to_rng,reset_hgt_to_ev
336316870,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
337326741,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
338336847,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
339346701,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
340356880,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
341366846,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
342376856,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
343386733,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
344396858,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
345406852,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
346416903,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
347426703,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
348436703,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
349446734,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
350456858,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
351466705,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
352476735,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
353486715,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
354496701,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
355506704,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
356516749,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
357526704,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
358536856,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
359546881,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
360556851,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
361566703,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
362576703,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
363586849,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
364596703,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
365606857,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
366616854,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
367626851,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
368636851,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
369646848,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
370656754,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
371666868,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
372676856,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
373686851,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
374696855,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
375706850,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
376716858,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
377726856,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
378736702,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
379746853,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
380756705,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
381766927,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
382776856,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
383786848,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
384796706,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
385806709,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
386816708,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
387826712,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
388836851,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
389846855,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
390856708,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
391866703,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
392876850,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
393886725,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
394896850,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
395906706,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
396916872,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
397926704,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
398936846,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
399946767,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
400956710,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
401966702,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
402976718,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
403986849,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
404996848,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
406006854,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
407016705,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
408026856,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
409036699,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
410046851,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
411056705,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
412066703,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
413076701,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
414086852,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
415096736,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
416106704,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
417116854,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
418126735,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
419136707,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
420146848,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
421156737,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
422166707,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
423176713,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
424186736,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
425196705,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
426206707,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
427216899,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
428226849,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
429236716,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
430246885,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
431256850,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
432266700,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
433276883,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
434286853,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
435296752,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
436306743,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
437316863,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
438326855,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
439336881,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
440346718,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
441356859,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
442366877,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
443376882,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
444386851,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
445396701,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
446406710,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
447416710,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
448426851,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
449436847,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
450446857,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
451456849,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
452466704,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
453476704,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
454486710,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
455496705,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
456506848,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
457516879,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
458526853,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
459536701,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
460546709,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
461556706,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
462566855,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
463576700,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
464586852,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
465596849,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
466606704,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
467616864,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
468626848,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
469636696,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
470646850,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
471656856,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
472666737,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
473676851,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
474686701,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
475696709,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
476706851,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
477716877,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
478726708,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
479736701,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
480746857,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
481756706,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
482766848,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
483776707,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
484786700,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
485796705,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
486806707,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
487816877,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
488826847,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
489836867,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
490846847,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
491856706,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
492866708,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
493876850,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
494886849,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
495896850,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
496906850,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
497916701,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
498926708,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
499936705,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
500946852,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
501956890,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
502966852,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
503976704,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
504986737,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
505996700,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
507006711,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
508016735,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
509026704,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
510036846,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
511046886,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
512056704,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
513066709,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
514076885,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
515086844,272586435,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
515246932,515146435,15,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
516256852,515146435,15,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
517266845,515146435,15,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
518276850,515146435,15,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
519086931,518986435,16,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
520096716,518986435,16,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
521106749,518986435,16,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
522116705,518986435,16,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
523126853,518986435,16,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
524136861,518986435,16,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
525146702,518986435,16,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
526156702,518986435,16,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
526436873,526336435,17,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
527446853,526336435,17,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
528246941,528146435,18,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
529256707,528146435,18,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
530266737,528146435,18,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
531276867,528146435,18,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
532286845,528146435,18,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
532626932,532526435,19,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
533636848,532526435,19,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
