timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2],samples
267821521,267821435,3407882,0.770933,-0.39145198,-9.312846,38.073673,0,0,0,0,8
268822766,268822685,3407882,1.5202433,0.15682021,-9.6775875,38.02838,0,0,0,0,8
269820267,269820185,3407882,1.1857284,0.801459,-10.104729,38.13406,0,0,0,0,8
270821519,270821435,3407882,-0.9923966,-2.9652188,-18.722658,38.179348,0,0,0,0,8
271821519,271821435,3407882,-4.5022964,-0.35434186,7.5944076,38.103867,0,0,0,0,8
272819034,272818944,3407882,5.2236156,6.3355894,-7.4417105,38.144123,0,0,0,0,9
273820267,273820185,3407882,8.130111,-2.6743233,-4.0821137,38.164253,0,0,0,0,8
274821519,274821435,3407882,-0.24121583,7.747637,-10.880449,38.111412,0,0,0,0,8
275822766,275822685,3407882,1.0959458,-5.556942,-12.1044855,38.058575,0,0,0,0,8
276820262,276820185,3407882,-0.6341214,3.452439,-10.210244,38.29365,0,0,0,0,7
277821519,277821435,3407882,-1.049259,-5.217564,-16.346413,38.149155,0,0,0,0,8
278821519,278821435,3407882,-0.7020996,1.264737,-12.8532715,38.103867,0,0,0,0,8
279819028,279818944,3407882,10.097546,0.29747957,4.7901993,38.088768,0,0,0,0,8
280820261,280820186,3407882,-2.4605553,-4.3129835,-40.99284,38.017597,0,0,0,0,7
281821519,281821435,3407882,0.9947908,-6.349423,-11.504738,38.096317,0,0,0,0,8
282822766,282822685,3407882,-1.06123,0.75836337,0.25139117,38.26238,0,0,0,0,8
283820269,283820186,3407882,-1.7429788,2.8712463,-21.587917,38.164253,0,0,0,0,8
284820267,284820185,3407882,-1.453879,0.49440265,10.071808,38.073673,0,0,0,0,8
285821519,285821435,3407882,7.0605006,-1.4574703,-9.552865,38.103867,0,0,0,0,8
286819034,286818949,3407882,-5.0667295,-7.869741,4.3287168,38.164253,0,0,0,0,8
287820269,287820185,3407882,-1.7711107,-2.3181858,-7.8865004,38.25483,0,0,0,0,8
288821519,288821435,3407882,1.8567034,3.6709096,-5.1122193,38.013287,0,0,0,0,8
289822767,289822685,3407882,-1.4730326,2.1877017,-24.735695,38.111412,0,0,0,0,8
290820266,290820185,3407882,0.05327099,0.037708677,-0.49679685,37.99064,0,0,0,0,8
291821519,291821435,3407882,-3.7271736,-0.825401,-19.718046,38.020832,0,0,0,0,8
292821543,292821450,3407882,-2.3234396,1.2508373,2.957105,38.137413,0,0,0,0,9
293819029,293818945,3407882,-5.3115363,-6.9383965,-9.163208,38.25483,0,0,0,0,8
294820267,294820185,3407882,3.5218706,-2.0404584,-17.42081,38.013287,0,0,0,0,8
295821519,295821435,3407882,-5.397129,10.969035,6.9120603,38.11896,0,0,0,0,8
296822766,296822685,3407882,-1.4562732,12.558187,-19.5313,38.13406,0,0,0,0,8
297820266,297820185,3407882,9.164406,3.0466216,-25.293545,38.103867,0,0,0,0,8
298820273,298820189,3407882,2.1098902,0.45429978,-15.968128,37.983093,0,0,0,0,8
299821519,299821435,3407882,1.560421,-1.210269,-20.292656,38.088768,0,0,0,0,8
300819026,300818943,3407882,-2.4432828,-0.06943185,-34.881126,38.073673,0,0,0,0,8
301820270,301820187,3407882,5.005079,2.8886044,-16.820463,38.04348,0,0,0,0,8
302821519,302821435,3407882,-2.35769,-0.9020155,-14.356831,37.907608,0,0,0,0,8
303822767,303822685,3407882,13.077728,10.288484,-26.966492,38.04348,0,0,0,0,8
304820261,304820186,3407882,-6.3918347,4.1002417,9.076761,38.017597,0,0,0,0,7
305820267,305820185,3407882,-2.0254946,11.532869,-22.519861,38.020832,0,0,0,0,8
306821519,306821435,3407882,-1.2210429,-7.119757,-29.471426,37.99064,0,0,0,0,8
307819026,307818942,3407882,6.39611,1.1881226,-13.55597,37.99064,0,0,0,0,8
308820267,308820185,3407882,-2.9975405,-6.6600704,-13.80796,37.892513,0,0,0,0,8
309821519,309821435,3407882,-1.8926164,-1.5143325,-2.846706,37.86232,0,0,0,0,8
310822766,310822685,3407882,3.068768,-1.7154455,-2.018312,37.922707,0,0,0,0,8
311820266,311820185,3407882,0.9187749,-0.110133275,-9.569026,37.967995,0,0,0,0,8
312821519,312821435,3407882,-0.21188685,-0.49200845,-22.56595,37.922707,0,0,0,0,8
313821519,313821435,3407882,7.521983,-0.16280572,19.56781,37.960445,0,0,0,0,8
314819030,314818944,3407882,3.2101007,-1.4762498,-7.242161,37.983093,0,0,0,0,8
315820267,315820185,3407882,-7.1790137,-6.543952,-22.114044,37.94535,0,0,0,0,8
316821520,316821435,3407882,-1.8549078,2.405574,-10.484209,37.907608,0,0,0,0,8
317822766,317822685,3407882,-4.1216183,0.89423436,-1.7950528,37.66606,0,0,0,0,8
318820267,318820185,3407882,0.51355624,1.0426749,-9.264363,37.84722,0,0,0,0,8
319821519,319821435,3407882,2.517503,4.859631,-13.75409,37.832127,0,0,0,0,8
320821519,320821435,3407882,0.8475474,-4.460996,-17.369934,37.84722,0,0,0,0,8
321819028,321818945,3407882,-2.819771,-4.7680526,4.123414,37.922707,0,0,0,0,8
322820268,322820186,3407882,-6.407482,-6.1626754,-14.793174,37.68116,0,0,0,0,8
323821519,323821435,3407882,9.048286,-0.17896658,12.425308,37.907608,0,0,0,0,8
324822766,324822685,3407882,-1.283292,5.182848,-15.607203,37.877415,0,0,0,0,8
325820269,325820186,3407882,-1.9800048,0.5422867,-1.5490485,37.650967,0,0,0,0,8
326821519,326821435,3407882,1.1953052,-3.9193082,-11.10311,37.884964,0,0,0,0,8
327821520,327821435,3407882,0.9463082,8.872911,-32.25708,37.967995,0,0,0,0,8
328819029,328818945,3407882,-2.1380222,4.7321396,-21.642984,37.741547,0,0,0,0,8
329820267,329820185,3407882,1.5436616,-1.1713632,-9.46009,37.892513,0,0,0,0,8
330821520,330821435,3407882,1.6112977,-7.5854297,-15.668853,37.86232,0,0,0,0,8
331822766,331822685,3407882,2.5767596,-4.088698,-22.613834,37.711353,0,0,0,0,8
332820266,332820185,3407882,1.9847932,0.7781156,-28.09057,37.809483,0,0,0,0,8
333821519,333821435,3407882,0.635062,-1.70946,-2.5779567,37.809483,0,0,0,0,8
334821519,334821435,3407882,-2.2625206,1.7896658,-3.9662197,37.703804,0,0,0,0,8
335819040,335818956,3407882,1.5185224,-6.238691,-20.927118,37.68871,0,0,0,0,8
336820260,336820185,3407882,-5.067499,2.5070713,-2.0836396,37.7588,0,0,0,0,7
337821519,337821435,3407882,0.5518635,-6.622362,-13.557167,37.801933,0,0,0,0,8
338822767,338822685,3407882,0.12449849,1.1546037,-17.711107,37.86232,0,0,0,0,8
339820267,339820185,3407882,-3.0921116,-2.0284874,-2.2667105,37.922707,0,0,0,0,8
340820272,340820189,3407882,-0.7188591,-3.1950622,-15.690401,37.726448,0,0,0,0,8
341821519,341821435,3407882,2.1517887,1.5035586,-7.2622123,37.711353,0,0,0,0,8
342819034,342818945,3407882,7.343615,1.4993688,-31.302391,37.832127,0,0,0,0,8
343820269,343820187,3407882,0.6619968,-1.7585411,-18.656218,37.68871,0,0,0,0,8
344821520,344821435,3407882,0.59256494,8.295909,-13.926473,37.733997,0,0,0,0,8
345822766,345822684,3407882,2.4361002,-5.9160724,-19.938313,37.643417,0,0,0,0,8
346820269,346820186,3407882,6.9701195,3.539827,-2.542642,37.635868,0,0,0,0,8
347820266,347820184,3407882,-1.9997569,-3.7618895,-22.163723,37.877415,0,0,0,0,8
348821519,348821435,3407882,-4.8482585,4.702811,-1.4173675,37.620773,0,0,0,0,8
349819030,349818946,3407882,-2.843713,-0.45848963,-10.080787,37.66606,0,0,0,0,8
350820267,350820185,3407882,-4.2275615,-4.781221,0.6374562,37.620773,0,0,0,0,8
351821519,351821435,3407882,-8.881889,-10.689512,-1.2551602,37.635868,0,0,0,0,8
352822775,352822687,3407882,-4.882575,-2.8464396,12.04975,37.634193,0,0,0,0,9
353820268,353820185,3407882,4.238934,3.5529952,6.9719152,37.620773,0,0,0,0,8
354821520,354821435,3407882,-1.1899183,5.3061495,-6.3009405,37.658516,0,0,0,0,8
355821519,355821435,3407882,-6.1100025,-2.6839,-22.721573,37.613224,0,0,0,0,8
