timestamp,voltage_v,current_a,current_average_a,discharged_mah,remaining,scale,time_remaining_s,temperature,voltage_cell_v[0],voltage_cell_v[1],voltage_cell_v[2],voltage_cell_v[3],voltage_cell_v[4],voltage_cell_v[5],voltage_cell_v[6],voltage_cell_v[7],voltage_cell_v[8],voltage_cell_v[9],voltage_cell_v[10],voltage_cell_v[11],voltage_cell_v[12],voltage_cell_v[13],max_cell_voltage_delta,full_charge_capacity_wh,remaining_capacity_wh,nominal_voltage,internal_resistance_estimate,ocv_estimate,ocv_estimate_filtered,volt_based_soc_estimate,voltage_prediction,prediction_error,estimation_covariance_norm,capacity,cycle_count,average_time_to_empty,serial_number,manufacture_date,state_of_health,max_error,interface_error,faults,over_discharge_count,connected,cell_count,source,priority,id,is_powering_off,is_required,warning
314707386,15.04191,28.394375,25.003841,797.4099,0.639107,1.0417744,nan,36.515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044379067,15.545957,15.550392,0.639107,15.041968,-5.8174133e-05,0.055581134,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
314910756,15.043665,28.059374,25.016943,798.99854,0.6384213,1.0418571,nan,36.515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044379067,15.541764,15.549158,0.6384213,15.046847,-0.0031824112,0.055581134,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
315114217,15.042885,28.186249,25.028946,800.5861,0.63781,1.0419308,nan,36.523438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044379067,15.543237,15.548058,0.63781,15.042003,0.00088214874,0.055581134,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
315317646,15.03801,28.550625,25.041374,802.1868,0.6374209,1.0419776,nan,36.53125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044379067,15.544829,15.5473585,0.6374209,15.036329,0.0016803741,0.055581134,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
315419404,15.03684,28.598124,25.048378,802.9952,0.6372769,1.041995,nan,36.539062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044379067,15.544503,15.547099,0.6372769,15.037167,-0.00032615662,0.055581134,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
315622853,15.03528,28.641874,25.062595,804.61346,0.6369765,1.0420314,nan,36.546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044379067,15.54372,15.546557,0.6369765,15.035828,-0.00054740906,0.055581134,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
315826263,15.037035,28.2425,25.076426,806.21423,0.6363318,1.0421091,nan,36.554688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044379067,15.538385,15.545398,0.6363318,15.040164,-0.0031290054,0.055581134,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
316029635,15.039765,28.23375,25.089033,807.8092,0.6359036,1.0421607,nan,36.570312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044379067,15.54096,15.544627,0.6359036,15.039765,0.0,0.055581134,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
316233146,15.03762,28.258749,25.10184,809.4097,0.6355088,1.0422084,nan,36.578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044379067,15.539258,15.543917,0.6355088,15.040308,-0.002688408,0.055581134,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
316436538,15.03606,28.395624,25.114767,811.01495,0.63521504,1.042244,nan,36.59375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044379067,15.540129,15.543387,0.63521504,15.037612,-0.0015516281,0.055581134,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
316640011,15.0345,28.324375,25.127514,812.6131,0.63471055,1.0423049,nan,36.609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044379067,15.537304,15.542479,0.63471055,15.036279,-0.0017786026,0.055581134,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
316843386,15.033525,28.285,25.140484,814.2153,0.6342261,1.0423633,nan,36.617188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044379067,15.53563,15.541608,0.6342261,15.037369,-0.0038433075,0.055581134,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
317046898,15.032355,28.649374,25.153471,815.8309,0.63412595,1.0423753,nan,36.632812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044379067,15.540928,15.541428,0.63412595,15.031603,0.00075244904,0.055581134,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
317250278,15.032355,28.6075,25.167076,817.4435,0.63380456,1.0424142,nan,36.640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044379067,15.540185,15.540849,0.63380456,15.027969,0.004385948,0.055581134,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
317453633,15.02631,28.821875,25.180813,819.0657,0.63357186,1.0424423,nan,36.65625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044379067,15.537945,15.540429,0.63357186,15.0273285,-0.0010185242,0.055581134,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
317657000,15.02163,29.175625,25.195374,820.7042,0.63349175,1.042452,nan,36.671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044379067,15.539545,15.540285,0.63349175,15.02175,-0.000120162964,0.055581134,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
317860465,15.022995,28.839375,25.210733,822.3366,0.63301396,1.0425096,nan,36.679688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044379067,15.534941,15.539426,0.63301396,15.02382,-0.0008249283,0.055581134,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
318063910,15.030015,28.45875,25.22532,823.95734,0.6326525,1.0425533,nan,36.703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044379067,15.535204,15.5387745,0.6326525,15.030991,-0.0009756088,0.055581134,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
318267510,15.02865,28.39375,25.237976,825.56165,0.6320746,1.0426232,nan,36.71875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044379067,15.532685,15.537734,0.6320746,15.028844,-0.00019359589,0.055581134,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
318470885,15.02709,28.471874,25.250929,827.1731,0.6316397,1.0426756,nan,36.742188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044379067,15.532512,15.536952,0.6316397,15.028598,-0.0015077591,0.055581134,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
318674391,15.02982,28.170624,25.263624,828.7719,0.63105416,1.0427464,nan,36.757812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044379067,15.529895,15.535897,0.63105416,15.031876,-0.0020551682,0.055581134,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
318877735,15.02748,28.30625,25.275757,830.3746,0.6305554,1.0428066,nan,36.765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044379067,15.529963,15.535,0.6305554,15.029085,-0.0016050339,0.055581134,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
319081135,15.02553,28.37875,25.288109,831.97974,0.63007283,1.0428649,nan,36.773438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044379067,15.529299,15.534132,0.63007283,15.027007,-0.0014772415,0.055581134,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
319284541,15.02514,28.352499,25.300362,833.5814,0.629534,1.04293,nan,36.78125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044379067,15.528442,15.533162,0.629534,15.0253525,-0.00021266937,0.055581134,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
319487964,15.023775,28.418125,25.312462,835.1844,0.62903047,1.0429909,nan,36.78125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044379067,15.528243,15.532255,0.62903047,15.023137,0.0006380081,0.055581134,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
319691394,15.02124,28.718124,25.325096,836.8015,0.62879586,1.0430192,nan,36.796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044379067,15.5310335,15.531834,0.62879586,15.018707,0.002532959,0.055581134,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
319894871,15.02046,28.636875,25.338284,838.4182,0.628422,1.0430645,nan,36.804688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044379067,15.528811,15.531159,0.628422,15.018644,0.0018157959,0.055581134,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
320098280,15.019485,28.4725,25.350609,840.0199,0.62775826,1.0431447,nan,36.804688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044379067,15.524919,15.529965,0.62775826,15.018145,0.0013408661,0.055581134,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
320301713,15.021045,28.29125,25.362736,841.61914,0.627208,1.0432112,nan,36.820312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044379067,15.52326,15.5289755,0.627208,15.023145,-0.0020999908,0.055581134,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
320505146,15.017925,28.571875,25.37518,843.2359,0.62692,1.043246,nan,36.820312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044379067,15.525123,15.528457,0.62692,15.019745,-0.0018196106,0.055581134,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
320708715,15.01695,28.589375,25.388378,844.85913,0.62664247,1.0432796,nan,36.835938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044379067,15.524458,15.527956,0.62664247,15.01929,-0.0023403168,0.055581134,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
320912058,15.014025,28.743124,25.40176,846.48706,0.62639356,1.0433097,nan,36.835938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044379067,15.524261,15.527509,0.62639356,15.016376,-0.0023508072,0.055581134,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
321115465,15.012855,28.81375,25.415314,848.11633,0.6261151,1.0433434,nan,36.84375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044379067,15.524345,15.527007,0.6261151,15.013426,-0.0005712509,0.055581134,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
321217138,15.01461,28.571249,25.422096,848.9233,0.62585187,1.0433753,nan,36.851562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044379067,15.521796,15.526533,0.62585187,15.017159,-0.0025491714,0.055581134,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
321420646,15.014805,28.548124,25.434734,850.5388,0.6253979,1.0434302,nan,36.859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044379067,15.521581,15.525716,0.6253979,15.015319,-0.00051403046,0.055581134,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
321623990,15.01422,28.858124,25.447147,852.16003,0.62521863,1.0434518,nan,36.867188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044379067,15.526499,15.525394,0.62521863,15.008684,0.0055360794,0.055581134,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
321827385,15.00993,28.868124,25.46075,853.7908,0.62496495,1.0434825,nan,36.867188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044379067,15.522386,15.524938,0.62496495,15.010728,-0.0007982254,0.055581134,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
322030749,15.00642,29.085,25.47453,855.4302,0.6247332,1.0435106,nan,36.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044379067,15.522726,15.52452,0.6247332,15.006012,0.0004081726,0.055581134,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
322234215,15.008175,28.894999,25.488813,857.0672,0.62444997,1.0435448,nan,36.882812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044379067,15.521108,15.524011,0.62444997,15.009173,-0.000998497,0.055581134,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
322437651,15.00447,29.054375,25.502455,858.7054,0.62409616,1.0435877,nan,36.890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044379067,15.520232,15.523373,0.62409616,15.004686,-0.00021648407,0.055581134,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
322641135,15.008175,28.770624,25.516102,860.3322,0.62365746,1.0436407,nan,36.898438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044379067,15.5189,15.522583,0.62365746,15.008012,0.00016307831,0.055581134,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
322844548,15.007005,28.789375,25.529068,861.9582,0.6232283,1.0436927,nan,36.90625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044379067,15.518063,15.521811,0.6232283,15.007147,-0.00014209747,0.055581134,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
323047963,15.00876,28.592499,25.541748,863.5748,0.6227009,1.0437565,nan,36.914062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044379067,15.516324,15.520862,0.6227009,15.008807,-4.673004e-05,0.055581134,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
323251420,15.00798,28.581875,25.553534,865.18506,0.6221478,1.0438235,nan,36.921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044379067,15.515355,15.519867,0.6221478,15.0075035,0.00047683716,0.055581134,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
323454871,15.00759,28.70125,25.564991,866.795,0.6216366,1.0438854,nan,36.929688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044379067,15.517084,15.518947,0.6216366,15.002296,0.005293846,0.055581134,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
323658281,15.004275,28.578749,25.577362,868.4113,0.6211693,1.043942,nan,36.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044379067,15.511595,15.518105,0.6211693,15.00953,-0.0052547455,0.055581134,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
323861714,15.007785,28.36125,25.589113,870.01697,0.6206124,1.0440093,nan,36.945312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044379067,15.511243,15.517103,0.6206124,15.010083,-0.002298355,0.055581134,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
324065147,15.007785,28.2575,25.599438,871.60565,0.6197636,1.0441122,nan,36.953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044379067,15.509401,15.515575,0.6197636,15.0054655,0.002319336,0.055581134,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
324268586,15.0091505,28.25125,25.610016,873.20264,0.6193211,1.0441658,nan,36.960938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044379067,15.510656,15.514778,0.6193211,15.0098295,-0.0006790161,0.055581134,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
324471951,15.001935,28.761875,25.620913,874.8181,0.6190665,1.0441966,nan,36.96875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044379067,15.512506,15.51432,0.6190665,15.001168,0.00076675415,0.055581134,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
324675306,14.99862,29.064999,25.6339,876.4579,0.6189959,1.0442052,nan,36.976562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044379067,15.514571,15.514194,0.6189959,14.996552,0.002067566,0.055581134,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
324878729,14.997645,28.912498,25.647509,878.09485,0.61876225,1.0442336,nan,36.984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044379067,15.510889,15.513772,0.61876225,14.99948,-0.0018348694,0.055581134,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
325082072,14.994915,29.258123,25.660461,879.73676,0.6186907,1.0442421,nan,36.992188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044379067,15.514295,15.513643,0.6186907,14.992264,0.0026512146,0.055581134,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
325285464,14.996085,28.888124,25.67463,881.3768,0.6183264,1.0442863,nan,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044379067,15.508897,15.512988,0.6183264,14.99813,-0.0020446777,0.055581134,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
325488904,14.997645,28.824999,25.687382,883.0066,0.6179373,1.0443335,nan,37.007812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044379067,15.509336,15.512288,0.6179373,14.996845,0.00080013275,0.055581134,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
325692338,14.994135,28.973124,25.699966,884.6407,0.6175034,1.044386,nan,37.015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044379067,15.508455,15.511507,0.6175034,14.992734,0.0014009476,0.055581134,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
325895709,14.99667,28.624374,25.712719,886.2633,0.6169112,1.0444578,nan,37.015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044379067,15.504799,15.510441,0.6169112,14.997859,-0.0011892319,0.055581134,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
326099058,14.99862,28.341875,25.723734,887.8637,0.61611295,1.0445546,nan,37.023438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044379067,15.501735,15.509003,0.61611295,14.999501,-0.00088119507,0.055581134,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
326302509,14.99823,28.43375,25.734293,889.46967,0.6155579,1.0446218,nan,37.039062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044379067,15.502975,15.508005,0.6155579,14.998812,-0.00058174133,0.055581134,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
326505906,14.996475,28.65625,25.745232,891.08484,0.61522794,1.0446619,nan,37.046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044379067,15.50517,15.50741,0.61522794,14.995227,0.0012483597,0.055581134,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
326709398,14.99667,28.494375,25.75706,892.7032,0.61483216,1.0447099,nan,37.054688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044379067,15.502491,15.506698,0.61483216,14.998377,-0.001707077,0.055581134,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
326912775,15.00096,28.094374,25.767378,894.29315,0.61423707,1.044782,nan,37.070312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044379067,15.499681,15.505627,0.61423707,15.002735,-0.0017747879,0.055581134,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
327116135,14.995695,28.47625,25.77674,895.8921,0.6137383,1.0448426,nan,37.085938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044379067,15.501195,15.504728,0.6137383,14.9941225,0.001572609,0.055581134,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
327217856,14.995695,28.66625,25.782127,896.7021,0.6137297,1.0448436,nan,37.085938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044379067,15.504568,15.504714,0.6137297,14.992322,0.003373146,0.055581134,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
327421260,14.9916,28.769375,25.793629,898.3247,0.6134398,1.0448787,nan,37.09375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044379067,15.502303,15.504192,0.6134398,14.990355,0.0012454987,0.055581134,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
327624636,14.99199,28.631874,25.805693,899.9489,0.61312795,1.0449166,nan,37.101562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044379067,15.500253,15.50363,0.61312795,14.993453,-0.0014629364,0.055581134,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
327828146,14.99238,28.515625,25.816835,901.5624,0.6127455,1.044963,nan,37.109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044379067,15.498579,15.502942,0.6127455,14.994665,-0.0022850037,0.055581134,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
328031541,14.990235,28.637499,25.827845,903.1804,0.6123555,1.0450103,nan,37.117188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044379067,15.498597,15.502239,0.6123555,14.990853,-0.00061798096,0.055581134,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
328235010,14.992575,28.455624,25.83924,904.7966,0.611974,1.0450567,nan,37.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044379067,15.497708,15.501553,0.611974,14.993785,-0.0012102127,0.055581134,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
328438399,14.990235,28.53875,25.85003,906.4116,0.6115887,1.0451034,nan,37.132812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044379067,15.496844,15.500859,0.6115887,14.991737,-0.001502037,0.055581134,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
