timestamp,timestamp_sample,device_id,bias,bias_var,innov,innov_var,innov_test_ratio
291425981,291322548,6780433,455.71722,0.13312696,-0.15679932,12.385001,0.00022057169
291775975,291668948,6780433,455.71234,0.13318622,-0.10708618,12.385069,0.00010287881
292375980,292275148,6780433,455.7081,0.13308719,-0.10998535,12.384971,0.0001085256
292726123,292621568,6780433,455.706,0.13314977,-0.16223145,12.385039,0.00023611859
293075980,292967949,6780433,455.70306,0.13321063,-0.13143921,12.385086,0.00015499165
293856133,293747362,6780433,455.69925,0.13322186,-0.038116455,12.385098,1.303416e-05
294285981,294180358,6780433,455.69797,0.1331721,-0.04135132,12.385042,1.5340473e-05
294806148,294699948,6780433,455.7017,0.13317779,0.11062622,12.385063,0.000109793196
295235984,295132948,6780433,455.7045,0.13312571,0.12783813,12.385039,0.00014661586
295936133,295825748,6780433,455.69482,0.13324298,-0.1210022,12.385138,0.00013135395
296275978,296172147,6780433,455.68823,0.1331377,-0.116607666,12.385005,0.000121987556
296626131,296518569,6780433,455.68866,0.13319959,-0.15325928,12.385099,0.0002107228
297405974,297297948,6780433,455.6836,0.1332128,-0.20761108,12.385101,0.00038668647
297926126,297817548,6780433,455.6858,0.13322027,0.11355591,12.3851185,0.00011568493
298446136,298337148,6780433,455.68802,0.13322684,0.12771606,12.3850975,0.0001463353
298876143,298770148,6780433,455.68924,0.13317658,-0.09265137,12.3850975,7.7012584e-05
299395975,299289781,6780433,455.68732,0.13318174,0.08538818,12.385084,6.541149e-05
299746138,299636150,6780433,455.69418,0.13323992,0.14953613,12.38516,0.00020060794
300435977,300328948,6780433,455.69843,0.13319024,0.15026855,12.385117,0.00020257862
300956134,300848569,6780433,455.70517,0.13320053,0.16543579,12.385121,0.00024553653
301126126,301021777,6780433,455.7106,0.13314855,0.153656,12.385057,0.00021181589
301906130,301801151,6780433,455.72015,0.13316105,0.114868164,12.385069,0.00011837457
302426134,302320748,6780433,455.72537,0.13316813,0.118377686,12.385092,0.00012571814
302946134,302840376,6780433,455.73654,0.13317432,0.12652588,12.385074,0.0001436209
303206131,303100148,6780433,455.73996,0.13317712,0.122161865,12.385089,0.00013388431
303895982,303792948,6780433,455.74924,0.13312744,0.15408325,12.38503,0.00021299592
304415974,304312569,6780433,455.759,0.13313171,0.19598389,12.385035,0.00034458868
304936125,304832148,6780433,455.76392,0.13313904,0.3397522,12.385062,0.0010355804
305455979,305351775,6780433,455.7648,0.1331488,0.119384766,12.385048,0.00012786675
305885991,305784748,6780433,455.76907,0.13309975,0.04815674,12.385045,2.0805302e-05
306405974,306304369,6780433,455.7703,0.13310747,0.07141113,12.38502,4.575016e-05
306846137,306737360,6780433,455.77322,0.13322456,0.014343262,12.385129,1.8456647e-06
307365976,307256948,6780433,455.7765,0.13323061,0.096588135,12.385128,8.3695966e-05
307796131,307689947,6780433,455.77826,0.13317998,0.23928833,12.385087,0.0005136904
308316125,308209548,6780433,455.7779,0.1331847,0.072143555,12.385064,4.6693272e-05
308745980,308642568,6780433,455.77927,0.13313188,0.09173584,12.385032,7.549852e-05
309436133,309335350,6780433,455.78366,0.13308623,0.0765686,12.384969,5.259737e-05
309955980,309854961,6780433,455.78738,0.13309558,0.20397949,12.384977,0.0003732805
310395982,310287971,6780433,455.7858,0.13321388,-0.13790894,12.385093,0.00017062514
310826125,310720971,6780433,455.79407,0.13316494,0.23449707,12.385055,0.00049332646
311436124,311327147,6780433,455.80515,0.13322765,0.11566162,12.38513,0.000120014985
311956125,311846773,6780433,455.80536,0.13323331,0.12719727,12.385128,0.00014514849
312296131,312193149,6780433,455.81268,0.13312528,0.09991455,12.384995,8.9561036e-05
312906131,312799369,6780433,455.81693,0.13318683,0.115478516,12.385062,0.000119635944
313335977,313232362,6780433,455.8195,0.1331338,0.19650269,12.385015,0.000346416
313766131,313665350,6780433,455.81918,0.13308628,-0.12597656,12.384992,0.00014237747
314286125,314184948,6780433,455.82404,0.13309562,0.116241455,12.384997,0.00012122262
314896132,314791151,6780433,455.8265,0.1331614,0.11883545,12.385072,0.00012669252
315416143,315310748,6780433,455.83,0.13316843,0.12490845,12.385076,0.00013997241
316025975,315916948,6780433,455.8288,0.13323066,-0.09301758,12.385119,7.7622455e-05
316456132,316349948,6780433,455.83148,0.13318002,0.08584595,12.385088,6.611469e-05
316806131,316696349,6780433,455.83154,0.13323836,-0.10510254,12.385135,9.910217e-05
317065978,316956157,6780433,455.83264,0.1332406,0.10803223,12.385121,0.000104704144
317925980,317822148,6780433,455.83023,0.13313922,-0.07418823,12.385022,4.9377686e-05
318096134,317995367,6780433,455.83047,0.1330863,0.1635437,12.384973,0.00023995514
318875982,318774749,6780433,455.8321,0.13309987,-0.122039795,12.384975,0.00013361809
319396132,319294369,6780433,455.83493,0.13310751,0.123168945,12.3849745,0.0001361021
319655981,319554176,6780433,455.83185,0.133111,-0.15090942,12.384986,0.00020431238
320436126,320333570,6780433,455.835,0.13312015,-0.092163086,12.385008,7.620355e-05
320955975,320853148,6780433,455.83496,0.13312532,-0.1182251,12.385005,0.00012539513
321395978,321286151,6780433,455.83432,0.13324057,-0.09991455,12.385139,8.9559995e-05
321916142,321805748,6780433,455.83432,0.13324463,0.10116577,12.385143,9.181711e-05
321996131,321892358,6780433,455.83554,0.13313383,0.11279297,12.385035,0.00011413644
322775977,322671776,6780433,455.83994,0.13314897,0.07400513,12.385019,4.913426e-05
323295981,323191348,6780433,455.8415,0.13315754,0.08200073,12.385045,6.0324724e-05
323465981,323364548,6780433,455.8428,0.13310382,0.086242676,12.384993,6.6727705e-05
323986149,323884175,6780433,455.84515,0.13311099,0.14190674,12.384988,0.00018066246
324596122,324490359,6780433,455.84137,0.13317457,-0.1715393,12.385059,0.00026398952
325285977,325183148,6780433,455.84262,0.13312533,0.058624268,12.385018,3.0832995e-05
325896130,325789383,6780433,455.8405,0.13318686,-0.13113403,12.385065,0.00015427303
326246138,326135748,6780433,455.83786,0.13324462,-0.13424683,12.385148,0.00016168298
326936131,326828569,6780433,455.83133,0.13320097,-0.24957275,12.385131,0.00055879337
327456130,327348149,6780433,455.82602,0.13320993,-0.10281372,12.385128,9.483292e-05
327885973,327781152,6780433,455.81998,0.13316143,-0.16558838,12.385046,0.0002459912
328235976,328127568,6780433,455.8218,0.13322131,0.09555054,12.385117,8.19075e-05
328926133,328820357,6780433,455.81903,0.1331746,-0.13012695,12.385063,0.0001519126
329446126,329339948,6780433,455.81924,0.13317999,0.08169556,12.385075,5.987641e-05
330056126,329946151,6780433,455.8218,0.13324057,0.1515503,12.385127,0.00020604904
330396132,330292548,6780433,455.8248,0.1331319,0.08401489,12.385022,6.332472e-05
330576008,330465747,6780433,455.82806,0.13324463,0.22033691,12.385147,0.0004355428
331266129,331158569,6780433,455.82883,0.13320094,-0.043395996,12.385093,1.6894975e-05
331866133,331764747,6780433,455.83026,0.13309985,-0.18222046,12.385003,0.0002978898
332215986,332111152,6780433,455.83212,0.1331614,0.14105225,12.385049,0.00017849242
332736124,332630748,6780433,455.83383,0.13316841,0.14837646,12.385069,0.00019751
333256130,333150375,6780433,455.83704,0.13317457,0.08984375,12.385076,7.2416005e-05
333946009,333843148,6780433,455.83698,0.13312538,0.11520386,12.385014,0.000119068
334125977,334016348,6780433,455.8394,0.13323839,0.11773682,12.385123,0.00012436029
334816193,334709176,6780433,455.848,0.13318904,0.1767273,12.385091,0.00028019832
335415990,335315350,6780433,455.85233,0.13308647,0.18984985,12.384962,0.0003233578
335855974,335748372,6780433,455.85623,0.13320583,0.16378784,12.385118,0.00024066928
336456131,336354548,6780433,455.85703,0.1331041,0.11828613,12.384986,0.00012552484
336716146,336614368,6780433,455.8576,0.13310781,-0.106536865,12.384973,0.000101826845
337325978,337220599,6780433,455.8602,0.13317189,0.17425537,12.385039,0.0002724159
337756131,337653569,6780433,455.86066,0.13312036,-0.15600586,12.385016,0.00021834474
338275979,338173148,6780433,455.8641,0.13312545,0.14331055,12.384994,0.00018425446
338886131,338779369,6780433,455.86176,0.13318698,-0.17041016,12.385074,0.00026052527
339056126,338952548,6780433,455.8635,0.13313201,0.07104492,12.38501,4.528217e-05
339926130,339818569,6780433,455.86588,0.13320106,0.11160278,12.385107,0.00011173977
340446125,340338148,6780433,455.87173,0.13320997,0.16238403,12.385112,0.00023656158
340706130,340597947,6780433,455.87558,0.13321401,0.12033081,12.3851,0.00012990074
341396123,341290747,6780433,455.88248,0.13316847,0.09408569,12.385071,7.9415666e-05
341826142,341723748,6780433,455.88937,0.13311735,0.20507812,12.385004,0.0003773115
342436131,342329962,6780433,455.90128,0.13318005,0.1281128,12.385083,0.00014724601
342955983,342849548,6780433,455.90836,0.13318479,0.12838745,12.385068,0.00014787822
343216147,343109369,6780433,455.91345,0.13318692,0.15048218,12.3850765,0.00020315565
343566125,343455748,6780433,455.91736,0.13324466,0.16088867,12.385141,0.00023222419
344425979,344321774,6780433,455.92133,0.133149,0.124420166,12.385044,0.00013888057
344945977,344841348,6780433,455.92517,0.13315755,0.24008179,12.385044,0.0005171046
345375983,345274372,6780433,455.92136,0.13310753,-0.14978027,12.385005,0.00020126607
345465976,345360974,6780433,455.92258,0.13316505,0.11306763,12.385057,0.00011469277
346416144,346313569,6780433,455.9304,0.13312015,0.16729736,12.385017,0.00025109557
346856126,346746569,6780433,455.93402,0.13323595,0.15057373,12.385129,0.00020340207
347285974,347179548,6780433,455.93863,0.13318473,0.1899414,12.385073,0.00032366687
347895981,347785747,6780433,455.94476,0.13324462,0.2949829,12.385123,0.0007806401
348326149,348218747,6780433,455.94897,0.133196,-0.12225342,12.385118,0.00013408475
348755977,348651774,6780433,455.9562,0.13314894,0.2102356,12.38504,0.0003965268
349276130,349171348,6780433,455.96298,0.13315749,0.1430664,12.38506,0.00018362622
349795973,349690977,6780433,455.96582,0.13316499,-0.15768433,12.385075,0.0002230673
350405977,350297148,6780433,455.9649,0.1332277,-0.18292236,12.385124,0.0003001862
350926140,350816771,6780433,455.96402,0.13323337,-0.086242676,12.385123,6.6727e-05
351266124,351163148,6780433,455.96533,0.13312532,0.22808838,12.385007,0.00046673196
351786125,351682748,6780433,455.96506,0.13312985,-0.16720581,12.385041,0.00025082033
352305977,352202357,6780433,455.96588,0.13313383,0.12161255,12.385021,0.00013268368
352735973,352635350,6780433,455.9706,0.13308626,0.14260864,12.384983,0.00018245415
353435997,353328148,6780433,455.97684,0.13320988,0.21469116,12.385107,0.00041351002
353865980,353761155,6780433,455.98343,0.1331614,0.12036133,12.385058,0.00012996708
354386125,354280748,6780433,455.99142,0.13316841,0.19284058,12.38506,0.00033362315
354906134,354800359,6780433,455.9996,0.13317457,0.18084717,12.385068,0.00029341513
355425980,355319961,6780433,456.0043,0.13317998,0.107788086,12.3850765,0.00010423182
355775978,355666357,6780433,456.00528,0.1332383,-0.19207764,12.385115,0.0003309871
356206133,356099368,6780433,456.0075,0.13318683,0.19058228,12.385058,0.00032585504
356726130,356618947,6780433,456.00864,0.13319072,0.065582275,12.385089,3.858614e-05
357416010,357311775,6780433,456.0107,0.13314894,-0.11752319,12.385018,0.00012391047
357936125,357831348,6780433,456.00732,0.13315757,-0.13977051,12.385061,0.00017526306
358195974,358091151,6780433,456.0058,0.13316146,0.21810913,12.385055,0.00042678314
358886122,358783947,6780433,456.00656,0.13311437,0.093811035,12.385007,7.895308e-05
359325978,359216948,6780433,456.00308,0.13323084,-0.10003662,12.385152,8.977888e-05
359665976,359563372,6780433,456.00458,0.13312303,0.06881714,12.385012,4.2486827e-05
360275985,360169548,6780433,456.0051,0.13318497,0.12426758,12.385063,0.00013853992
360706126,360602569,6780433,456.00266,0.13313217,-0.18099976,12.385008,0.0002939119
361056126,360948948,6780433,456.00516,0.13319102,0.26589966,12.385089,0.00063429883
361746133,361641779,6780433,456.00165,0.13314915,-0.16610718,12.38505,0.00024753495
362095990,361988148,6780433,456.00003,0.13321006,-0.05984497,12.385094,3.2130207e-05
362696123,362594369,6780433,455.99728,0.13310766,-0.12094116,12.384991,0.00013122303
363136129,363027362,6780433,455.99957,0.13322474,0.15536499,12.385136,0.00021655242
363996126,363893372,6780433,455.99802,0.13312294,-0.06719971,12.385026,4.0513085e-05
364436132,364326348,6780433,456.00317,0.13323843,0.23822021,12.385133,0.00050911284
364955983,364845974,6780433,456.00476,0.13324276,0.104766846,12.385126,9.84702e-05
365216154,365105747,6780433,456.00977,0.13324474,0.18014526,12.385146,0.0002911401
365815994,365711948,6780433,456.01282,0.13314433,0.25802612,12.385026,0.00059729366
366426131,366318148,6780433,456.0161,0.13320997,0.12435913,12.385129,0.00013874339
366946131,366837748,6780433,456.01926,0.1332178,-0.108184814,12.38512,0.00010500014
367116000,367010971,6780433,456.023,0.13316509,0.09588623,12.38505,8.2484476e-05
367726136,367617147,6780433,456.02777,0.13322775,0.13092041,12.385113,0.00015377022
368416152,368309948,6780433,456.0301,0.13318,0.09375,12.385077,7.884993e-05
368766132,368656348,6780433,456.03168,0.13323833,0.16183472,12.385126,0.00023496352
369366126,369262549,6780433,456.03336,0.1331319,-0.0892334,12.38503,7.14357e-05
369795975,369695567,6780433,456.03473,0.13308112,0.08911133,12.384957,7.124081e-05
370235973,370128569,6780433,456.0379,0.13320094,0.03945923,12.385105,1.3968668e-05
370575977,370474948,6780433,456.03714,0.1330956,-0.16555786,12.384992,0.0002459016
371356123,371254369,6780433,456.03842,0.13310751,0.19949341,12.38501,0.0003570411
371876130,371773947,6780433,456.0348,0.13311423,-0.15133667,12.385017,0.00020547037
372395977,372293570,6780433,456.03485,0.13312013,0.1288147,12.385034,0.00014886449
372656130,372553388,6780433,456.03305,0.13312283,-0.18881226,12.385054,0.00031983055
373785975,373679183,6780433,456.03198,0.1331889,-0.17199707,12.385086,0.00026539978
373955985,373852361,6780433,456.02957,0.13313384,-0.123565674,12.385028,0.0001369797
374385983,374285358,6780433,456.02692,0.13308631,-0.18362427,12.385003,0.0003024973
374736134,374631775,6780433,456.02353,0.133149,-0.10638428,12.385062,0.00010153463
375346144,375237948,6780433,456.02032,0.13321398,0.17456055,12.385124,0.00027336902
375946156,375844176,6780433,456.02255,0.13311103,0.1725769,12.385016,0.0002671937
376206132,376103947,6780433,456.0222,0.13311428,-0.07785034,12.385015,5.437284e-05
376645978,376536948,6780433,456.02676,0.13323069,0.3038025,12.385124,0.000828018
377426134,377316348,6780433,456.02924,0.13323836,0.094573975,12.385136,8.024168e-05
377945977,377835970,6780433,456.03104,0.1332427,0.12774658,12.385141,0.00014640472
378376134,378268948,6780433,456.03525,0.13319081,0.14093018,12.385124,0.00017818253
378896130,378788569,6780433,456.03845,0.13320102,0.13015747,12.385107,0.0001519833
379326132,379221568,6780433,456.04224,0.13315342,0.17245483,12.3850565,0.00026681498
379935974,379827748,6780433,456.05164,0.13321775,0.16043091,12.3851,0.00023090537
380366132,380260748,6780433,456.0527,0.13316843,-0.11834717,12.385043,0.00012565382
380886137,380780358,6780433,456.05496,0.13317458,0.098968506,12.385039,8.787273e-05
381406138,381299948,6780433,456.05997,0.13317995,0.11294556,12.385043,0.000114445385
381755980,381646364,6780433,456.06577,0.13323827,0.17129517,12.38513,0.0002632371
382356131,382252548,6780433,456.07065,0.13313186,0.18405151,12.385032,0.0003039059
382876129,382772148,6780433,456.075,0.13313915,0.1998291,12.385033,0.00035824307
383305973,383205148,6780433,456.07803,0.13309108,-0.17224121,12.384969,0.00026615628
383746122,383638148,6780433,456.0812,0.13320985,0.19088745,12.385081,0.00032689885
384266126,384157748,6780433,456.08728,0.13321766,0.13394165,12.385081,0.0001609496
384955987,384850547,6780433,456.0865,0.13317153,0.15072632,12.385061,0.00020381564
385385979,385283569,6780433,456.0924,0.1331201,0.15789795,12.385002,0.00022367343
385905975,385803148,6780433,456.0992,0.13312529,0.15533447,12.385032,0.00021646917
386426126,386322748,6780433,456.10623,0.13312985,0.122802734,12.3850565,0.00013529308
386775978,386669177,6780433,456.1092,0.1331889,0.10058594,12.385076,9.0768124e-05
387035980,386928948,6780433,456.11063,0.13319078,0.1368103,12.385075,0.0001679177
387896124,387794948,6780433,456.12134,0.13309564,0.16571045,12.3850155,0.0002463546
388335974,388227960,6780433,456.1239,0.13321395,-0.07974243,12.385107,5.7047506e-05
388935979,388834183,6780433,456.1249,0.13311099,0.08139038,12.385001,5.9430255e-05
389375982,389267147,6780433,456.12735,0.1332277,0.11407471,12.385109,0.000116744486
389895982,389786771,6780433,456.1324,0.13323337,0.2727661,12.385124,0.00066747953
390416173,390306348,6780433,456.14117,0.13323833,0.2359314,12.385146,0.00049937615
390756155,390652748,6780433,456.14517,0.13312986,0.11087036,12.385046,0.00011027848
391445974,391345552,6780433,456.15344,0.13308115,0.16326904,12.384983,0.00023914967
391885974,391778570,6780433,456.16153,0.13320097,0.21661377,12.385087,0.00042095003
392316183,392211570,6780433,456.1683,0.1331534,0.08352661,12.385021,6.259079e-05
392926154,392817748,6780433,456.17944,0.13321774,0.25778198,12.385127,0.0005961591
393446138,393337360,6780433,456.19043,0.13322462,0.1418457,12.385124,0.0001805051
393785976,393683747,6780433,456.19656,0.1331173,0.120513916,12.385029,0.00013029714
394396131,394289947,6780433,456.20483,0.13318,0.2835083,12.385079,0.0007210913
394916155,394809547,6780433,456.2106,0.13318473,0.073516846,12.385093,4.8487742e-05
395435976,395329180,6780433,456.21735,0.13318889,0.24884033,12.385081,0.00055552064
395956134,395848749,6780433,456.22382,0.13319606,0.2272644,12.385134,0.00046336115
396386130,396281773,6780433,456.2269,0.133149,0.06750488,12.385039,4.0881845e-05
396905976,396801365,6780433,456.23547,0.13315754,0.1131897,12.385049,0.00011494063
397166126,397061151,6780433,456.23862,0.13316143,0.17840576,12.385067,0.00028554653
397686124,397580748,6780433,456.2417,0.13316844,0.15200806,12.385063,0.00020729673
398295979,398186948,6780433,456.2421,0.13323063,-0.14349365,12.385099,0.00018472402
398895983,398793148,6780433,456.23907,0.13312532,-0.11248779,12.385002,0.00011351995
399155978,399052948,6780433,456.23776,0.13312764,0.08270264,12.384984,6.1362174e-05
399766120,399659178,6780433,456.23438,0.13318886,-0.10144043,12.385075,9.231686e-05
400196125,400092148,6780433,456.23444,0.13313916,-0.09875488,12.385033,8.749384e-05
400805985,400698372,6780433,456.23407,0.13320553,0.043640137,12.385091,1.708561e-05
401326134,401217948,6780433,456.23557,0.13321391,0.15353394,12.385121,0.00021147837
401925976,401824176,6780433,456.2336,0.13311096,0.09701538,12.385009,8.4438856e-05
402446132,402343747,6780433,456.23376,0.13311724,-0.14794922,12.38499,0.00019637545
402795974,402690148,6780433,456.23694,0.13317733,0.23474121,12.385048,0.00049435446
403316151,403209747,6780433,456.23514,0.13318239,-0.11114502,12.385075,0.00011082529
403836139,403729369,6780433,456.2405,0.13318683,0.22744751,12.385061,0.0004641108
404265979,404162359,6780433,456.2467,0.13313378,0.13867188,12.385007,0.00017251943
404615980,404508748,6780433,456.2457,0.13319598,-0.033721924,12.385077,1.0201956e-05
405136125,405028371,6780433,456.24704,0.13320555,0.16149902,12.385119,0.0002339899
405735973,405634547,6780433,456.24817,0.1331038,0.048950195,12.384975,2.149667e-05
406435979,406327368,6780433,456.2462,0.13322459,0.20996094,12.385106,0.0003954893
406955979,406846948,6780433,456.253,0.1332306,0.26116943,12.385089,0.00061193184
407386133,407279948,6780433,456.25732,0.13317998,0.16452026,12.385071,0.00024282745
407905976,407799547,6780433,456.25516,0.13318472,-0.12338257,12.385074,0.00013657352
408166131,408059369,6780433,456.25827,0.13318686,0.14437866,12.385083,0.00018700988
408946126,408838747,6780433,456.25854,0.133196,-0.20349121,12.385097,0.00037149197
409286138,409185148,6780433,456.25677,0.13309109,-0.14425659,12.385019,0.00018669476
409546125,409444948,6780433,456.2607,0.1330956,0.14755249,12.385006,0.00019532342
410325973,410224367,6780433,456.2575,0.13310751,-0.1765747,12.38498,0.0002797172
410845979,410743947,6780433,456.25443,0.13311422,-0.05621338,12.384994,2.8349217e-05
411455973,411350148,6780433,456.2545,0.13317737,-0.10510254,12.385074,9.910266e-05
411885981,411783148,6780433,456.2521,0.13312533,-0.17480469,12.385031,0.00027413628
412326125,412216151,6780433,456.2549,0.13324057,0.1479187,12.385121,0.00019629234
412755975,412649171,6780433,456.25336,0.13318889,-0.110839844,12.385088,0.000110217414
413446131,413341948,6780433,456.25317,0.13314424,0.093170166,12.385089,7.787752e-05
413705980,413601775,6780433,456.25165,0.13314897,-0.1449585,12.385047,0.00018851555
414225977,414121348,6780433,456.2474,0.13315752,-0.15063477,12.3850355,0.00020356855
414836131,414727548,6780433,456.2424,0.13322127,-0.17599487,12.385108,0.00027788026
415436126,415333747,6780433,456.24384,0.13311727,0.09341431,12.385002,7.8286736e-05
415955981,415853372,6780433,456.2435,0.1331228,-0.16976929,12.385022,0.00025857048
416476181,416372947,6780433,456.24216,0.13312763,-0.043823242,12.385008,1.7229402e-05
416916153,416805973,6780433,456.24704,0.13324264,0.11975098,12.385142,0.00012865143
417426154,417325551,6780433,456.24585,0.1330811,-0.28536987,12.3849535,0.00073059945
417866123,417758569,6780433,456.2418,0.13320094,-0.16546631,12.38508,0.00024562798
418296133,418191568,6780433,456.2477,0.13315335,0.10092163,12.385013,9.1375456e-05
418905978,418797748,6780433,456.24768,0.13321768,-0.05239868,12.385099,2.4631945e-05
419336125,419230748,6780433,456.24734,0.13316835,0.14395142,12.385052,0.00018590518
419856125,419750358,6780433,456.24402,0.13317452,-0.110565186,12.385078,0.00010967194
420116174,420010148,6780433,456.2448,0.13317733,-0.12069702,12.385061,0.00013069304
420895993,420789548,6780433,456.25095,0.1331847,0.22628784,12.385067,0.00045939002
421325982,421222548,6780433,456.2543,0.13313188,0.14782715,12.385031,0.00019605088
421846138,421742148,6780433,456.254,0.1331392,0.20285034,12.385033,0.0003691576
422455983,422348371,6780433,456.24918,0.13320556,-0.023834229,12.385085,5.0963667e-06
422886131,422781348,6780433,456.25317,0.13315749,0.15893555,12.385035,0.00022662216
423236146,423127748,6780433,456.2554,0.1332177,0.18109131,12.38511,0.0002942069
423835977,423733948,6780433,456.25235,0.1331142,-0.118011475,12.38501,0.00012494234
424445973,424340148,6780433,456.2548,0.13317735,0.1583252,12.385057,0.00022488451
424875978,424773148,6780433,456.2494,0.13312529,-0.25320435,12.3849945,0.0005751803
425226131,425119548,6780433,456.246,0.1331847,-0.26898193,12.3850765,0.0006490901
425745989,425639171,6780433,456.24234,0.13318886,-0.048950195,12.385067,2.1496511e-05
426346024,426245350,6780433,456.23926,0.13308625,-0.104034424,12.384975,9.709938e-05
426865973,426764949,6780433,456.23233,0.1330956,-0.21322632,12.384995,0.00040789018
427305978,427197948,6780433,456.2313,0.13321394,-0.21939087,12.385136,0.00043181112
427906132,427804175,6780433,456.22214,0.13311099,-0.13772583,12.385017,0.00017017339
428346131,428237148,6780433,456.2203,0.1332277,-0.114593506,12.385144,0.00011780844
428946142,428843372,6780433,456.21695,0.13312282,0.10913086,12.385037,0.00010684527
429206132,429103165,6780433,456.21194,0.13312532,-0.16427612,12.385032,0.00024210806
429646125,429536151,6780433,456.20984,0.13324057,-0.1111145,12.385159,0.000110763685
430246141,430142362,6780433,456.20596,0.13313386,-0.13360596,12.385067,0.00016014403
430855974,430748569,6780433,456.20355,0.13320099,-0.11291504,12.385093,0.00011438308
431455976,431354748,6780433,456.2049,0.13309987,0.10812378,12.384979,0.00010488289
431895973,431787748,6780433,456.20435,0.13321774,-0.11816406,12.385114,0.00012526459
432326125,432220747,6780433,456.199,0.13316843,-0.107910156,12.385069,0.0001044681
432936131,432826949,6780433,456.19055,0.13323066,-0.20373535,12.385138,0.00037238264
433275977,433173388,6780433,456.18814,0.13312285,-0.049682617,12.385009,2.2144715e-05
