timestamp,timestamp_sample,accel_device_id,gyro_device_id,delta_angle[0],delta_angle[1],delta_angle[2],delta_velocity[0],delta_velocity[1],delta_velocity[2],delta_angle_dt,delta_velocity_dt,delta_angle_clipping,delta_velocity_clipping,accel_calibration_count,gyro_calibration_count
273773942,273773741,3407898,3407898,0.0002883223,-1.6919932e-05,4.7421974e-05,0.0001190907,-0.0006818763,-0.047125958,5000,5000,0,0,1,1
274273929,274273741,3407898,3407898,-0.0005171276,-6.58531e-05,-9.6509604e-05,0.003642547,0.0003216694,-0.0482318,5000,5000,0,0,1,1
274773930,274773740,3407898,3407898,4.1702e-05,0.00018534779,-3.4773835e-05,-0.01374213,-0.00035326136,-0.05552379,4999,4999,0,0,1,1
275273934,275273742,3407898,3407898,0.00036125013,-0.00012581449,-4.9885426e-07,-0.0061132354,-0.0065128696,-0.04780442,5001,5001,0,0,1,1
275773929,275773741,3407898,3407898,1.3989392e-05,2.9789902e-05,2.035107e-05,0.007089754,0.006981165,-0.046601076,5000,5000,0,0,1,1
276273938,276273741,3407898,3407898,0.00056904595,-8.522653e-05,1.8271405e-05,0.008293458,-0.011187981,-0.049555287,5000,5000,0,0,1,1
276773947,276773741,3407898,3407898,-0.00027155518,-7.235877e-05,3.2159416e-05,0.0023763466,0.017428488,-0.04828033,5000,5000,0,0,1,1
277273942,277273742,3407898,3407898,-0.000108208194,0.00018252904,-5.2643863e-06,-0.0046117506,0.003142974,-0.051441673,5001,5001,0,0,1,1
277773928,277773741,3407898,3407898,0.00074490404,-0.00021153037,2.1886224e-05,-0.008180903,-0.004698478,-0.0427927,5000,5000,0,0,1,1
278273934,278273741,3407898,3407898,-0.00036336406,4.2665297e-06,-3.7824582e-05,0.014096854,0.005436564,-0.0503202,5000,5000,0,0,1,1
278773927,278773740,3407898,3407898,-1.8456218e-05,0.0001888817,-0.00014061542,0.0074850186,0.0075716185,-0.052321702,4999,4999,0,0,1,1
279273937,279273741,3407898,3407898,-4.31784e-05,0.0002062762,3.3845994e-05,-0.011640184,0.019630985,-0.04510103,5000,5000,0,0,1,1
279773937,279773741,3407898,3407898,-0.00015560816,0.00022344125,3.2844132e-06,0.019806849,0.0051122457,-0.053984236,5000,5000,0,0,1,1
280273948,280273741,3407898,3407898,0.00096548116,-0.00027609934,2.269778e-05,-0.003764439,0.014501512,-0.04907351,5000,5000,0,0,1,1
280773950,280773744,3407898,3407898,-0.000107702464,0.00011152101,-0.00012767146,-0.003970881,-0.0021641816,-0.050497383,5003,5003,0,0,1,1
281273960,281273741,3407898,3407898,0.00021737552,-0.0002869208,-7.3120136e-05,-0.024312777,0.0016508305,-0.045082755,5000,5000,0,0,1,1
281773928,281773740,3407898,3407898,0.00011001808,-0.00010801135,1.4479786e-05,0.010443274,-0.008644904,-0.050690748,4999,4999,0,0,1,1
282273935,282273740,3407898,3407898,-0.00023920933,5.7543886e-05,-7.674259e-05,-0.009527796,0.0017553471,-0.05099759,4999,4999,0,0,1,1
282773932,282773741,3407898,3407898,0.00019545032,-0.0002952798,1.8657647e-05,0.004716919,-0.008681654,-0.046871655,5000,5000,0,0,1,1
283273936,283273741,3407898,3407898,0.00029445544,-0.00055125856,-1.914693e-06,-0.022569701,0.007934324,-0.04138007,5000,5000,0,0,1,1
283773939,283773742,3407898,3407898,-0.0007151133,0.0002070194,-0.0001285133,0.007083344,0.0036448562,-0.054742675,5001,5001,0,0,1,1
284273964,284273743,3407898,3407898,0.00038214822,2.695268e-05,4.1638894e-05,0.0028157567,0.0011311319,-0.04539829,5002,5002,0,0,1,1
284773966,284773741,3407898,3407898,-0.0006694137,0.00021022354,2.1632388e-05,-0.0020866245,-0.007267227,-0.05541602,5000,5000,0,0,1,1
285273929,285273741,3407898,3407898,0.00088906207,-0.00032729402,0.00010249398,-0.025193375,-0.007793113,-0.048308358,4999,4999,0,0,1,1
285773936,285773741,3407898,3407898,-0.00022299172,4.1460567e-05,-9.1218775e-05,-0.00032667592,-0.0027876785,-0.044851124,5000,5000,0,0,1,1
286273929,286273740,3407898,3407898,-0.00010316568,0.00019236328,1.5053872e-05,-0.0041754586,-0.0006263484,-0.047307022,4999,4999,0,0,1,1
286773929,286773740,3407898,3407898,0.00039149506,-0.0001178695,4.7454654e-05,-0.002149843,0.0062556616,-0.044617116,4999,4999,0,0,1,1
287273937,287273741,3407898,3407898,0.00012011134,0.00019627984,9.606865e-05,0.0121227205,-0.005462989,-0.053821273,5000,5000,0,0,1,1
287773936,287773744,3407898,3407898,-0.00014700176,4.283692e-05,6.374352e-06,-0.007062442,-0.0005735352,-0.04440646,5003,5003,0,0,1,1
288273928,288273741,3407898,3407898,0.00016998795,1.7346754e-05,-5.077069e-05,0.00923641,-0.0016039881,-0.046555456,5000,5000,0,0,1,1
288773931,288773741,3407898,3407898,-0.00038172025,-0.00018297596,-3.084729e-05,-0.0066047665,0.005253783,-0.049782366,5000,5000,0,0,1,1
289273934,289273741,3407898,3407898,0.000292682,-0.0002102806,-1.55908e-05,-0.00091861084,-0.0024199581,-0.05245778,5000,5000,0,0,1,1
289773929,289773740,3407898,3407898,-0.00024771676,-0.00011321987,-1.976996e-05,0.01038447,-0.0020368518,-0.05197431,4999,4999,0,0,1,1
290273942,290273741,3407898,3407898,0.00014424219,-0.00015214771,0.00011029782,0.006145729,-0.0039597927,-0.05412308,4998,4998,0,0,1,1
290773932,290773741,3407898,3407898,0.00013271312,-4.9531867e-05,2.1457116e-05,-0.0056530726,-0.008733242,-0.045735907,5000,5000,0,0,1,1
291273938,291273744,3407898,3407898,0.00014765673,4.486151e-05,0.00016663344,-0.0057913386,-0.000722528,-0.05235168,5003,5003,0,0,1,1
291773930,291773741,3407898,3407898,-0.00012810559,0.00014290796,-1.9231316e-05,-0.018685315,0.0052127116,-0.041661672,5000,5000,0,0,1,1
292273932,292273740,3407898,3407898,-0.00048950035,8.15707e-05,-5.7018333e-05,-0.0058976687,0.0036670016,-0.04875268,4999,4999,0,0,1,1
292773938,292773740,3407898,3407898,-0.00010879626,-7.866665e-05,3.6011483e-05,0.012929138,0.013946716,-0.044691347,4999,4999,0,0,1,1
293273940,293273741,3407898,3407898,-4.444316e-05,2.3733195e-05,-4.640258e-05,0.0014262726,0.005778611,-0.03987164,5000,5000,0,0,1,1
293773930,293773741,3407898,3407898,0.00012088442,-1.1930857e-06,-3.2790264e-05,-0.007146968,-0.00020144813,-0.03879439,5000,5000,0,0,1,1
294273932,294273741,3407898,3407898,-0.00027196074,9.201544e-05,-9.236071e-05,-0.008553239,0.005466653,-0.050601628,5000,5000,0,0,1,1
294773940,294773744,3407898,3407898,0.00026122303,-0.00018384993,4.7240166e-05,0.00014068447,-0.0084954295,-0.049938697,5003,5003,0,0,1,1
295273928,295273740,3407898,3407898,-0.00014895675,8.691907e-05,-3.7288766e-05,-0.010569969,-0.003041044,-0.051825963,4999,4999,0,0,1,1
295773937,295773741,3407898,3407898,0.00011020737,0.00010252139,3.7939288e-05,0.010125804,-0.009422968,-0.057873376,5000,5000,0,0,1,1
296273939,296273741,3407898,3407898,-8.992026e-05,0.00018478718,-1.532216e-05,-0.008954382,-0.0015887202,-0.0546454,5000,5000,0,0,1,1
296773929,296773741,3407898,3407898,-8.645315e-05,-4.8763777e-05,0.00013491076,0.017532578,0.0041832854,-0.060866755,5000,5000,0,0,1,1
297273935,297273743,3407898,3407898,-0.00015192224,6.8237136e-07,6.680341e-05,-0.015319587,0.0034861802,-0.03861503,5002,5002,0,0,1,1
297773933,297773741,3407898,3407898,-0.00017183826,0.000470522,0.000102346945,0.007557218,0.016322026,-0.04831706,5000,5000,0,0,1,1
298273965,298273743,3407898,3407898,-0.0003649226,-6.7499306e-05,1.07747555e-05,0.0072327154,0.009960923,-0.046057705,5002,5002,0,0,1,1
298773928,298773741,3407898,3407898,0.00061537564,-0.0001962962,-5.059916e-05,-0.009490705,-0.002382882,-0.035753574,5000,5000,0,0,1,1
299273942,299273742,3407898,3407898,-0.00045500923,0.00029193066,-0.00015420177,0.00015214726,0.0043010344,-0.055957478,5001,5001,0,0,1,1
299773932,299773741,3407898,3407898,8.3018705e-05,-5.885645e-05,3.511251e-05,0.0015461515,0.0018746201,-0.050371543,5000,5000,0,0,1,1
300273927,300273740,3407898,3407898,0.0003527416,-1.8783654e-05,2.3599769e-05,-0.014879831,0.005097874,-0.058956195,4999,4999,0,0,1,1
300773946,300773741,3407898,3407898,-0.00015904361,-5.0570226e-05,-0.00013446795,-0.009747606,0.007990069,-0.052335158,5000,5000,0,0,1,1
301273942,301273741,3407898,3407898,5.9769765e-05,0.00012216897,-1.2594451e-06,-0.006605751,0.003889426,-0.04783535,5000,5000,0,0,1,1
301773938,301773741,3407898,3407898,0.00023663067,-0.00032330106,-6.9709975e-05,-0.015612142,0.0007425238,-0.043560028,5000,5000,0,0,1,1
302273938,302273741,3407898,3407898,-0.00033191807,0.00015501745,-7.507477e-05,0.0038036199,-0.011817093,-0.0436877,5000,5000,0,0,1,1
302773928,302773740,3407898,3407898,-1.8694147e-05,0.00025976656,-9.473206e-05,0.015247529,0.01105856,-0.05330766,4999,4999,0,0,1,1
303273930,303273741,3407898,3407898,-0.00032834237,0.00025730458,-3.9713577e-05,0.0071849977,0.0064506945,-0.04996821,5000,5000,0,0,1,1
303773939,303773741,3407898,3407898,2.0770502e-05,-0.00011696762,0.00010070903,0.0031463783,-0.0059630508,-0.052093394,5000,5000,0,0,1,1
304273930,304273741,3407898,3407898,0.00014516662,-0.00030617075,6.179897e-05,-0.007453599,-0.014479563,-0.04635031,5000,5000,0,0,1,1
304773933,304773741,3407898,3407898,-1.6419843e-05,-0.000110462825,5.3189483e-06,0.008536201,-0.011342104,-0.05716679,5000,5000,0,0,1,1
305273938,305273743,3407898,3407898,0.00027826385,0.00019544414,0.00012049046,-0.007295983,-0.01360763,-0.052964214,5002,5002,0,0,1,1
305773928,305773741,3407898,3407898,-0.00067709596,0.00022865155,-8.3704814e-05,0.0061013293,0.0018412984,-0.051554173,5000,5000,0,0,1,1
306273936,306273741,3407898,3407898,-0.00059535244,0.000258163,-0.00015205791,0.008197152,0.013900931,-0.048676994,5000,5000,0,0,1,1
306773949,306773741,3407898,3407898,-0.00022928312,-0.00016594959,2.8902135e-05,0.004117496,0.004286668,-0.05235076,5000,5000,0,0,1,1
307273929,307273740,3407898,3407898,-4.0992013e-06,0.00016330741,-3.121305e-05,-0.0063499105,0.007819108,-0.047652174,4999,4999,0,0,1,1
307773934,307773741,3407898,3407898,-3.362607e-05,5.2111864e-05,-0.00010221846,-0.006633901,-0.0011258885,-0.04671572,5000,5000,0,0,1,1
308273935,308273741,3407898,3407898,0.00061896787,-0.00015311298,-3.8905355e-06,-0.021912664,0.0081185335,-0.04159268,5000,5000,0,0,1,1
308773937,308773745,3407898,3407898,8.031692e-05,-3.2817486e-05,-1.7440178e-05,-0.007024071,-0.0013688636,-0.045531735,5004,5004,0,0,1,1
309273942,309273741,3407898,3407898,0.0004095299,-0.00018628489,3.7192913e-05,-0.010497877,-0.0018278722,-0.05245024,5000,5000,0,0,1,1
309773931,309773741,3407898,3407898,-0.00017108105,-0.00033581935,-5.931336e-05,0.0017712894,-0.0068386365,-0.052860573,5000,5000,0,0,1,1
310273929,310273740,3407898,3407898,-0.0002678648,4.986365e-05,4.2555353e-06,-0.0011435559,0.001212628,-0.050024733,4999,4999,0,0,1,1
310773929,310773741,3407898,3407898,-0.00016047366,-9.3464274e-05,3.3443914e-05,0.007826194,-0.005427033,-0.049907666,5000,5000,0,0,1,1
311273940,311273741,3407898,3407898,-6.143326e-05,-5.013596e-05,-0.00014524191,-0.010161832,0.005182307,-0.050681848,5000,5000,0,0,1,1
311773935,311773741,3407898,3407898,0.00015595926,0.00016966749,-3.0687126e-05,0.0014762698,-0.009795482,-0.05018105,5000,5000,0,0,1,1
312273941,312273745,3407898,3407898,0.00079086184,-1.6753954e-06,1.5205629e-05,-0.008262521,-0.0138168745,-0.041750558,5004,5004,0,0,1,1
312773931,312773740,3407898,3407898,0.00045754405,-0.00010677223,-2.0433365e-05,-0.010612508,-0.013933838,-0.039699096,4999,4999,0,0,1,1
313273928,313273740,3407898,3407898,-0.0005019783,0.00023136023,6.370288e-06,0.004030039,0.0073651876,-0.05576246,4999,4999,0,0,1,1
313773938,313773741,3407898,3407898,0.00014094653,8.671632e-05,5.4721353e-05,0.0073580197,0.00026997787,-0.043788437,5000,5000,0,0,1,1
314273940,314273741,3407898,3407898,0.00019455742,-0.00012474033,-1.0522544e-05,0.004664854,-0.00335887,-0.04956427,5000,5000,0,0,1,1
314773935,314773741,3407898,3407898,0.000642128,-0.00023882282,8.248787e-05,-0.0023077242,-0.0057857963,-0.05681193,5000,5000,0,0,1,1
315273933,315273741,3407898,3407898,0.000535156,-0.0001574468,8.974644e-05,-0.0051708883,0.0004894684,-0.0476138,5000,5000,0,0,1,1
315773935,315773742,3407898,3407898,0.00051285553,5.8719215e-05,5.1103765e-05,-0.0027920925,0.00039961908,-0.049505368,5001,5001,0,0,1,1
316273933,316273740,3407898,3407898,0.00028237997,-5.6737284e-05,3.0351357e-05,-0.001957736,-0.0017722531,-0.0405586,4999,4999,0,0,1,1
316773928,316773740,3407898,3407898,0.0004679796,2.5067742e-05,5.3078948e-05,-0.004242243,-0.010399889,-0.05495658,4999,4999,0,0,1,1
317273933,317273741,3407898,3407898,0.0002694206,6.841661e-05,-1.2350322e-05,0.0015925623,-0.00074796355,-0.049068537,5000,5000,0,0,1,1
317773936,317773741,3407898,3407898,0.00016301812,-7.669942e-05,-0.00011240979,-0.004984599,0.0027356008,-0.041238498,5000,5000,0,0,1,1
318273932,318273741,3407898,3407898,-0.0006491433,7.239316e-05,-9.79814e-05,0.009253458,0.016789056,-0.055301126,5000,5000,0,0,1,1
318773938,318773741,3407898,3407898,-0.00031351982,-4.589303e-06,-7.967292e-05,0.007934103,-0.00037113472,-0.03649937,5000,5000,0,0,1,1
319273935,319273741,3407898,3407898,0.00048130527,-9.130702e-05,8.443293e-05,-0.00101369,-7.565483e-05,-0.052426424,5000,5000,0,0,1,1
319773927,319773740,3407898,3407898,-0.00010435944,-9.177225e-05,6.188001e-08,-0.005164159,0.009246609,-0.047448866,4999,4999,0,0,1,1
320273946,320273741,3407898,3407898,-0.00017602183,0.00021118845,-0.00011873761,0.004051394,0.0022257583,-0.03959798,5000,5000,0,0,1,1
320773987,320773741,3407898,3407898,0.00021557596,-5.7626283e-05,9.969485e-05,0.0020287465,-0.00878305,-0.048050538,5000,5000,0,0,1,1
321273935,321273741,3407898,3407898,0.00028518552,2.0922087e-05,-2.2399045e-05,-0.0066421083,0.0045655244,-0.059988838,5000,5000,0,0,1,1
321773937,321773741,3407898,3407898,-2.2227812e-05,-0.00019172813,8.527619e-05,0.013549943,0.008025998,-0.047092743,5000,5000,0,0,1,1
322273932,322273741,3407898,3407898,-4.063169e-05,-9.264893e-05,4.2973345e-05,-0.008284033,-0.0058724647,-0.04850832,5000,5000,0,0,1,1
322773933,322773741,3407898,3407898,-0.0006840507,0.00021365733,2.9510637e-05,0.015633851,0.00049418263,-0.049763005,5000,5000,0,0,1,1
323273962,323273741,3407898,3407898,8.681826e-05,-6.4360254e-05,-1.9064486e-05,0.00347364,-0.009359754,-0.03912889,5000,5000,0,0,1,1
323773928,323773740,3407898,3407898,0.00068683125,-0.00017474167,8.133824e-05,-0.013628327,-0.01269034,-0.058258954,4999,4999,0,0,1,1
324273928,324273740,3407898,3407898,0.00026065667,8.4208434e-05,2.5091667e-05,0.008038327,-0.00324617,-0.053405643,4998,4998,0,0,1,1
324773937,324773741,3407898,3407898,3.1665118e-06,-2.14986e-05,-2.1303647e-05,-0.015307893,-0.0044777757,-0.044562444,5000,5000,0,0,1,1
325273941,325273741,3407898,3407898,-0.00026704825,0.00028919414,-4.39862e-05,0.008633562,0.0069424366,-0.05697192,5000,5000,0,0,1,1
325773945,325773741,3407898,3407898,3.1950723e-05,-4.063308e-05,8.0935366e-05,-0.005502841,-0.0006447546,-0.048003115,5000,5000,0,0,1,1
326273942,326273743,3407898,3407898,-0.00022580496,5.968739e-05,-8.6697626e-05,-0.009975619,0.0025619823,-0.043139536,5002,5002,0,0,1,1
326773934,326773740,3407898,3407898,0.0004502848,-0.0002782745,4.543181e-05,0.011807118,-0.011898407,-0.050325103,5000,5000,0,0,1,1
327273930,327273741,3407898,3407898,0.00033223405,-0.00029999568,1.2901466e-05,-0.012706363,-0.016049875,-0.05079002,5000,5000,0,0,1,1
327773933,327773741,3407898,3407898,-0.00014896358,0.00031762893,-6.8744695e-05,0.004047491,0.004898964,-0.055395346,5000,5000,0,0,1,1
328273926,328273741,3407898,3407898,0.00048852805,2.761176e-05,6.4767344e-05,-0.0075404444,-0.002657729,-0.048425887,5000,5000,0,0,1,1
328773942,328773741,3407898,3407898,-7.122539e-05,0.0003058136,6.759994e-05,0.01207933,-0.0016142898,-0.059367973,5000,5000,0,0,1,1
329273935,329273741,3407898,3407898,-6.664846e-07,4.7888654e-05,3.9326136e-05,0.0021174857,0.0065777134,-0.0678413,5000,5000,0,0,1,1
329773941,329773744,3407898,3407898,-1.0799422e-05,0.00023848274,8.944884e-06,-0.00297933,0.009644387,-0.04658011,5003,5003,0,0,1,1
330273940,330273740,3407898,3407898,2.1534386e-05,-8.2636856e-05,2.1002988e-05,-0.009594581,-0.001319203,-0.044266973,4999,4999,0,0,1,1
330773931,330773741,3407898,3407898,0.0003308477,-0.0001722839,-1.6419886e-05,-0.0143649895,0.0053631943,-0.03976474,5000,5000,0,0,1,1
331273937,331273741,3407898,3407898,-4.4312976e-05,-0.00015109351,1.2793492e-05,0.0032342311,-0.011774004,-0.043845676,5000,5000,0,0,1,1
331773928,331773740,3407898,3407898,-0.000616412,-0.00011394899,1.1498468e-05,0.013659559,0.004425777,-0.04739713,4998,4998,0,0,1,1
332273939,332273741,3407898,3407898,-0.00028011875,-8.358144e-05,-1.809682e-05,0.0046263793,-0.0056061093,-0.045609474,5000,5000,0,0,1,1
332773933,332773741,3407898,3407898,-0.0006489641,0.00020442874,-7.835839e-05,0.017872572,0.008152162,-0.055073198,5000,5000,0,0,1,1
333273936,333273743,3407898,3407898,5.6905417e-05,0.00015494313,-0.00014174212,-0.01559684,-0.0067212037,-0.050746206,5002,5002,0,0,1,1
333773930,333773741,3407898,3407898,0.0001154895,9.620129e-05,7.750292e-05,-0.0033187266,0.0013691747,-0.051110413,5000,5000,0,0,1,1
334273942,334273741,3407898,3407898,-0.0005936987,6.775742e-05,-2.2365914e-05,0.000751446,0.0025251864,-0.047355574,5000,5000,0,0,1,1
334773939,334773741,3407898,3407898,-6.809789e-05,0.00011885257,-1.0678694e-05,-0.0075159916,0.0072626714,-0.051336102,5000,5000,0,0,1,1
335273939,335273741,3407898,3407898,0.00042818303,3.974593e-05,0.00010595979,-0.0037375523,5.22193e-05,-0.051721457,5000,5000,0,0,1,1
335773930,335773740,3407898,3407898,0.00046569257,0.00011509887,4.1359115e-05,-0.0029123006,-0.011810582,-0.053968593,4999,4999,0,0,1,1
336273934,336273741,3407898,3407898,0.00019414068,-0.00030327853,3.0141916e-06,0.0029979318,-0.005415385,-0.035926417,5000,5000,0,0,1,1
336773995,336773782,3407898,3407898,0.00036201547,-5.977819e-05,0.0001823958,0.0050241854,-0.0061383247,-0.0551989,5041,5041,0,0,1,1
337273935,337273741,3407898,3407898,-9.159668e-05,-0.0003062234,8.4474144e-05,0.010210695,0.007990476,-0.051160105,5000,5000,0,0,1,1
337773940,337773740,3407898,3407898,-0.0003398088,-0.00019571581,1.4944788e-05,-0.0019433112,-0.010529899,-0.04888481,4999,4999,0,0,1,1
338273938,338273741,3407898,3407898,-0.00018496651,5.3418335e-05,6.084369e-05,0.016098872,0.00063202396,-0.058754962,5000,5000,0,0,1,1
338773942,338773741,3407898,3407898,0.00029705642,-0.00015303897,-1.589217e-05,0.010617314,-0.0031786999,-0.052088175,5000,5000,0,0,1,1
339273932,339273740,3407898,3407898,-0.0003065772,0.00011889954,7.039409e-05,0.00092262984,-0.0027146072,-0.05230822,4999,4999,0,0,1,1
339773937,339773741,3407898,3407898,-0.00022277552,0.00032772662,-3.0341296e-05,0.0025625722,0.009858749,-0.059050135,5000,5000,0,0,1,1
340273941,340273741,3407898,3407898,-4.705477e-05,-7.84779e-05,-7.926102e-05,-0.008577532,0.007156289,-0.040995855,5000,5000,0,0,1,1
340773939,340773741,3407898,3407898,0.00081608223,0.00011163566,-1.054955e-05,-0.0041447356,-0.016835906,-0.042701382,5001,5001,0,0,1,1
341273939,341273741,3407898,3407898,0.00063468475,-0.000108155196,6.647871e-05,-0.00044431034,-0.003345627,-0.04882586,5000,5000,0,0,1,1
341773933,341773741,3407898,3407898,0.00045873917,-0.0001020844,5.617981e-05,0.0016596557,-0.011212736,-0.048595715,5000,5000,0,0,1,1
342273940,342273741,3407898,3407898,0.00047086383,-2.710052e-05,0.00017365755,-0.0019672324,-0.012808959,-0.05275107,5000,5000,0,0,1,1
342773940,342773741,3407898,3407898,-0.00041794326,0.00017197961,-4.3791035e-05,0.0104013905,-0.0007688023,-0.06143127,5000,5000,0,0,1,1
343273936,343273741,3407898,3407898,-0.00039713478,-0.00017666677,7.615435e-05,-0.0063078273,0.0068382197,-0.049703754,5000,5000,0,0,1,1
343773940,343773744,3407898,3407898,0.0002730365,-0.00015239151,0.00010515915,-0.0012362221,-0.020947563,-0.04745601,5003,5003,0,0,1,1
344273937,344273741,3407898,3407898,4.2153213e-05,3.4906134e-05,-4.2757542e-06,-0.0031505455,-0.00050617155,-0.048074014,5000,5000,0,0,1,1
344773928,344773741,3407898,3407898,0.00017939498,1.4984653e-05,-0.00014154716,-0.010557772,-0.004211452,-0.04975406,5000,5000,0,0,1,1
345273951,345273741,3407898,3407898,5.5643417e-05,-9.811507e-05,-0.0001551284,-0.0043156473,0.0018462132,-0.044577193,5000,5000,0,0,1,1
345773937,345773741,3407898,3407898,-7.8133744e-05,0.00014823685,-7.012401e-05,0.004361416,0.00058585487,-0.042693496,5000,5000,0,0,1,1
346273931,346273740,3407898,3407898,0.00017245093,0.00018125663,3.7684185e-05,0.004308698,-0.000958662,-0.05190754,4999,4999,0,0,1,1
346773938,346773741,3407898,3407898,-0.00027778762,0.00032870544,-1.7031945e-05,0.004120522,0.0038238182,-0.05327848,5000,5000,0,0,1,1
347273937,347273743,3407898,3407898,0.000488065,-9.7933254e-05,0.00010833463,-0.013743504,-0.0044831536,-0.052759714,5002,5002,0,0,1,1
347773928,347773741,3407898,3407898,3.5044173e-05,2.9997305e-05,-0.00011681587,0.00610203,-0.0015092219,-0.052992642,5000,5000,0,0,1,1
348273937,348273741,3407898,3407898,-0.0006205455,-0.0001602667,-0.00021069254,-0.0062375176,-8.072935e-05,-0.045305006,5000,5000,0,0,1,1
348773932,348773741,3407898,3407898,-0.00036818188,0.00016042327,3.457543e-05,0.0014757884,0.00031716755,-0.058655135,5000,5000,0,0,1,1
349273933,349273741,3407898,3407898,-0.00032263226,0.00015726015,-4.5523273e-05,0.00061864714,-0.00068258756,-0.03938102,5000,5000,0,0,1,1
349773929,349773741,3407898,3407898,0.0002640341,-0.0001243345,0.00011224925,-0.008161962,-0.00408449,-0.047379833,5000,5000,0,0,1,1
350273942,350273741,3407898,3407898,-0.00046513215,7.2978764e-05,5.539723e-06,-0.009128674,0.006288686,-0.04404324,5000,5000,0,0,1,1
350773945,350773741,3407898,3407898,-0.0001733778,0.00033751043,2.5163616e-05,0.008180702,0.0072565717,-0.06126474,5000,5000,0,0,1,1
351273929,351273740,3407898,3407898,-0.0003047936,0.00034374447,1.3159617e-05,0.010393722,0.006531372,-0.056086414,4999,4999,0,0,1,1
351773930,351773741,3407898,3407898,-0.0004568442,0.00042127765,-3.274836e-05,0.0091928495,0.008996102,-0.046333056,5000,5000,0,0,1,1
352273935,352273741,3407898,3407898,-0.0001310104,9.4253286e-05,-3.2508044e-05,-0.00013608787,-0.005684979,-0.056727998,5000,5000,0,0,1,1
352773933,352773740,3407898,3407898,-0.00016332809,0.0002425377,-7.028168e-05,0.0014824764,0.0069379094,-0.057802197,4999,4999,0,0,1,1
353273947,353273741,3407898,3407898,-0.0002937287,-3.205355e-05,-4.3281427e-05,0.0012023225,-0.003919249,-0.054821905,5000,5000,0,0,1,1
353773931,353773741,3407898,3407898,-0.00025521938,0.00028051744,-2.8263134e-05,0.00562039,0.004967989,-0.053302508,5000,5000,0,0,1,1
354273943,354273741,3407898,3407898,0.00010664655,-0.00012824146,0.00013615804,0.006586503,-0.006101602,-0.05705733,5000,5000,0,0,1,1
354773931,354773741,3407898,3407898,-2.2322549e-05,-0.00018665446,-6.327376e-05,-0.0089992825,0.0007891095,-0.04385174,5000,5000,0,0,1,1
355273929,355273740,3407898,3407898,-0.00023566291,-3.9794355e-05,-0.00020187841,-0.01718539,0.010622382,-0.045311138,4999,4999,0,0,1,1
355773933,355773740,3407898,3407898,-0.0002698559,7.805361e-05,-0.00011042408,-0.0077787666,0.013904763,-0.04419918,4999,4999,0,0,1,1
356273944,356273741,3407898,3407898,-3.4495257e-05,0.00022351752,-6.764391e-05,-0.003348634,0.007537202,-0.059339654,5000,5000,0,0,1,1
356773935,356773740,3407898,3407898,-0.0007505502,0.0001636152,-6.4597545e-05,0.0061458256,0.007859662,-0.04794954,4999,4999,0,0,1,1
357273934,357273741,3407898,3407898,-0.00010374851,0.00010645634,-7.992261e-05,-0.0019961474,0.002198745,-0.050708774,5000,5000,0,0,1,1
